arm	run	evt	stub_bridge	seed	accept	gate	nseg	total_cm	maxlen_cm	stop	stop_len_cm	stop_angle_deg	stop_ratio	stop_degree
mcp2k	18255	65266	1	5000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65266	0	5000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65948	1	8001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65948	1	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65948	1	8003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65948	0	8001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65948	0	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	65948	0	8003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66278	1	13003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66278	1	13005	0	size1	1	2.983	2.983	dead_end	0	-1	-1	1
mcp2k	18255	66278	1	13006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66278	0	13003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66278	0	13005	0	size1	1	2.983	2.983	dead_end	0	-1	-1	1
mcp2k	18255	66278	0	13006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66366	1	22001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66366	1	22006	1	accepted	3	126.2	91.68	angle	174.4	14.62	1.129	2
mcp2k	18255	66366	0	22001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66366	0	22006	1	accepted	3	126.2	91.68	angle	174.4	14.62	1.129	2
mcp2k	18255	66652	1	22002	1	accepted	2	253.3	200.4	dead_end	0	-1	-1	1
mcp2k	18255	66652	0	22002	1	accepted	2	253.3	200.4	dead_end	0	-1	-1	1
mcp2k	18255	66872	1	7023	0	size1	1	66.3	66.3	angle	4.543	44.57	0.6975	2
mcp2k	18255	66872	0	7023	0	size1	1	66.3	66.3	angle	4.543	44.57	0.6975	2
mcp2k	18255	66900	1	15001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	1	15006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	1	15014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	1	15015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	0	15001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	0	15006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	0	15014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66900	0	15015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66944	1	5017	0	size1	1	11	11	dead_end	0	-1	-1	1
mcp2k	18255	66944	1	5019	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	66944	0	5017	0	size1	1	11	11	dead_end	0	-1	-1	1
mcp2k	18255	66944	0	5019	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67026	1	17001	0	size1	1	257.9	257.9	dead_end	0	-1	-1	1
mcp2k	18255	67026	1	17002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67026	0	17001	0	size1	1	257.9	257.9	dead_end	0	-1	-1	1
mcp2k	18255	67026	0	17002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67802	1	14000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67802	0	14000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	1	16005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	1	16009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	1	16010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	1	16040	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	1	16041	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	0	16005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	0	16009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	0	16010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	0	16040	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67868	0	16041	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67898	1	10001	0	size1	1	221.7	221.7	dead_end	0	-1	-1	1
mcp2k	18255	67898	1	10008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67898	0	10001	0	size1	1	221.7	221.7	dead_end	0	-1	-1	1
mcp2k	18255	67898	0	10008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67928	1	9004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67928	1	9006	0	size1	1	89.9	89.9	dead_end	0	-1	-1	1
mcp2k	18255	67928	0	9004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	67928	0	9006	0	size1	1	89.9	89.9	dead_end	0	-1	-1	1
mcp2k	18255	67942	1	22000	0	size1	1	91.1	91.1	dead_end	0	-1	-1	1
mcp2k	18255	67942	0	22000	0	size1	1	91.1	91.1	dead_end	0	-1	-1	1
mcp2k	18255	68280	1	22004	0	size1	1	156.5	156.5	dead_end	0	-1	-1	1
mcp2k	18255	68280	1	22005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68280	0	22004	0	size1	1	156.5	156.5	dead_end	0	-1	-1	1
mcp2k	18255	68280	0	22005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68308	1	6001	0	size1	1	107.1	107.1	dead_end	0	-1	-1	1
mcp2k	18255	68308	1	6002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68308	1	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68308	0	6001	0	size1	1	107.1	107.1	dead_end	0	-1	-1	1
mcp2k	18255	68308	0	6002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68308	0	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68346	1	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68346	0	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68654	1	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68654	0	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68726	1	13000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68726	0	13000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68748	1	13002	1	accepted	2	385.6	198.9	dead_end	0	-1	-1	1
mcp2k	18255	68748	0	13002	1	accepted	2	385.6	198.9	dead_end	0	-1	-1	1
mcp2k	18255	68830	1	11000	0	size1	1	113.8	113.8	dead_end	0	-1	-1	1
mcp2k	18255	68830	1	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	68830	0	11000	0	size1	1	113.8	113.8	dead_end	0	-1	-1	1
mcp2k	18255	68830	0	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69006	1	11008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69006	1	11010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69006	1	11013	0	size1	1	145.4	145.4	dead_end	0	-1	-1	1
mcp2k	18255	69006	0	11008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69006	0	11010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69006	0	11013	0	size1	1	145.4	145.4	dead_end	0	-1	-1	1
mcp2k	18255	69144	1	13001	0	size1	1	120.2	120.2	dead_end	0	-1	-1	1
mcp2k	18255	69144	1	13003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69144	0	13001	0	size1	1	120.2	120.2	dead_end	0	-1	-1	1
mcp2k	18255	69144	0	13003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69152	1	5005	0	size1	1	127.3	127.3	dead_end	0	-1	-1	1
mcp2k	18255	69152	1	5006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69152	0	5005	0	size1	1	127.3	127.3	dead_end	0	-1	-1	1
mcp2k	18255	69152	0	5006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69232	1	20011	0	size1	1	230.8	230.8	dead_end	0	-1	-1	1
mcp2k	18255	69232	1	20019	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69232	1	20021	0	size1	1	27.49	27.49	both	10.27	34.72	1.532	3
mcp2k	18255	69232	1	20022	0	size1	1	26.64	26.64	dead_end	0	-1	-1	1
mcp2k	18255	69232	0	20011	0	size1	1	230.8	230.8	dead_end	0	-1	-1	1
mcp2k	18255	69232	0	20019	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69232	0	20021	0	size1	1	27.49	27.49	both	10.27	34.72	1.532	3
mcp2k	18255	69232	0	20022	0	size1	1	26.64	26.64	dead_end	0	-1	-1	1
mcp2k	18255	69254	1	4018	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69254	1	4021	0	size1	1	6.173	6.173	dead_end	0	-1	-1	1
mcp2k	18255	69254	1	4022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69254	0	4018	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69254	0	4021	0	size1	1	6.173	6.173	dead_end	0	-1	-1	1
mcp2k	18255	69254	0	4022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69306	1	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69306	1	9016	0	size1	1	2.699	2.699	dead_end	0	-1	-1	1
mcp2k	18255	69306	0	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69306	0	9016	0	size1	1	2.699	2.699	dead_end	0	-1	-1	1
mcp2k	18255	69314	1	3005	0	size1	1	153.8	153.8	both	10.71	44.05	2.077	2
mcp2k	18255	69314	1	3012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69314	1	3015	0	size1	1	38.54	38.54	both	7.043	53.61	2.323	2
mcp2k	18255	69314	1	3016	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69314	1	3087	0	size1	1	37.59	37.59	dead_end	0	-1	-1	2
mcp2k	18255	69314	0	3005	0	size1	1	153.8	153.8	both	10.71	44.05	2.077	2
mcp2k	18255	69314	0	3012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69314	0	3015	0	size1	1	38.54	38.54	both	7.043	53.61	2.323	2
mcp2k	18255	69314	0	3016	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69314	0	3087	0	size1	1	37.59	37.59	dead_end	0	-1	-1	2
mcp2k	18255	69386	1	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69386	0	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69556	1	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69556	0	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69666	1	15043	0	size1	1	192.7	192.7	dead_end	0	-1	-1	1
mcp2k	18255	69666	1	15044	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69666	0	15043	0	size1	1	192.7	192.7	dead_end	0	-1	-1	1
mcp2k	18255	69666	0	15044	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69936	1	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69936	1	14010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69936	0	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	69936	0	14010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70010	1	8000	0	size1	1	80.9	80.9	dead_end	0	-1	-1	1
mcp2k	18255	70010	0	8000	0	size1	1	80.9	80.9	dead_end	0	-1	-1	1
mcp2k	18255	70084	1	20023	0	size1	1	99	99	dead_end	0	-1	-1	1
mcp2k	18255	70084	1	20034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70084	0	20023	0	size1	1	99	99	dead_end	0	-1	-1	1
mcp2k	18255	70084	0	20034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70178	1	12001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70178	1	12002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70178	0	12001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70178	0	12002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70186	1	11001	0	size1	1	170.8	170.8	dead_end	0	-1	-1	1
mcp2k	18255	70186	1	11007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70186	0	11001	0	size1	1	170.8	170.8	dead_end	0	-1	-1	1
mcp2k	18255	70186	0	11007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70222	1	12007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70222	1	12013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70222	1	12024	0	size1	1	37.85	37.85	both	17.71	92.59	1.783	3
mcp2k	18255	70222	0	12007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70222	0	12013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70222	0	12024	0	size1	1	37.85	37.85	both	17.71	92.59	1.783	3
mcp2k	18255	70288	1	37003	0	size1	1	0.1891	0.1891	dead_end	0	-1	-1	1
mcp2k	18255	70288	0	37003	0	size1	1	0.1891	0.1891	dead_end	0	-1	-1	1
mcp2k	18255	70472	1	16000	0	size1	1	422.5	422.5	dead_end	0	-1	-1	1
mcp2k	18255	70472	1	16015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70472	0	16000	0	size1	1	422.5	422.5	dead_end	0	-1	-1	1
mcp2k	18255	70472	0	16015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70538	1	16003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70538	1	16005	0	size1	1	3.158	3.158	dead_end	0	-1	-1	1
mcp2k	18255	70538	0	16003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70538	0	16005	0	size1	1	3.158	3.158	dead_end	0	-1	-1	1
mcp2k	18255	70612	1	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70612	0	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70640	1	13001	0	size1	1	187.5	187.5	dead_end	0	-1	-1	1
mcp2k	18255	70640	1	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70640	1	13009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70640	0	13001	0	size1	1	187.5	187.5	dead_end	0	-1	-1	1
mcp2k	18255	70640	0	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70640	0	13009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70692	1	18004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70692	1	18005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70692	0	18004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70692	0	18005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70713	1	25003	0	size1	1	77.96	77.96	both	1.809	65.42	1.812	2
mcp2k	18255	70713	1	25004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70713	0	25003	0	size1	1	77.96	77.96	both	1.809	65.42	1.812	2
mcp2k	18255	70713	0	25004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70757	1	6000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70757	0	6000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70766	1	21000	0	size1	1	226.5	226.5	both	8.516	121	1.422	2
mcp2k	18255	70766	0	21000	0	size1	1	226.5	226.5	both	8.516	121	1.422	2
mcp2k	18255	70912	1	10009	0	size1	1	358.2	358.2	dead_end	0	-1	-1	1
mcp2k	18255	70912	1	10012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	70912	0	10009	0	size1	1	358.2	358.2	dead_end	0	-1	-1	1
mcp2k	18255	70912	0	10012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71022	1	16000	0	size1	1	59.58	59.58	dead_end	0	-1	-1	1
mcp2k	18255	71022	0	16000	0	size1	1	59.58	59.58	dead_end	0	-1	-1	1
mcp2k	18255	71092	1	4004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71092	0	4004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71290	1	16004	0	size1	1	102.3	102.3	dead_end	0	-1	-1	1
mcp2k	18255	71290	1	16010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71290	0	16004	0	size1	1	102.3	102.3	dead_end	0	-1	-1	1
mcp2k	18255	71290	0	16010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	1	10114	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	1	10115	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	1	10116	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	1	10117	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	1	10118	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	0	10114	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	0	10115	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	0	10116	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	0	10117	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71642	0	10118	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71748	1	8021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71748	1	8022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71748	1	8023	0	size1	1	73.84	73.84	dead_end	0	-1	-1	1
mcp2k	18255	71748	0	8021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71748	0	8022	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71748	0	8023	0	size1	1	73.84	73.84	dead_end	0	-1	-1	1
mcp2k	18255	71778	1	21000	0	size1	1	276.7	276.7	dead_end	0	-1	-1	1
mcp2k	18255	71778	0	21000	0	size1	1	276.7	276.7	dead_end	0	-1	-1	1
mcp2k	18255	71872	1	13005	0	size1	1	60.67	60.67	both	10.28	53.06	2.002	2
mcp2k	18255	71872	1	13011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	71872	0	13005	0	size1	1	60.67	60.67	both	10.28	53.06	2.002	2
mcp2k	18255	71872	0	13011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72055	1	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72055	1	14003	0	size1	1	157.6	157.6	dqdx	87.56	2.455	1.316	3
mcp2k	18255	72055	1	14005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72055	0	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72055	0	14003	0	size1	1	157.6	157.6	dqdx	87.56	2.455	1.316	3
mcp2k	18255	72055	0	14005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72099	1	12005	0	size1	1	195	195	angle	13.21	80.27	1.203	2
mcp2k	18255	72099	0	12005	0	size1	1	195	195	angle	13.21	80.27	1.203	2
mcp2k	18255	72170	1	5003	0	size1	1	207.9	207.9	dead_end	0	-1	-1	1
mcp2k	18255	72170	1	5005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72170	1	5007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72170	1	5008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72170	0	5003	0	size1	1	207.9	207.9	dead_end	0	-1	-1	1
mcp2k	18255	72170	0	5005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72170	0	5007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72170	0	5008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72174	1	5002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72174	1	5004	1	accepted	2	168.4	116.9	dead_end	0	-1	-1	1
mcp2k	18255	72174	0	5002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72174	0	5004	1	accepted	2	168.4	116.9	dead_end	0	-1	-1	1
mcp2k	18255	72196	1	8003	0	size1	1	170.4	170.4	dead_end	0	-1	-1	1
mcp2k	18255	72196	0	8003	0	size1	1	170.4	170.4	dead_end	0	-1	-1	1
mcp2k	18255	72275	1	15037	1	accepted	5	323.9	130.6	angle	2.374	95.74	0.7978	2
mcp2k	18255	72275	1	15041	0	size1	1	4.474	4.474	dead_end	0	-1	-1	1
mcp2k	18255	72275	1	15042	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72275	0	15037	1	accepted	5	323.9	130.6	angle	2.374	95.74	0.7978	2
mcp2k	18255	72275	0	15041	0	size1	1	4.474	4.474	dead_end	0	-1	-1	1
mcp2k	18255	72275	0	15042	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72280	1	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72280	0	9000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72649	1	12001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72649	0	12001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72742	1	16001	0	size1	1	30.1	30.1	dead_end	0	-1	-1	1
mcp2k	18255	72742	1	16002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72742	0	16001	0	size1	1	30.1	30.1	dead_end	0	-1	-1	1
mcp2k	18255	72742	0	16002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72759	1	28009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72759	0	28009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72760	1	27000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72760	0	27000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72768	1	11001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72768	1	11002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72768	0	11001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72768	0	11002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72786	1	17026	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72786	1	17055	0	size1	1	94.07	94.07	dead_end	0	-1	-1	1
mcp2k	18255	72786	0	17026	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72786	0	17055	0	size1	1	94.07	94.07	dead_end	0	-1	-1	1
mcp2k	18255	72840	1	21001	0	size1	1	58.33	58.33	dead_end	0	-1	-1	1
mcp2k	18255	72840	1	21002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72840	0	21001	0	size1	1	58.33	58.33	dead_end	0	-1	-1	1
mcp2k	18255	72840	0	21002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72940	1	10001	0	size1	1	227.9	227.9	dead_end	0	-1	-1	1
mcp2k	18255	72940	1	10006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	72940	0	10001	0	size1	1	227.9	227.9	dead_end	0	-1	-1	1
mcp2k	18255	72940	0	10006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	73038	1	24000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
