# doc 89 Phase 2 -- prod0901 -> prod0901b successor gate
# shared products identical; T_cluster the only added tree
sample	event	root	archives	nusel	calib	verdict
mcp2k	77922	-	-	-	-	OK
mcp2k	77978	-	-	-	-	OK
mcp2k	78010	-	-	-	-	OK
mcp2k	78032	-	-	-	-	OK
mcp2k	78120	-	-	-	-	OK
mcp2k	78242	-	-	-	-	OK
mcp2k	78259	-	-	-	-	OK
mcp2k	78369	-	-	-	-	OK
mcp2k	78523	-	-	-	-	OK
mcp2k	78582	-	-	-	-	OK
mcp2k	78677	-	-	-	-	OK
mcp2k	78682	-	-	-	-	OK
mcp2k	78704	-	-	-	-	OK
mcp2k	78714	-	-	-	-	OK
mcp2k	78743	-	-	-	-	OK
mcp2k	78890	-	-	-	-	OK
mcp2k	79220	-	-	-	-	OK
mcp2k	79330	-	-	-	-	OK
mcp2k	79337	-	-	-	-	OK
mcp2k	79418	-	-	-	-	OK
mcp2k	79491	-	-	-	-	OK
mcp2k	79616	-	-	-	-	OK
mcp2k	79638	-	-	-	-	OK
mcp2k	79689	-	-	-	-	OK
mcp2k	79711	-	-	-	-	OK
mcp2k	79755	-	-	-	-	OK
mcp2k	79865	-	-	-	-	OK
mcp2k	80078	-	-	-	-	OK
mcp2k	80672	-	-	-	-	OK
mcp2k	80716	-	-	-	-	OK
mcp2k	81310	-	-	-	-	OK
mcp2k	81420	-	-	-	-	OK
mcp2k	81662	-	-	-	-	OK
mcp2k	82102	-	-	-	-	OK
mcp2k	82300	-	-	-	-	OK
mcp2k	82322	-	-	-	-	OK
mcp2k	82608	-	-	-	-	OK
mcp2k	82652	-	-	-	-	OK
mcp2k	82828	-	-	-	-	OK
mcp2k	83048	-	-	-	-	OK
mcp2k	83070	-	-	-	-	OK
mcp2k	90003	-	-	-	-	OK
mcp2k	90135	-	-	-	-	OK
mcp2k	90179	-	-	-	-	OK
mcp2k	90311	-	-	-	-	OK
mcp2k	90487	-	-	-	-	OK
mcp2k	90597	-	-	-	-	OK
mcp2k	90663	-	-	-	-	OK
mcp2k	90751	-	-	-	-	OK
mcp2k	91235	-	-	-	-	OK
mcp2k	91367	-	-	-	-	OK
mcp2k	91433	-	-	-	-	OK
mcp2k	91609	-	-	-	-	OK
mcp2k	91653	-	-	-	-	OK
mcp2k	91697	-	-	-	-	OK
mcp2k	91782	-	-	-	-	OK
mcp2k	91807	-	-	-	-	OK
mcp2k	91917	-	-	-	-	OK
mcp2k	92049	-	-	-	-	OK
mcp2k	92071	-	-	-	-	OK
mcp2k	92134	-	-	-	-	OK
mcp2k	92159	-	-	-	-	OK
mcp2k	92225	-	-	-	-	OK
mcp2k	92310	-	-	-	-	OK
mcp2k	92379	-	-	-	-	OK
mcp2k	92420	-	-	-	-	OK
mcp2k	92511	-	-	-	-	OK
mcp2k	92552	-	-	-	-	OK
mcp2k	92684	-	-	-	-	OK
mcp2k	92838	-	-	-	-	OK
mcp2k	92904	-	-	-	-	OK
mcp2k	92907	-	-	-	-	OK
mcp2k	92992	-	-	-	-	OK
mcp2k	93105	-	-	-	-	OK
mcp2k	93146	-	-	-	-	OK
mcp2k	93171	-	-	-	-	OK
mcp2k	93234	-	-	-	-	OK
mcp2k	93237	-	-	-	-	OK
mcp2k	93325	-	-	-	-	OK
mcp2k	93545	-	-	-	-	OK
mcp2k	93652	-	-	-	-	OK
mcp2k	93655	-	-	-	-	OK
mcp2k	93677	-	-	-	-	OK
mcp2k	93696	-	-	-	-	OK
mcp2k	93776	-	-	-	-	OK
mcp2k	93875	-	-	-	-	OK
mcp2k	93919	-	-	-	-	OK
mcp2k	93960	-	-	-	-	OK
mcp2k	94007	-	-	-	-	OK
mcp2k	94029	-	-	-	-	OK
mcp2k	94092	-	-	-	-	OK
mcp2k	94095	-	-	-	-	OK
mcp2k	94180	-	-	-	-	OK
mcp2k	94224	-	-	-	-	OK
mcp2k	94293	-	-	-	-	OK
mcp2k	94392	-	-	-	-	OK
mcp2k	94546	-	-	-	-	OK
mcp2k	94557	-	-	-	-	OK
mcp2k	94656	-	-	-	-	OK
mcp2k	94678	-	-	-	-	OK
mcp2k	94796	-	-	-	-	OK
mcp2k	94876	-	-	-	-	OK
mcp2k	94942	-	-	-	-	OK
mcp2k	95074	-	-	-	-	OK
mcp2k	95151	-	-	-	-	OK
mcp2k	95162	-	-	-	-	OK
mcp2k	95170	-	-	-	-	OK
mcp2k	95173	-	-	-	-	OK
mcp2k	95184	-	-	-	-	OK
mcp2k	95305	-	-	-	-	OK
mcp2k	95316	-	-	-	-	OK
mcp2k	95327	-	-	-	-	OK
mcp2k	95361	-	-	-	-	OK
mcp2k	95371	-	-	-	-	OK
mcp2k	95405	-	-	-	-	OK
mcp2k	95412	-	-	-	-	OK
mcp2k	95492	-	-	-	-	OK
mcp2k	95500	-	-	-	-	OK
mcp2k	95503	-	-	-	-	OK
mcp2k	95544	-	-	-	-	OK
mcp2k	95625	-	-	-	-	OK
mcp2k	95646	-	-	-	-	OK
mcp2k	95690	-	-	-	-	OK
mcp2k	95713	-	-	-	-	OK
mcp2k	95756	-	-	-	-	OK
mcp2k	95800	-	-	-	-	OK
mcp2k	95877	-	-	-	-	OK
mcp2k	95899	-	-	-	-	OK
mcp2k	95911	-	-	-	-	OK
mcp2k	95933	-	-	-	-	OK
mcp2k	96042	-	-	-	-	OK
mcp2k	96130	-	-	-	-	OK
mcp2k	96218	-	-	-	-	OK
mcp2k	96251	-	-	-	-	OK
mcp2k	96306	-	-	-	-	OK
mcp2k	96328	-	-	-	-	OK
mcp2k	96383	-	-	-	-	OK
mcp2k	96461	-	-	-	-	OK
mcp2k	96526	-	-	-	-	OK
mcp2k	96636	-	-	-	-	OK
mcp2k	96644	-	-	-	-	OK
mcp2k	96658	-	-	-	-	OK
mcp2k	96680	-	-	-	-	OK
mcp2k	96757	-	-	-	-	OK
mcp2k	96864	-	-	-	-	OK
mcp2k	96911	-	-	-	-	OK
mcp2k	96944	-	-	-	-	OK
mcp2k	96977	-	-	-	-	OK
mcp2k	97010	-	-	-	-	OK
mcp2k	97033	-	-	-	-	OK
mcp2k	97062	-	-	-	-	OK
mcp2k	97084	-	-	-	-	OK
mcp2k	97172	-	-	-	-	OK
mcp2k	97231	-	-	-	-	OK
mcp2k	97260	-	-	-	-	OK
mcp2k	97304	-	-	-	-	OK
mcp2k	97407	-	-	-	-	OK
mcp2k	97473	-	-	-	-	OK
mcp2k	97539	-	-	-	-	OK
mcp2k	97722	-	-	-	-	OK
mcp2k	98000	-	-	-	-	OK
mcp2k	98045	-	-	-	-	OK
mcp2k	98067	-	-	-	-	OK
mcp2k	98111	-	-	-	-	OK
mcp2k	98294	-	-	-	-	OK
mcp2k	98298	-	-	-	-	OK
mcp2k	98338	-	-	-	-	OK
mcp2k	98352	-	-	-	-	OK
mcp2k	98353	-	-	-	-	OK
mcp2k	98382	-	-	-	-	OK
mcp2k	98441	-	-	-	-	OK
mcp2k	98452	-	-	-	-	OK
mcp2k	98470	-	-	-	-	OK
mcp2k	98474	-	-	-	-	OK
mcp2k	98529	-	-	-	-	OK
mcp2k	98660	-	-	-	-	OK
mcp2k	98704	-	-	-	-	OK
mcp2k	98756	-	-	-	-	OK
mcp2k	98760	-	-	-	-	OK
mcp2k	98778	-	-	-	-	OK
mcp2k	98793	-	-	-	-	OK
mcp2k	98800	-	-	-	-	OK
mcp2k	98804	-	-	-	-	OK
mcp2k	98844	-	-	-	-	OK
mcp2k	98870	-	-	-	-	OK
mcp2k	98881	-	-	-	-	OK
mcp2k	98947	-	-	-	-	OK
mcp2k	99012	-	-	-	-	OK
mcp2k	99035	-	-	-	-	OK
mcp2k	99057	-	-	-	-	OK
mcp2k	99078	-	-	-	-	OK
mcp2k	99156	-	-	-	-	OK
mcp2k	99178	-	-	-	-	OK
mcp2k	99218	-	-	-	-	OK
mcp2k	99232	-	-	-	-	OK
mcp2k	99284	-	-	-	-	OK
mcp2k	99365	-	-	-	-	OK
mcp2k	99372	-	-	-	-	OK
mcp2k	99376	-	-	-	-	OK
mcp2k	99416	-	-	-	-	OK
mcp2k	99438	-	-	-	-	OK
mcp2k	99518	-	-	-	-	OK
mcp2k	99526	-	-	-	-	OK
mcp2k	99548	-	-	-	-	OK
mcp2k	99563	-	-	-	-	OK
mcp2k	99636	-	-	-	-	OK
mcp2k	99651	-	-	-	-	OK
mcp2k	99695	-	-	-	-	OK
mcp2k	99702	-	-	-	-	OK
mcp2k	99716	-	-	-	-	OK
mcp2k	99728	-	-	-	-	OK
mcp2k	99768	-	-	-	-	OK
mcp2k	99782	-	-	-	-	OK
mcp2k	99816	-	-	-	-	OK
mcp2k	99826	-	-	-	-	OK
mcp2k	99838	-	-	-	-	OK
mcp2k	99860	-	-	-	-	OK
mcp2k	99959	-	-	-	-	OK
mcp2k	99966	-	-	-	-	OK
ncpi0	105946	-	-	-	-	OK
ncpi0	114446	-	-	-	-	OK
ncpi0	142421	-	-	-	-	OK
ncpi0	180801	-	-	-	-	OK
ncpi0	18625	-	-	-	-	OK
ncpi0	21073	-	-	-	-	OK
ncpi0	259542	-	-	-	-	OK
ncpi0	285567	-	-	-	-	OK
ncpi0	314838	-	-	-	-	OK
ncpi0	359980	-	-	-	-	OK
ncpi0	37112	-	-	-	-	OK
ncpi0	399860	-	-	-	-	OK
ncpi0	463565	-	-	-	-	OK
ncpi0	506114	-	-	-	-	OK
ncpi0	506746	-	-	-	-	OK
ncpi0	521075	-	-	-	-	OK
ncpi0	56982	-	-	-	-	OK
ncpi0	71372	-	-	-	-	OK
ncpi0	84229	-	-	-	-	OK
nuecc48	10550	-	-	-	-	OK
nuecc48	111412	-	-	-	-	OK
nuecc48	116962	-	-	-	-	OK
nuecc48	122660	-	-	-	-	OK
nuecc48	131357	-	-	-	-	OK
nuecc48	137238	-	-	-	-	OK
nuecc48	138009	-	-	-	-	OK
nuecc48	163543	-	-	-	-	OK
nuecc48	168596	-	-	-	-	OK
nuecc48	172230	-	-	-	-	OK
nuecc48	174637	-	-	-	-	OK
nuecc48	196649	-	-	-	-	OK
nuecc48	214469	-	-	-	-	OK
nuecc48	219295	-	-	-	-	OK
nuecc48	234638	-	-	-	-	OK
nuecc48	235435	-	-	-	-	OK
nuecc48	239794	-	-	-	-	OK
nuecc48	246579	-	-	-	-	OK
nuecc48	256587	-	-	-	-	OK
nuecc48	267597	-	-	-	-	OK
nuecc48	268067	-	-	-	-	OK
nuecc48	268784	-	-	-	-	OK
nuecc48	269774	-	-	-	-	OK
nuecc48	271851	-	-	-	-	OK
nuecc48	30504	-	-	-	-	OK
nuecc48	342199	-	-	-	-	OK
nuecc48	350186	-	-	-	-	OK
nuecc48	360535	-	-	-	-	OK
nuecc48	388	-	-	-	-	OK
nuecc48	38856	-	-	-	-	OK
nuecc48	389538	-	-	-	-	OK
nuecc48	400474	-	-	-	-	OK
nuecc48	42280	-	-	-	-	OK
nuecc48	422851	-	-	-	-	OK
nuecc48	423981	-	-	-	-	OK
nuecc48	433451	-	-	-	-	OK
nuecc48	437699	-	-	-	-	OK
nuecc48	444187	-	-	-	-	OK
nuecc48	447477	-	-	-	-	OK
nuecc48	46363	-	-	-	-	OK
nuecc48	469665	-	-	-	-	OK
nuecc48	489330	-	-	-	-	OK
nuecc48	52672	-	-	-	-	OK
nuecc48	54095	-	-	-	-	OK
nuecc48	69314	-	-	-	-	OK
nuecc48	74544	-	-	-	-	OK
nuecc48	81597	-	-	-	-	OK
nuecc48	90055	-	-	-	-	OK
