sample	run	subrun	evt	event_label	has_main	main_cluster	n_seg	n_shower	n_em_shower	em_max	em_sum	em_tier	has_mu	has_mu_any	mu_len	has_e	n_prim	pio_flag	pio_mass	n_pio_showers	has_pio_pair	lead_pio	has_e_nonpio	pio_e1	pio_e2	pio_angle	Enu	nue_score	numu_score	pio_2_score	cosmic_flag	match_isFC	is_nuecc_reco	is_ncpi0_reco	is_numucc_em
mcp2k	18255	1	317911	nu-candidate	1	25	4	1	0	0.0	0	0	0	1	22.28	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	425.68	-15.0	-1.0198	0.2	1	0	0	0	0
mcp2k	18255	1	317957	nu-candidate	1	10	2	1	1	1.2	1.2	0	1	1	61.85	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	276.85	-15.0	-0.3888	0.2	1	0	0	0	0
mcp2k	18255	1	318021	nu-candidate	1	11	5	3	2	23.77	24.65	0	0	1	7.36	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	327.14	-15.0	-1.0841	0.2	1	1	0	0	0
mcp2k	18255	1	318197	nu-candidate	1	67	13	12	11	5.94	19.69	0	0	1	0.13	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	122.26	-15.0	-2.4433	0.2	1	1	0	0	0
mcp2k	18255	1	318549	nu-candidate	1	4	2	1	1	1.16	1.16	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	106.74	-15.0	-1.884	0.2	1	1	0	0	0
mcp2k	18255	1	318703	cosmic-tagged	1	17	45	33	28	252.09	301.91	200	1	1	175.7	1	2	1	4.37	0	0	0	1	0.05	252.09	74.63	1032.11	-4.3009	4.301	0.2683	1	0	0	0	1
mcp2k	18255	1	318749	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	318769	nu-candidate	1	31	68	40	35	256.28	436.05	200	1	1	38.18	0	1	1	33.88	0	0	0	0	3.56	99.82	128.09	839.57	-15.0	0.1198	0.2	1	1	0	0	1
mcp2k	18255	1	318857	nu-candidate	1	18	8	6	6	2.58	6.24	0	0	0	0.0	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	139.52	-15.0	-1.9945	0.2	1	1	0	0	0
mcp2k	18255	1	319057	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	319275	cosmic-tagged	1	17	5	4	2	25.6	33.39	0	1	1	156.66	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	513.85	-15.0	-3.1677	0.2	1	0	0	0	0
mcp2k	18255	1	319321	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	319475	nu-candidate	1	20	25	19	16	18.96	56.36	0	0	1	3.95	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	764.85	-15.0	-0.1176	0.2	1	1	0	0	0
mcp2k	18255	1	319871	nu-candidate	1	29	10	8	6	3.29	11.86	0	1	1	62.14	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	537.12	-15.0	2.214	0.2	1	0	0	0	0
mcp2k	18255	1	319913	nu-candidate	1	8	11	9	9	4.03	14.37	0	1	1	61.39	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	364.71	-15.0	0.5279	0.2	1	1	0	0	0
mcp2k	18255	1	320091	nu-candidate	1	9	3	2	2	3.96	5.12	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	140.35	-15.0	-0.208	0.2	1	0	0	0	0
mcp2k	18255	1	320289	nu-candidate	1	19	17	12	12	63.94	86.61	50	1	1	46.31	0	2	1	5.7	0	0	0	0	2.81	63.94	24.52	520.15	-15.0	1.2618	0.2	1	1	0	0	0
mcp2k	18255	1	320485	nu-candidate	1	19	12	9	6	2.63	8.81	0	1	1	99.25	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	741.16	-15.0	3.215	0.2	1	1	0	0	0
mcp2k	18255	1	320575	nu-candidate	1	5	12	10	10	8.24	20.28	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	178.38	-15.0	-1.927	0.2	1	1	0	0	0
mcp2k	18255	1	320925	nu-candidate	1	12	5	4	3	1.9	4.5	0	0	1	0.37	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	115.95	-15.0	-2.359	0.2	1	1	0	0	0
mcp2k	18255	1	321015	nu-candidate	1	16	27	14	12	28.09	50.87	0	1	1	49.32	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	870.19	-15.0	2.388	0.2	1	0	0	0	0
mcp2k	18255	1	321169	nu-candidate	1	16	27	11	9	142.05	249.52	100	0	0	0.0	1	4	1	66.19	0	0	0	1	25.99	142.05	157.41	445.35	-4.3009	-0.1424	-0.157	1	1	1	0	0
mcp2k	18255	1	321235	nu-candidate	1	11	8	2	2	6.16	8.57	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	464.52	-15.0	-3.662	0.2	1	0	0	0	0
mcp2k	18255	1	321367	nu-candidate	1	3	29	13	12	247.8	271.41	200	1	1	47.28	0	3	1	55.13	0	0	0	0	247.8	10.32	66.06	893.61	-15.0	3.183	0.2	1	0	0	0	1
mcp2k	18255	1	321629	nu-candidate	1	10	23	20	17	2.19	16.15	0	1	1	172.97	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	819.73	-15.0	4.296	0.2	1	1	0	0	0
mcp2k	18255	1	321741	nu-candidate	1	48	6	3	2	2.64	2.96	0	0	1	2.25	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	324.95	-15.0	-1.0685	0.2	1	0	0	0	0
mcp2k	18255	1	321849	nu-candidate	1	28	30	23	19	91.78	240.83	50	1	1	31.67	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	599.15	-15.0	2.4568	0.2	1	0	0	0	0
mcp2k	18255	1	321895	nu-candidate	1	7	5	1	1	0.76	0.76	0	1	1	73.17	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	815.9	-15.0	2.3577	0.2	1	1	0	0	0
mcp2k	18255	1	321937	nu-candidate	1	22	6	5	4	1.79	4.29	0	1	1	111.45	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	675.21	-15.0	4.301	0.2	1	1	0	0	0
mcp2k	18255	1	321983	nu-candidate	1	11	20	19	15	46.24	78.03	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	224.26	-15.0	-1.5533	0.2	1	1	0	0	0
mcp2k	18255	1	322135	nu-candidate	1	15	12	10	8	4.48	20.21	0	1	1	247.1	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1013.41	-15.0	3.4485	0.2	1	0	0	0	0
mcp2k	18255	1	322181	nu-candidate	1	8	2	0	0	0.0	0	0	1	1	72.05	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	396.73	-15.0	3.1388	0.2	1	0	0	0	0
mcp2k	18255	1	322269	nu-candidate	1	7	5	3	3	7.06	11.14	0	1	1	145.62	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	556.76	-15.0	4.1843	0.2	1	1	0	0	0
mcp2k	18255	1	322663	nu-candidate	1	2	24	20	18	3.72	24.3	0	1	1	37.62	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	715.45	-15.0	2.5043	0.2	1	0	0	0	0
mcp2k	18255	1	322707	nu-candidate	1	11	16	11	11	87.03	153.38	50	1	1	62.18	0	3	1	13.03	0	0	0	0	43.65	25.41	8.27	1050.99	-15.0	2.672	0.2	1	1	0	0	0
mcp2k	18255	1	322861	nu-candidate	1	10	2	0	0	0.0	0	0	1	1	83.13	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	399.05	-15.0	2.9156	0.2	1	0	0	0	0
mcp2k	18255	1	322885	nu-candidate	1	20	20	15	13	65.28	88.47	50	1	1	239.69	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	892.27	-15.0	2.3793	0.2	1	1	0	0	0
mcp2k	18255	1	322907	nu-candidate	1	20	9	6	6	2.67	9.52	0	1	1	145.97	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	815.4	-15.0	3.8883	0.2	1	1	0	0	0
mcp2k	18255	1	323125	nu-candidate	1	12	6	3	3	90.22	151.48	50	0	0	0.0	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	281.39	-4.3009	0.2083	0.6493	1	1	0	0	0
mcp2k	18255	1	323171	nu-candidate	1	22	11	7	5	6.88	14.41	0	0	1	10.51	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	785.41	-15.0	1.6151	0.2	1	0	0	0	0
mcp2k	18255	1	323301	cosmic-tagged	1	19	22	11	6	28.94	38.64	0	0	1	11.16	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1066.52	-15.0	3.2474	0.2	1	1	0	0	0
mcp2k	18255	1	323369	nu-candidate	1	13	6	4	3	2.74	4.76	0	1	1	246.61	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	880.86	-15.0	-0.3908	0.2	1	0	0	0	0
mcp2k	18255	1	323917	cosmic-tagged	1	70	7	5	5	84.2	87.86	50	0	0	0.0	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	233.74	-4.3009	-0.3456	0.1242	1	1	0	0	0
mcp2k	18255	1	346746	nu-candidate	1	14	11	9	8	1.6	7.19	0	1	1	105.19	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	493.73	-15.0	0.4418	0.2	1	0	0	0	0
mcp2k	18255	1	346878	nu-candidate	1	22	8	7	5	3.24	9.13	0	1	1	107.55	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	589.71	-15.0	1.6565	0.2	1	0	0	0	0
mcp2k	18255	1	347384	nu-candidate	1	15	5	3	3	1.85	3.99	0	1	1	198.98	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	985.01	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	347824	nu-candidate	1	24	53	19	17	546.31	860.59	200	1	1	151.91	1	5	1	172.96	0	0	0	1	137.03	546.31	25.73	1751.72	-4.3009	3.1244	0.2	1	0	0	0	1
mcp2k	18255	1	347890	nu-candidate	1	8	11	6	4	1.91	4.58	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	777.45	-15.0	-0.0763	0.2	1	1	0	0	0
mcp2k	18255	1	348088	nu-candidate	1	8	6	4	3	1.74	3.93	0	1	1	258.56	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	837.01	-15.0	4.1896	0.2	1	0	0	0	0
mcp2k	18255	1	348198	nu-candidate	1	2	7	6	6	11.8	23.57	0	1	1	42.08	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	255.8	-15.0	-0.1586	0.2	1	1	0	0	0
mcp2k	18255	1	348594	nu-candidate	1	16	8	4	4	87.78	170.36	50	0	0	0.0	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	195.46	-4.3009	1.1948	0.4274	1	0	0	0	0
mcp2k	18255	1	348638	nu-candidate	1	26	1	0	0	0.0	0	0	1	1	138.36	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	438.78	-15.0	-0.2764	0.2	1	1	0	0	0
mcp2k	18255	1	348682	nu-candidate	1	11	15	14	14	2.23	15.97	0	1	1	275.61	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	756.92	-15.0	3.6451	0.2	1	1	0	0	0
mcp2k	18255	1	349056	nu-candidate	1	12	6	3	3	2.49	3.99	0	1	1	176.26	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	727.04	-15.0	3.4272	0.2	1	0	0	0	0
mcp2k	18255	1	349276	nu-candidate	1	21	8	5	4	33.72	64.42	0	1	1	81.26	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	357.1	-15.0	1.7251	0.2	1	0	0	0	0
mcp2k	18255	1	349320	nu-candidate	1	11	5	4	4	1.97	3.91	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	48.72	-15.0	-2.7792	0.2	1	1	0	0	0
mcp2k	18255	1	350266	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	350354	nu-candidate	1	18	58	24	21	603.99	649.43	200	0	0	0.0	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	985.67	-1.0516	1.5051	-0.0145	1	1	1	0	0
mcp2k	18255	1	350596	nu-candidate	1	13	14	13	12	11.51	26.52	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	309.0	-15.0	-1.5847	0.2	1	1	0	0	0
mcp2k	18255	1	351564	nu-candidate	1	11	3	1	1	1.1	1.1	0	1	1	303.08	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	903.74	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	351740	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	352136	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	352202	nu-candidate	1	14	2	1	1	1.31	1.31	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	180.91	-15.0	-3.2137	0.2	1	1	0	0	0
mcp2k	18255	1	352510	nu-candidate	1	7	1	0	0	0.0	0	0	0	1	3.43	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	125.3	-15.0	-1.3296	0.2	1	1	0	0	0
mcp2k	18255	1	352664	nu-candidate	1	7	5	3	3	2.81	6.1	0	1	1	216.62	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	980.15	-15.0	3.4529	0.2	1	0	0	0	0
mcp2k	18255	1	352730	nu-candidate	1	10	3	2	2	0.7	1.19	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	43.29	-15.0	-1.7724	0.2	1	1	0	0	0
mcp2k	18255	1	352796	nu-candidate	1	10	6	4	3	2.46	3.43	0	1	1	160.24	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	661.83	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	354248	nu-candidate	1	29	16	11	9	29.74	55.77	0	0	1	4.62	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	728.41	-15.0	2.9042	0.2	1	1	0	0	0
mcp2k	18255	1	354578	nu-candidate	1	6	5	3	2	66.17	66.78	50	0	1	26.01	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	409.76	-15.0	0.5875	0.2	1	1	0	0	0
mcp2k	18255	1	355106	nu-candidate	1	7	4	2	1	0.66	0.66	0	1	1	366.81	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1136.22	-15.0	-0.6676	0.2	1	0	0	0	0
mcp2k	18255	1	355238	nu-candidate	1	5	6	2	2	42.44	44.95	0	1	1	101.21	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	633.86	-15.0	2.8201	0.2	1	1	0	0	0
mcp2k	18255	1	388323	nu-candidate	1	23	18	13	12	17.94	36.68	0	1	1	223.57	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	801.06	-15.0	1.3686	0.2	1	0	0	0	0
mcp2k	18255	1	389225	nu-candidate	1	9	24	22	20	14.15	45.79	0	1	1	176.24	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	777.84	-15.0	4.301	0.2	1	1	0	0	0
mcp2k	18255	1	389379	nu-candidate	1	10	13	12	12	2.36	15.1	0	1	1	158.72	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	490.31	-15.0	2.1701	0.2	1	1	0	0	0
mcp2k	18255	1	390215	nu-candidate	1	8	6	5	5	3.16	9.46	0	0	1	3.17	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	157.61	-15.0	-1.096	0.2	1	1	0	0	0
mcp2k	18255	1	390216	nu-candidate	1	13	22	19	16	36.33	67.31	0	1	1	205.05	0	2	1	12.65	0	0	0	0	1.69	26.57	145.65	1111.01	-15.0	3.1349	0.2	1	1	0	0	0
mcp2k	18255	1	390370	nu-candidate	1	7	15	10	9	12.8	26.0	0	1	1	189.36	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	854.49	-15.0	4.1983	0.2	1	1	0	0	0
mcp2k	18255	1	390391	nu-candidate	1	4	4	1	0	0.0	0	0	1	1	73.17	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	617.28	-15.0	3.5702	0.2	1	0	0	0	0
mcp2k	18255	1	390634	nu-candidate	1	1	27	21	20	135.85	171.18	100	1	1	133.99	0	2	1	46.08	0	0	0	0	135.85	10.36	75.76	845.02	-15.0	1.5813	0.2	1	1	0	0	1
mcp2k	18255	1	390743	nu-candidate	1	17	11	8	8	56.82	68.48	50	1	1	59.78	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	571.03	-15.0	0.8815	0.2	1	0	0	0	0
mcp2k	18255	1	390744	nu-candidate	1	11	16	15	14	4.16	19.82	0	1	1	230.86	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	790.69	-15.0	2.526	0.2	1	1	0	0	0
mcp2k	18255	1	390810	nu-candidate	1	12	6	5	5	2.22	6.83	0	0	1	28.94	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	206.61	-15.0	1.8192	0.2	1	0	0	0	0
mcp2k	18255	1	390942	nu-candidate	1	13	22	20	19	88.67	116.26	50	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	129.54	-4.3009	-1.1404	0.1959	1	1	0	0	0
mcp2k	18255	1	391063	nu-candidate	1	22	10	9	9	9.87	33.72	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	108.89	-15.0	-1.5842	0.2	1	1	0	0	0
mcp2k	18255	1	391415	nu-candidate	1	11	5	3	2	1.44	2.57	0	1	1	77.19	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	481.36	-15.0	2.8858	0.2	1	1	0	0	0
mcp2k	18255	1	391513	nu-candidate	1	8	5	3	3	1.58	3.2	0	1	1	424.87	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1253.97	-15.0	4.1938	0.2	1	1	0	0	0
mcp2k	18255	1	391525	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	391756	nu-candidate	1	11	4	2	2	6.92	8.41	0	0	1	13.32	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	362.05	-15.0	0.0779	0.2	1	1	0	0	0
mcp2k	18255	1	391777	nu-candidate	1	14	11	5	3	3.72	8.54	0	0	1	14.42	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	805.44	-15.0	0.9495	0.2	1	1	0	0	0
mcp2k	18255	1	391843	nu-candidate	1	4	16	14	12	4.76	19.07	0	1	1	30.67	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	310.67	-15.0	2.8445	0.2	1	0	0	0	0
mcp2k	18255	1	391899	nu-candidate	1	5	13	10	9	2.8	12.68	0	1	1	92.24	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	819.75	-15.0	3.9648	0.2	1	0	0	0	0
mcp2k	18255	1	392009	nu-candidate	1	6	11	6	4	2.04	4.38	0	1	1	225.64	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1003.14	-15.0	3.8568	0.2	1	1	0	0	0
mcp2k	18255	1	392174	nu-candidate	1	3	7	5	5	3.73	7.14	0	1	1	36.34	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	313.9	-15.0	2.6985	0.2	1	0	0	0	0
mcp2k	18255	1	392262	nu-candidate	1	6	5	4	4	1.74	5.15	0	1	1	43.98	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	241.63	-15.0	2.3794	0.2	1	0	0	0	0
mcp2k	18255	1	392327	nu-candidate	1	14	26	23	22	5.1	30.32	0	1	1	143.59	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	760.65	-15.0	2.9085	0.2	1	1	0	0	0
mcp2k	18255	1	392417	nu-candidate	1	19	10	5	4	1.5	3.71	0	1	1	106.79	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1186.23	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	392527	nu-candidate	1	13	6	2	2	4.66	6.35	0	1	1	101.38	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	479.58	-15.0	1.9541	0.2	1	0	0	0	0
mcp2k	18255	1	392649	nu-candidate	1	7	10	9	9	3.34	10.82	0	1	1	109.95	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	387.52	-15.0	2.2717	0.2	1	1	0	0	0
mcp2k	18255	1	392669	nu-candidate	1	5	12	8	7	53.22	73.0	50	1	1	34.88	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	662.61	-15.0	1.8462	0.2	1	0	0	0	0
mcp2k	18255	1	392693	nu-candidate	1	11	7	6	6	3.61	10.18	0	1	1	288.43	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	773.55	-15.0	1.8586	0.2	1	0	0	0	0
mcp2k	18255	1	392759	nu-candidate	1	10	22	21	17	25.5	48.84	0	1	1	127.02	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	634.93	-15.0	1.8706	0.2	1	1	0	0	0
mcp2k	18255	1	392891	nu-candidate	1	16	5	4	4	21.14	26.59	0	1	1	228.71	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	659.96	-15.0	3.5503	0.2	1	0	0	0	0
mcp2k	18255	1	392900	nu-candidate	1	10	5	3	2	0.54	0.81	0	1	1	40.04	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	280.65	-15.0	2.3011	0.2	1	0	0	0	0
mcp2k	18255	1	392901	nu-candidate	1	15	22	10	6	196.61	321.74	100	0	1	20.18	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1970.6	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	392988	nu-candidate	1	14	9	6	6	4.95	9.33	0	1	1	38.23	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	359.4	-15.0	2.4396	0.2	1	0	0	0	0
mcp2k	18255	1	393089	nu-candidate	1	19	6	3	3	15.88	19.3	0	0	1	14.9	0	2	1	6.1	0	0	0	0	15.88	1.78	69.96	283.42	-15.0	2.4439	0.2	1	0	0	0	0
mcp2k	18255	1	393119	nu-candidate	1	10	23	21	18	15.84	46.81	0	1	1	180.95	0	1	1	3.46	0	0	0	0	1.21	15.84	46.64	908.61	-15.0	2.8956	0.2	1	0	0	0	0
mcp2k	18255	1	393133	nu-candidate	1	34	20	16	14	43.03	122.41	0	0	0	0.0	0	1	1	36.34	0	0	0	0	29.41	43.03	61.43	134.12	-15.0	-1.6621	0.2	1	0	0	0	0
mcp2k	18255	1	393485	nu-candidate	1	4	2	0	0	0.0	0	0	1	1	116.49	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	712.95	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	393505	nu-candidate	1	21	17	10	10	325.27	356.03	200	1	1	156.28	0	1	1	61.58	0	0	0	0	9.66	325.27	66.65	830.59	-15.0	3.0978	0.2	1	1	0	0	1
mcp2k	18255	1	393538	nu-candidate	1	8	16	8	7	2.75	7.18	0	0	1	23.59	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	963.39	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	393581	nu-candidate	1	6	11	10	10	2.46	14.39	0	1	1	74.46	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	315.96	-15.0	2.2349	0.2	1	0	0	0	0
mcp2k	18255	1	393727	nu-candidate	1	20	3	2	2	7.24	8.6	0	1	1	140.3	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	450.17	-15.0	1.6841	0.2	1	0	0	0	0
mcp2k	18255	1	393758	nu-candidate	1	17	3	1	1	1.99	1.99	0	1	1	54.89	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	373.21	-15.0	3.3299	0.2	1	0	0	0	0
mcp2k	18255	1	393791	nu-candidate	1	7	14	11	11	17.22	34.72	0	1	1	111.26	0	3	1	5.25	0	0	0	0	25.95	4.36	13.06	651.51	-15.0	3.3774	0.2	1	0	0	0	0
mcp2k	18255	1	393823	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	393835	nu-candidate	1	12	4	3	2	1.85	3.67	0	1	1	219.79	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	619.16	-15.0	3.9543	0.2	1	0	0	0	0
mcp2k	18255	1	393935	nu-candidate	1	16	2	1	1	4.86	4.86	0	1	1	294.95	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	789.78	-15.0	3.9566	0.2	1	1	0	0	0
mcp2k	18255	1	394131	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	394167	nu-candidate	1	11	33	11	11	468.37	486.64	200	0	0	0.0	1	1	1	74.73	0	0	0	1	468.37	11.84	57.76	481.92	4.3009	-0.7384	0.4653	1	1	1	0	0
mcp2k	18255	1	394255	nu-candidate	1	14	13	11	8	23.19	50.53	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	54.86	-15.0	-2.7228	0.2	1	1	0	0	0
mcp2k	18255	1	394363	nu-candidate	1	18	7	5	5	3.8	8.56	0	1	1	92.79	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	347.57	-15.0	1.8825	0.2	1	0	0	0	0
mcp2k	18255	1	394396	nu-candidate	1	7	10	8	6	3.16	11.17	0	1	1	73.29	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	531.86	-15.0	3.5539	0.2	1	0	0	0	0
mcp2k	18255	1	394407	nu-candidate	1	11	11	10	9	2.12	13.45	0	1	1	345.12	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	903.09	-15.0	-2.755	0.2	1	0	0	0	0
