set	sample	event	shower	conn	kine_best	kine_charge	E	nearest_edge	d_MeV	d_frac	tier	tier_prev_fudge	flip_crossed
141	mcp2k	167612	82033	3	0.87	0.87	0.87	100.0	99.13	0.9913	0	0	0
141	mcp2k	167612	83034	3	1.79	1.79	1.79	100.0	98.21	0.9821	0	0	0
141	mcp2k	167612	84035	3	1.75	1.75	1.75	100.0	98.25	0.9825	0	0	0
141	mcp2k	167612	85036	3	0.92	0.92	0.92	100.0	99.08	0.9908	0	0	0
141	mcp2k	167612	86037	3	1.25	1.25	1.25	100.0	98.75	0.9875	0	0	0
141	mcp2k	167612	87038	3	1.47	1.47	1.47	100.0	98.53	0.9853	0	0	0
141	mcp2k	167612	89054	3	1.05	1.05	1.05	100.0	98.95	0.9895	0	0	0
141	mcp2k	167612	91056	3	19.65	19.65	19.65	100.0	80.35	0.8035	0	0	0
141	mcp2k	167612	93060	3	0.8	0.8	0.8	100.0	99.2	0.992	0	0	0
141	mcp1k	168432	19032	1	44.61	71.32	44.61	100.0	55.39	0.5539	0	0	0
141	mcp1k	168432	49028	2	115.83	115.83	115.83	100.0	15.83	0.1583	1	1	0
141	mcp1k	168432	22006	2	241.04	241.04	241.04	250.0	8.96	0.0359	2	2	0
141	mcp1k	168432	50029	2	19.02	19.02	19.02	100.0	80.98	0.8098	0	0	0
141	mcp1k	168432	48021	3	1.05	1.05	1.05	100.0	98.95	0.9895	0	0	0
141	mcp2k	170098	82073	2	18.37	18.37	18.37	100.0	81.63	0.8163	0	0	0
141	mcp2k	170098	78064	2	264.51	264.51	264.51	250.0	14.51	0.0581	3	3	0
141	mcp2k	170098	55010	2	1.99	1.99	1.99	100.0	98.01	0.9801	0	0	0
141	mcp2k	170098	62017	2	7.17	7.17	7.17	100.0	92.83	0.9283	0	0	0
141	mcp2k	170098	20005	4	0.43	0.43	0.43	100.0	99.57	0.9957	0	0	0
141	mcp2k	170098	52007	3	2.22	2.22	2.22	100.0	97.78	0.9778	0	0	0
141	mcp2k	170098	57012	3	1.24	1.24	1.24	100.0	98.76	0.9876	0	0	0
141	mcp2k	170098	58013	3	0.72	0.72	0.72	100.0	99.28	0.9928	0	0	0
141	mcp2k	170098	59014	3	1.25	1.25	1.25	100.0	98.75	0.9875	0	0	0
141	mcp2k	170098	68023	3	2.15	2.15	2.15	100.0	97.85	0.9785	0	0	0
141	mcp2k	170098	79065	3	4.55	4.55	4.55	100.0	95.45	0.9545	0	0	0
141	mcp2k	170761	8026	1	322.86	322.86	322.86	360.0	37.14	0.1032	3	3	0
141	mcp2k	170761	8049	1	57.27	57.27	57.27	100.0	42.73	0.4273	0	0	0
141	mcp2k	170761	14027	4	1.32	1.32	1.32	100.0	98.68	0.9868	0	0	0
141	mcp2k	170761	15028	4	1.58	1.58	1.58	100.0	98.42	0.9842	0	0	0
141	mcp2k	170761	16029	4	0.87	0.87	0.87	100.0	99.13	0.9913	0	0	0
141	mcp2k	170761	30033	3	1.41	1.41	1.41	100.0	98.59	0.9859	0	0	0
141	mcp2k	170761	31034	4	1.58	1.58	1.58	100.0	98.42	0.9842	0	0	0
141	mcp2k	170761	39042	4	1.75	1.75	1.75	100.0	98.25	0.9825	0	0	0
141	mcp1k	170808	60025	2	281.38	281.38	281.38	250.0	31.38	0.1255	3	3	0
141	mcp1k	170808	19005	4	2.46	2.46	2.46	100.0	97.54	0.9754	0	0	0
141	mcp1k	170808	42010	3	0.75	0.75	0.75	100.0	99.25	0.9925	0	0	0
141	mcp1k	170808	45013	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp2k	171143	8032	1	246.82	246.82	246.82	250.0	3.18	0.0127	2	3	1
141	mcp2k	171143	69027	2	84.26	84.26	84.26	100.0	15.74	0.1574	0	0	0
141	mcp2k	171143	49013	2	5.43	5.43	5.43	100.0	94.57	0.9457	0	0	0
141	mcp2k	171572	85025	2	17.71	17.71	17.71	100.0	82.29	0.8229	0	0	0
141	mcp2k	171572	77016	2	7.71	7.71	7.71	100.0	92.29	0.9229	0	0	0
141	mcp2k	171572	20009	3	0.53	0.53	0.53	100.0	99.47	0.9947	0	0	0
141	mcp2k	171572	21010	4	1.23	1.23	1.23	100.0	98.77	0.9877	0	0	0
141	mcp2k	171572	72011	4	3.65	3.65	3.65	100.0	96.35	0.9635	0	0	0
141	mcp2k	171572	73012	4	1.05	1.05	1.05	100.0	98.95	0.9895	0	0	0
141	mcp2k	171572	74013	4	0.66	0.66	0.66	100.0	99.34	0.9934	0	0	0
141	mcp2k	171572	75014	3	0.8	0.8	0.8	100.0	99.2	0.992	0	0	0
141	mcp2k	171572	79018	3	1.08	1.08	1.08	100.0	98.92	0.9892	0	0	0
141	mcp2k	171729	9005	1	112.13	112.13	112.13	100.0	12.13	0.1213	1	1	0
141	mcp2k	171729	24018	2	37.35	37.35	37.35	100.0	62.65	0.6265	0	0	0
141	mcp2k	171729	14010	4	1.46	1.46	1.46	100.0	98.54	0.9854	0	0	0
141	mcp2k	171729	25020	3	2.48	2.48	2.48	100.0	97.52	0.9752	0	0	0
141	mcp2k	171729	26021	3	1.46	1.46	1.46	100.0	98.54	0.9854	0	0	0
141	mcp2k	171729	27022	3	0.86	0.86	0.86	100.0	99.14	0.9914	0	0	0
141	mcp2k	171729	35023	4	0.44	0.44	0.44	100.0	99.56	0.9956	0	0	0
141	mcp1k	172266	16005	1	27.19	27.19	27.19	100.0	72.81	0.7281	0	0	0
141	mcp1k	172266	40019	2	123.14	123.14	123.14	100.0	23.14	0.2314	1	1	0
141	mcp1k	172266	33012	2	1.74	1.74	1.74	100.0	98.26	0.9826	0	0	0
141	mcp1k	172266	21009	3	20.01	20.01	20.01	100.0	79.99	0.7999	0	0	0
141	mcp1k	172266	20008	4	0.22	0.22	0.22	100.0	99.78	0.9978	0	0	0
141	mcp1k	172266	22010	4	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp1k	172266	23011	4	2.32	2.32	2.32	100.0	97.68	0.9768	0	0	0
141	mcp1k	172266	34013	3	0.48	0.48	0.48	100.0	99.52	0.9952	0	0	0
141	mcp1k	172266	50024	4	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp1k	172266	51025	4	0.84	0.84	0.84	100.0	99.16	0.9916	0	0	0
141	mcp1k	172266	52026	4	1.96	1.96	1.96	100.0	98.04	0.9804	0	0	0
141	mcp1k	172266	53027	4	1.01	1.01	1.01	100.0	98.99	0.9899	0	0	0
141	mcp2k	173495	22009	1	28.37	30.57	28.37	100.0	71.63	0.7163	0	0	0
141	mcp2k	173495	96016	2	26.49	26.49	26.49	100.0	73.51	0.7351	0	0	0
141	mcp2k	173495	25010	2	12.64	12.64	12.64	100.0	87.36	0.8736	0	0	0
141	mcp2k	173495	26021	2	111.12	111.12	111.12	100.0	11.12	0.1112	1	1	0
141	mcp2k	173819	14028	1	18.24	18.24	18.24	100.0	81.76	0.8176	0	0	0
141	mcp2k	173819	34036	2	11.18	11.18	11.18	100.0	88.82	0.8882	0	0	0
141	mcp2k	173819	39039	2	5.81	5.81	5.81	100.0	94.19	0.9419	0	0	0
141	mcp2k	173819	22029	4	0.64	0.64	0.64	100.0	99.36	0.9936	0	0	0
141	mcp2k	173819	23030	4	0.12	0.12	0.12	100.0	99.88	0.9988	0	0	0
141	mcp2k	173819	29031	3	2.87	2.87	2.87	100.0	97.13	0.9713	0	0	0
141	mcp2k	173819	31033	3	1.92	1.92	1.92	100.0	98.08	0.9808	0	0	0
141	mcp2k	173819	33035	3	1.2	1.2	1.2	100.0	98.8	0.988	0	0	0
141	mcp2k	173819	37037	3	1.92	1.92	1.92	100.0	98.08	0.9808	0	0	0
141	mcp2k	174771	15011	1	25.22	25.22	25.22	100.0	74.78	0.7478	0	0	0
141	mcp2k	174771	54038	2	1.18	1.18	1.18	100.0	98.82	0.9882	0	0	0
141	mcp2k	174771	91075	2	6.46	6.46	6.46	100.0	93.54	0.9354	0	0	0
141	mcp2k	174771	85085	2	94.56	94.56	94.56	100.0	5.44	0.0544	0	0	0
141	mcp2k	174771	88068	2	35.69	35.69	35.69	100.0	64.31	0.6431	0	0	0
141	mcp2k	174771	22024	2	92.38	92.38	92.38	100.0	7.62	0.0762	0	0	0
141	mcp2k	174771	23030	2	90.84	90.84	90.84	100.0	9.16	0.0916	0	0	0
141	mcp2k	174771	80053	2	1.69	1.69	1.69	100.0	98.31	0.9831	0	0	0
141	mcp2k	174771	87065	2	61.25	61.25	61.25	100.0	38.75	0.3875	0	0	0
141	mcp2k	174771	21020	4	0.43	0.43	0.43	100.0	99.57	0.9957	0	0	0
141	mcp2k	174771	24031	4	1.93	1.93	1.93	100.0	98.07	0.9807	0	0	0
141	mcp2k	174771	49033	3	1.13	1.13	1.13	100.0	98.87	0.9887	0	0	0
141	mcp2k	174771	51035	3	2.5	2.5	2.5	100.0	97.5	0.975	0	0	0
141	mcp2k	174771	52036	3	2.29	2.29	2.29	100.0	97.71	0.9771	0	0	0
141	mcp2k	174771	53037	3	2.24	2.24	2.24	100.0	97.76	0.9776	0	0	0
141	mcp2k	174771	55039	3	0.57	0.57	0.57	100.0	99.43	0.9943	0	0	0
141	mcp2k	174771	72045	3	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp2k	174771	76049	3	2.0	2.0	2.0	100.0	98.0	0.98	0	0	0
141	mcp2k	174771	77050	3	1.1	1.1	1.1	100.0	98.9	0.989	0	0	0
141	mcp2k	174771	79052	3	0.84	0.84	0.84	100.0	99.16	0.9916	0	0	0
141	mcp2k	174771	81054	3	0.2	0.2	0.2	100.0	99.8	0.998	0	0	0
141	mcp2k	174771	83056	3	1.12	1.12	1.12	100.0	98.88	0.9888	0	0	0
141	mcp2k	174771	93077	3	4.36	4.36	4.36	100.0	95.64	0.9564	0	0	0
141	mcp2k	174771	95079	4	1.0	1.0	1.0	100.0	99.0	0.99	0	0	0
141	mcp2k	174771	96080	4	1.16	1.16	1.16	100.0	98.84	0.9884	0	0	0
141	mcp1k	175896	17044	1	106.41	106.41	106.41	100.0	6.41	0.0641	1	1	0
141	mcp1k	175896	17043	1	73.39	73.39	73.39	100.0	26.61	0.2661	0	0	0
141	mcp1k	175896	24004	4	2.71	2.71	2.71	100.0	97.29	0.9729	0	0	0
141	mcp1k	175896	25005	4	0.27	0.27	0.27	100.0	99.73	0.9973	0	0	0
141	mcp1k	175896	26006	4	0.82	0.82	0.82	100.0	99.18	0.9918	0	0	0
141	mcp1k	175896	67042	4	0.25	0.25	0.25	100.0	99.75	0.9975	0	0	0
141	mcp1k	175896	63019	3	146.73	146.73	146.73	150.0	3.27	0.0218	1	2	1
141	mcp2k	176533	11032	1	531.78	531.78	531.78	360.0	171.78	0.4772	4	4	0
141	mcp2k	176533	11035	1	102.18	102.18	102.18	100.0	2.18	0.0218	1	1	0
141	mcp2k	176533	13036	4	1.71	1.71	1.71	100.0	98.29	0.9829	0	0	0
141	mcp2k	176533	14037	4	1.5	1.5	1.5	100.0	98.5	0.985	0	0	0
141	mcp2k	176533	15038	4	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp2k	176533	16039	4	1.67	1.67	1.67	100.0	98.33	0.9833	0	0	0
141	mcp2k	176533	17040	4	1.23	1.23	1.23	100.0	98.77	0.9877	0	0	0
141	mcp2k	176533	18041	4	0.96	0.96	0.96	100.0	99.04	0.9904	0	0	0
141	mcp2k	176533	19042	4	0.19	0.19	0.19	100.0	99.81	0.9981	0	0	0
141	mcp2k	176533	32047	3	0.22	0.22	0.22	100.0	99.78	0.9978	0	0	0
141	mcp2k	176533	74081	4	1.72	1.72	1.72	100.0	98.28	0.9828	0	0	0
141	mcp2k	179048	17007	1	10.82	8.91	10.82	100.0	89.18	0.8918	0	0	0
141	mcp2k	179048	113015	3	3.49	3.49	3.49	100.0	96.51	0.9651	0	0	0
141	mcp2k	179048	17012	1	113.99	96.85	113.99	100.0	13.99	0.1399	1	1	0
141	mcp2k	179048	17003	4	31.79	31.79	31.79	100.0	68.21	0.6821	0	0	0
141	mcp2k	179369	17003	1	36.21	36.21	36.21	100.0	63.79	0.6379	0	0	0
141	mcp2k	179369	81017	2	10.15	10.15	10.15	100.0	89.85	0.8985	0	0	0
141	mcp2k	179369	17002	1	36.87	52.03	36.87	100.0	63.13	0.6313	0	0	0
141	mcp2k	179369	110046	2	5.11	5.11	5.11	100.0	94.89	0.9489	0	0	0
141	mcp2k	179369	111047	2	32.94	32.94	32.94	100.0	67.06	0.6706	0	0	0
141	mcp2k	179369	105041	2	4.72	4.72	4.72	100.0	95.28	0.9528	0	0	0
141	mcp2k	179369	75011	2	4.64	4.64	4.64	100.0	95.36	0.9536	0	0	0
141	mcp2k	179369	77013	2	4.06	4.06	4.06	100.0	95.94	0.9594	0	0	0
141	mcp2k	179369	91027	3	20.85	20.85	20.85	100.0	79.15	0.7915	0	0	0
141	mcp2k	179369	72008	3	1.01	1.01	1.01	100.0	98.99	0.9899	0	0	0
141	mcp2k	179369	74010	3	2.2	2.2	2.2	100.0	97.8	0.978	0	0	0
141	mcp2k	179369	78014	3	3.64	3.64	3.64	100.0	96.36	0.9636	0	0	0
141	mcp2k	179369	80016	3	1.65	1.65	1.65	100.0	98.35	0.9835	0	0	0
141	mcp2k	179369	82018	3	1.81	1.81	1.81	100.0	98.19	0.9819	0	0	0
141	mcp2k	179369	83019	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp2k	179369	85021	3	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp2k	179369	86022	3	0.34	0.34	0.34	100.0	99.66	0.9966	0	0	0
141	mcp2k	179369	87023	3	1.65	1.65	1.65	100.0	98.35	0.9835	0	0	0
141	mcp2k	179369	92028	3	2.76	2.76	2.76	100.0	97.24	0.9724	0	0	0
141	mcp2k	179369	106042	3	1.3	1.3	1.3	100.0	98.7	0.987	0	0	0
141	mcp2k	179369	109045	3	1.17	1.17	1.17	100.0	98.83	0.9883	0	0	0
141	mcp2k	179369	108044	4	201.34	201.34	201.34	250.0	48.66	0.1947	2	2	0
141	mcp2k	179611	16003	4	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp2k	179611	17004	4	3.3	3.3	3.3	100.0	96.7	0.967	0	0	0
141	mcp2k	179611	39007	3	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp2k	179611	68011	3	2.14	2.14	2.14	100.0	97.86	0.9786	0	0	0
141	mcp2k	179611	73016	4	2.69	2.69	2.69	100.0	97.31	0.9731	0	0	0
141	mcp2k	179611	74017	4	1.11	1.11	1.11	100.0	98.89	0.9889	0	0	0
141	mcp2k	179611	75018	4	1.38	1.38	1.38	100.0	98.62	0.9862	0	0	0
141	mcp2k	179611	10001	1	252.55	252.55	252.55	250.0	2.55	0.0102	3	3	0
141	mcp2k	181050	68031	2	71.47	71.47	71.47	100.0	28.53	0.2853	0	0	0
141	mcp2k	181050	70052	2	47.04	47.04	47.04	100.0	52.96	0.5296	0	0	0
141	mcp2k	181050	15006	1	217.73	217.73	217.73	250.0	32.27	0.1291	2	2	0
141	mcp2k	181050	71043	3	5.36	5.36	5.36	100.0	94.64	0.9464	0	0	0
141	mcp2k	181050	74046	3	0.41	0.41	0.41	100.0	99.59	0.9959	0	0	0
141	mcp2k	181050	75047	3	1.8	1.8	1.8	100.0	98.2	0.982	0	0	0
141	mcp2k	181050	76048	3	0.72	0.72	0.72	100.0	99.28	0.9928	0	0	0
141	mcp2k	242726	62021	2	63.08	63.08	63.08	100.0	36.92	0.3692	0	0	0
141	mcp2k	242726	26008	2	108.03	108.03	108.03	100.0	8.03	0.0803	1	1	0
141	mcp2k	242726	53014	3	1.14	1.14	1.14	100.0	98.86	0.9886	0	0	0
141	mcp2k	242726	54015	3	1.55	1.55	1.55	100.0	98.45	0.9845	0	0	0
141	mcp2k	242726	55016	3	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp2k	275011	11037	1	109.84	109.84	109.84	100.0	9.84	0.0984	1	1	0
141	mcp2k	275011	57031	2	13.67	13.67	13.67	100.0	86.33	0.8633	0	0	0
141	mcp2k	275011	56030	3	42.63	42.63	42.63	100.0	57.37	0.5737	0	0	0
141	mcp2k	275011	58032	3	19.85	19.85	19.85	100.0	80.15	0.8015	0	0	0
141	mcp2k	275011	15010	4	0.83	0.83	0.83	100.0	99.17	0.9917	0	0	0
141	mcp2k	275011	39011	3	1.71	1.71	1.71	100.0	98.29	0.9829	0	0	0
141	mcp2k	275011	41013	3	0.93	0.93	0.93	100.0	99.07	0.9907	0	0	0
141	mcp2k	275011	61035	3	0.32	0.32	0.32	100.0	99.68	0.9968	0	0	0
141	mcp1k	277298	17026	1	101.66	101.66	101.66	100.0	1.66	0.0166	1	1	0
141	mcp1k	277298	17028	1	30.68	43.6	30.68	100.0	69.32	0.6932	0	0	0
141	mcp1k	277298	17030	1	133.19	181.04	133.19	150.0	16.81	0.112	1	1	0
141	mcp1k	277298	23014	4	0.35	0.35	0.35	100.0	99.65	0.9965	0	0	0
141	mcp1k	277298	24015	4	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp1k	278420	61027	2	181.21	181.21	181.21	150.0	31.21	0.2081	2	2	0
141	mcp1k	278420	79053	2	39.86	39.86	39.86	100.0	60.14	0.6014	0	0	0
141	mcp1k	278420	58020	2	0.1	0.1	0.1	100.0	99.9	0.999	0	0	0
141	mcp1k	278420	72038	2	1.43	1.43	1.43	100.0	98.57	0.9857	0	0	0
141	mcp1k	278420	71037	2	2.12	2.12	2.12	100.0	97.88	0.9788	0	0	0
141	mcp1k	278420	48010	3	3.26	3.26	3.26	100.0	96.74	0.9674	0	0	0
141	mcp1k	278420	49011	3	1.8	1.8	1.8	100.0	98.2	0.982	0	0	0
141	mcp1k	278420	51013	3	1.65	1.65	1.65	100.0	98.35	0.9835	0	0	0
141	mcp2k	280159	12119	1	452.93	452.93	452.93	360.0	92.93	0.2582	4	4	0
141	mcp2k	280159	24015	2	74.12	74.12	74.12	100.0	25.88	0.2588	0	0	0
141	mcp2k	280159	47038	2	5.81	5.81	5.81	100.0	94.19	0.9419	0	0	0
141	mcp2k	280159	95114	2	129.34	129.34	129.34	150.0	20.66	0.1377	1	1	0
141	mcp2k	280159	18013	4	1.66	1.66	1.66	100.0	98.34	0.9834	0	0	0
141	mcp2k	280159	26017	3	2.79	2.79	2.79	100.0	97.21	0.9721	0	0	0
141	mcp2k	280159	31022	3	3.35	3.35	3.35	100.0	96.65	0.9665	0	0	0
141	mcp2k	280159	55040	3	0.74	0.74	0.74	100.0	99.26	0.9926	0	0	0
141	mcp2k	280159	91099	3	19.65	19.65	19.65	100.0	80.35	0.8035	0	0	0
141	mcp2k	280159	96115	4	0.62	0.62	0.62	100.0	99.38	0.9938	0	0	0
141	mcp1k	280972	7040	1	899.56	899.56	899.56	800.0	99.56	0.1244	5	5	0
141	mcp1k	280972	75099	2	282.39	282.39	282.39	250.0	32.39	0.1296	3	3	0
141	mcp1k	280972	79136	2	581.97	581.97	581.97	800.0	218.03	0.2725	4	4	0
141	mcp1k	280972	72076	2	118.37	118.37	118.37	100.0	18.37	0.1837	1	1	0
141	mcp1k	280972	27044	2	4.33	4.33	4.33	100.0	95.67	0.9567	0	0	0
141	mcp1k	280972	48065	3	0.58	0.58	0.58	100.0	99.42	0.9942	0	0	0
141	mcp2k	281325	42039	1	129.21	129.21	129.21	150.0	20.79	0.1386	1	1	0
141	mcp2k	281325	40024	2	51.17	51.17	51.17	100.0	48.83	0.4883	0	0	0
141	mcp2k	281325	22011	3	13.19	13.19	13.19	100.0	86.81	0.8681	0	0	0
141	mcp2k	281325	12006	4	1.63	1.63	1.63	100.0	98.37	0.9837	0	0	0
141	mcp2k	281325	13007	4	0.78	0.78	0.78	100.0	99.22	0.9922	0	0	0
141	mcp2k	281325	20009	3	0.26	0.26	0.26	100.0	99.74	0.9974	0	0	0
141	mcp2k	281325	31020	3	5.81	5.81	5.81	100.0	94.19	0.9419	0	0	0
141	mcp2k	282271	6063	1	147.23	147.23	147.23	150.0	2.77	0.0185	1	2	1
141	mcp2k	282271	6004	1	7.0	3.97	7.0	100.0	93.0	0.93	0	0	0
141	mcp2k	282271	51038	2	66.74	66.74	66.74	100.0	33.26	0.3326	0	0	0
141	mcp2k	282271	23019	3	92.63	92.63	92.63	100.0	7.37	0.0737	0	0	0
141	mcp2k	282271	41028	3	1.0	1.0	1.0	100.0	99.0	0.99	0	0	0
141	mcp2k	282271	43030	3	0.81	0.81	0.81	100.0	99.19	0.9919	0	0	0
141	mcp2k	282271	44031	3	1.55	1.55	1.55	100.0	98.45	0.9845	0	0	0
141	mcp2k	282271	52039	3	0.83	0.83	0.83	100.0	99.17	0.9917	0	0	0
141	mcp2k	282271	53040	4	0.71	0.71	0.71	100.0	99.29	0.9929	0	0	0
141	mcp2k	282271	55042	3	1.41	1.41	1.41	100.0	98.59	0.9859	0	0	0
141	mcp2k	282271	59046	3	0.53	0.53	0.53	100.0	99.47	0.9947	0	0	0
141	mcp2k	282271	70057	4	1.53	1.53	1.53	100.0	98.47	0.9847	0	0	0
141	mcp2k	282271	71058	4	0.39	0.39	0.39	100.0	99.61	0.9961	0	0	0
141	mcp1k	282979	14003	1	114.78	114.78	114.78	100.0	14.78	0.1478	1	1	0
141	mcp1k	282979	14050	1	18.12	18.12	18.12	100.0	81.88	0.8188	0	0	0
141	mcp1k	282979	14051	1	4.79	6.81	4.79	100.0	95.21	0.9521	0	0	0
141	mcp1k	282979	43029	2	15.5	15.5	15.5	100.0	84.5	0.845	0	0	0
141	mcp1k	282979	42022	3	23.88	23.88	23.88	100.0	76.12	0.7612	0	0	0
141	mcp1k	282979	47037	3	2.68	2.68	2.68	100.0	97.32	0.9732	0	0	0
141	mcp1k	282979	48038	3	0.66	0.66	0.66	100.0	99.34	0.9934	0	0	0
141	mcp1k	282979	49039	3	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp1k	282979	50040	3	0.89	0.89	0.89	100.0	99.11	0.9911	0	0	0
141	mcp1k	282979	51041	3	1.26	1.26	1.26	100.0	98.74	0.9874	0	0	0
141	mcp1k	282979	52042	3	1.5	1.5	1.5	100.0	98.5	0.985	0	0	0
141	mcp1k	282979	53043	3	0.78	0.78	0.78	100.0	99.22	0.9922	0	0	0
141	mcp1k	282979	54044	3	1.37	1.37	1.37	100.0	98.63	0.9863	0	0	0
141	mcp1k	282979	55045	3	1.54	1.54	1.54	100.0	98.46	0.9846	0	0	0
141	mcp1k	282979	56046	4	1.37	1.37	1.37	100.0	98.63	0.9863	0	0	0
141	mcp1k	282979	57047	4	1.92	1.92	1.92	100.0	98.08	0.9808	0	0	0
141	mcp1k	282979	58048	4	0.09	0.09	0.09	100.0	99.91	0.9991	0	0	0
141	mcp1k	282979	59049	3	0.68	0.68	0.68	100.0	99.32	0.9932	0	0	0
141	mcp1k	283515	24014	2	229.8	229.8	229.8	250.0	20.2	0.0808	2	2	0
141	mcp1k	283515	66036	2	108.61	108.61	108.61	100.0	8.61	0.0861	1	1	0
141	mcp1k	283515	25016	4	0.97	0.97	0.97	100.0	99.03	0.9903	0	0	0
141	mcp1k	283515	26017	4	2.24	2.24	2.24	100.0	97.76	0.9776	0	0	0
141	mcp1k	283515	52018	4	3.55	3.55	3.55	100.0	96.45	0.9645	0	0	0
141	mcp1k	283515	78057	4	0.89	0.89	0.89	100.0	99.11	0.9911	0	0	0
141	mcp1k	283713	47021	2	25.24	25.24	25.24	100.0	74.76	0.7476	0	0	0
141	mcp1k	283713	62036	2	2.61	2.61	2.61	100.0	97.39	0.9739	0	0	0
141	mcp1k	283713	67051	2	152.48	152.48	152.48	150.0	2.48	0.0165	2	2	0
141	mcp1k	283713	24014	4	0.21	0.21	0.21	100.0	99.79	0.9979	0	0	0
141	mcp1k	283713	43017	3	1.96	1.96	1.96	100.0	98.04	0.9804	0	0	0
141	mcp1k	283713	44018	4	1.16	1.16	1.16	100.0	98.84	0.9884	0	0	0
141	mcp1k	283713	45019	3	2.34	2.34	2.34	100.0	97.66	0.9766	0	0	0
141	mcp1k	283713	46020	3	1.9	1.9	1.9	100.0	98.1	0.981	0	0	0
141	mcp1k	283713	69053	4	2.24	2.24	2.24	100.0	97.76	0.9776	0	0	0
141	mcp1k	283713	70054	4	1.43	1.43	1.43	100.0	98.57	0.9857	0	0	0
141	mcp1k	283713	71055	4	0.87	0.87	0.87	100.0	99.13	0.9913	0	0	0
141	mcp1k	283713	72056	4	2.82	2.82	2.82	100.0	97.18	0.9718	0	0	0
141	mcp1k	284200	6013	2	175.12	175.12	175.12	150.0	25.12	0.1675	2	2	0
141	mcp1k	284200	11015	4	1.04	1.04	1.04	100.0	98.96	0.9896	0	0	0
141	mcp1k	284200	12016	4	1.84	1.84	1.84	100.0	98.16	0.9816	0	0	0
141	mcp1k	284200	19018	3	2.03	2.03	2.03	100.0	97.97	0.9797	0	0	0
141	mcp1k	284200	20019	3	1.2	1.2	1.2	100.0	98.8	0.988	0	0	0
141	mcp1k	284200	21020	3	0.36	0.36	0.36	100.0	99.64	0.9964	0	0	0
141	mcp1k	284200	22021	3	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp1k	284200	34041	4	0.63	0.63	0.63	100.0	99.37	0.9937	0	0	0
141	mcp2k	284206	10051	1	112.57	112.57	112.57	100.0	12.57	0.1257	1	1	0
141	mcp2k	284206	10052	1	70.22	70.22	70.22	100.0	29.78	0.2978	0	0	0
141	mcp2k	284206	10054	1	98.92	98.92	98.92	100.0	1.08	0.0108	0	1	1
141	mcp2k	284206	10056	1	79.8	22.19	79.8	100.0	20.2	0.202	0	0	0
141	mcp2k	284206	10001	1	4.92	4.67	4.92	100.0	95.08	0.9508	0	0	0
141	mcp2k	284206	16034	4	1.88	1.88	1.88	100.0	98.12	0.9812	0	0	0
141	mcp2k	284206	17035	4	0.76	0.76	0.76	100.0	99.24	0.9924	0	0	0
141	mcp2k	284206	18036	4	0.79	0.79	0.79	100.0	99.21	0.9921	0	0	0
141	mcp1k	284791	37016	2	123.79	123.79	123.79	100.0	23.79	0.2379	1	1	0
141	mcp1k	284791	34013	2	5.34	5.34	5.34	100.0	94.66	0.9466	0	0	0
141	mcp1k	284791	23002	3	0.76	0.76	0.76	100.0	99.24	0.9924	0	0	0
141	mcp1k	284791	27006	3	1.51	1.51	1.51	100.0	98.49	0.9849	0	0	0
141	mcp1k	284791	30009	3	0.1	0.1	0.1	100.0	99.9	0.999	0	0	0
141	mcp1k	284791	32011	3	6.58	6.58	6.58	100.0	93.42	0.9342	0	0	0
141	mcp1k	284791	33012	3	0.2	0.2	0.2	100.0	99.8	0.998	0	0	0
141	mcp1k	284791	36015	3	1.68	1.68	1.68	100.0	98.32	0.9832	0	0	0
141	mcp1k	285443	49035	2	262.49	262.49	262.49	250.0	12.49	0.05	3	3	0
141	mcp1k	285443	50036	2	34.52	34.52	34.52	100.0	65.48	0.6548	0	0	0
141	mcp1k	285443	17001	4	2.64	2.64	2.64	100.0	97.36	0.9736	0	0	0
141	mcp1k	285443	18002	4	1.03	1.03	1.03	100.0	98.97	0.9897	0	0	0
141	mcp1k	285443	19003	4	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp1k	285443	20004	4	2.84	2.84	2.84	100.0	97.16	0.9716	0	0	0
141	mcp1k	285443	21005	4	0.29	0.29	0.29	100.0	99.71	0.9971	0	0	0
141	mcp1k	285443	22006	4	0.33	0.33	0.33	100.0	99.67	0.9967	0	0	0
141	mcp1k	285443	38013	3	2.62	2.62	2.62	100.0	97.38	0.9738	0	0	0
141	mcp1k	286655	80055	2	187.28	187.28	187.28	150.0	37.28	0.2485	2	2	0
