event	node	seg	cls	site	how	final_ang	final_dist	dQ
90055	11033	11026	HOLD	in_main_cluster	walk_add	3.17	28.1	2202882.8
90055	11033	11027	HOLD	in_main_cluster	walk_add	2.84	38.05	500135.6
90055	11033	11028	HOLD	in_main_cluster	walk_add	7.02	77.65	155624.3
90055	11033	11029	HOLD	in_main_cluster	walk_add	17.47	44.9	346416.5
90055	11033	11030	HOLD	in_main_cluster	walk_add	23.77	49.61	393233.6
90055	11033	11031	HOLD	in_main_cluster	walk_add	14.86	42.0	476245.7
90055	11033	11032	HOLD	in_main_cluster	walk_add	12.38	10.84	2129573.4
90055	11033	11033	HOLD			-1.0	0.0	1837582.1
90055	11033	11034	HOLD	in_main_cluster	walk_add	12.38	10.84	1097878.1
90055	11033	11035	HOLD	in_main_cluster	walk_add	12.82	67.51	323327.5
90055	11033	11036	HOLD	in_main_cluster	walk_add	4.83	60.61	680905.5
90055	11033	11037	HOLD	in_main_cluster	walk_add	6.02	69.7	432925.4
90055	11033	11038	HOLD	pass3_cone	direct	9.34	48.91	342708.6
90055	11033	11039	HOLD	in_main_cluster	walk_add	3.45	79.2	138221.2
90055	11033	11040	HOLD	in_main_cluster	walk_add	18.58	11.8	777422.4
90055	11033	11041	HOLD	in_main_cluster	walk_add	18.7	9.42	56112.6
90055	11033	11042	HOLD	in_main_cluster	walk_add	18.58	11.8	343237.6
90055	11033	87046	HOLD	pass3_cone	direct	9.59	134.83	76684.0
90055	11033	88047	HOLD	pass3_cone	direct	7.89	146.78	70935.7
90055	11033	90049	HOLD	pass3_cone	direct	10.85	39.51	146422.8
90055	11033	97056	HOLD	pass3_cone	direct	17.2	34.13	84361.4
90055	11033	98057	HOLD	pass3_cone	direct	26.44	69.72	51014.6
90055	11033	99058	HOLD	pass3_cone	direct	14.23	86.8	34621.7
90055	11033	100059	HOLD	pass3_cone	direct	13.46	54.39	158124.2
90055	11033	101060	HOLD	pass3_cone	direct	9.5	51.71	217582.6
90055	11033	102061	HOLD	pass3_cone	direct	10.35	78.2	123173.4
90055	11033	114073	HOLD	pass3_cone	direct	17.19	107.56	87606.2
90055	11033	116075	HOLD	pass3_cone	direct	20.97	96.8	37836.1
90055	11033	127086	HOLD	pass3_cone	direct	20.86	35.62	24945.2
90055	11033	129089	HOLD	pass3_cone	direct	14.0	73.49	110685.6
90055	11033	130090	HOLD	pass3_cone	direct	4.33	102.71	238816.8
90055	11033	135095	HOLD	pass3_cone	direct	17.24	64.94	115149.2
90055	11033	136096	HOLD	pass3_cone	direct	8.59	101.56	55903.5
90055	11033	137106	HOLD	pass3_cone	direct	7.44	80.07	189507.4
90055	11033	137108	HOLD	pass3_cone	direct	7.15	83.38	258680.3
90055	11033	139110	HOLD	pass3_cone	direct	4.67	47.2	98808.9
90055	11033	140111	HOLD	pass3_cone	direct	8.14	71.49	121620.2
90055	11033	141112	HOLD	pass3_cone	direct	11.62	70.9	185023.2
90055	11033	142127	HOLD	pass3_cone	direct	7.33	113.53	81179.8
90055	11033	142128	HOLD	pass3_cone	direct	7.21	113.87	428357.1
90055	11033	142129	HOLD	pass3_cone	direct	7.21	113.87	429027.5
90055	11033	143133	HOLD	pass3_cone	direct	5.33	125.02	438204.5
90055	11033	145138	HOLD	pass3_cone	direct	12.48	60.93	398835.3
90055	11033	147146	HOLD	pass3_cone	direct	7.18	116.2	950166.7
90055	11033	147147	HOLD	pass3_cone	direct	6.81	127.34	156189.2
90055	11149	11149	HOLD			-1.0	0.0	42623.1
90055	13044	13044	HOLD			-1.0	0.0	1570774.9
90055	91050	91050	HOLD			-1.0	0.0	61434.0
90055	92051	92051	HOLD			-1.0	0.0	116752.4
90055	92051	95054	HOLD	pass4_angle	direct	3.97	15.67	37776.4
90055	93052	93052	HOLD			-1.0	0.0	99201.9
90055	94053	94053	HOLD			-1.0	0.0	25026.4
90055	103062	103062	HOLD			-1.0	0.0	27023.1
90055	104063	104063	HOLD			-1.0	0.0	47581.3
90055	105064	105064	HOLD			-1.0	0.0	40480.7
90055	106065	106065	HOLD			-1.0	0.0	64607.2
90055	107066	107066	HOLD			-1.0	0.0	72794.9
90055	108067	108067	HOLD			-1.0	0.0	21420.6
90055	109068	109068	HOLD			-1.0	0.0	43265.7
90055	110069	110069	HOLD			-1.0	0.0	29096.1
90055	111070	111070	HOLD			-1.0	0.0	32343.2
90055	113072	113072	HOLD			-1.0	0.0	100752.4
90055	115074	115074	HOLD			-1.0	0.0	1239180.7
90055	117076	117076	HOLD			-1.0	0.0	21629.6
90055	118077	118077	HOLD			-1.0	0.0	82708.3
90055	119078	119078	HOLD			-1.0	0.0	32361.2
90055	120079	120079	HOLD			-1.0	0.0	18550.7
90055	121080	121080	HOLD			-1.0	0.0	16201.7
90055	122081	122081	HOLD			-1.0	0.0	27619.5
90055	123082	123082	HOLD			-1.0	0.0	27828.5
90055	124083	124083	HOLD			-1.0	0.0	41332.8
90055	125084	125084	HOLD			-1.0	0.0	30345.9
90055	126085	126085	HOLD			-1.0	0.0	22358.3
90055	128150	86045	HOLD	pass4_angle	direct	6.39	3.47	97630.8
90055	128150	96055	HOLD	pass4_angle	direct	3.37	9.81	25359.4
90055	128150	128087	HOLD	from_vertices	walk_add	24.77	1.9	331896.8
90055	128150	128150	HOLD			-1.0	0.0	89173.4
90055	128150	128151	HOLD	from_vertices	walk_add	-1.0	0.0	54843.0
90055	128150	132092	HOLD	pass4_angle	direct	24.32	20.86	49592.6
90055	134094	134094	HOLD			-1.0	0.0	73953.9
90055	144134	144134	HOLD			-1.0	0.0	333214.3
90055	146144	146143	HOLD	from_vertices	walk_add	6.09	7.37	163523.5
90055	146144	146144	HOLD			-1.0	0.0	442631.5
99838	14004	14004	HOLD			-1.0	0.0	787419.1
99838	14004	14005	HOLD	examine_shower_1_tmp	walk_add	1.29	13.14	227250.0
99838	14004	14006	HOLD	in_main_cluster	walk_add	3.19	189.55	15379629.8
99838	14004	14007	HOLD	in_main_cluster	walk_add	1.29	13.14	9928192.8
99838	14004	14008	HOLD	in_main_cluster	walk_add	3.19	189.55	144520.7
99838	14004	57036	HOLD	pass4_proximity	direct	1.46	431.16	231402.3
99838	18009	18009	HOLD			-1.0	0.0	63372.8
99838	19010	19010	HOLD			-1.0	0.0	47382.8
99838	20011	20011	HOLD			-1.0	0.0	51504.6
99838	21015	21015	HOLD			-1.0	0.0	491887.6
99838	47022	47022	HOLD			-1.0	0.0	39345.7
99838	48024	41016	HOLD	pass4_angle	direct	12.27	34.1	64778.3
99838	48024	43018	HOLD	pass4_angle	direct	20.5	16.32	89453.7
99838	48024	45020	HOLD	pass4_angle	direct	11.47	12.61	160581.1
99838	48024	48024	HOLD			-1.0	0.0	570482.7
99838	48024	48029	HOLD	from_vertices	walk_add	14.25	9.11	215970.3
99838	48024	48031	HOLD	from_vertices	walk_add	5.09	3.47	418111.7
99838	48024	48032	HOLD	from_vertices	walk_add	6.76	6.13	217370.5
99838	48024	48033	HOLD	from_vertices	walk_add	6.76	6.13	276986.9
99838	48024	48034	HOLD	from_vertices	walk_add	5.09	3.47	286857.9
99838	58038	42017	HOLD	pass4_angle	direct	8.13	57.12	35406.5
99838	58038	44019	HOLD	pass4_angle	direct	32.81	26.06	129699.3
99838	58038	46021	HOLD	pass4_angle	direct	12.36	14.09	78496.8
99838	58038	49035	HOLD	pass4_angle	direct	6.03	26.9	22915.5
99838	58038	58038	HOLD			-1.0	0.0	515025.9
99838	58038	58045	HOLD	from_vertices	walk_add	6.76	8.74	119885.3
99838	58038	58047	HOLD	from_vertices	walk_add	10.64	7.15	117212.1
99838	58038	59052	HOLD	pass4_angle	direct	13.7	23.99	445408.9
99838	58038	59053	HOLD	pass4_angle	direct	23.33	30.09	265072.9
99838	60054	60054	HOLD			-1.0	0.0	117216.8
99838	61055	61055	HOLD			-1.0	0.0	74771.8
105946	21003	21003	HOLD			-1.0	0.0	695042.8
105946	22004	22004	HOLD			-1.0	0.0	14505.2
105946	23005	23005	HOLD			-1.0	0.0	31446.5
105946	32006	32006	HOLD			-1.0	0.0	49194.6
105946	34008	34008	HOLD			-1.0	0.0	74770.0
105946	36010	33007	HOLD	pass4_angle	direct	5.34	1.21	191308.0
105946	36010	36010	HOLD			-1.0	0.0	157690.5
105946	37011	37011	HOLD			-1.0	0.0	49326.7
105946	38012	38012	HOLD			-1.0	0.0	140783.1
105946	40064	39013	HOLD	pass4_angle	direct	73.09	45.89	142836.3
105946	40064	40064	HOLD			-1.0	0.0	98105.6
105946	40064	40065	HOLD	from_vertices	walk_add	-1.0	0.0	79969.5
105946	41015	41015	HOLD			-1.0	0.0	25704.4
105946	43017	43017	HOLD			-1.0	0.0	22505.0
105946	44019	44019	HOLD			-1.0	0.0	28403.7
105946	45020	45020	HOLD			-1.0	0.0	23708.1
105946	46021	46021	HOLD			-1.0	0.0	66210.0
105946	47022	47022	HOLD			-1.0	0.0	22006.1
105946	48023	48023	HOLD			-1.0	0.0	65299.9
105946	49024	49024	HOLD			-1.0	0.0	27902.2
105946	50025	50025	HOLD			-1.0	0.0	48769.9
105946	51026	51026	HOLD			-1.0	0.0	27298.3
105946	52027	52027	HOLD			-1.0	0.0	109956.7
105946	53030	35009	HOLD	pass4_angle	direct	15.13	17.12	45144.4
105946	53030	53029	HOLD	from_vertices	walk_add	11.52	6.67	722260.8
105946	53030	53030	HOLD			-1.0	0.0	257026.1
105946	53030	53031	HOLD	from_vertices	walk_add	48.25	8.55	210598.0
105946	54032	54032	HOLD			-1.0	0.0	152006.2
105946	55063	55038	IN	from_vertices	walk_add	62.93	8.74	650522.7
105946	55063	55039	IN	from_vertices	walk_add	83.47	18.56	85746.4
105946	55063	55040	IN	from_vertices	walk_add	63.61	6.05	138425.4
105946	55063	55042	IN	from_vertices	walk_add	67.61	6.14	183182.6
105946	55063	55044	IN	from_vertices	walk_add	22.35	3.86	616307.1
105946	55063	55045	IN	from_vertices	walk_add	2.82	4.22	1523770.6
105946	55063	55046	IN	from_vertices	walk_add	9.29	4.39	1081734.4
105946	55063	55047	IN	from_vertices	walk_add	49.98	6.97	577832.7
105946	55063	55048	IN	from_vertices	walk_add	52.84	10.58	65594.4
105946	55063	55049	IN	from_vertices	walk_add	49.98	6.97	415494.4
105946	55063	55050	IN	from_vertices	walk_add	16.48	9.35	301954.8
105946	55063	55051	IN	from_vertices	walk_add	82.58	16.81	115327.4
105946	55063	55052	IN	from_vertices	walk_add	58.67	6.7	188566.3
105946	55063	55053	IN	from_vertices	walk_add	44.75	6.45	145777.7
105946	55063	55062	IN	from_vertices	walk_add	-1.0	0.0	605216.4
105946	55063	55063	IN			-1.0	0.0	70696.5
105946	56056	42016	IN	pass4_angle	direct	13.55	24.25	37135.5
105946	56056	56055	IN	from_vertices	walk_add	2.07	7.57	191634.2
105946	56056	56056	IN			-1.0	0.0	591015.0
105946	57057	57057	HOLD			-1.0	0.0	384553.3
105946	58058	58058	HOLD			-1.0	0.0	33198.7
105946	59059	59059	HOLD			-1.0	0.0	91022.6
105946	60060	60060	HOLD			-1.0	0.0	29550.6
111412	18012	18012	HOLD			-1.0	0.0	293446.0
111412	18013	18013	HOLD			-1.0	0.0	242144.4
111412	18060	18060	HOLD			-1.0	0.0	446413.4
111412	18061	18001	HOLD	in_main_cluster	walk_add	8.61	39.61	333483.1
111412	18061	18010	HOLD	in_main_cluster	walk_add	12.22	43.73	312440.5
111412	18061	18015	HOLD	in_main_cluster	walk_add	9.39	27.81	910015.4
111412	18061	18016	HOLD	in_main_cluster	walk_add	9.39	27.81	122797.6
111412	18061	18020	HOLD	in_main_cluster	walk_add	2.99	17.13	887702.9
111412	18061	18022	HOLD	in_main_cluster	walk_add	3.96	22.01	576108.6
111412	18061	18023	HOLD	in_main_cluster	walk_add	3.96	22.01	380136.5
111412	18061	18025	HOLD	in_main_cluster	walk_add	6.67	28.17	122424.0
111412	18061	18061	HOLD			-1.0	0.0	1483874.3
111412	18061	55036	HOLD	pass3_cone	direct	11.11	66.9	35823.1
111412	18061	57038	HOLD	pass3_cone	direct	12.52	56.04	18799.2
111412	18061	58039	HOLD	pass3_cone	direct	10.83	59.5	216069.8
111412	18061	59040	HOLD	pass3_cone	direct	5.16	64.7	107332.1
111412	18061	62043	HOLD	pass3_cone	direct	11.78	29.63	36530.6
111412	18061	63044	HOLD	pass3_cone	direct	5.06	53.62	37373.3
111412	18061	67049	HOLD	pass3_cone	direct	6.52	46.74	438141.2
111412	18061	67050	HOLD	pass3_cone	direct	8.91	44.79	166382.8
111412	18061	67051	HOLD	pass3_cone	direct	8.91	44.79	296658.6
111412	18061	75056	HOLD	pass3_cone	direct	5.58	39.83	161435.6
111412	18061	75057	HOLD	pass3_cone	direct	5.32	35.44	519179.3
111412	25028	25028	HOLD			-1.0	0.0	32799.0
111412	48029	48029	HOLD			-1.0	0.0	76068.9
111412	49030	49030	HOLD			-1.0	0.0	50670.5
111412	50031	50031	HOLD			-1.0	0.0	24427.5
111412	51032	51032	HOLD			-1.0	0.0	34283.0
111412	52033	52033	HOLD			-1.0	0.0	83388.1
111412	53034	53034	HOLD			-1.0	0.0	30320.3
111412	54035	54035	HOLD			-1.0	0.0	23962.6
111412	56037	56037	HOLD			-1.0	0.0	29794.8
111412	60041	60041	HOLD			-1.0	0.0	25112.7
111412	61042	61042	HOLD			-1.0	0.0	24175.1
111412	64045	64045	HOLD			-1.0	0.0	26098.8
111412	65046	65046	HOLD			-1.0	0.0	42722.7
111412	66047	66047	HOLD			-1.0	0.0	13112.5
114446	32001	32001	HOLD			-1.0	0.0	19154.9
114446	33002	33002	HOLD			-1.0	0.0	100011.1
114446	59003	59003	HOLD			-1.0	0.0	55816.0
114446	60004	60004	HOLD			-1.0	0.0	61555.0
114446	61005	61005	HOLD			-1.0	0.0	24559.0
114446	62006	62006	HOLD			-1.0	0.0	34880.1
116962	21070	21070	HOLD			-1.0	0.0	2090574.3
116962	21070	53027	HOLD	pass3_cone	direct	8.04	31.41	60613.9
116962	21070	54028	HOLD	pass3_cone	direct	15.55	31.02	45822.2
116962	21070	56032	HOLD	pass3_cone	direct	22.0	7.59	182025.7
116962	21072	21072	HOLD			-1.0	0.0	1702247.1
116962	21072	21074	HOLD	pass3_cone	direct	4.96	4.97	142564.7
116962	21072	52026	HOLD	pass3_cone	direct	2.95	41.18	45890.3
116962	21072	57033	HOLD	pass3_cone	direct	6.12	30.91	243965.7
116962	21072	62043	HOLD	pass3_cone	direct	15.93	19.82	108723.4
116962	21073	21073	HOLD			-1.0	0.0	2294728.7
116962	21073	59040	HOLD	pass3_cone	direct	13.15	62.23	88363.1
116962	21073	60041	HOLD	pass3_cone	direct	27.33	28.46	40706.6
116962	22025	22011	HOLD	from_vertices	walk_add	25.34	14.97	167092.2
116962	22025	22013	HOLD	from_vertices	walk_add	7.92	9.25	672577.6
116962	22025	22019	HOLD	from_vertices	walk_add	18.02	2.31	306525.8
116962	22025	22021	HOLD	from_vertices	walk_add	42.36	2.3	47692.2
116962	22025	22022	HOLD	from_vertices	walk_add	64.27	2.72	42937.9
116962	22025	22023	HOLD	from_vertices	walk_add	14.54	6.84	190594.0
116962	22025	22024	HOLD	from_vertices	walk_add	16.32	9.47	584442.6
116962	22025	22025	HOLD			-1.0	0.0	136249.0
116962	55030	55030	HOLD			-1.0	0.0	589478.9
116962	55030	55031	HOLD	in_other_clusters_A	walk_add	4.54	9.16	262597.9
116962	58035	58035	HOLD			-1.0	0.0	802395.0
116962	58035	58037	HOLD	in_other_clusters_B	walk_add	4.4	11.18	196501.2
116962	58035	58039	HOLD	in_other_clusters_B	walk_add	4.4	11.18	385724.0
116962	61042	61042	HOLD			-1.0	0.0	46295.6
116962	63044	63044	HOLD			-1.0	0.0	75689.5
116962	65046	65046	HOLD			-1.0	0.0	524336.6
116962	67056	64045	HOLD	in_other_clusters_seg_cone	direct	12.15	51.37	51548.9
116962	67056	66047	HOLD	in_other_clusters_seg_cone	direct	17.78	9.34	65804.1
116962	67056	67056	HOLD			-1.0	0.0	100638.3
116962	67056	67058	HOLD	in_other_clusters_A	walk_add	12.73	1.51	108549.6
116962	67056	68059	HOLD	in_other_clusters_seg_cone	direct	12.58	18.01	30791.2
116962	67056	69063	HOLD	in_other_clusters_seg_cone	direct	5.61	12.13	423548.1
116962	67056	70064	HOLD	in_other_clusters_seg_cone	direct	18.6	10.39	19812.1
116962	67056	71065	HOLD	in_other_clusters_seg_cone	direct	21.32	17.03	31772.1
116962	69063	64045	HOLD	in_other_clusters_seg_cone	direct	15.79	39.95	51548.9
116962	69063	69063	HOLD	in_other_clusters_seg_cone	direct	-1.0	0.0	423548.1
116962	72066	72066	HOLD			-1.0	0.0	75015.7
122660	9018	9018	HOLD			-1.0	0.0	295891.3
122660	9110	9005	IN	pass3_cone	direct	19.23	36.9	255469.7
122660	9110	9007	IN	in_main_cluster	walk_add	16.34	37.35	158570.3
122660	9110	9012	IN	in_main_cluster	walk_add	19.83	30.44	864370.4
122660	9110	9013	IN	in_main_cluster	walk_add	16.08	34.02	339197.1
122660	9110	9019	IN	in_main_cluster	walk_add	19.83	30.44	1136900.8
122660	9110	9021	IN	in_main_cluster	walk_add	16.08	34.02	193875.3
122660	9110	9110	IN			-1.0	0.0	5331297.0
122660	9110	25027	IN	pass3_cone	direct	19.95	63.45	30013.3
122660	9110	26028	IN	pass3_cone	direct	16.34	56.99	61498.2
122660	9110	41043	IN	pass3_cone	direct	22.84	70.32	11663.4
122660	9110	42044	IN	pass3_cone	direct	15.47	37.64	141906.4
122660	9110	43045	IN	pass3_cone	direct	6.84	26.4	40382.8
122660	9110	44046	IN	pass3_cone	direct	24.7	78.49	135740.9
122660	9110	46048	IN	pass3_cone	direct	21.69	41.04	138426.7
122660	9110	52054	IN	pass3_cluster_map	direct	26.83	65.29	919055.6
122660	9110	52058	IN	pass3_cone	direct	23.84	72.55	36425.9
122660	9110	52059	IN	pass3_cluster_map	direct	28.96	68.42	290028.0
122660	9110	52060	IN	pass3_cluster_map	direct	30.46	67.29	104408.7
122660	9110	52061	IN	pass3_cluster_map	direct	28.96	68.42	453782.6
122660	9110	57076	IN	pass3_cone	direct	11.21	42.8	1165014.9
122660	9110	57078	IN	pass3_cone	direct	17.21	54.46	42703.1
122660	9110	57080	IN	pass3_cone	direct	17.21	54.46	184923.0
122660	9110	57082	IN	pass3_cone	direct	21.31	55.2	182316.2
122660	9110	57083	IN	pass3_cone	direct	23.1	55.88	149924.5
122660	9110	57085	IN	pass3_cluster_map	direct	29.98	44.64	1094747.6
122660	9110	57086	IN	pass3_cone	direct	18.98	43.39	1030893.0
122660	9110	57087	IN	pass3_cone	direct	18.51	40.55	601147.6
122660	9110	57088	IN	pass3_cone	direct	21.71	43.04	117100.9
122660	9110	58089	IN	pass3_cone	direct	13.62	51.3	961931.6
122660	9110	59095	IN	pass3_cone	direct	18.51	58.22	88786.8
122660	9110	59097	IN	pass3_cone	direct	18.19	58.23	66620.0
122660	9110	59098	IN	pass3_cone	direct	14.17	60.59	172888.3
122660	9110	59100	IN	pass3_cone	direct	18.23	57.63	65348.3
122660	9110	59101	IN	pass3_cone	direct	23.3	59.29	145858.2
122660	9110	59102	IN	pass3_cone	direct	20.15	58.27	248321.9
122660	9110	59103	IN	pass3_cone	direct	20.64	59.04	231635.7
122660	9110	64108	IN	pass3_cone	direct	12.54	40.35	37868.7
122660	9111	9111	HOLD			-1.0	0.0	1371904.7
122660	13022	13022	HOLD			-1.0	0.0	61658.6
122660	14023	14023	HOLD			-1.0	0.0	37382.8
122660	15024	15024	HOLD			-1.0	0.0	33181.8
122660	16025	16025	HOLD			-1.0	0.0	32668.4
122660	17026	17026	HOLD			-1.0	0.0	30905.9
122660	27029	27029	HOLD			-1.0	0.0	94199.3
122660	28030	28030	HOLD			-1.0	0.0	39836.1
122660	29031	29031	HOLD			-1.0	0.0	161425.7
122660	32034	32034	HOLD			-1.0	0.0	141446.7
122660	33035	33035	HOLD			-1.0	0.0	45416.6
122660	34036	34036	HOLD			-1.0	0.0	124981.7
122660	35037	35037	HOLD			-1.0	0.0	27298.0
122660	37039	37039	HOLD			-1.0	0.0	58764.3
122660	38040	38040	HOLD			-1.0	0.0	134671.3
122660	40042	40042	HOLD			-1.0	0.0	37493.7
122660	45047	45047	HOLD			-1.0	0.0	64771.8
122660	47050	36038	HOLD	in_other_clusters_seg_cone	direct	169.05	37.62	202007.9
122660	47050	39041	HOLD	in_other_clusters_seg_cone	direct	155.1	33.57	84103.1
122660	47050	47049	HOLD	in_other_clusters_A	walk_add	25.67	10.6	1456027.0
122660	47050	47050	HOLD			36.98	13.31	513138.1
122660	47050	53069	HOLD	in_other_clusters_A	walk_add	-1.0	0.0	414478.8
122660	47050	53070	HOLD	in_other_clusters_seg_cone	direct	71.34	3.23	371275.5
122660	47050	60104	HOLD	in_other_clusters_seg_cone	direct	130.21	8.7	390676.0
122660	50052	31033	HOLD	in_other_clusters_seg_cone	direct	6.43	13.05	3516811.8
122660	50052	50052	HOLD			-1.0	0.0	190575.0
122660	53070	53068	HOLD	in_other_clusters_A	walk_add	19.57	3.63	640648.0
122660	53070	53069	HOLD	in_other_clusters_A	walk_add	-1.0	0.0	414478.8
122660	53070	53070	HOLD	in_other_clusters_seg_cone	direct	53.27	1.41	371275.5
122660	54071	30032	HOLD	pass4_angle	direct	19.82	6.15	220058.1
122660	54071	54071	HOLD			-1.0	0.0	1275237.1
122660	54071	55073	HOLD	pass4_angle	direct	13.73	23.19	1155005.4
122660	62106	62106	HOLD			-1.0	0.0	223753.2
122660	63107	63107	HOLD			-1.0	0.0	21119.3
131357	12014	12012	HOLD	pass3_cone	direct	5.3	48.19	187210.1
131357	12014	12014	HOLD			-1.0	0.0	1254055.9
131357	12014	12015	HOLD	in_main_cluster	walk_add	0.94	14.37	672990.3
131357	12014	12018	HOLD	pass3_cone	direct	3.17	42.28	283095.4
131357	12014	12022	HOLD	in_main_cluster	walk_add	4.34	31.84	555332.2
131357	12014	12025	HOLD	in_main_cluster	walk_add	5.59	38.57	204104.5
131357	12014	12026	HOLD	pass3_cone	direct	6.4	10.39	243124.9
131357	12014	12027	HOLD	in_main_cluster	walk_add	3.29	18.82	1001735.6
131357	12014	12028	HOLD	in_main_cluster	walk_add	0.94	14.37	574114.9
131357	12014	12029	HOLD	in_main_cluster	walk_add	3.29	18.82	641259.6
131357	12014	12030	HOLD	pass3_cone	direct	3.17	42.28	424108.2
131357	12014	12032	HOLD	pass3_cone	direct	3.0	39.76	327958.6
131357	12014	12033	HOLD	in_main_cluster	walk_add	0.94	14.37	503597.2
131357	12014	12034	HOLD	pass3_cone	direct	3.17	42.28	258670.2
131357	12014	51036	HOLD	pass3_cone	direct	11.92	102.27	81480.6
131357	12014	52037	HOLD	pass3_cone	direct	2.0	143.62	43786.3
131357	12014	53038	HOLD	pass3_cone	direct	22.88	32.24	76971.5
131357	12014	56041	HOLD	pass3_cone	direct	18.14	27.62	23483.5
131357	12014	57042	HOLD	pass3_cone	direct	7.03	42.44	96399.6
131357	12014	58043	HOLD	pass3_cone	direct	9.64	49.05	41934.6
131357	12014	59044	HOLD	pass3_cone	direct	7.29	45.67	57747.2
131357	12014	60045	HOLD	pass3_cone	direct	5.7	80.03	38586.0
131357	12014	102047	HOLD	pass3_cone	direct	6.96	50.89	154696.5
131357	12014	102054	HOLD	pass3_cone	direct	4.0	56.91	111611.3
131357	12014	102056	HOLD	pass3_cone	direct	6.48	53.37	263249.8
131357	12014	103058	HOLD	pass3_cone	direct	6.68	66.32	69350.4
131357	12014	104059	HOLD	pass3_cone	direct	9.34	65.37	175065.3
131357	12014	105060	HOLD	pass3_cone	direct	8.04	69.61	253420.1
131357	12014	106062	HOLD	pass3_cone	direct	8.54	57.36	259871.0
131357	12014	106063	HOLD	pass3_cone	direct	9.01	60.72	124235.7
131357	12014	107064	HOLD	pass3_cone	direct	8.45	59.38	106549.8
131357	12014	109066	HOLD	pass3_cone	direct	5.36	34.61	61979.5
131357	12014	110067	HOLD	pass3_cone	direct	6.57	64.83	84623.0
131357	12014	111068	HOLD	pass3_cone	direct	9.63	99.29	388039.5
131357	12014	112069	HOLD	pass3_cone	direct	5.84	100.85	175643.5
131357	50035	50035	HOLD			-1.0	0.0	29820.3
131357	54039	54039	HOLD			-1.0	0.0	40961.1
131357	55040	55040	HOLD			-1.0	0.0	24304.8
137238	38010	38010	HOLD			-1.0	0.0	34581.0
137238	39011	39011	HOLD			-1.0	0.0	85618.3
137238	40012	40012	HOLD			-1.0	0.0	54363.5
137238	41013	41013	HOLD			-1.0	0.0	21371.0
137238	43015	43015	HOLD			-1.0	0.0	186198.8
137238	50022	50022	HOLD			-1.0	0.0	126319.0
137238	143055	143055	HOLD			-1.0	0.0	176408.6
137238	143056	42014	HOLD	pass3_cone	direct	40.1	68.71	99665.6
137238	143056	44016	HOLD	pass3_cone	direct	47.14	90.93	45796.8
137238	143056	45017	HOLD	pass3_cone	direct	43.54	80.92	18451.6
137238	143056	46018	HOLD	pass3_cone	direct	43.69	75.83	159713.6
137238	143056	47019	HOLD	pass3_cone	direct	37.95	90.63	47772.1
137238	143056	48020	HOLD	pass3_cone	direct	30.24	21.28	111253.2
137238	143056	49021	HOLD	pass3_cone	direct	37.38	33.24	53125.0
137238	143056	51023	HOLD	pass3_cone	direct	41.45	78.56	125369.7
137238	143056	143042	HOLD	pass3_cone	direct	29.7	16.33	215539.2
137238	143056	143050	HOLD	pass3_cluster_map	direct	43.22	3.77	776789.1
137238	143056	143056	HOLD			-1.0	0.0	1054038.6
137238	143056	143058	HOLD	pass3_cluster_map	direct	27.85	3.55	1211956.0
137238	143056	145066	HOLD	pass3_cone	direct	37.64	45.93	1269587.1
137238	143056	145067	HOLD	pass3_cone	direct	39.24	56.83	899787.2
137238	143056	145068	HOLD	pass3_cone	direct	39.24	56.83	507702.4
137238	143057	7003	HOLD	pass3_cone	direct	7.91	12.86	235110.4
137238	143057	7005	HOLD	pass3_cone	direct	7.48	16.12	123566.5
137238	143057	7006	HOLD	pass3_cone	direct	1.87	13.22	424384.4
137238	143057	7007	HOLD	pass3_cone	direct	2.46	96.79	898211.0
