event	truth	out_qfrac	q_out	q_wo	q_in	shower_id	node_id	sh_pdg	grp	cluster	root_cluster	anchor	nseg	len	dQ	qfrac	med_dqdx_mip	max_seglen	n_track_pid	nsh_holding	touches_main_vtx	nlinks	gap_exact	nstep	cont_frac	conn_qmed	conn_qfrac	walked	ax30_ang	ax100_ang	grp_ang	dis_start	dis_main	anchor_vtx	anchor_dis	conn_new	out_segs
256587	HOLD	0.0	0	0	0	0	11301	11	23	92	11	0	1	0.34	52909.0	0.0011	1.215	0.34	0	1	0	0	10.81	17	0.059	0.0	0.471	1	5.47	4.2	75.31	124.58	124.58	11050	10.81	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	24	94	11	0	1	1.18	24369.6	0.0005	0.266	1.18	0	1	0	0	3.05	4	0.5	3819.5	1.0	1	3.2	2.25	80.18	93.27	93.27	105252	5.22	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	25	96	11	0	1	0.39	32662.5	0.0007	0.908	0.39	0	1	0	0	11.62	18	0.0	4305.3	1.0	1	14.55	12.4	73.66	71.18	71.18	11070	7.13	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	26	97	11	0	1	0.98	29652.2	0.0006	0.405	0.98	0	1	0	0	6.59	10	0.0	0.0	0.4	1	11.78	9.44	65.13	83.39	83.39	11027	6.59	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	27	98	11	0	1	0.36	21977.1	0.0005	0.482	0.36	0	1	0	0	9.57	15	0.067	1347.7	0.667	1	10.01	8.9	57.04	72.31	72.31	119269	6.77	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	28	99	11	0	1	0.63	102514.2	0.0022	1.808	0.63	0	1	0	0	14.08	22	0.0	1793.4	0.682	1	1.44	2.86	80.68	130.19	130.19	101244	8.56	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	29	100	11	0	1	0.37	40996.0	0.0009	1.087	0.37	0	1	0	0	8.14	13	0.0	1999.1	0.846	1	4.81	5.47	90.8	95.41	95.41	94230	5.32	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	30	101	11	0	1	0.27	19057.3	0.0004	0.488	0.27	0	1	0	0	12.06	19	0.053	3855.9	1.0	1	2.5	4.85	42.73	124.85	124.85	42127	5.64	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	31	102	11	0	1	0.24	29431.6	0.0006	0.756	0.24	0	1	0	0	11.93	19	0.105	1317.1	0.579	1	2.71	0.56	85.72	117.82	117.82	110265	4.59	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	32	103	11	0	1	2.8	71996.7	0.0015	0.452	2.8	0	1	0	0	5.98	9	0.0	3789.8	1.0	1	9.59	7.42	87.36	89.37	89.37	11027	6.1	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	33	105	11	0	1	1.71	149106.1	0.0031	1.101	1.71	0	1	0	0	7.45	11	0.0	1737.3	0.818	1	6.33	4.87	40.59	94.24	94.24	94231	5.22	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	34	106	11	0	1	0.81	34371.4	0.0007	0.793	0.81	0	1	0	0	51.59	85	0.012	0.0	0.376	1	1.9	3.42	88.48	167.33	167.33	134310	2.84	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	35	108	11	0	1	2.9	131148.4	0.0028	0.842	2.9	0	1	0	0	29.9	49	0.0	0.0	0.469	1	1.53	2.93	49.52	144.56	144.56	128290	3.68	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	36	110	11	0	2	13.05	863761.3	0.0182	1.271	8.49	0	1	0	0	6.93	11	0.091	1102.0	0.545	1	2.82	2.6	45.98	107.89	107.89	102246	4.59	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	37	119	11	0	1	5.95	447834.7	0.0094	1.273	5.95	0	1	0	0	13.69	22	0.045	0.0	0.318	1	14.94	13.55	29.04	69.54	69.54	98239	6.57	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	38	122	11	0	1	1.46	96030.5	0.002	0.865	1.46	0	1	0	0	8.8	14	0.143	8698.9	1.0	1	9.55	9.65	43.69	56.18	56.18	125283	6.33	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	39	123	11	0	1	8.95	415688.2	0.0087	0.816	8.95	0	1	0	0	2.23	3	0.667	9010.5	1.0	1	1.64	3.07	92.31	108.59	108.1	11040	2.23	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	40	125	11	0	1	0.31	49840.4	0.001	1.138	0.31	0	1	0	0	13.46	21	0.19	3868.8	0.714	1	14.91	15.05	92.13	52.46	52.46	89221	3.36	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	41	128	11	0	7	28.43	1593893.2	0.0335	0.834	6.57	0	1	0	0	18.34	30	0.0	1632.7	0.667	1	2.58	2.65	0.66	128.37	128.37	129297	5.07	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	42	129	11	0	2	8.42	679584.3	0.0143	1.442	5.98	0	1	0	0	27.35	45	0.022	0.0	0.489	1	2.05	0.37	35.63	142.3	142.3	108259	4.47	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	43	130	11	0	1	0.75	74874.5	0.0016	1.56	0.75	0	1	0	0	18.67	30	0.0	537.7	0.6	1	6.05	4.83	48.8	118.96	118.96	102247	8.37	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	44	131	11	0	1	1.05	55627.1	0.0012	0.681	1.05	0	1	0	0	15.53	25	0.0	1079.2	0.64	1	5.68	6.78	56.45	113.61	113.61	110266	8.35	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	45	132	11	0	1	0.78	42054.4	0.0009	0.721	0.78	0	1	0	0	11.25	18	0.0	0.0	0.333	1	7.02	6.54	81.64	108.63	108.63	110262	8.09	3	[]
256587	HOLD	0.0	0	0	0	0	11301	11	46	134	11	0	1	0.41	31336.9	0.0007	0.692	0.41	0	1	0	0	49.54	82	0.012	0.0	0.39	1	2.11	2.89	82.29	164.85	164.85	106254	2.84	3	[]
256587	HOLD	0.0	0	0	0	2	57200	11	0	57	57	1	1	2.38	182908.6	0.585	1.122	2.38	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	81.27	-1	-1.0	-1	[]
256587	HOLD	0.0	0	0	0	2	57200	11	1	58	57	0	1	1.04	78777.2	0.2519	0.996	1.04	0	1	0	0	18.1	29	0.0	9084.1	1.0	1	2.54	7.92	26.05	20.13	97.18	57157	18.1	3	[]
256587	HOLD	0.0	0	0	0	2	57200	11	2	62	57	0	1	0.35	32042.7	0.1025	0.901	0.35	0	1	0	0	51.14	84	0.0	0.0	0.19	1	13.66	8.46	86.55	53.36	130.56	65172	22.91	3	[]
256587	HOLD	0.0	0	0	0	2	57200	11	3	65	57	0	1	0.31	18957.1	0.0606	0.438	0.31	0	1	0	0	69.82	115	0.0	0.0	0.252	1	3.67	4.08	84.06	71.94	145.59	62166	22.91	3	[]
259542	HOLD	0.0	0	0	0	2	55027	11	0	55	55	1	1	1.56	80752.6	0.274	0.828	1.56	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	12.94	-1	-1.0	-1	[]
259542	HOLD	0.0	0	0	0	2	55027	11	1	73	55	0	1	2.36	213995.2	0.726	1.516	2.36	0	1	0	0	58.46	96	0.0	0.0	0.385	1	20.63	0.56	6.9	59.92	72.59	128156	72.59	3	[]
259542	HOLD	0.0	0	0	0	7	120068	11	0	120	120	1	2	6.02	477208.1	0.484	1.278	4.03	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	56.49	-1	-1.0	-1	[]
259542	HOLD	0.0	0	0	0	7	120068	11	1	64	120	0	1	3.46	464187.2	0.4708	2.392	3.46	0	1	0	0	19.44	31	0.0	567.0	0.548	1	5.95	5.95	56.46	22.88	75.87	70072	10.6	3	[]
259542	HOLD	0.0	0	0	0	7	120068	11	2	70	120	0	1	0.39	44629.2	0.0453	1.312	0.39	0	1	0	0	11.0	17	0.0	1794.1	0.882	1	17.41	17.41	57.89	14.69	69.88	64061	10.6	3	[]
259542	HOLD	0.0	0	0	0	8	17004	11	0	17	17	1	7	73.08	8562590.0	0.5487	1.863	26.43	1	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	65.95	-1	-1.0	-1	[]
259542	HOLD	0.0	0	0	0	8	17004	11	1	17	17	0	3	19.75	1647976.1	0.1056	1.286	10.1	0	1	0	0	1.14	1	1.0	39497.3	1.0	1	6.71	11.61	145.54	21.23	73.94	117114	5.01	3	[]
259542	HOLD	0.0	0	0	0	8	17004	11	2	77	17	0	1	0.28	22531.6	0.0014	0.562	0.28	0	1	0	0	17.8	29	0.103	0.0	0.241	1	16.22	6.26	72.04	64.08	127.68	129165	6.94	3	[]
259542	HOLD	0.0	0	0	0	8	17004	11	3	81	17	0	1	0.27	19328.2	0.0012	0.492	0.27	0	1	0	0	16.25	26	0.038	0.0	0.115	1	12.39	7.05	65.71	59.9	121.03	129166	7.47	3	[]
259542	HOLD	0.0	0	0	0	8	17004	11	4	117	17	0	1	4.13	320058.7	0.0205	1.178	4.13	0	1	0	0	5.95	9	0.0	5358.3	1.0	1	41.59	51.51	79.38	13.2	74.53	17004	1.92	3	[]
259542	HOLD	0.0	0	0	0	8	17004	11	5	119	17	0	1	13.83	1109023.9	0.0711	1.649	13.83	0	1	0	0	5.79	9	0.333	15396.8	1.0	1	26.2	21.48	34.42	21.2	77.98	17027	5.79	3	[]
259542	HOLD	0.0	0	0	0	8	17004	11	6	129	17	0	6	40.77	3923301.1	0.2514	1.411	11.18	2	1	0	0	20.43	33	0.121	0.0	0.394	1	13.01	3.07	55.1	66.46	128.19	77087	5.09	3	[]
259542	HOLD	0.0	0	0	0	9	88060	11	0	88	88	1	1	5.21	308320.9	0.2306	0.959	5.21	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	71.07	-1	-1.0	-1	[]
259542	HOLD	0.0	0	0	0	9	88060	11	1	121	88	0	1	0.25	34521.6	0.0258	0.936	0.25	0	1	0	0	13.07	21	0.0	3141.6	0.857	1	12.59	12.59	66.89	17.02	83.96	122129	2.68	3	[]
259542	HOLD	0.0	0	0	0	9	88060	11	2	122	88	0	1	3.04	173659.1	0.1299	0.951	3.04	0	1	0	0	9.33	15	0.133	4545.4	1.0	1	7.8	7.8	53.34	13.56	81.93	121128	2.68	3	[]
259542	HOLD	0.0	0	0	0	9	88060	11	3	123	88	0	2	4.98	210910.6	0.1577	0.559	3.06	0	1	0	0	5.06	7	0.143	3940.1	1.0	1	30.82	30.82	105.39	8.35	75.79	88108	5.96	3	[]
259542	HOLD	0.0	0	0	0	9	88060	11	4	124	88	0	4	11.84	609840.4	0.456	0.587	4.39	0	1	0	0	17.04	27	0.074	4272.7	0.852	1	7.23	7.23	38.05	20.96	87.35	121128	10.35	3	[]
259542	HOLD	0.0	0	0	0	14	130127	11	0	130	130	1	1	5.63	372534.2	0.4657	1.21	5.63	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	32.41	-1	-1.0	-1	[]
259542	HOLD	0.0	0	0	0	14	130127	11	1	89	130	0	1	4.57	427336.9	0.5343	1.699	4.57	0	2	0	0	12.05	19	0.053	0.0	0.263	1	8.68	8.68	150.57	2.26	42.58	85102	3.74	3	[]
259542	HOLD	0.0	0	0	0	15	131129	11	0	131	131	1	3	31.22	2149432.4	0.945	1.16	14.85	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	66.38	-1	-1.0	-1	[]
259542	HOLD	0.0	0	0	0	15	131129	11	1	52	131	0	1	0.11	54303.6	0.0239	1.641	0.11	0	1	0	0	46.31	76	0.013	0.0	0.079	1	14.83	7.29	47.53	58.2	54.39	53039	10.27	3	[]
259542	HOLD	0.0	0	0	0	15	131129	11	2	53	131	0	1	0.61	70691.3	0.0311	1.324	0.61	0	1	0	0	51.4	85	0.012	0.0	0.094	1	9.87	3.75	68.96	62.8	46.66	52037	10.27	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	0	5	5	1	22	198.52	13925304.9	0.7234	1.159	17.28	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
267597	HOLD	0.0	0	0	0	0	5121	11	1	30	5	0	1	0.77	105399.9	0.0055	1.954	0.77	0	1	0	0	60.52	100	0.0	0.0	0.347	1	4.08	2.02	63.29	138.2	138.2	52079	8.5	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	2	31	5	0	1	0.32	23147.8	0.0012	0.534	0.32	0	1	0	0	55.72	92	0.0	0.0	0.322	1	3.81	4.14	52.59	132.5	132.5	101143	5.38	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	3	33	5	0	1	0.94	63999.5	0.0033	0.875	0.94	0	1	0	0	68.63	113	0.0	0.0	0.288	1	2.17	2.94	49.52	145.53	145.53	34042	3.91	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	4	34	5	0	1	1.6	198767.5	0.0103	1.94	1.6	0	1	0	0	71.16	118	0.0	0.0	0.379	1	3.04	4.53	33.32	147.51	147.51	33040	3.91	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	5	42	5	0	1	1.69	94478.6	0.0049	0.938	1.69	0	1	0	0	5.46	8	0.0	4522.7	0.875	1	7.18	5.76	106.73	64.15	63.78	5026	5.91	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	6	44	5	0	1	1.36	84402.3	0.0044	1.07	1.36	0	1	0	0	9.79	15	0.0	2307.9	0.8	1	10.6	9.66	156.07	70.93	69.83	42059	7.21	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	7	45	5	0	1	0.42	58811.5	0.0031	1.313	0.42	0	1	0	0	4.29	6	0.167	2740.5	0.5	1	8.43	6.16	131.56	78.09	77.87	5000	4.29	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	8	46	5	0	1	0.66	39535.3	0.0021	0.659	0.66	0	1	0	0	8.89	14	0.071	5653.4	1.0	1	7.71	7.79	48.47	73.39	73.39	106158	10.93	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	9	47	5	0	1	2.77	168379.3	0.0087	1.034	2.77	0	1	0	0	10.16	16	0.0	0.0	0.312	1	9.66	11.88	36.43	68.16	67.79	56087	9.11	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	10	48	5	0	1	0.21	47952.9	0.0025	1.381	0.21	0	1	0	0	7.14	11	0.182	0.0	0.455	1	0.7	2.15	108.86	79.15	79.09	106158	5.55	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	11	49	5	0	1	0.65	75324.1	0.0039	1.371	0.65	0	1	0	0	23.43	38	0.0	0.0	0.237	1	10.37	8.18	26.32	99.58	99.58	58091	7.71	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	12	51	5	0	1	1.69	142723.3	0.0074	1.33	1.69	0	1	0	0	16.48	26	0.077	0.0	0.115	1	7.75	6.27	57.63	92.65	92.65	80134	4.37	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	13	52	5	0	1	0.72	79351.5	0.0041	1.288	0.72	0	1	0	0	52.07	86	0.012	0.0	0.221	1	5.54	3.36	17.69	129.81	129.81	30034	8.5	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	14	53	5	0	1	0.82	134088.1	0.007	2.443	0.82	0	1	0	0	25.26	41	0.0	0.0	0.317	1	2.09	0.89	18.34	102.41	102.41	54083	3.89	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	15	54	5	0	1	0.75	87925.5	0.0046	1.798	0.75	0	1	0	0	22.48	36	0.056	0.0	0.306	1	2.13	1.22	24.48	99.39	99.39	53080	3.89	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	16	56	5	0	1	0.34	30220.1	0.0016	0.839	0.34	0	1	0	0	19.02	31	0.032	0.0	0.161	1	17.15	19.32	44.59	71.72	71.72	47069	9.11	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	17	57	5	0	1	0.16	40004.2	0.0021	1.184	0.16	0	1	0	0	49.45	81	0.0	0.0	0.16	1	14.21	11.96	44.67	124.71	124.71	107161	14.13	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	18	58	5	0	1	1.51	40346.2	0.0021	0.391	1.51	0	1	0	0	17.18	28	0.0	0.0	0.143	1	7.68	5.67	69.39	93.89	93.89	49072	7.71	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	19	59	5	0	1	0.69	61363.4	0.0032	1.233	0.69	0	1	0	0	8.05	12	0.167	0.0	0.417	1	10.13	9.02	154.83	60.92	60.28	62099	6.56	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	20	60	5	0	1	2.13	119286.7	0.0062	0.902	2.13	0	1	0	0	7.16	11	0.091	4288.5	1.0	1	8.73	10.99	49.64	41.8	41.8	83140	7.17	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	21	61	5	0	1	0.59	43509.0	0.0023	0.802	0.59	0	1	0	0	4.2	6	0.0	4843.0	0.833	1	8.55	6.27	118.7	57.37	57.07	5021	4.2	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	22	62	5	0	1	1.12	54380.9	0.0028	0.642	1.12	0	1	0	0	7.24	11	0.0	0.0	0.364	1	11.91	10.12	19.78	54.1	54.1	59092	6.56	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	23	64	5	0	1	2.0	167134.0	0.0087	1.526	2.0	0	1	0	0	2.42	3	0.333	3441.0	1.0	1	6.41	5.89	14.53	44.2	44.2	5010	4.08	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	24	65	5	0	1	1.03	103307.8	0.0054	1.317	1.03	0	1	0	0	15.15	24	0.0	1156.6	0.583	1	18.55	16.39	139.76	65.98	65.38	62099	14.09	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	25	66	5	0	1	0.69	29571.6	0.0015	0.518	0.69	0	1	0	0	15.31	25	0.08	2662.8	0.84	1	23.53	23.15	72.6	46.49	46.49	64103	13.64	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	26	67	5	0	1	0.68	51663.1	0.0027	0.872	0.68	0	1	0	0	10.01	16	0.125	5063.6	1.0	1	18.73	17.73	139.23	39.44	39.09	68111	7.5	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	27	68	5	0	1	0.46	38390.1	0.002	0.812	0.46	0	1	0	0	3.95	6	0.0	7541.7	1.0	1	13.55	12.9	41.14	32.61	32.61	5027	3.95	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	28	69	5	0	1	0.57	34313.8	0.0018	0.612	0.57	0	1	0	0	4.13	6	0.0	6471.9	1.0	1	16.45	18.65	65.88	18.81	18.81	102150	4.3	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	29	80	5	0	1	0.31	14381.4	0.0007	0.33	0.31	0	1	0	0	14.16	23	0.043	0.0	0.087	1	8.74	7.48	47.0	88.73	88.73	51076	4.37	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	30	81	5	0	1	0.24	43556.3	0.0023	1.135	0.24	0	1	0	0	5.18	8	0.0	994.9	0.5	1	8.73	10.69	63.4	34.42	34.42	83141	3.14	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	31	82	5	0	1	3.06	244958.3	0.0127	1.589	3.06	0	1	0	0	21.5	35	0.029	0.0	0.4	1	6.07	4.29	4.65	98.86	98.86	51077	5.99	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	32	83	5	0	1	1.36	200906.8	0.0104	1.851	1.36	1	1	0	0	6.49	10	0.0	2798.7	0.8	1	8.94	11.22	50.68	34.04	34.04	81136	3.14	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	33	101	5	0	2	22.37	1099338.4	0.0571	0.996	15.39	0	1	0	0	34.35	56	0.054	0.0	0.357	1	2.72	3.02	29.29	110.87	110.87	101149	3.43	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	34	101	5	0	1	7.91	557661.2	0.029	1.126	7.91	0	1	0	0	30.89	50	0.0	0.0	0.24	1	3.01	3.04	18.27	107.38	107.38	101145	0.54	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	35	102	5	0	1	0.49	24404.1	0.0013	0.552	0.49	0	1	0	0	3.35	5	0.2	10185.9	1.0	1	7.75	9.75	53.92	21.63	21.63	5015	4.22	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	36	103	5	0	1	0.2	106460.7	0.0055	2.822	0.2	0	1	0	0	2.64	3	0.333	14999.2	1.0	1	2.88	3.18	55.2	71.22	71.22	5012	2.67	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	37	106	5	0	1	4.85	357215.7	0.0186	1.126	4.85	0	1	0	0	4.43	6	0.167	598.8	0.5	1	3.7	2.06	15.86	80.4	80.4	5000	4.43	3	[]
267597	HOLD	0.0	0	0	0	0	5121	11	38	107	5	0	1	5.65	458025.1	0.0238	1.534	5.65	0	1	0	0	49.19	81	0.0	0.0	0.136	1	8.17	6.1	31.88	126.43	126.43	52078	11.12	3	[]
267597	HOLD	0.0	0	0	0	2	63075	11	0	63	63	1	1	1.05	64726.3	0.4019	0.841	1.05	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	121.34	-1	-1.0	-1	[]
267597	HOLD	0.0	0	0	0	2	63075	11	1	32	63	0	1	0.37	73631.0	0.4572	1.905	0.37	0	1	0	0	68.26	113	0.009	0.0	0.045	1	12.32	4.59	11.21	69.29	149.56	35044	18.64	3	[]
267597	HOLD	0.0	0	0	0	2	63075	11	2	35	63	0	1	0.22	22686.9	0.1409	0.635	0.22	0	1	0	0	83.57	138	0.007	0.0	0.051	1	16.47	3.78	37.33	84.58	154.21	32039	18.64	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	0	15	15	1	5	59.66	5228837.9	0.4727	1.305	22.62	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
268067	HOLD	0.0	0	0	0	1	15080	11	1	21	15	0	1	0.64	147808.3	0.0134	3.175	0.64	1	1	0	0	65.45	108	0.019	0.0	0.406	1	9.63	9.87	81.38	105.7	105.7	66054	18.54	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	2	51	15	0	1	0.31	28871.7	0.0026	0.685	0.31	0	1	0	0	44.8	74	0.014	0.0	0.189	1	10.35	10.38	45.89	86.2	86.2	65049	13.1	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	3	52	15	0	1	1.85	139875.3	0.0126	1.229	1.85	0	1	0	0	51.86	85	0.0	0.0	0.259	1	5.82	5.47	18.86	94.47	94.47	53025	11.28	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	4	53	15	0	1	1.87	148181.5	0.0134	1.135	1.87	0	1	0	0	47.19	78	0.103	641.9	0.577	1	1.95	2.03	36.81	89.2	89.2	66053	3.21	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	5	54	15	0	1	1.01	105436.9	0.0095	1.225	1.01	0	1	0	0	55.33	91	0.011	0.0	0.308	1	12.18	12.02	64.66	95.84	95.84	53024	17.39	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	6	55	15	0	1	1.8	84674.4	0.0077	0.823	1.8	0	1	0	0	56.93	94	0.011	0.0	0.266	1	6.25	6.4	30.78	98.8	98.8	52022	12.9	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	7	56	15	0	1	0.63	72141.9	0.0065	1.379	0.63	0	1	0	0	14.9	24	0.0	0.0	0.083	1	11.91	11.94	68.93	50.59	50.59	59037	8.89	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	8	58	15	0	1	0.18	24368.5	0.0022	0.681	0.18	0	1	0	0	6.88	10	0.0	0.0	0.2	1	3.73	4.09	60.8	45.13	45.13	70065	6.11	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	9	59	15	0	1	0.96	87814.9	0.0079	1.561	0.96	0	1	0	0	8.3	13	0.077	0.0	0.308	1	7.11	7.22	53.62	41.68	41.68	58034	7.67	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	10	60	15	0	1	0.5	48151.0	0.0044	1.178	0.5	0	1	0	0	11.95	19	0.0	0.0	0.421	1	11.11	10.8	49.92	53.59	53.59	70071	8.94	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	11	61	15	0	1	2.5	146785.3	0.0133	1.106	2.5	0	1	0	0	3.69	5	0.2	4393.4	1.0	1	6.22	6.53	75.15	34.47	34.47	15008	3.69	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	12	65	15	0	1	4.4	224689.3	0.0203	1.11	4.4	0	1	0	0	29.63	48	0.021	0.0	0.083	1	8.75	8.75	28.79	71.2	71.2	67058	7.18	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	13	66	15	0	4	16.98	1346233.0	0.1217	1.101	5.76	0	1	0	0	37.58	62	0.016	0.0	0.484	1	2.11	2.08	33.27	79.57	79.57	53024	3.04	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	14	67	15	0	2	7.6	436905.3	0.0395	0.998	4.71	0	1	0	0	26.47	43	0.116	4553.8	0.744	1	0.92	1.26	27.62	68.41	68.41	70068	4.14	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	15	69	15	0	1	0.44	47946.7	0.0043	0.998	0.44	0	1	0	0	24.89	40	0.025	3219.8	0.675	1	4.2	4.43	31.77	65.86	65.86	70070	2.24	3	[]
268067	HOLD	0.0	0	0	0	1	15080	11	16	70	15	0	5	54.69	2742334.7	0.2479	0.977	17.66	0	1	0	0	9.48	15	0.0	0.0	0.2	1	1.79	2.02	24.15	50.62	50.62	67057	2.87	3	[]
268067	HOLD	0.0	0	0	0	2	62034	11	0	62	62	1	1	1.58	150450.2	0.5643	1.43	1.58	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	8.15	-1	-1.0	-1	[]
268067	HOLD	0.0	0	0	0	2	62034	11	1	57	62	0	1	1.37	116166.1	0.4357	1.201	1.37	0	1	0	0	40.6	67	0.015	0.0	0.09	1	12.46	0.58	34.39	42.13	48.06	15076	48.06	3	[]
268784	HOLD	0.0	0	0	0	1	13027	11	0	13	13	1	11	92.14	8559613.6	0.562	1.355	14.6	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
268784	HOLD	0.0	0	0	0	1	13027	11	1	13	13	0	3	18.84	979265.3	0.0643	1.005	10.31	0	1	0	0	0.18	0	1.0	-1.0	-1.0	1	2.03	2.02	12.04	40.04	39.77	73104	1.92	3	[]
268784	HOLD	0.0	0	0	0	1	13027	11	2	32	13	0	1	2.79	178098.1	0.0117	1.095	2.79	0	1	0	0	20.14	33	0.121	1141.9	0.788	1	12.18	12.24	51.09	63.96	63.96	79137	6.62	3	[]
268784	HOLD	0.0	0	0	0	1	13027	11	3	33	13	0	1	2.35	118704.3	0.0078	0.919	2.35	0	1	0	0	12.66	20	0.05	199.3	0.65	1	14.41	14.66	56.34	50.09	50.09	34041	3.59	3	[]
268784	HOLD	0.0	0	0	0	1	13027	11	4	34	13	0	1	0.78	99353.2	0.0065	1.781	0.78	0	1	0	0	12.11	19	0.105	962.0	0.684	1	14.38	14.67	120.57	47.7	47.39	33038	3.59	3	[]
