ev	big	frag	big_pdg	frag_pdg	big_E	frag_E	frag_nseg	frag_len	frag_conn	sharev	at_main	gap	frag_track	frag_score	pio	marks
38856	12090	12089	11	11	365.1	79.4	3	32.1	1	1	1	0.0	0	100.0	0	unl
38856	12090	12082	11	11	365.1	1.8	1	1.0	1	0	1	1.32	0	100.0	0	unl
38856	12090	66070	11	13	365.1	3.2	1	0.6	4	1	1	44.31	1	100.0	0	unl
389538	11007	73081	11	11	24.1	0.3	1	1.0	2	1	0	181.53	0	100.0	0	unl
389538	74082	43045	11	11	21.9	8.9	1	2.8	2	1	1	244.94	0	100.0	0	unl
389538	74082	36038	11	11	21.9	2.7	1	0.3	3	1	1	214.16	0	100.0	0	unl
389538	74082	37039	11	11	21.9	2.7	1	0.7	3	1	1	242.94	0	0.4414113138434578	0	unl
389538	74082	39041	11	2212	21.9	6.3	1	0.8	3	1	1	203.69	1	100.0	0	unl
389538	74082	40042	11	11	21.9	1.9	1	0.6	3	1	1	202.61	0	100.0	0	unl
389538	74082	41043	11	11	21.9	5.1	1	0.7	3	1	1	204.76	0	100.0	0	unl
389538	74082	42044	11	2212	21.9	3.1	1	0.2	3	1	1	247.21	1	100.0	0	unl
389538	78095	43045	11	11	40.5	8.9	1	2.8	2	1	1	262.05	0	100.0	0	unl
389538	78095	74082	11	11	40.5	21.9	3	4.7	2	1	1	53.86	0	0.2530576582067473	0	unl
389538	78095	36038	11	11	40.5	2.7	1	0.3	3	1	1	234.2	0	100.0	0	unl
389538	78095	37039	11	11	40.5	2.7	1	0.7	3	1	1	260.95	0	0.4414113138434578	0	unl
389538	78095	39041	11	2212	40.5	6.3	1	0.8	3	1	1	213.16	1	100.0	0	unl
389538	78095	40042	11	11	40.5	1.9	1	0.6	3	1	1	214.42	0	100.0	0	unl
389538	78095	41043	11	11	40.5	5.1	1	0.7	3	1	1	215.3	0	100.0	0	unl
389538	78095	42044	11	2212	40.5	3.1	1	0.2	3	1	1	250.2	1	100.0	0	unl
389538	54056	64069	11	11	232.4	18.7	3	5.0	2	0	0	3.23	0	100.0	0	unl
389538	54056	59064	11	11	232.4	9.3	1	1.5	3	1	0	18.27	0	0.39084696671738517	0	unl
389538	54056	58063	11	13	232.4	2.5	3	1.6	3	1	0	41.97	1	100.0	0	unl
389538	77090	60065	11	11	29.8	5.3	1	1.0	3	1	0	54.1	0	100.0	0	unl
400474	18126	86089	11	11	1240.8	37.3	4	8.3	2	1	1	17.09	0	100.0	0	unl
400474	18126	82076	11	11	1240.8	45.8	3	11.7	2	1	1	25.39	0	100.0	1	unl
400474	18126	45048	11	11	1240.8	0.9	1	0.6	3	1	1	2.69	0	100.0	0	unl
400474	86089	45048	11	11	37.3	0.9	1	0.6	3	1	1	19.57	0	100.0	0	unl
400474	82076	86089	11	11	45.8	37.3	4	8.3	2	1	1	51.46	0	100.0	0	unl
400474	82076	81074	11	11	45.8	7.8	1	2.2	2	0	1	2.4	0	0.11693147639965888	0	unl
400474	82076	45048	11	11	45.8	0.9	1	0.6	3	1	1	31.55	0	100.0	0	unl
400474	82076	51054	11	2212	45.8	3.0	1	0.4	3	0	1	3.06	1	100.0	0	unl
42280	8021	37084	11	11	1832.7	11.8	1	3.3	2	1	1	6.83	0	100.0	0	unl
42280	8021	52099	11	13	1832.7	6.4	1	3.0	3	1	1	26.96	1	0.06533403933716504	0	unl
422851	1023	43051	11	11	1174.2	2.1	1	0.3	3	1	1	25.03	0	100.0	0	unl
422851	1023	45053	11	2212	1174.2	4.8	1	0.2	3	1	1	17.14	1	100.0	0	unl
422851	1023	56064	11	11	1174.2	1.7	1	0.4	3	1	1	36.08	0	100.0	0	unl
422851	1023	78071	11	2212	1174.2	27.2	1	1.7	3	1	1	2.72	1	0.04748700187997691	0	unl
423981	12037	71078	11	11	152.1	0.1	1	0.4	3	1	0	7.4	0	100.0	0	unl
423981	12095	19050	11	11	676.6	14.2	1	3.3	3	1	1	178.29	0	100.0	0	unl
423981	12095	46053	11	2212	676.6	7.0	1	1.7	3	0	1	3.57	1	100.0	0	unl
423981	12095	68075	11	11	676.6	1.9	1	0.2	3	1	1	18.9	0	100.0	0	unl
423981	12095	12037	11	11	676.6	152.1	1	18.8	3	0	1	1.36	0	100.0	0	unl
433451	4040	44118	11	11	2092.4	0.7	1	1.3	2	0	1	4.36	0	1.6552232701655392	0	unl
433451	4040	21095	11	11	2092.4	1.0	1	0.3	3	1	1	17.68	0	100.0	0	unl
433451	4040	22096	11	11	2092.4	4.5	1	0.8	3	1	1	11.57	0	100.0	0	unl
433451	4040	23097	11	11	2092.4	3.6	1	0.8	3	1	1	26.27	0	100.0	0	unl
433451	4040	28102	11	11	2092.4	0.6	1	0.4	3	1	1	38.27	0	100.0	0	unl
433451	4040	54128	11	11	2092.4	2.5	1	0.4	4	1	1	77.37	0	100.0	0	unl
433451	4040	61135	11	11	2092.4	1.9	1	0.3	3	1	1	70.93	0	100.0	0	unl
433451	4040	63137	11	2212	2092.4	7.9	1	0.3	4	1	1	80.51	1	100.0	0	unl
437699	11030	11025	11	11	1303.9	9.2	1	2.7	1	0	1	0.0	0	0.2241094873685082	0	unl
437699	11030	100065	11	11	1303.9	1.8	1	6.7	2	1	1	11.52	0	100.0	0	unl
437699	11030	17033	11	11	1303.9	1.5	1	0.3	4	1	1	174.45	0	100.0	0	unl
437699	11030	93053	11	11	1303.9	1.1	1	0.4	3	1	1	10.57	0	100.0	0	unl
437699	11030	94054	11	11	1303.9	1.1	1	0.4	3	1	1	51.92	0	100.0	0	unl
437699	11030	96056	11	11	1303.9	1.9	1	0.3	3	1	1	24.04	0	100.0	0	unl
437699	11030	103068	11	11	1303.9	1.2	1	0.2	4	1	1	183.24	0	100.0	0	unl
437699	11030	95055	11	13	1303.9	1.3	2	0.5	4	1	1	19.3	1	100.0	0	unl
444187	19079	19081	11	11	374.0	75.1	1	46.7	1	1	1	0.0	0	100.0	0	unl
444187	19079	19082	11	11	374.0	185.2	4	65.2	1	1	1	0.0	0	100.0	0	in
444187	19079	23071	11	11	374.0	3.9	1	0.5	4	1	1	87.4	0	100.0	0	unl
444187	19079	63076	11	2212	374.0	0.2	1	4.0	3	1	1	78.91	1	100.0	0	unl
444187	19081	23071	11	11	75.1	3.9	1	0.5	4	1	1	87.4	0	100.0	0	unl
444187	19081	63076	11	2212	75.1	0.2	1	4.0	3	1	1	78.91	1	100.0	0	unl
444187	19082	19081	11	11	185.2	75.1	1	46.7	1	1	1	0.0	0	100.0	0	unl
444187	19082	23071	11	11	185.2	3.9	1	0.5	4	1	1	87.4	0	100.0	0	unl
444187	19082	63076	11	2212	185.2	0.2	1	4.0	3	1	1	78.91	1	100.0	0	unl
447477	11019	11006	11	211	869.0	72.3	3	7.7	1	1	1	0.0	1	100.0	0	unl
447477	11019	45032	11	11	869.0	10.4	1	3.0	2	1	1	39.79	0	100.0	0	unl
447477	11019	18021	11	11	869.0	0.3	1	0.3	4	1	1	321.41	0	100.0	0	unl
447477	11019	19022	11	11	869.0	1.6	1	0.4	4	1	1	466.29	0	100.0	0	unl
447477	11019	52039	11	11	869.0	1.5	1	0.2	3	1	1	30.86	0	100.0	0	unl
447477	11019	78085	11	11	869.0	0.5	1	0.7	4	1	1	436.56	0	3.452797702741552	0	unl
46363	19079	78129	11	11	1810.6	11.4	1	2.4	2	1	1	28.3	0	100.0	1	unl
46363	19079	25093	11	11	1810.6	0.3	1	0.2	4	1	1	404.44	0	100.0	0	unl
46363	19079	48095	11	11	1810.6	1.1	1	0.5	4	1	1	72.77	0	100.0	0	unl
46363	19079	59106	11	11	1810.6	1.5	1	0.6	3	1	1	10.82	0	1.1379171546886553	0	unl
46363	19079	62109	11	11	1810.6	0.5	1	0.3	3	1	1	37.62	0	100.0	0	unl
46363	19079	63110	11	11	1810.6	1.2	1	0.1	3	1	1	45.86	0	100.0	0	unl
46363	19079	67114	11	11	1810.6	1.3	1	0.1	3	1	1	34.64	0	100.0	0	unl
46363	19079	77128	11	11	1810.6	2.2	1	0.4	3	1	1	26.89	0	100.0	0	unl
46363	85136	80131	11	11	21.8	1.2	1	0.9	3	1	0	36.82	0	0.48373404890165844	0	unl
469665	15003	62073	11	11	625.7	19.6	2	8.4	2	1	1	10.22	0	100.0	0	in
469665	15003	68052	11	11	625.7	39.5	5	12.3	2	0	1	4.05	0	0.4198472178250314	0	in
469665	15003	66042	11	11	625.7	58.9	3	11.0	2	1	1	31.99	0	100.0	0	in
469665	15003	19006	11	11	625.7	0.8	1	0.2	4	1	1	279.81	0	100.0	0	unl
469665	66042	62073	11	11	58.9	19.6	2	8.4	2	1	1	117.7	0	100.0	0	in
469665	66042	19006	11	11	58.9	0.8	1	0.2	4	1	1	369.59	0	100.0	0	unl
489330	4018	52069	11	11	1440.0	4.1	1	1.5	2	1	1	6.61	0	0.18541043072395205	0	unl
52672	82082	15018	11	11	92.5	5.4	1	1.1	4	1	1	235.24	0	0.3729334398446452	0	unl
52672	82082	58053	11	11	92.5	3.1	1	0.3	3	1	1	12.84	0	100.0	0	unl
52672	82082	60055	11	11	92.5	1.8	1	0.2	3	1	1	31.19	0	100.0	0	unl
52672	9011	82082	11	11	786.7	92.5	3	19.0	1	1	1	29.74	0	100.0	0	unl
52672	9011	15018	11	11	786.7	5.4	1	1.1	4	1	1	240.75	0	0.3729334398446452	0	unl
52672	9011	58053	11	11	786.7	3.1	1	0.3	3	1	1	36.12	0	100.0	0	unl
52672	9011	60055	11	11	786.7	1.8	1	0.2	3	1	1	42.22	0	100.0	0	unl
54095	17137	87117	11	11	2607.8	1.6	1	2.4	2	0	1	3.9	0	1.1068920060993208	0	unl
54095	17137	85115	11	11	2607.8	29.1	2	9.0	2	1	1	9.29	0	0.067792968421286	1	unl
54095	17137	69105	11	11	2607.8	4.4	1	3.2	2	1	1	7.2	0	100.0	0	unl
54095	17137	21075	11	11	2607.8	1.2	1	0.3	4	1	1	245.98	0	100.0	0	unl
54095	17137	40076	11	11	2607.8	1.6	1	0.3	3	1	1	37.83	0	100.0	0	unl
54095	17137	41077	11	2212	2607.8	3.3	1	0.2	3	1	1	30.37	1	100.0	0	unl
54095	17137	53089	11	11	2607.8	0.5	1	0.3	3	0	1	4.49	0	100.0	0	unl
54095	17137	73109	11	11	2607.8	2.7	1	0.4	3	0	1	5.93	0	100.0	0	unl
54095	17137	86116	11	11	2607.8	3.4	1	1.3	3	0	1	4.8	0	0.6913364478104391	0	unl
54095	17137	91121	11	11	2607.8	3.6	1	0.9	3	0	1	3.87	0	100.0	0	unl
54095	85115	69105	11	11	29.1	4.4	1	3.2	2	1	1	9.64	0	100.0	0	unl
54095	85115	21075	11	11	29.1	1.2	1	0.3	4	1	1	267.63	0	100.0	0	unl
54095	85115	40076	11	11	29.1	1.6	1	0.3	3	1	1	85.8	0	100.0	0	unl
54095	85115	41077	11	2212	29.1	3.3	1	0.2	3	1	1	76.86	1	100.0	0	unl
69314	3014	40029	11	11	68.9	1.0	1	1.1	2	1	0	23.55	0	100.0	0	unl
69314	3014	44033	11	11	68.9	0.5	1	0.8	3	1	0	25.8	0	100.0	0	unl
69314	3014	45034	11	11	68.9	2.2	1	0.4	3	1	0	17.17	0	100.0	0	unl
69314	3001	28017	11	11	22.0	1.5	2	2.5	2	1	0	59.56	0	100.0	0	unl
69314	3001	34023	11	11	22.0	0.8	1	0.3	3	1	0	79.62	0	100.0	0	unl
74544	12085	17059	11	11	2063.3	0.7	1	1.8	2	1	1	179.54	0	100.0	0	unl
74544	12085	16058	11	11	2063.3	1.4	1	0.4	4	1	1	436.27	0	100.0	0	unl
81597	19009	30047	11	2212	1416.1	2.2	1	0.4	4	1	1	414.8	1	100.0	0	unl
81597	19009	86048	11	11	1416.1	0.5	1	0.3	3	1	1	52.53	0	100.0	0	unl
90055	11033	11149	11	11	2080.9	1.3	1	1.5	1	1	1	0.0	0	1.4412563090469308	0	unl
90055	11033	128150	11	11	2080.9	29.6	6	10.8	2	0	1	5.21	0	100.0	0	unl
90055	11033	92051	11	11	2080.9	9.5	2	2.1	2	1	1	7.09	0	100.0	0	unl
90055	11033	113072	11	11	2080.9	5.4	1	1.8	2	1	1	36.79	0	0.2798455266497082	0	unl
90055	11033	105064	11	11	2080.9	2.4	1	0.4	3	1	1	59.74	0	100.0	0	unl
90055	11033	109068	11	11	2080.9	1.8	1	0.4	3	1	1	61.29	0	100.0	0	unl
90055	11033	123082	11	11	2080.9	1.3	1	0.3	3	1	1	25.02	0	100.0	0	unl
90055	11033	134094	11	11	2080.9	4.0	1	0.8	3	0	1	4.95	0	100.0	0	unl
90055	11033	144134	11	2212	2080.9	7.7	1	4.2	3	0	1	4.73	1	100.0	0	unl
90055	128150	13044	11	13	29.6	24.9	1	29.8	2	1	0	193.17	1	0.4659574814128849	0	unl
90055	128150	115074	11	2212	29.6	0.9	1	5.8	3	1	0	134.02	1	100.0	0	unl
90055	128150	144134	11	2212	29.6	7.7	1	4.2	3	0	0	3.44	1	100.0	0	unl
90055	146144	13044	11	13	50.0	24.9	1	29.8	2	1	0	188.06	1	0.4659574814128849	0	unl
90055	146144	128150	11	11	50.0	29.6	6	10.8	2	1	0	20.91	0	100.0	0	unl
90055	146144	115074	11	2212	50.0	0.9	1	5.8	3	1	0	136.74	1	100.0	0	unl
