event	arm	seg	pdg	len_cm	med_dqdx_mip	cur	cur_nseg	cur_len_cm	owner	divert	pair_dis_cm	front_dis_cm	body_dis_cm	snap_dis_cm	angle_v1	angle_v2	tier	trk	seg_mark	marked_shower	verdict	label_tag
396222	work-pr123r1-dbgA2-mcp2k	128287	11	1.58	0.851	129310	33	149.1	129310	0	87.17	66.6	0.0	49.87	17.21	23.3	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	128288	11	13.31	2.011	129310	34	150.7	129310	0	69.54	49.0	0.0	33.45	16.26	24.29	1	0				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	128290	11	6.3	0.518	129310	35	164.0	129310	0	81.59	61.01	0.0	44.73	16.35	22.92	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	133333	13	14.81	1.058	129310	36	170.3	129310	0	116.31	95.38	10.75	77.44	15.87	19.73	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	36112	13	0.26	0.732	75151	1	3.9	75151	0	100.63	82.46	82.46	82.46	8.03	29.68	3	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	46122	13	1.54	1.242	75151	2	4.2	9059	1	114.8	94.74	14.7	94.74	6.58	25.1	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	54130	13	0.04	0.752	128276	12	80.4	128276	0	103.38	63.04	16.09	16.09	1.63	3.51	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	62138	11	0.84	2.071	97175	1	6.1	97175	0	68.74	19.04	17.07	17.07	7.01	29.26	1	0				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	45121	13	0.34	0.812	95173	2	5.6	95173	0	100.32	15.41	12.6	12.6	17.03	27.25	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	57133	13	0.75	0.522	38114	1	2.0	38114	0	151.98	63.98	63.98	63.98	3.46	11.18	4	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	58134	13	0.36	0.682	38114	2	2.8	38114	0	155.3	68.59	19.7	68.59	8.18	18.81	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	87163	13	0.94	0.432	38114	3	3.1	38114	0	137.14	48.11	17.98	48.11	1.18	1.53	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	88164	13	0.45	1.435	38114	4	4.1	38114	0	135.96	48.96	14.29	48.96	5.62	18.25	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	90166	13	0.87	1.348	38114	5	4.5	38114	0	124.61	35.59	13.34	35.59	3.47	6.3	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	98176	11	4.62	1.417	38114	6	5.4	38114	0	145.75	60.63	13.96	60.63	8.61	23.88	1	0				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	103185	13	0.42	0.65	38114	7	10.0	38114	0	148.19	61.29	24.79	61.29	10.01	21.19	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	135336	13	0.32	0.679	38114	8	10.4	38114	0	179.49	93.18	39.81	93.18	9.94	19.22	3	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	73149	11	1.63	0.674	131320	2	9.3	131320	0	97.47	7.85	2.69	2.69	17.42	23.87	1	1				emscan-0827
396222	work-pr123r1-dbgA2-mcp2k	79155	11	0.68	0.888	72148	1	1.4	72148	0	141.31	35.43	35.43	35.43	30.64	10.4	2	1				emscan-0827
396816	work-pr123r1-dbg141v2-mcp2k	59032	11	5.7	1.255	18011	6	24.5	18011	0	56.34	36.94	24.41	24.41	30.39	23.77	2	1			correct	emscan-0828-agent5
397630	work-pr123r1-dbg141v2-mcp2k	25015	11	0.72	0.909	33038	5	28.6	33038	0	71.7	19.84	5.28	5.28	6.17	28.55	1	1	TARGET	33038	under-clustered	emscan-0828-agent5
397630	work-pr123r1-dbg141v2-mcp2k	32022	11	2.84	0.703	33038	6	29.3	33038	0	84.54	30.27	15.38	15.38	7.86	5.78	1	1	TARGET	33038	under-clustered	emscan-0828-agent5
397630	work-pr123r1-dbg141v2-mcp2k	34041	13	3.61	1.309	33038	7	32.1	33038	0	70.95	16.6	3.14	3.14	8.85	6.91	1	1	TARGET	33038	under-clustered	emscan-0828-agent5
397630	work-pr123r1-dbg141v2-mcp2k	34042	211	1.25	0.824	33038	8	35.7	33038	0	73.78	19.45	0.0	5.97	9.58	10.37	1	1	TARGET	33038	under-clustered	emscan-0828-agent5
399052	work-pr123r1-dbgA2-mcp1k	57052	13	0.31	1.111	15032	14	89.8	15032	0	93.31	67.93	34.17	34.17	9.32	12.31	3	1				emscan-0827
399052	work-pr123r1-dbgA2-mcp1k	59054	13	0.14	1.221	15032	15	90.1	15032	0	74.7	48.87	10.03	10.03	3.41	5.18	1	1				emscan-0827
399052	work-pr123r1-dbgA2-mcp1k	66069	13	0.41	0.95	15032	16	90.2	15032	0	76.82	50.97	2.8	12.51	2.61	4.26	1	1				emscan-0827
399118	work-pr123r1-dbg141v2-mcp1k	51021	13	0.35	0.949	15009	7	40.2	15009	0	84.53	33.92	18.36	18.36	7.58	7.01	1	1			correct	emscan-0828-agent5
399118	work-pr123r1-dbg141v2-mcp1k	52022	2212	0.25	1.771	15009	8	40.6	15009	0	106.47	55.35	23.94	37.28	10.63	9.67	1	1			correct	emscan-0828-agent5
399118	work-pr123r1-dbg141v2-mcp1k	53023	13	0.44	0.93	15009	9	40.8	15009	0	140.07	88.98	33.84	71.11	8.89	7.23	3	1			correct	emscan-0828-agent5
400474	work-pr123r1-dbgA2-nuecc48	47050	13	0.94	0.816	86089	2	7.1	86089	0	31.61	11.0	9.17	9.17	11.96	10.34	1	1				emscan-0827
400474	work-pr123r1-dbgA2-nuecc48	48051	13	0.24	0.709	86089	3	8.1	86089	0	45.71	25.06	13.44	23.03	14.5	14.88	1	1				emscan-0827
400474	work-pr123r1-dbgA2-nuecc48	66073	13	0.11	0.883	82076	2	11.6	82076	0	49.53	14.84	5.84	5.84	13.35	10.8	1	1				emscan-0827
400474	work-pr123r1-dbgA2-nuecc48	90096	11	0.76	1.233	104110	1	2.0	104110	0	116.34	34.37	32.6	32.6	34.86	11.73	2	1				emscan-0827
400474	work-pr123r1-dbgA2-nuecc48	108114	11	0.64	1.045	104110	2	2.7	104110	0	121.29	38.25	5.66	36.54	36.26	18.52	2	1				emscan-0827
400474	work-pr123r1-dbgA2-nuecc48	102108	13	0.17	1.411	109115	1	3.5	109115	0	169.5	11.93	8.8	8.8	11.18	13.83	1	1				emscan-0827
400504	work-pr123r1-dbg141v2-mcp1k	21003	13	0.75	1.145	62014	1	12.4	62014	0	30.22	27.64	20.02	20.02	21.46	21.17	1	1	OUT	62014	correct	emscan-0828-agent5
400504	work-pr123r1-dbg141v2-mcp1k	65033	11	6.65	1.384	63024	5	48.8	63024	0	70.6	60.61	35.73	35.73	11.37	5.43	1	0			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	51011	13	0.26	0.814	60030	3	24.5	60030	0	45.43	23.98	11.65	11.65	10.28	21.47	1	1			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	54014	11	0.8	1.118	59022	1	12.1	59022	0	55.36	12.76	2.96	2.96	5.68	4.59	1	1			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	55015	13	0.65	0.447	59022	2	12.9	59022	0	56.27	13.92	3.52	3.52	5.36	11.33	1	1			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	57017	2212	0.37	1.546	59022	3	13.6	59022	0	79.76	37.13	23.28	26.7	5.2	3.49	1	1			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	61034	11	4.49	0.958	59022	4	13.9	59022	0	64.52	21.92	8.38	11.68	5.55	4.63	1	1			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	61038	11	3.88	0.861	59022	5	18.4	59022	0	61.12	18.52	0.0	8.62	6.56	7.85	1	1			correct	emscan-0828-agent5
403023	work-pr123r1-dbg141v2-mcp2k	61039	11	7.87	0.988	59022	6	22.3	59022	0	61.12	18.52	0.0	8.62	6.56	7.85	1	1			correct	emscan-0828-agent5
406125	work-pr123r1-dbg141v2-mcp2k	18013	2212	15.51	3.275	38021	1	2.7	38021	0	47.84	36.32	33.69	33.69	4.65	8.11	1	1	OUT	38021	over-clustered	emscan-0828-agent5
406125	work-pr123r1-dbg141v2-mcp2k	68048	13	0.27	0.492	38021	2	18.2	38021	0	79.48	66.38	24.99	63.84	18.57	16.62	1	1	OUT	38021	over-clustered	emscan-0828-agent5
406125	work-pr123r1-dbg141v2-mcp2k	69049	13	0.39	1.03	38021	3	18.4	38021	0	57.22	47.33	11.84	44.82	8.72	18.69	1	1	OUT	38021	over-clustered	emscan-0828-agent5
406125	work-pr123r1-dbg141v2-mcp2k	73053	13	0.37	0.757	38021	4	18.8	38021	0	47.98	37.13	5.37	34.59	8.82	16.09	1	1	OUT	38021	over-clustered	emscan-0828-agent5
406125	work-pr123r1-dbg141v2-mcp2k	67047	13	0.36	1.438	74055	2	15.4	74055	0	53.9	32.5	20.28	20.28	8.61	7.37	1	1			over-clustered	emscan-0828-agent5
406125	work-pr123r1-dbg141v2-mcp2k	71051	13	0.85	0.879	74055	3	15.8	74055	0	72.94	51.73	19.82	39.36	4.87	3.72	1	1			over-clustered	emscan-0828-agent5
407918	work-pr123r1-dbg141v2-mcp1k	48018	13	0.47	0.36	17010	1	29.6	17010	0	81.75	64.65	40.16	40.16	3.93	3.49	3	1			correct	emscan-0828-agent5
407918	work-pr123r1-dbg141v2-mcp1k	49019	2212	0.16	1.585	17010	2	30.1	17010	0	67.6	50.88	25.48	33.72	18.77	22.59	1	1			correct	emscan-0828-agent5
407918	work-pr123r1-dbg141v2-mcp1k	50020	11	2.86	0.997	17010	3	30.2	17010	0	60.55	43.66	7.91	26.82	16.55	20.05	1	1			correct	emscan-0828-agent5
407918	work-pr123r1-dbg141v2-mcp1k	53023	2212	1.59	1.718	17010	4	33.1	17010	0	40.03	24.02	4.68	4.68	9.38	20.76	1	1			correct	emscan-0828-agent5
409634	work-pr123r1-dbgA2-mcp1k	62019	13	0.18	1.431	21002	4	38.6	21002	0	45.62	14.65	8.57	8.57	0.6	6.26	1	1				emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	64021	13	0.22	0.506	21002	5	38.8	21002	0	48.69	17.51	8.7	11.57	9.48	12.59	1	1				emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	65022	2212	0.69	2.021	21002	6	39.0	21002	0	31.01	2.57	0.34	0.34	6.44	15.95	1	1				emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	68026	11	5.49	1.165	21002	7	39.7	21002	0	43.15	12.83	2.3	2.3	9.89	17.73	1	1				emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	68027	11	2.61	0.94	21002	8	45.2	21002	0	48.08	17.75	0.0	7.31	10.09	17.23	1	1				emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	70034	13	0.32	1.173	27015	4	24.3	27015	0	97.88	32.92	18.42	18.42	7.35	7.06	1	1	TARGET	69032		emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	71035	11	1.52	1.536	27015	5	24.6	27015	0	89.62	24.56	8.02	10.76	7.75	6.77	1	0	TARGET	69032		emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	72036	2212	0.95	2.033	27015	6	26.1	27015	0	82.31	18.28	8.8	8.8	3.82	14.29	1	1	TARGET	69032		emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	73037	11	3.11	1.967	27015	7	27.0	27015	0	89.05	24.22	1.81	9.91	6.62	6.97	1	0	TARGET	69032		emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	74038	13	0.35	0.524	27015	8	30.2	27015	0	123.02	60.24	30.99	47.29	2.41	13.82	3	1	TARGET	69032		emscan-0827
409634	work-pr123r1-dbgA2-mcp1k	75039	11	1.24	0.496	27015	9	30.5	27015	0	96.85	32.32	4.56	18.02	5.01	7.23	1	1	TARGET	69032		emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	40013	2212	0.16	1.9	57045	3	30.2	57045	0	81.28	58.19	53.75	53.75	9.96	11.21	3	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	42016	11	2.34	1.36	57045	4	30.4	57045	0	74.97	51.14	27.11	46.9	10.78	11.82	1	0				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	42023	11	0.47	1.401	57045	5	32.7	57045	0	73.01	49.03	4.46	44.97	9.66	10.11	1	0				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	42024	11	2.02	1.207	57045	6	33.2	57045	0	73.16	49.25	0.0	45.12	10.35	11.02	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	42025	11	4.88	1.12	57045	7	35.2	57045	0	70.58	46.68	0.0	42.5	10.21	11.09	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	52027	13	0.7	0.805	57045	8	40.1	57045	0	36.07	12.74	8.36	8.36	12.0	14.79	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	53028	13	0.27	0.874	57045	9	40.8	57045	0	38.8	14.67	5.4	10.94	5.67	5.74	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	54029	13	0.92	1.401	57045	10	41.0	57045	0	12.45	12.2	1.92	1.92	15.35	21.01	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	56032	11	4.43	1.014	57045	11	42.0	57045	0	33.57	9.46	3.61	5.67	5.72	6.5	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	56040	11	3.3	1.147	57045	12	46.4	57045	0	29.15	5.69	4.01	1.82	6.43	3.04	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	56042	11	4.4	1.061	57045	13	49.7	57045	0	32.37	8.59	0.0	4.47	5.87	2.6	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	58047	13	0.65	0.917	57045	14	54.1	57045	0	40.39	16.53	4.81	12.29	2.31	2.74	1	1				emscan-0827
409888	work-pr123r1-dbgA2-mcp2k	59048	13	5.25	1.262	57045	15	54.7	57045	0	59.98	36.04	9.58	31.95	4.73	6.86	1	1				emscan-0827
412242	work-pr123r1-dbg141v2-mcp2k	71061	13	0.21	0.448	64054	1	4.2	64054	0	62.46	40.95	40.95	40.95	22.09	23.02	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	73063	11	2.06	1.016	64054	2	4.4	64054	0	34.67	13.93	13.93	13.93	10.64	14.34	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	74064	13	0.14	1.225	64054	3	6.5	64054	0	49.88	27.75	16.54	27.75	23.17	22.15	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	65055	11	3.99	1.459	50049	1	3.5	50049	0	33.17	9.93	7.49	7.49	32.39	17.7	2	0			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	44043	11	3.16	1.01	60050	1	4.4	60050	0	45.5	17.32	13.12	13.12	8.76	7.97	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	66056	11	1.53	1.013	60050	2	7.6	60050	0	62.23	33.71	19.27	30.19	20.62	25.5	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	67057	2212	0.06	2.832	60050	3	9.1	60050	0	67.24	38.65	3.78	35.09	20.44	24.44	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	69059	11	1.99	1.042	60050	4	9.2	60050	0	60.79	35.88	21.39	32.23	12.34	28.38	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	75065	11	0.78	0.533	60050	5	11.2	50049	1	82.69	55.33	22.99	51.59	20.75	26.54	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	81071	13	0.4	0.964	60050	5	11.2	60050	0	67.66	38.84	5.51	35.08	16.8	17.93	1	1			under-clustered	emscan-0828-agent5
412242	work-pr123r1-dbg141v2-mcp2k	43042	13	0.24	0.812	80070	1	3.7	80070	0	64.51	26.24	23.23	23.23	21.35	29.85	1	1			under-clustered	emscan-0828-agent5
415278	work-pr123r1-dbgA2-mcp2k	71127	2212	0.55	1.91	64111	2	6.9	64111	0	96.0	15.36	13.42	13.42	43.28	24.94	2	1				emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	107184	13	0.21	0.8	83139	1	1.2	83139	0	117.51	30.78	29.9	29.9	18.74	24.87	2	1				emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	75131	13	0.76	0.598	99156	2	10.3	99156	0	153.02	29.28	22.2	22.2	23.53	28.08	1	1	TARGET	23037		emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	76132	2212	0.86	1.664	99156	3	11.1	99156	0	141.98	18.13	10.61	11.83	23.43	29.36	1	1	TARGET	23037		emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	80136	2212	1.76	1.994	99156	4	11.9	99156	0	174.15	52.06	24.22	44.42	22.48	26.93	1	1	TARGET	23037		emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	103169	13	2.64	0.477	105182	2	9.3	105182	0	132.4	4.2	0.22	0.22	45.74	9.66	2	1	TARGET	23012		emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	104176	11	5.47	1.34	105182	3	11.9	105182	0	135.62	7.26	2.91	2.91	45.63	24.86	2	0	TARGET	23012		emscan-0827
415278	work-pr123r1-dbgA2-mcp2k	110187	13	1.59	1.167	105182	4	17.4	105182	0	154.26	33.96	27.73	27.73	38.65	18.49	2	1	TARGET	23012		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	45052	13	2.31	0.736	54061	1	3.8	54061	0	51.99	45.0	41.91	41.91	20.31	27.39	1	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	52059	13	0.3	1.171	54061	2	6.1	54061	0	54.91	46.93	9.87	43.63	9.23	14.68	1	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	56063	13	0.36	1.053	54061	3	6.4	54061	0	103.79	95.15	51.0	91.82	3.65	5.02	3	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	67074	11	0.92	0.493	54061	4	6.7	54061	0	64.64	57.81	25.98	55.0	21.95	27.76	1	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	58065	13	0.47	1.064	59066	1	1.0	59066	0	67.85	47.45	47.45	47.45	17.05	2.79	1	1				emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	49056	13	0.68	0.68	96090	1	1.6	96090	0	77.85	14.55	13.1	13.1	3.25	19.6	1	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	53060	2212	0.59	1.979	47054	1	2.3	47054	0	113.96	56.65	54.56	54.56	21.35	2.51	4	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	63070	13	0.43	0.778	47054	2	2.9	47054	0	117.83	73.81	30.57	71.85	8.11	24.59	3	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	64071	2212	0.18	3.681	47054	3	3.3	47054	0	114.52	74.45	10.77	72.54	3.54	29.56	1	1	TARGET	12095		emscan-0827
423981	work-pr123r1-dbgA2-nuecc48	61068	13	0.37	1.056	66073	1	1.6	66073	0	115.76	41.94	40.43	40.43	4.99	21.24	3	1				emscan-0827
437699	work-pr123r1-dbgA2-nuecc48	95055	13	0.21	0.548	100065	1	6.7	100065	0	106.07	63.47	57.48	57.48	11.92	23.77	3	1				emscan-0827
437699	work-pr123r1-dbgA2-nuecc48	97057	13	0.27	0.678	100065	2	6.9	100065	0	129.03	85.06	23.91	78.75	8.71	15.79	1	1				emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	59019	13	0.19	0.923	58018	2	12.1	58018	0	26.61	17.85	17.85	17.85	21.47	18.53	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	60024	11	8.39	0.696	58018	3	12.3	58018	0	20.4	11.61	4.12	11.61	22.71	18.77	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	60026	11	5.5	0.988	58018	4	20.7	58018	0	23.89	14.92	0.0	14.92	17.53	13.22	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	67049	11	5.83	0.659	58018	5	26.2	58018	0	74.7	65.95	47.17	65.95	24.47	23.71	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	67050	13	3.15	0.575	58018	6	32.0	58018	0	75.39	66.59	1.22	66.59	23.53	22.72	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	69063	11	16.84	1.085	58018	7	35.1	58018	0	92.9	84.15	15.64	84.15	24.72	24.13	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	70069	13	0.59	1.2	58018	8	52.0	58018	0	66.29	57.59	8.21	57.59	24.88	24.08	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	71070	13	0.59	1.057	58018	9	52.6	58018	0	69.05	60.24	3.61	60.24	22.4	21.44	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	35010	13	0.24	0.695	68052	3	11.3	68052	0	103.35	36.58	30.67	30.67	11.46	5.22	2	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	37012	13	0.76	0.28	68052	4	11.5	68052	0	116.85	48.39	15.32	42.5	15.23	8.34	1	1	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	64032	11	0.84	1.893	68052	5	12.3	58018	1	120.13	51.45	17.81	46.28	23.48	28.24	1	0				emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	64039	11	5.44	1.893	68052	5	12.3	58018	1	120.73	51.99	17.32	46.8	23.32	27.79	1	0	TARGET	15003		emscan-0827
469665	work-pr123r1-dbgA2-nuecc48	65040	11	3.06	1.531	68052	5	12.3	58018	1	118.15	49.46	17.52	44.3	23.52	28.48	1	0				emscan-0827
475096	work-pr123r1-dbgA2-mcp2k	56032	2212	0.37	1.633	19014	4	25.6	19014	0	115.31	39.82	22.73	22.73	21.88	21.52	1	1				emscan-0827
475096	work-pr123r1-dbgA2-mcp2k	57033	13	0.85	0.799	19014	5	26.0	19014	0	99.31	20.88	9.0	9.0	23.78	16.31	1	1				emscan-0827
475096	work-pr123r1-dbgA2-mcp2k	58034	13	1.17	0.828	19014	6	26.9	19014	0	103.54	23.43	5.82	5.82	24.06	1.14	1	1				emscan-0827
475096	work-pr123r1-dbgA2-mcp2k	59035	13	1.04	1.463	19014	7	28.0	19014	0	90.98	15.59	7.91	7.91	22.52	26.08	1	1				emscan-0827
486687	work-pr123r1-dbg141v2-mcp1k	72013	13	2.32	1.076	103067	1	16.7	103067	0	52.49	25.36	11.03	11.03	6.31	15.37	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	85026	13	1.32	1.05	103067	2	19.1	103067	0	113.3	85.57	60.6	70.35	3.19	3.61	3	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	86027	2212	0.99	1.674	103067	3	20.4	103067	0	101.61	73.9	12.95	58.65	2.58	3.21	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	87028	13	0.28	0.524	103067	4	21.4	103067	0	103.3	75.6	2.37	60.38	3.41	4.22	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	88029	13	0.49	1.059	103067	5	21.7	103067	0	90.15	62.45	13.44	47.21	3.06	3.95	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	91043	11	4.66	0.841	103067	6	22.1	103067	0	84.51	57.56	17.54	43.57	13.23	18.62	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	100048	13	0.39	1.287	103067	7	26.8	103067	0	82.8	55.11	9.13	39.79	0.74	2.12	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	101054	13	12.19	1.191	103067	8	27.2	103067	0	60.99	33.26	11.26	18.04	2.33	3.0	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	101060	13	8.75	0.133	103067	9	39.4	103067	0	77.76	50.02	5.4	34.78	2.19	2.3	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	101061	11	1.99	0.465	103067	10	48.1	103067	0	78.06	50.54	0.0	35.45	5.37	8.42	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	101062	11	3.85	1.634	103067	11	50.1	103067	0	60.03	32.47	0.0	17.52	4.98	8.84	1	0			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	101063	211	5.49	1.144	103067	12	54.0	103067	0	72.4	44.67	0.0	29.41	1.85	1.86	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	101064	11	3.36	0.939	103067	13	59.5	103067	0	77.76	50.02	0.0	34.78	2.19	2.3	1	1			correct	emscan-0828-agent5
486687	work-pr123r1-dbg141v2-mcp1k	71012	13	0.72	1.187	89041	2	11.8	89041	0	60.62	14.9	6.19	6.19	17.66	11.35	1	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	78021	13	0.32	1.046	24002	2	29.6	24002	0	101.6	50.97	49.13	49.13	8.93	13.05	3	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	89046	2212	0.16	1.643	24002	3	29.9	24002	0	129.38	78.27	42.23	76.93	10.4	11.13	4	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	90047	13	0.24	0.744	24002	4	30.1	24002	0	111.7	60.7	17.67	59.42	10.36	11.24	1	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	91048	11	0.92	2.196	24002	5	30.3	24002	0	132.99	83.64	14.0	82.55	16.05	18.17	1	0			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	93050	13	0.43	1.118	24002	6	31.2	24002	0	82.56	30.42	27.16	28.81	3.59	4.83	2	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	70013	11	1.49	0.802	22004	2	27.4	22004	0	56.71	26.54	4.06	4.06	3.26	1.17	1	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	73016	13	0.33	0.455	22004	3	28.9	22004	0	69.95	40.81	17.8	20.93	11.23	19.26	1	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	74017	13	0.76	1.085	22004	4	29.2	22004	0	97.39	68.38	35.63	46.48	7.18	13.29	3	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	77020	13	0.87	1.424	22004	5	30.0	22004	0	116.12	85.89	27.46	62.3	4.51	3.99	3	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	80024	2212	3.83	2.599	22004	6	30.9	22004	0	105.87	75.76	17.56	52.55	12.18	14.32	1	1			correct	emscan-0828-agent5
486907	work-pr123r1-dbg141v2-mcp1k	80029	11	1.87	0.483	22004	7	34.7	22004	0	113.42	83.27	4.17	60.03	11.96	13.8	1	1			correct	emscan-0828-agent5
