setname	sample	event	g1	g2	e1	e2	theta	mass	paired
141	mcp1k	486907	24002	22004	152.01399697773377	454.31998076635557	37.59686676783023	169.36821011924562	0
141	mcp1k	486907	24002	75018	152.01399697773377	19.168534485752506	110.21109709752	88.55026376415952	0
141	mcp1k	486907	22004	75018	454.31998076635557	19.168534485752506	73.75471797996275	112.0036092398282	0
141	mcp1k	489327	19005	82027	362.29507065278864	46.35523460369549	63.18623076753132	135.78299050904272	1
141	mcp1k	489327	19005	27008	362.29507065278864	48.68408145865737	99.22740722294479	202.31814439024072	0
141	mcp1k	489327	82027	27008	46.35523460369549	48.68408145865737	125.01750260928658	84.28228982674106	0
141	mcp2k	499423	57042	50030	27.606535642281894	22.7672444848817	107.00085662670568	40.30624230359643	0
141	mcp2k	499577	13009	96066	299.76229921769243	40.81145506318192	102.36435788677656	172.3561288542326	0
141	mcp2k	499577	13009	76044	299.76229921769243	103.72137519592812	98.62675939226357	267.4151525461104	0
141	mcp2k	499577	96066	76044	40.81145506318192	103.72137519592812	133.29753789331784	119.4652320022505	1
141	mcp2k	500083	3002	3008	166.1842078180931	29.94879874943175	25.591440723968145	31.24932050940818	0
