evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
280351	mcp2k	ai-scanner	0	10002	0.39	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
280598	mcp1k	human	0	15002	0.17	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
280709	mcp2k	human	0	46032	0.00	0	0	0	11001	32023	11001	11001	11001	None	None	11001	0
280752	mcp1k	human	0	13001	0.14	0	0	0	13001	36011	13001	13001	13001	None	None	13001	1
280774	mcp1k	human	0	16002	0.00	0	0	0	16001	16003	16003	16003	16003	None	None	16001	0
280853	mcp1k	human	0	11003	0.04	1	0	0	11003	11003	11003	11003	11003	None	None	11003	1
280945	mcp2k	human	0	5000	0.00	0	0	0	5001	23010	5001	5001	5001	None	None	5001	0
280972	mcp1k	human	0	7010	0.27	1	0	0	7010	7010	7010	7010	7010	None	None	7010	1
280994	mcp1k	human	0	18002	0.00	0	0	0	18002	45010	18002	18002	18002	None	None	18002	1
281214	mcp1k	human	0	60039	0.95	1	0	0	15001	60039	60039	60039	60039	None	None	15001	1
281485	mcp1k	human	0	88074	0.00	0	0	0	93095	74042	93095	93095	93095	None	None	93095	0
281505	mcp1k	human	0	18002	0.22	1	0	0	18002	60010	18002	18002	18002	None	None	18002	1
281507	mcp1k	human	0	8002	0.33	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
281527	mcp1k	human	0	14002	0.48	1	0	0	14002	54005	14002	14002	14002	None	None	14002	1
281567	mcp2k	human	0	82137	0.00	0	0	0	95161	95162	95162	95162	95162	None	None	95161	0
281595	mcp1k	human	0	20002	0.26	1	0	0	20002	20002	20002	20002	20002	None	None	20002	1
281639	mcp1k	human	0	80023	0.00	0	0	0	80023	92036	80023	80023	80023	None	None	80023	1
281727	mcp1k	human	0	10001	0.00	0	0	0	10001	16004	10001	10001	10001	None	None	10001	1
281781	mcp2k	human	0	88098	0.40	1	0	0	100129	88098	88098	88098	88098	None	None	100129	1
281837	mcp1k	human	0	63046	0.29	1	0	0	13003	63046	63046	63046	63046	None	None	13003	1
281953	mcp1k	human	0	10000	0.00	1	0	0	10000	16003	10000	10000	10000	None	None	10000	1
281985	mcp2k	ai-scanner	0	17002	1.20	0	0	0	17002	22005	17002	17002	17002	None	None	17002	1
282057	mcp1k	human	0	19002	0.00	1	0	0	19002	19001	19001	19001	19001	None	None	19002	0
282072	mcp1k	human	0	7002	0.61	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
282204	mcp1k	human	0	4005	0.47	1	0	0	4002	4002	4002	4002	4002	None	None	4002	0
282217	mcp1k	human	0	9002	0.00	1	0	0	9002	9002	9002	9002	9002	None	None	9002	1
282231	mcp1k	human	0	19000	0.00	1	0	0	19000	19000	19000	19000	19000	None	None	19000	1
282385	mcp1k	human	0	11003	0.31	1	0	0	11003	11003	11003	11003	11003	None	None	11003	1
282459	mcp1k	human	0	10002	0.34	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
282491	mcp2k	human	0	18001	0.15	0	0	0	18002	26003	18002	18002	18002	None	None	18002	0
282666	mcp1k	human	0	10003	0.10	1	0	0	10003	10003	10003	10003	10003	None	None	10003	1
282737	mcp1k	human	0	21003	0.26	1	0	0	21003	27006	21003	21003	21003	None	None	21003	1
282749	mcp2k	ai-scanner	0	17006	0.21	1	0	0	17006	17006	17006	17006	17006	None	None	17006	1
282899	mcp1k	human	0	7006	0.00	0	0	0	None	7000	7000	7000	7000	None	None	None	0
282909	mcp2k	human	0	4001	0.00	0	0	0	4006	78103	4006	4006	4006	None	None	4006	0
282979	mcp1k	human	0	44039	0.00	0	0	0	14001	19012	14001	14001	14001	None	None	14001	0
283009	mcp1k	human	0	23003	0.21	1	0	0	None	23003	23003	23003	23003	None	None	None	1
283040	mcp1k	human	0	2003	0.00	1	0	0	2003	2004	2004	2004	2004	None	None	2003	0
283091	mcp1k	human	0	24002	1.05	0	0	0	24002	32004	24002	24002	24002	None	None	24002	1
283229	mcp1k	human	0	6002	1.69	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
283299	mcp2k	ai-scanner	0	11003	0.00	1	0	0	11002	11003	11003	11003	11003	None	None	11002	1
283463	mcp1k	human	0	14003	0.00	0	0	0	None	25009	None	None	None	None	None	None	0
283568	mcp2k	ai-scanner	0	18002	0.11	1	0	0	18002	18002	18002	18002	18002	None	None	18002	1
283591	mcp2k	ai-scanner	0	14002	0.80	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
283595	mcp1k	human	0	12005	0.59	0	0	0	12005	45023	12005	12005	12005	None	None	12005	1
283691	mcp1k	human	0	23002	0.20	1	0	0	23002	27004	23002	23002	23002	None	None	23002	1
283713	mcp1k	human	0	17003	0.13	1	0	0	17003	17003	17003	17003	17003	None	None	17003	1
283771	mcp1k	human	0	21002	2.01	1	0	0	21002	21002	21002	21002	21002	None	None	21002	1
283833	mcp2k	human	0	11001	0.00	0	0	0	11001	68031	11001	11001	11001	None	None	11001	1
283849	mcp2k	human	0	7008	0.15	1	0	0	7004	7008	7008	7008	7008	None	None	7004	1
283905	mcp1k	human	0	4001	0.00	1	0	0	4001	4001	4001	4001	4001	None	None	4001	1
283991	mcp1k	human	0	15003	0.46	1	0	0	15003	15003	15003	15003	15003	None	None	15003	1
284013	mcp1k	human	0	8004	0.17	0	0	0	None	None	None	None	None	None	None	None	0
284047	mcp2k	human	0	5002	0.00	1	0	0	5002	5000	5002	5002	5002	None	None	5002	1
284103	mcp1k	human	0	8002	0.12	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
284145	mcp1k	human	0	11005	0.31	1	0	0	11003	11005	11005	11005	11005	None	None	11003	1
284153	mcp1k	human	0	14003	0.13	0	0	0	14003	54013	14003	14003	14003	None	None	14003	1
284200	mcp1k	human	0	31036	0.34	1	0	0	6002	31036	31036	31036	31036	None	None	6002	1
284206	mcp2k	ai-scanner	0	10007	0.26	1	0	0	10007	10007	10007	10007	10007	None	None	10007	1
284211	mcp1k	human	0	14003	0.41	0	0	0	14003	41009	14003	14003	14003	None	None	14003	1
284235	mcp1k	human	0	36025	0.00	0	0	0	36025	30014	36025	36025	36025	None	None	36025	1
284637	mcp1k	human	0	23002	1.85	0	0	0	23002	69010	23002	23002	23002	None	None	23002	1
284657	mcp1k	human	0	5004	0.16	1	0	0	5004	5004	5004	5004	5004	None	None	5004	1
284769	mcp1k	human	0	16008	0.47	1	0	0	16008	16008	16008	16008	16008	None	None	16008	1
284791	mcp1k	human	0	36030	0.00	0	0	0	4001	22002	4001	4001	4001	None	None	4001	0
284794	mcp1k	human	0	12001	0.34	0	0	0	12002	22006	12002	12002	12002	None	None	12002	0
284866	mcp2k	human	0	16002	0.88	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
285069	mcp1k	human	0	9003	0.47	1	0	0	9003	9003	9003	9003	9003	None	None	9003	1
285311	mcp1k	human	0	11002	0.20	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
285350	mcp2k	ai-scanner	0	18002	0.00	1	0	0	18002	18002	18002	18002	18002	None	None	18002	1
285366	mcp1k	human	0	13000	0.00	0	0	0	13001	31002	13001	13001	13001	None	None	13001	0
285443	mcp1k	human	0	7001	0.00	1	0	0	7001	7001	7001	7001	7001	None	None	7001	1
285467	mcp1k	human	0	18000	0.00	0	0	0	18001	18001	18001	18001	18001	None	None	18001	0
285531	mcp1k	human	0	15002	0.22	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
285564	mcp1k	human	0	9007	1.93	1	0	0	9007	9007	9007	9007	9007	None	None	9007	1
285567	ncpi0	human	0	8007	0.28	1	0	0	8022	8007	8007	8007	8007	None	None	8022	1
285665	mcp1k	human	0	9003	0.00	0	0	0	9003	9004	9004	9004	9004	None	None	9003	0
285680	mcp2k	ai-scanner	0	37013	0.19	1	0	0	13001	37013	37013	37013	37013	None	None	13001	1
285753	mcp1k	human	0	15003	0.98	1	0	0	15003	15003	15003	15003	15003	None	None	15003	1
285929	mcp1k	human	0	13003	1.03	1	0	0	13003	13003	13003	13003	13003	None	None	13003	1
285971	mcp1k	human	0	7003	0.96	0	0	0	7003	28008	7003	7003	7003	None	None	7003	1
286177	mcp1k	human	0	10000	0.00	1	0	0	10000	42006	10000	10000	10000	None	None	10000	1
286180	mcp1k	human	0	6003	0.08	1	0	0	6003	23005	6003	6003	6003	None	None	6003	1
286191	mcp1k	human	0	7002	0.00	0	0	0	7001	33006	7001	7001	7001	None	None	7001	0
286241	mcp1k	human	0	11001	0.16	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
286268	mcp1k	human	0	11001	0.00	0	0	0	11001	42015	11001	11001	11001	None	None	11001	1
286296	mcp2k	human	0	22000	0.00	0	0	0	22000	54023	22000	22000	22000	None	None	22000	1
286353	mcp1k	human	0	9000	0.00	0	0	0	9001	9005	9001	9001	9001	None	None	9001	0
286400	mcp1k	human	0	11001	0.00	0	0	0	11001	11001	11001	11001	11001	None	None	11001	1
286489	mcp2k	ai-scanner	0	13002	0.37	1	0	0	13002	59008	13002	13002	13002	None	None	13002	1
286527	mcp1k	human	0	16001	1.63	1	0	0	16001	16001	16001	16001	16001	None	None	16001	1
286655	mcp1k	human	0	19001	0.00	0	0	0	79033	62009	79033	79033	79033	None	None	79033	0
286681	mcp1k	human	0	3006	0.13	0	0	0	3004	3004	3004	3004	3004	None	None	3004	0
286818	mcp1k	human	0	5001	0.00	1	0	0	5001	25009	5001	5001	5001	None	None	5001	1
286906	mcp1k	human	0	41011	0.00	1	0	0	9002	41010	41010	41010	41010	None	None	9002	0
287211	mcp1k	human	0	10002	0.05	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
287249	mcp1k	human	0	14002	0.43	0	0	0	14002	50010	14002	14002	14002	None	None	14002	1
287374	mcp2k	human	0	17001	0.00	1	0	0	17001	45008	17001	17001	17001	None	None	17001	1
287431	mcp1k	human	0	24002	0.00	1	0	0	None	24002	None	None	None	None	None	None	0
287464	mcp2k	human	0	31020	0.00	0	0	0	8000	16007	8000	8000	8000	None	None	8000	0
287517	mcp1k	human	0	13002	0.34	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
287555	mcp1k	human	0	18001	0.25	1	0	0	18001	18001	18001	18001	18001	None	None	18001	1
287599	mcp1k	human	0	6003	0.25	1	0	0	6003	6003	6003	6003	6003	None	None	6003	1
287621	mcp1k	human	0	6003	0.66	1	0	0	6003	6003	6003	6003	6003	None	None	6003	1
287638	mcp2k	human	0	4000	0.00	1	0	0	4001	26010	4001	4001	4001	None	None	4001	0
287654	mcp1k	human	0	12002	0.00	0	0	0	12000	41012	12000	12000	12000	None	None	12000	0
287770	mcp2k	ai-scanner	0	20002	1.66	1	0	0	20002	20002	20002	20002	20002	None	None	20002	1
287825	mcp1k	human	0	5002	0.18	1	0	0	5002	5002	5002	5002	5002	None	None	5002	1
287830	mcp1k	human	0	16004	0.39	1	0	0	16004	16004	16004	16004	16004	None	None	16004	1
288012	mcp2k	ai-scanner	0	10002	4.42	0	0	0	None	35021	None	None	None	None	None	None	0
288067	mcp1k	human	0	7002	0.47	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
288287	mcp1k	human	0	10010	0.20	1	0	0	10010	10010	10010	10010	10010	None	None	10010	1
288358	mcp1k	human	0	3002	0.47	0	0	0	3002	27003	3002	3002	3002	None	None	3002	1
288639	mcp1k	human	0	8001	0.39	1	0	0	8001	8001	8001	8001	8001	None	None	8001	1
288745	mcp1k	human	0	23002	0.52	1	0	0	23002	23002	23002	23002	23002	None	None	23002	1
288859	mcp1k	human	0	9001	0.00	1	0	0	9001	9001	9001	9001	9001	None	None	9001	1
288947	mcp1k	human	0	16004	0.07	1	0	0	16004	16004	16004	16004	16004	None	None	16004	1
289246	mcp2k	ai-scanner	0	16002	0.43	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
289251	mcp1k	human	0	12001	0.00	1	0	0	12001	17008	12001	12001	12001	None	None	12001	1
289464	mcp2k	ai-scanner	0	11002	0.67	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
289559	mcp1k	human	0	14003	1.48	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
289832	mcp1k	human	0	10002	0.00	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
289862	mcp2k	human	0	5000	0.00	1	0	0	5001	31003	5001	5001	5001	None	None	5001	0
290052	mcp1k	human	0	8007	0.73	0	0	0	8007	17021	8007	8007	8007	None	None	8007	1
290294	mcp1k	human	0	12001	0.89	1	0	0	12001	12001	12001	12001	12001	None	None	12001	1
290542	mcp2k	ai-scanner	0	6001	1.65	1	0	1	6002	6002	6002	6002	6002	None	None	6002	0
290588	mcp2k	ai-scanner	0	14003	0.69	1	0	0	14000	14003	14003	14003	14003	None	None	14000	1
290729	mcp1k	human	0	12007	1.14	1	0	0	12007	12007	12007	12007	12007	None	None	12007	1
291037	mcp1k	human	0	13001	0.00	1	0	0	13001	13001	13001	13001	13001	None	None	13001	1
291064	mcp1k	human	0	14001	0.00	1	0	0	14001	14001	14001	14001	14001	None	None	14001	1
291262	mcp1k	human	0	18001	0.00	1	0	0	18001	18001	18001	18001	18001	None	None	18001	1
291372	mcp1k	human	0	11000	0.00	0	0	0	11000	55015	11000	11000	11000	None	None	11000	1
291499	mcp1k	human	0	12001	0.00	1	0	0	12000	20006	12000	12000	12000	None	None	12000	0
291548	mcp1k	human	0	21002	0.28	1	0	0	21002	21002	21002	21002	21002	None	None	21002	1
291570	mcp1k	human	0	17001	5.47	1	0	0	17001	17001	17001	17001	17001	None	None	17001	1
291961	mcp1k	human	0	4002	0.16	1	0	0	4002	4002	4002	4002	4002	None	None	4002	1
292005	mcp1k	human	0	18002	1.77	1	0	0	18002	18002	18002	18002	18002	None	None	18002	1
292027	mcp1k	human	0	12002	0.31	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
292370	mcp2k	ai-scanner	0	17002	0.47	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
292384	mcp1k	human	0	19002	0.37	1	0	0	19002	19002	19002	19002	19002	None	None	19002	1
292406	mcp1k	human	0	6001	0.00	0	0	0	6001	35003	6001	6001	6001	None	None	6001	1
292436	mcp2k	human	0	11002	0.00	1	0	0	11002	11000	11000	11000	11000	None	None	11002	0
292524	mcp2k	ai-scanner	0	9002	0.00	1	0	0	9002	9002	9002	9002	9002	None	None	9002	1
292533	mcp1k	human	0	3002	0.79	1	0	0	3002	3002	3002	3002	3002	None	None	3002	1
292568	mcp2k	ai-scanner	0	9003	0.07	1	0	0	9003	9003	9003	9003	9003	None	None	9003	1
292577	mcp1k	human	0	12001	0.00	1	0	0	12001	29010	12001	12001	12001	None	None	12001	1
292643	mcp1k	human	0	18005	0.73	0	0	0	18005	107029	18005	18005	18005	None	None	18005	1
292687	mcp1k	human	0	11004	0.20	1	0	0	11004	11004	11004	11004	11004	None	None	11004	1
292722	mcp2k	ai-scanner	0	10004	0.33	0	0	0	10004	31017	10004	10004	10004	None	None	10004	1
292788	mcp2k	ai-scanner	0	13002	0.31	0	0	0	13002	13002	13002	13002	13002	None	None	13002	1
292810	mcp2k	ai-scanner	0	2004	0.98	1	0	0	2004	2004	2004	2004	2004	None	None	2004	1
293149	mcp1k	human	0	4000	0.00	0	0	0	4002	25006	4002	4002	4002	None	None	4002	0
293470	mcp2k	human	0	1001	0.00	0	0	0	1001	26008	1001	1001	1001	None	None	1001	1
293536	mcp2k	human	0	15002	0.11	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
293734	mcp2k	ai-scanner	0	12002	0.07	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
294174	mcp2k	ai-scanner	0	16002	0.00	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
313781	mcp1k	human	0	50013	0.00	0	0	0	9000	19005	9000	9000	9000	None	None	9000	0
313979	mcp1k	human	0	12002	1.49	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
314507	mcp1k	human	0	51011	0.00	1	0	0	17001	48005	17001	17001	17001	None	None	17001	0
314705	mcp1k	human	0	3001	0.00	0	0	0	3001	36008	3001	3001	3001	None	None	3001	1
314838	ncpi0	human	0	18018	0.46	1	0	0	18020	18018	18018	18018	18018	None	None	18020	1
315013	mcp1k	human	0	15001	0.00	0	0	0	15001	22012	15001	15001	15001	None	None	15001	1
315167	mcp1k	human	0	8007	0.19	1	0	0	8007	8007	8007	8007	8007	None	None	8007	1
315343	mcp1k	human	0	7003	0.35	1	0	0	7002	7003	7003	7003	7003	None	None	7002	1
315497	mcp1k	human	0	14001	0.00	1	0	0	14002	14001	14001	14001	14001	None	None	14002	1
315849	mcp1k	human	0	11000	0.00	1	0	0	11001	11001	11001	11001	11001	None	None	11001	0
315871	mcp1k	human	0	18004	0.47	1	0	0	18004	43011	18004	18004	18004	None	None	18004	1
315955	mcp2k	ai-scanner	0	17002	0.41	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
316003	mcp1k	human	0	16002	0.00	0	0	1	16002	16002	16002	16002	16002	None	None	16002	1
316021	mcp2k	human	0	5004	0.66	1	0	0	5004	5004	5004	5004	5004	None	None	5004	1
316025	mcp1k	human	0	16003	1.02	0	0	0	16003	46034	16003	16003	16003	None	None	16003	1
316197	mcp2k	human	0	17000	0.00	0	0	0	17001	29003	17001	17001	17001	None	None	17001	0
316311	mcp1k	human	0	11002	0.00	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
316553	mcp1k	human	0	11001	0.00	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
316729	mcp1k	human	0	8003	0.05	0	0	0	8004	28020	8004	8004	8004	None	None	8004	0
316811	mcp2k	ai-scanner	0	8002	0.67	0	0	0	8002	8002	8002	8002	8002	None	None	8002	1
316987	mcp2k	human	0	9007	1.76	1	0	0	9001	9001	9001	9001	9001	None	None	9001	0
317077	mcp2k	human	0	14000	0.90	0	0	0	14000	77017	14000	14000	14000	None	None	14000	1
317191	mcp1k	human	0	17002	0.20	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
317407	mcp2k	human	0	12002	0.22	1	0	0	12003	12002	12002	12002	12002	None	None	12003	1
317741	mcp1k	human	0	13000	0.00	0	0	0	13000	56008	13000	13000	13000	None	None	13000	1
317939	mcp1k	human	0	26001	1.55	1	0	0	26001	26001	26001	26001	26001	None	None	26001	1
317957	mcp2k	human	0	10002	0.43	0	0	0	10001	21004	10001	10001	10001	None	None	10001	0
318021	mcp2k	human	0	11001	0.02	0	0	0	11002	35004	11002	11002	11002	None	None	11002	0
318549	mcp2k	human	0	4001	0.00	1	0	0	4001	31003	4001	4001	4001	None	None	4001	1
318703	mcp2k	human	0	17008	0.14	1	0	0	17011	17008	17008	17008	17008	None	None	17011	1
318731	mcp1k	human	0	1002	0.24	0	0	0	1002	24003	1002	1002	1002	None	None	1002	1
318769	mcp2k	human	0	19008	0.00	0	0	0	19002	31011	31011	31011	31011	None	None	19002	0
319039	mcp1k	human	0	20001	0.00	1	0	0	20001	20001	20001	20001	20001	None	None	20001	1
319475	mcp2k	human	0	20006	0.16	1	0	0	18001	20006	20006	20006	20006	None	None	18001	1
319611	mcp1k	human	0	2002	0.44	1	0	1	2002	2002	2002	2002	2002	None	None	2002	1
319871	mcp2k	ai-scanner	0	29002	1.47	1	0	0	29002	29002	29002	29002	29002	None	None	29002	1
320029	mcp1k	human	0	24001	0.00	0	0	0	24001	108007	24001	24001	24001	None	None	24001	1
320485	mcp2k	ai-scanner	0	19002	0.26	1	0	0	19002	19002	19002	19002	19002	None	None	19002	1
320667	mcp1k	human	0	21002	0.00	0	0	0	21002	21003	21003	21003	21003	None	None	21002	0
320865	mcp1k	human	0	13002	7.28	1	0	0	13002	46013	13002	13002	13002	None	None	13002	1
321015	mcp2k	ai-scanner	0	16002	7.43	1	0	0	16001	16002	16002	16002	16002	None	None	16001	1
321107	mcp1k	human	0	13001	0.63	1	0	0	13001	13001	13001	13001	13001	None	None	13001	1
321169	mcp2k	human	0	71044	0.00	0	0	0	16003	70042	16003	16003	16003	None	None	16003	0
321173	mcp1k	human	0	10001	0.00	0	0	0	10002	33004	10002	10002	10002	None	None	10002	0
321235	mcp2k	human	0	11001	0.00	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
321371	mcp1k	human	0	27015	0.67	1	0	0	18002	27015	27015	27015	27015	None	None	18002	1
321629	mcp2k	ai-scanner	0	10003	0.05	1	0	0	10003	10003	10003	10003	10003	None	None	10003	1
321741	mcp2k	ai-scanner	0	16004	0.00	0	0	0	16004	48009	48009	48009	48009	None	None	16004	0
321767	mcp1k	human	0	45031	0.00	0	0	0	15001	46033	15001	15001	15001	None	None	15001	0
321789	mcp1k	human	0	7001	0.00	0	0	0	7001	29002	7001	7001	7001	None	None	7001	1
321849	mcp2k	human	0	28013	0.17	1	0	0	21005	28013	28013	28013	28013	None	None	21005	1
321895	mcp2k	ai-scanner	0	7004	1.85	1	0	0	7004	7004	7004	7004	7004	None	None	7004	1
321937	mcp2k	human	0	22001	0.00	0	0	0	22001	27013	22001	22001	22001	None	None	22001	1
321983	mcp2k	human	0	11001	0.00	0	0	0	11001	49031	11001	11001	11001	None	None	11001	1
322135	mcp2k	ai-scanner	0	15002	0.56	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
322181	mcp2k	ai-scanner	0	8002	0.51	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
322269	mcp2k	ai-scanner	0	7002	0.38	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
322707	mcp2k	human	0	11002	0.24	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
322861	mcp2k	ai-scanner	0	10003	1.37	1	0	0	10003	10003	10003	10003	10003	None	None	10003	1
322907	mcp2k	human	0	20002	0.30	1	0	0	20002	20002	20002	20002	20002	None	None	20002	1
323125	mcp2k	ai-scanner	0	12004	0.50	1	0	0	12004	12004	12004	12004	12004	None	None	12004	1
323171	mcp2k	human	0	22003	0.05	1	0	0	22003	22003	22003	22003	22003	None	None	22003	1
323369	mcp2k	human	0	13000	0.00	0	0	0	13002	13001	13001	13001	13001	None	None	13002	0
342199	nuecc48	human	0	20006	0.57	1	0	0	20006	20006	20006	20006	20006	None	None	20006	1
345633	mcp1k	human	0	8014	0.58	1	0	0	8014	8014	8014	8014	8014	None	None	8014	1
346623	mcp1k	human	0	14002	0.11	0	0	0	14002	23004	14002	14002	14002	None	None	14002	1
347085	mcp1k	human	0	4004	0.46	1	0	0	4004	4004	4004	4004	4004	None	None	4004	1
347129	mcp1k	human	0	53030	0.00	0	0	0	53030	36005	53030	53030	53030	None	None	53030	1
347384	mcp2k	ai-scanner	0	15002	0.31	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
347824	mcp2k	human	0	24003	1.22	1	0	0	24004	24003	24003	24003	24003	None	None	24004	1
347890	mcp2k	human	0	8007	0.31	1	0	0	4001	8007	8007	8007	8007	None	None	4001	1
348471	mcp1k	human	0	12003	2.02	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
348515	mcp1k	human	0	48021	0.00	1	0	0	14005	21009	14005	14005	14005	None	None	14005	0
348594	mcp2k	ai-scanner	0	16002	0.49	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
348682	mcp2k	ai-scanner	0	11001	0.03	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
348691	mcp1k	human	0	9003	0.00	1	0	0	9006	9003	9003	9003	9003	None	None	9006	1
348713	mcp1k	human	0	7004	0.78	0	0	0	7004	33014	7004	7004	7004	None	None	7004	1
348845	mcp1k	human	0	7002	0.00	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
349056	mcp2k	ai-scanner	0	12002	0.30	0	0	0	12002	12001	12002	12002	12002	None	None	12002	1
349087	mcp1k	human	0	3002	0.00	1	0	0	3002	3002	3002	3002	3002	None	None	3002	1
349241	mcp1k	human	0	15002	0.56	0	0	0	15002	21005	15002	15002	15002	None	None	15002	1
349461	mcp1k	human	0	17003	0.00	1	0	1	17003	17003	17003	17003	17003	None	None	17003	1
349549	mcp1k	human	0	12003	0.00	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
349835	mcp1k	human	0	2003	0.48	1	0	0	2003	2003	2003	2003	2003	None	None	2003	1
349879	mcp1k	human	0	17002	0.34	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
349945	mcp1k	human	0	18003	0.16	1	0	0	18011	18003	18003	18003	18003	None	None	18011	1
350121	mcp1k	human	0	2001	0.31	1	0	0	2001	2001	2001	2001	2001	None	None	2001	1
350186	nuecc48	human	0	6001	0.09	1	0	0	6001	6001	6001	6001	6001	None	None	6001	1
350297	mcp1k	human	0	18002	0.75	1	0	0	18002	18002	18002	18002	18002	None	None	18002	1
350354	mcp2k	human	0	18001	0.01	0	0	0	18016	18011	18011	18011	18011	None	None	18016	0
350596	mcp2k	human	0	13002	0.42	0	0	0	13002	13001	13002	13002	13002	None	None	13002	1
350935	mcp1k	human	0	17013	0.00	1	0	0	11001	17013	17013	17013	17013	None	None	11001	1
351564	mcp2k	ai-scanner	0	11002	0.46	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
351705	mcp1k	human	0	3001	0.00	1	0	0	3001	3001	3001	3001	3001	None	None	3001	1
351749	mcp1k	human	0	14000	0.00	1	0	0	14001	14000	14001	14001	14001	None	None	14001	0
352123	mcp1k	human	0	10002	1.05	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
352202	mcp2k	ai-scanner	0	14002	0.00	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
352233	mcp1k	human	0	6001	0.00	0	0	0	6001	34003	6001	6001	6001	None	None	6001	1
352664	mcp2k	human	0	7002	0.55	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
352796	mcp2k	ai-scanner	0	10002	0.90	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
353223	mcp1k	human	0	15004	1.29	1	0	0	15004	15004	15004	15004	15004	None	None	15004	1
353751	mcp1k	human	0	10002	0.81	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
354248	mcp2k	human	0	29015	3.02	1	0	0	22001	22001	29015	29015	29015	None	None	22001	1
354578	mcp2k	human	0	6003	1.26	1	0	0	6000	6003	6003	6003	6003	None	None	6000	1
355106	mcp2k	human	0	7001	0.00	0	0	0	7001	7000	7000	7000	7000	None	None	7001	0
355238	mcp2k	ai-scanner	0	5003	0.27	1	0	0	5003	5003	5003	5003	5003	None	None	5003	1
359980	ncpi0	human	0	69076	0.00	0	0	0	70078	70078	70078	70078	70078	None	None	70078	0
360535	nuecc48	human	0	7022	0.20	1	0	0	7001	7022	7022	7022	7022	None	None	7001	1
386332	mcp1k	human	0	12002	0.56	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
386442	mcp1k	human	0	16001	0.21	1	0	0	16001	16001	16001	16001	16001	None	None	16001	1
386948	mcp1k	human	0	90075	0.00	0	0	0	92081	92081	92081	92081	92081	None	None	92081	0
387850	mcp1k	human	0	15001	0.00	1	0	0	15001	15001	15001	15001	15001	None	None	15001	1
388026	mcp1k	human	0	12003	0.36	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
388224	mcp1k	human	0	3004	0.09	1	0	0	3011	3004	3004	3004	3004	None	None	3011	1
388323	mcp2k	human	0	23002	0.44	0	0	0	23002	71020	23002	23002	23002	None	None	23002	1
389225	mcp2k	ai-scanner	0	9004	0.98	1	0	0	9004	9004	9004	9004	9004	None	None	9004	1
389379	mcp2k	human	0	10001	0.00	0	0	0	10001	10000	10000	10000	10000	None	None	10001	0
389538	nuecc48	human	0	11004	0.18	1	0	0	11004	11004	11004	11004	11004	None	None	11004	1
