event	truth	frac_wanted	keep_node	cand_node	conn1	conn2	mv1	mv2	len1	len2	gap	gap_exact	angle_fold	nstep	ngood	nbad	badrun	cont_frac	qmed	qfrac	dqdx_frag	dqdx_abs	t0_frag	t0_abs	walked	ax15_ang	ax100_ang	ax_d	jx15_ang	jx100_ang	jx_d
90055	DISTINCT	0.0	11149	93052	1	3	1	0	1.5	0.9	13.01	13.01	65.33	21	0	21	21	0.0	0.0	0.429	9052.7	1922.1	0.6	0.6	1	66.38	66.38	14.49	66.47	66.47	13.55
90055	DISTINCT	0.0	11033	93052	1	3	1	0	429.9	0.9	6.53	6.32	47.06	10	1	9	9	0.1	0.0	0.3	9052.7	10641.4	0.6	0.6	1	30.08	32.17	14.49	30.08	32.17	14.49
90055	DISTINCT	0.0	11033	94053	1	3	1	0	429.9	0.4	27.41	27.41	69.13	45	0	45	45	0.0	1012.0	0.533	3342.8	3844.2	0.6	0.6	1	23.98	27.63	98.75	23.98	27.63	98.75
90055	DISTINCT	0.0	119078	94053	3	3	0	0	0.8	0.4	26.24	26.24	37.55	43	0	43	43	0.0	0.0	0.349	3342.8	2378.4	0.6	0.6	1	111.65	111.65	26.24	111.65	111.65	26.24
90055	DISTINCT	0.0	11033	103062	1	3	1	0	429.9	0.3	8.27	8.27	36.17	13	1	12	12	0.077	0.0	0.385	3350.0	11156.2	0.6	0.6	1	9.72	12.3	83.35	9.72	12.3	83.35
90055	DISTINCT	0.0	11033	104063	1	3	1	0	429.9	1.5	29.12	29.12	42.16	48	0	48	48	0.0	125.3	0.521	2267.0	6913.2	0.6	0.6	1	43.75	38.97	74.23	43.75	38.97	74.23
90055	DISTINCT	0.0	11033	106065	1	3	1	0	429.9	0.4	20.64	20.64	82.2	33	1	32	32	0.03	0.0	0.182	6480.9	3809.0	0.6	0.6	1	12.67	8.74	151.85	12.67	8.74	151.85
90055	DISTINCT	0.0	92051	106065	2	3	1	0	2.1	0.4	23.78	23.78	81.51	39	1	38	38	0.026	0.0	0.333	6480.9	4126.0	0.6	0.6	1	63.52	63.52	26.25	63.52	63.52	26.25
90055	DISTINCT	0.0	128150	106065	2	3	0	0	10.8	0.4	23.98	23.98	73.95	39	0	39	39	0.0	0.0	0.205	6480.9	7217.6	0.6	0.6	1	93.74	93.74	25.73	93.74	93.74	25.73
90055	DISTINCT	0.0	11033	108067	1	3	1	0	429.9	0.3	21.24	21.24	76.65	34	0	34	34	0.0	0.0	0.412	2432.9	3844.2	0.6	0.6	1	30.69	33.16	67.47	30.69	33.16	67.47
90055	DISTINCT	0.0	121080	108067	3	3	0	0	0.3	0.3	6.03	6.03	8.92	9	0	9	9	0.0	0.0	0.222	2432.9	1900.6	0.6	0.6	1	128.77	128.77	6.24	126.63	126.63	6.03
90055	DISTINCT	0.0	124083	108067	3	3	0	0	0.5	0.3	10.59	10.59	30.24	17	0	17	17	0.0	0.0	0.176	2432.9	4857.0	0.6	0.6	1	36.84	36.84	10.96	36.84	36.84	10.96
90055	DISTINCT	0.0	105064	109068	3	3	0	0	0.4	0.4	22.46	22.46	71.26	36	0	36	36	0.0	0.0	0.083	4332.6	4382.4	0.6	0.6	1	22.77	22.77	22.87	22.77	22.77	22.87
90055	DISTINCT	0.0	11033	110069	1	3	1	0	429.9	0.3	16.78	16.78	70.02	27	0	27	27	0.0	0.0	0.222	3740.5	4885.6	0.6	0.6	1	9.13	7.03	132.85	9.13	7.03	132.85
90055	DISTINCT	0.0	92051	110069	2	3	1	0	2.1	0.3	27.75	27.75	66.83	45	0	45	45	0.0	0.0	0.2	3740.5	5969.4	0.6	0.6	1	82.27	82.27	28.11	82.27	82.27	28.11
90055	DISTINCT	0.0	128150	110069	2	3	0	0	10.8	0.3	20.86	20.86	87.07	34	0	34	34	0.0	0.0	0.235	3740.5	4723.4	0.6	0.6	1	128.98	128.98	21.18	128.98	128.98	21.18
90055	DISTINCT	0.0	146144	110069	2	3	0	0	10.3	0.3	15.47	15.47	78.0	25	1	24	24	0.04	0.0	0.36	3740.5	4453.8	0.6	0.6	1	145.76	145.76	15.47	145.76	145.76	15.47
90055	DISTINCT	0.0	117076	111070	3	3	0	0	0.3	0.3	22.69	22.69	6.34	37	0	37	37	0.0	0.0	0.054	3761.6	2518.7	0.6	0.6	1	19.08	19.08	22.98	19.08	19.08	22.98
90055	DISTINCT	0.0	119078	111070	3	3	0	0	0.8	0.3	28.15	28.15	24.03	46	0	46	46	0.0	0.0	0.152	3761.6	2378.4	0.6	0.6	1	59.4	59.4	28.53	59.4	59.4	28.53
90055	DISTINCT	0.0	11033	117076	1	3	1	0	429.9	0.3	18.97	18.97	44.16	31	0	31	31	0.0	0.0	0.258	2518.7	6248.9	0.6	0.6	1	12.66	13.59	100.89	12.66	13.59	100.89
90055	DISTINCT	0.0	119078	117076	3	3	0	0	0.8	0.3	18.77	18.77	19.86	30	0	30	30	0.0	0.0	0.1	2518.7	2378.4	0.6	0.6	1	103.06	103.06	18.77	102.16	102.16	18.77
90055	DISTINCT	0.0	11033	118077	1	3	1	0	429.9	0.7	10.93	10.93	9.84	17	0	17	17	0.0	0.0	0.353	7844.6	3206.8	0.6	0.6	1	37.49	36.09	37.29	37.49	36.09	37.29
90055	DISTINCT	0.0	134094	118077	3	3	0	0	0.8	0.7	19.54	19.54	33.42	32	0	32	32	0.0	0.0	0.25	7844.6	5484.9	0.6	0.6	1	47.15	47.15	20.05	47.15	47.15	20.05
90055	DISTINCT	0.0	11033	119078	1	3	1	0	429.9	0.8	21.59	21.59	51.73	35	0	35	35	0.0	0.0	0.286	2378.4	6248.9	0.6	0.6	1	16.42	18.76	115.12	16.42	18.76	115.12
90055	DISTINCT	0.0	11033	120079	1	3	1	0	429.9	0.3	21.37	21.37	26.31	35	0	35	35	0.0	0.0	0.029	2154.4	4744.2	0.6	0.6	1	50.24	47.37	44.51	50.24	47.37	44.51
90055	DISTINCT	0.0	118077	120079	3	3	0	0	0.7	0.3	14.49	14.49	31.13	23	0	23	23	0.0	0.0	0.13	2154.4	7844.6	0.6	0.6	1	77.51	77.51	14.63	77.51	77.51	14.63
90055	DISTINCT	0.0	11033	121080	1	3	1	0	429.9	0.3	27.18	27.18	86.42	44	1	43	42	0.023	0.0	0.341	1900.6	3844.2	0.6	0.6	1	35.97	38.36	67.66	35.97	38.36	67.66
90055	DISTINCT	0.0	124083	121080	3	3	0	0	0.5	0.3	15.75	15.75	38.96	25	0	25	25	0.0	0.0	0.08	1900.6	4857.0	0.6	0.6	1	30.33	30.33	16.15	30.33	30.33	16.15
90055	DISTINCT	0.0	11033	122081	1	3	1	0	429.9	0.4	24.17	24.17	64.08	39	0	39	39	0.0	0.0	0.154	3601.8	10144.8	0.6	0.6	1	17.68	17.76	130.37	17.52	17.61	130.38
90055	DISTINCT	0.0	113072	122081	2	3	1	0	1.8	0.4	16.38	16.38	46.38	26	0	26	26	0.0	0.0	0.077	3601.8	4521.3	0.6	0.6	1	155.99	155.99	16.38	155.99	155.99	16.38
90055	DISTINCT	0.0	119078	122081	3	3	0	0	0.8	0.4	23.09	23.09	23.34	37	0	37	37	0.0	0.0	0.054	3601.8	2378.4	0.6	0.6	1	48.45	48.45	23.71	49.24	49.24	23.58
90055	DISTINCT	0.0	11149	123082	1	3	1	0	1.5	0.3	24.89	24.89	74.43	40	0	40	40	0.0	0.0	0.2	3267.2	1922.1	0.6	0.6	1	83.43	83.43	25.02	83.43	83.43	25.02
90055	DISTINCT	0.0	11033	123082	1	3	1	0	429.9	0.3	25.02	25.02	77.81	41	0	41	41	0.0	0.0	0.268	3267.2	15129.9	0.6	0.6	1	125.84	127.4	25.02	125.84	127.4	25.02
90055	DISTINCT	0.0	11033	124083	1	3	1	0	429.9	0.5	14.97	14.97	36.07	24	2	22	22	0.083	0.0	0.292	4857.0	6134.1	0.6	0.6	1	23.12	25.05	62.32	23.12	25.05	62.32
90055	DISTINCT	0.0	134094	124083	3	3	0	0	0.8	0.5	25.86	25.86	27.12	42	3	39	29	0.071	0.0	0.119	4857.0	5484.9	0.6	0.6	1	70.57	70.57	26.1	70.57	70.57	26.1
90055	DISTINCT	0.0	11033	125084	1	3	1	0	429.9	0.4	20.79	20.79	45.09	34	1	33	33	0.029	0.0	0.088	4229.4	10144.8	0.6	0.6	1	14.35	16.12	137.76	14.35	16.12	137.76
90055	DISTINCT	0.0	92051	125084	2	3	1	0	2.1	0.4	27.48	27.48	64.67	45	1	44	44	0.022	0.0	0.111	4229.4	5969.4	0.6	0.6	1	124.73	124.73	27.48	124.73	124.73	27.48
90055	DISTINCT	0.0	113072	125084	2	3	1	0	1.8	0.4	21.66	21.66	39.22	35	0	35	35	0.0	0.0	0.057	4229.4	4521.3	0.6	0.6	1	155.2	155.2	21.95	155.1	155.1	21.66
90055	DISTINCT	0.0	119078	125084	3	3	0	0	0.8	0.4	23.5	23.5	21.16	38	0	38	38	0.0	0.0	0.053	4229.4	2378.4	0.6	0.6	1	74.12	74.12	23.69	74.12	74.12	23.69
90055	DISTINCT	0.0	122081	125084	3	3	0	0	0.4	0.4	16.2	16.2	19.52	26	0	26	26	0.0	0.0	0.077	4229.4	3601.8	0.6	0.6	1	43.66	43.66	16.62	44.77	44.77	16.46
90055	DISTINCT	0.0	11033	126085	1	3	1	0	429.9	0.5	29.13	29.13	44.69	48	0	48	48	0.0	0.0	0.188	2354.8	5784.6	0.6	0.6	1	23.71	19.35	105.76	23.71	19.35	105.76
90055	DISTINCT	0.0	11033	128150	1	2	1	0	429.9	10.8	5.21	5.21	71.98	8	1	7	7	0.125	3154.5	0.875	7217.6	3809.0	0.6	0.6	1	3.88	1.68	139.39	4.32	1.39	141.68
90055	DISTINCT	0.0	11033	134094	1	3	1	0	429.9	0.8	4.95	4.95	58.43	7	0	7	7	0.0	4226.2	1.0	5484.9	7931.7	0.6	0.6	1	24.99	28.2	37.12	24.99	28.2	37.12
90055	DISTINCT	0.0	93052	134094	3	3	0	0	0.9	0.8	29.28	29.28	61.91	48	3	45	16	0.062	2702.2	0.833	5484.9	9052.7	0.6	0.6	1	118.87	118.87	29.28	118.87	118.87	29.28
90055	DISTINCT	0.0	11033	146144	1	2	1	0	429.9	10.3	19.03	19.03	33.29	31	1	30	30	0.032	0.0	0.065	4453.8	3909.0	0.6	0.6	1	10.37	6.76	146.12	10.37	6.76	146.12
90055	DISTINCT	0.0	128150	146144	2	2	0	0	10.8	10.3	20.91	20.91	80.96	34	1	33	33	0.029	0.0	0.147	4453.8	7217.6	0.6	0.6	1	111.17	111.17	22.04	111.17	111.17	22.04
99838	DISTINCT	0.0	48024	47022	2	3	1	0	29.3	0.4	9.4	9.4	41.87	15	0	15	15	0.0	912.4	0.867	4144.8	5228.8	1.7	1.7	1	40.1	39.55	19.64	40.1	39.55	19.64
99838	DISTINCT	0.0	48024	58038	2	2	1	1	29.3	27.8	24.51	24.51	61.04	40	0	40	40	0.0	0.0	0.175	6372.3	12835.9	1.7	1.7	1	174.01	173.17	31.47	147.65	147.2	24.51
105946	UNKNOWN	0.0	36010	32006	2	3	1	0	5.6	0.3	24.0	24.0	61.51	39	0	39	39	0.0	0.0	0.487	5764.8	6532.3	0.9	0.9	1	67.98	67.98	25.08	67.98	67.98	25.08
105946	UNKNOWN	0.0	38012	32006	3	3	0	0	1.4	0.3	20.49	20.49	62.13	33	0	33	33	0.0	0.0	0.424	5764.8	7132.0	0.9	0.9	1	150.41	150.41	20.49	150.41	150.41	20.49
105946	UNKNOWN	0.0	48023	32006	2	3	0	0	1.6	0.3	26.32	26.32	85.95	43	2	41	41	0.047	0.0	0.186	5764.8	3111.0	0.9	0.9	1	117.87	117.87	26.61	118.15	118.15	26.32
105946	UNKNOWN	0.0	51026	32006	3	3	0	0	0.6	0.3	10.62	10.62	23.44	17	0	17	17	0.0	0.0	0.118	5764.8	2403.2	0.9	0.9	1	20.56	20.56	11.37	21.71	21.71	11.14
105946	UNKNOWN	0.0	53030	32006	2	3	0	0	27.0	0.3	16.11	16.11	79.11	26	1	25	14	0.038	246.0	0.538	5764.8	4912.7	0.9	0.9	1	36.74	36.74	24.29	36.74	36.74	24.29
105946	UNKNOWN	0.0	53030	36010	2	2	0	1	27.0	5.6	2.98	2.98	44.1	4	0	4	4	0.0	2712.7	1.0	6532.3	4912.7	0.9	0.9	1	52.61	52.61	8.2	52.61	52.61	8.2
105946	DISTINCT	0.0	55063	36010	2	2	0	1	89.2	5.6	13.65	13.65	55.63	22	2	20	14	0.091	2430.0	1.0	6532.3	2647.1	0.9	0.9	1	51.21	51.21	32.52	51.21	51.21	32.52
105946	UNKNOWN	0.0	36010	37011	2	3	1	0	5.6	0.7	11.87	11.87	55.99	19	0	19	19	0.0	0.0	0.368	4123.4	6532.3	0.9	0.9	1	137.96	137.96	12.24	137.24	137.24	11.87
105946	UNKNOWN	0.0	40064	37011	2	3	0	0	3.8	0.7	15.0	15.0	23.91	24	0	24	24	0.0	1774.0	0.75	4123.4	5311.9	0.9	0.9	1	53.77	70.03	15.68	53.77	70.03	15.68
105946	UNKNOWN	0.0	50025	37011	3	3	0	0	0.7	0.7	27.44	27.44	51.69	45	0	45	45	0.0	0.0	0.089	4123.4	4756.4	0.9	0.9	1	144.19	144.19	27.57	143.11	143.11	27.44
105946	UNKNOWN	0.0	53030	37011	2	3	0	0	27.0	0.7	12.05	12.05	65.04	19	1	18	18	0.053	3521.7	0.737	4123.4	4912.7	0.9	0.9	1	80.14	80.14	18.17	78.71	78.71	18.02
105946	UNKNOWN	0.0	54032	37011	3	3	0	0	4.2	0.7	5.94	5.94	74.55	9	1	8	8	0.111	2921.3	1.0	4123.4	3271.8	0.9	0.9	1	95.33	95.33	6.71	90.0	90.0	6.7
105946	DISTINCT	0.0	55063	37011	2	3	0	0	89.2	0.7	5.79	5.79	49.91	9	0	9	9	0.0	1681.3	1.0	4123.4	3570.5	0.9	0.9	1	36.87	36.87	22.58	36.87	36.87	22.58
105946	UNKNOWN	0.0	36010	38012	2	3	1	0	5.6	1.4	27.71	27.71	63.51	45	2	43	33	0.044	0.0	0.422	7132.0	6532.3	0.9	0.9	1	73.25	73.25	28.67	73.25	73.25	28.67
105946	UNKNOWN	0.0	53030	38012	2	3	0	0	27.0	1.4	17.03	17.03	48.08	27	1	26	26	0.037	0.0	0.37	7132.0	5003.8	0.9	0.9	1	80.02	80.02	22.5	80.02	80.02	22.5
105946	UNKNOWN	0.0	36010	40064	2	2	1	0	5.6	3.8	17.61	17.61	55.34	28	0	28	28	0.0	3839.6	0.821	5311.9	6532.3	0.9	0.9	1	134.84	134.84	18.72	134.44	134.44	17.61
105946	UNKNOWN	0.0	53030	40064	2	2	0	0	27.0	3.8	15.49	15.49	57.36	25	0	25	25	0.0	4772.2	0.92	5311.9	4912.7	0.9	0.9	1	98.79	98.79	18.42	97.83	97.83	17.34
105946	UNKNOWN	0.0	54032	40064	3	2	0	0	4.2	3.8	13.79	13.79	57.76	22	0	22	22	0.0	3378.5	0.773	5311.9	3271.8	0.9	0.9	1	163.26	163.26	14.74	160.72	160.72	13.83
105946	DISTINCT	0.0	55063	40064	2	2	0	0	89.2	3.8	12.82	12.82	48.14	20	0	20	20	0.0	2358.5	0.8	5311.9	2647.1	0.9	0.9	1	66.73	66.73	25.45	65.56	65.56	25.73
105946	MERGE	0.3333333333333333	56056	40064	2	2	0	0	10.8	3.8	12.54	12.54	73.37	20	1	19	19	0.05	0.0	0.4	5735.3	5692.3	0.9	0.9	1	134.59	134.59	34.47	29.59	29.59	19.06
105946	DISTINCT	0.0	55063	41015	2	3	0	0	89.2	0.4	10.99	10.99	77.24	17	1	16	16	0.059	0.0	0.412	2728.1	6385.8	0.9	0.9	1	106.72	106.72	18.88	106.72	106.72	18.88
105946	UNKNOWN	0.0	43017	44019	3	3	0	0	0.4	0.3	10.74	10.74	15.5	17	0	17	17	0.0	0.0	0.353	4291.3	2360.5	0.9	0.9	1	100.26	100.26	10.74	100.26	100.26	10.74
105946	UNKNOWN	0.0	48023	49024	2	3	0	0	1.6	0.1	17.63	17.63	82.74	28	1	27	27	0.036	0.0	0.107	3937.4	3111.0	0.9	0.9	1	36.76	36.76	18.92	36.76	36.76	18.92
105946	UNKNOWN	0.0	51026	49024	3	3	0	0	0.6	0.1	20.51	20.51	62.44	33	0	33	33	0.0	0.0	0.061	3937.4	2403.2	0.9	0.9	1	125.67	125.67	20.54	125.54	125.54	20.51
105946	UNKNOWN	0.0	54032	50025	3	3	0	0	4.2	0.7	29.08	29.08	6.78	47	0	47	47	0.0	0.0	0.213	4756.4	3271.8	0.9	0.9	1	63.39	63.39	30.36	63.39	63.39	30.36
105946	DISTINCT	0.0	55063	50025	2	3	0	0	89.2	0.7	20.42	20.42	39.12	33	1	32	32	0.03	0.0	0.303	4756.4	4392.7	0.9	0.9	1	49.83	49.83	26.57	49.83	49.83	26.57
105946	UNKNOWN	0.0	48023	51026	2	3	0	0	1.6	0.6	16.78	16.78	62.73	27	1	26	26	0.037	0.0	0.185	2403.2	3111.0	0.9	0.9	1	103.85	103.85	16.78	103.85	103.85	16.78
105946	UNKNOWN	0.0	53030	51026	2	3	0	0	27.0	0.6	23.47	23.47	52.26	38	0	38	38	0.0	0.0	0.079	2403.2	4370.8	0.9	0.9	1	29.48	29.48	33.79	29.49	29.49	33.37
105946	MERGE	1.0	55063	53030	2	2	0	0	89.2	27.0	13.88	13.88	69.73	22	0	22	22	0.0	3101.1	1.0	4912.7	2647.1	0.9	0.9	1	64.34	64.34	34.86	51.65	51.65	32.72
105946	UNKNOWN	0.0	36010	54032	2	3	1	0	5.6	4.2	7.89	7.89	49.22	12	0	12	12	0.0	2169.7	1.0	3271.8	6532.3	0.9	0.9	1	115.44	115.44	8.52	108.89	108.89	7.89
105946	UNKNOWN	0.0	53030	54032	2	3	0	0	27.0	4.2	8.37	8.37	74.99	13	0	13	13	0.0	3496.7	1.0	3271.8	4912.7	0.9	0.9	1	92.55	92.55	12.47	87.2	87.2	12.56
105946	MERGE	1.0	55063	54032	2	3	0	0	89.2	4.2	5.16	5.16	70.76	8	1	7	6	0.125	2787.7	1.0	3271.8	2647.1	0.9	0.9	1	52.37	52.37	24.02	52.37	52.37	24.02
105946	UNKNOWN	0.0	23005	60060	4	4	0	0	0.4	0.3	17.13	17.13	11.41	28	0	28	28	0.0	0.0	0.036	3259.1	4168.6	0.9	0.9	1	50.62	50.62	17.35	50.62	50.62	17.35
111412	DISTINCT	0.0	18060	18013	1	1	1	1	13.9	5.0	0.0	0.0	37.09	0	0	0	0	1.0	-1.0	-1.0	4753.5	3415.1	2.0	2.0	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
111412	DISTINCT	0.0	18061	18013	1	1	1	1	101.1	5.0	0.0	0.0	57.32	0	0	0	0	1.0	-1.0	-1.0	4753.5	8686.1	2.0	2.0	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
111412	DISTINCT	0.0	18012	18013	1	1	1	1	6.7	5.0	0.0	0.0	84.64	0	0	0	0	1.0	-1.0	-1.0	4753.5	4837.5	2.0	2.0	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
111412	DISTINCT	0.0	18061	18060	1	1	1	1	101.1	13.9	0.0	0.0	29.91	0	0	0	0	1.0	-1.0	-1.0	3415.1	8686.1	2.0	2.0	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
111412	DISTINCT	0.0	18060	18012	1	1	1	1	13.9	6.7	0.0	0.0	69.99	0	0	0	0	1.0	-1.0	-1.0	4837.5	3415.1	2.0	2.0	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
111412	DISTINCT	0.0	18061	18012	1	1	1	1	101.1	6.7	0.0	0.0	40.95	0	0	0	0	1.0	-1.0	-1.0	4837.5	8686.1	2.0	2.0	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
111412	DISTINCT	0.0	18013	49030	1	3	1	0	5.0	0.4	22.31	22.31	46.36	36	1	35	35	0.028	0.0	0.056	5230.5	4753.5	2.0	2.0	1	120.84	120.84	22.31	120.84	120.84	22.31
111412	DISTINCT	0.0	18060	49030	1	3	1	0	13.9	0.4	22.31	22.31	50.11	36	1	35	35	0.028	0.0	0.056	5230.5	3415.1	2.0	2.0	1	141.03	141.03	22.31	141.03	141.03	22.31
111412	DISTINCT	0.0	18061	49030	1	3	1	0	101.1	0.4	22.31	22.31	79.83	36	1	35	35	0.028	0.0	0.056	5230.5	8686.1	2.0	2.0	1	117.31	115.07	22.31	117.31	115.07	22.31
111412	DISTINCT	0.0	18012	49030	1	3	1	0	6.7	0.4	21.59	21.59	54.96	35	0	35	35	0.0	0.0	0.029	5230.5	4837.5	2.0	2.0	1	77.38	77.38	22.31	77.38	77.38	22.31
111412	DISTINCT	0.0	48029	50031	2	3	1	0	1.1	0.3	22.1	22.1	41.46	36	0	36	36	0.0	0.0	0.056	3110.1	4421.0	2.0	2.0	1	108.83	108.83	22.1	108.83	108.83	22.1
111412	DISTINCT	0.0	54035	50031	3	3	0	0	0.4	0.3	8.02	8.02	6.83	12	0	12	12	0.0	0.0	0.167	3110.1	3278.9	2.0	2.0	1	137.22	137.22	8.27	135.65	135.65	8.02
111412	DISTINCT	0.0	56037	50031	3	3	0	0	0.3	0.3	19.72	19.72	10.61	32	0	32	32	0.0	0.0	0.062	3110.1	3683.2	2.0	2.0	1	58.61	58.61	20.11	59.34	59.34	19.89
111412	DISTINCT	0.0	48029	51032	2	3	1	0	1.1	0.2	19.86	19.86	43.01	32	0	32	32	0.0	0.0	0.031	5500.3	4421.0	2.0	2.0	1	109.46	109.46	19.86	109.46	109.46	19.86
111412	DISTINCT	0.0	50031	51032	3	3	0	0	0.3	0.2	12.81	12.81	4.12	20	0	20	20	0.0	0.0	0.15	5500.3	3110.1	2.0	2.0	1	82.53	82.53	12.85	82.53	82.53	12.85
111412	DISTINCT	0.0	53034	51032	3	3	0	0	0.3	0.2	13.1	13.1	10.73	21	0	21	21	0.0	0.0	0.238	5500.3	3400.6	2.0	2.0	1	83.67	83.67	13.16	84.31	84.31	13.12
111412	DISTINCT	0.0	54035	51032	3	3	0	0	0.4	0.2	10.0	10.0	7.0	16	1	15	15	0.062	0.0	0.188	5500.3	3278.9	2.0	2.0	1	123.23	123.23	10.07	122.46	122.46	10.0
111412	DISTINCT	0.0	56037	51032	3	3	0	0	0.3	0.2	29.89	29.89	13.83	49	0	49	49	0.0	0.0	0.061	5500.3	3683.2	2.0	2.0	1	77.4	77.4	30.03	77.66	77.66	29.96
111412	DISTINCT	0.0	48029	53034	2	3	1	0	1.1	0.3	27.7	27.7	33.73	45	0	45	45	0.0	0.0	0.044	3400.6	4421.0	2.0	2.0	1	101.16	101.16	27.9	100.67	100.67	27.7
111412	DISTINCT	0.0	50031	53034	3	3	0	0	0.3	0.3	8.12	8.12	7.95	13	0	13	13	0.0	0.0	0.308	3400.6	3110.1	2.0	2.0	1	60.53	60.53	8.39	62.61	62.61	8.27
111412	DISTINCT	0.0	54035	53034	3	3	0	0	0.4	0.3	10.79	10.79	5.99	17	0	17	17	0.0	0.0	0.471	3400.6	3278.9	2.0	2.0	1	104.54	104.54	10.79	104.54	104.54	10.79
111412	DISTINCT	0.0	56037	53034	3	3	0	0	0.3	0.3	19.21	19.21	14.59	31	0	31	31	0.0	0.0	0.065	3400.6	3683.2	2.0	2.0	1	72.57	72.57	19.31	72.57	72.57	19.31
111412	DISTINCT	0.0	61042	53034	3	3	0	0	0.3	0.3	25.57	25.57	1.53	42	0	42	42	0.0	0.0	0.31	3400.6	2749.3	2.0	2.0	1	153.98	153.98	25.57	153.98	153.98	25.57
111412	DISTINCT	0.0	48029	54035	2	3	1	0	1.1	0.4	24.13	24.13	36.03	39	0	39	39	0.0	0.0	0.026	3278.9	4421.0	2.0	2.0	1	123.45	123.45	24.13	123.45	123.45	24.13
111412	DISTINCT	0.0	54035	56037	3	3	0	0	0.4	0.3	21.26	21.26	16.87	34	0	34	34	0.0	0.0	0.147	3683.2	3278.9	2.0	2.0	1	67.97	67.97	21.44	68.85	68.85	21.39
111412	DISTINCT	0.0	50031	61042	3	3	0	0	0.3	0.3	27.33	27.33	9.36	45	0	45	45	0.0	0.0	0.289	2749.3	3110.1	2.0	2.0	1	19.06	19.06	27.65	19.06	19.06	27.65
111412	DISTINCT	0.0	54035	61042	3	3	0	0	0.4	0.3	23.91	23.91	6.41	39	0	39	39	0.0	0.0	0.359	2749.3	3278.9	2.0	2.0	1	31.4	31.4	24.21	31.4	31.4	24.21
111412	DISTINCT	0.0	56037	61042	3	3	0	0	0.3	0.3	14.57	14.57	16.02	23	0	23	23	0.0	0.0	0.391	2749.3	3683.2	2.0	2.0	1	158.94	158.94	14.57	158.94	158.94	14.57
111412	DISTINCT	0.0	65046	61042	3	3	0	0	0.4	0.3	21.25	21.25	2.16	34	1	33	33	0.029	0.0	0.059	2749.3	4646.3	2.0	2.0	1	148.33	148.33	21.53	147.85	147.85	21.25
111412	DISTINCT	0.0	18013	64045	1	3	1	0	5.0	0.2	19.1	19.1	44.55	31	0	31	31	0.0	0.0	0.065	3468.7	4753.5	2.0	2.0	1	62.78	62.78	20.7	62.78	62.78	20.7
111412	DISTINCT	0.0	18060	64045	1	3	1	0	13.9	0.2	18.49	18.49	33.31	30	0	30	30	0.0	0.0	0.1	3468.7	3415.1	2.0	2.0	1	73.86	73.86	20.7	73.86	73.86	20.7
111412	DISTINCT	0.0	18061	64045	1	3	1	0	101.1	0.2	20.54	20.54	86.57	33	3	30	30	0.091	0.0	0.182	3468.7	8686.1	2.0	2.0	1	103.61	106.57	20.7	103.61	106.57	20.7
111412	DISTINCT	0.0	18012	64045	1	3	1	0	6.7	0.2	20.7	20.7	55.75	34	3	31	31	0.088	0.0	0.265	3468.7	4837.5	2.0	2.0	1	143.44	143.44	20.7	143.44	143.44	20.7
111412	DISTINCT	0.0	65046	66047	3	3	0	0	0.4	0.3	17.52	17.52	2.65	28	0	28	28	0.0	0.0	0.107	1475.0	4646.3	2.0	2.0	1	61.09	61.09	17.7	61.09	61.09	17.7
114446	DISTINCT	0.0	60004	59003	3	3	0	0	0.9	0.4	25.03	25.03	37.02	41	0	41	41	0.0	0.0	0.268	6390.5	4330.2	1.2	1.2	1	152.81	152.81	25.03	152.81	152.81	25.03
114446	DISTINCT	0.0	59003	61005	3	3	0	0	0.4	0.2	22.58	22.58	54.8	37	0	37	37	0.0	0.0	0.081	3726.5	6390.5	1.2	1.2	1	154.63	154.63	22.58	154.63	154.63	22.58
114446	DISTINCT	0.0	60004	61005	3	3	0	0	0.9	0.2	7.92	7.92	50.33	12	1	11	11	0.083	0.0	0.417	3726.5	4330.2	1.2	1.2	1	94.41	94.41	7.92	94.41	94.41	7.92
114446	DISTINCT	0.0	62006	61005	3	3	0	0	0.4	0.2	25.93	25.93	11.43	42	0	42	42	0.0	0.0	0.071	3726.5	4027.1	1.2	1.2	1	93.7	93.7	25.96	93.31	93.31	25.93
114446	DISTINCT	0.0	60004	62006	3	3	0	0	0.9	0.4	23.07	23.07	47.15	37	0	37	37	0.0	0.0	0.108	4027.1	4330.2	1.2	1.2	1	53.68	53.68	23.6	53.68	53.68	23.6
116962	DISTINCT	0.0	21072	21070	1	1	1	1	48.8	36.2	0.0	0.0	13.88	0	0	0	0	1.0	-1.0	-1.0	5912.2	4269.8	1.6	1.6	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
116962	DISTINCT	0.0	21073	21070	1	1	1	1	40.3	36.2	0.0	0.0	8.51	0	0	0	0	1.0	-1.0	-1.0	5912.2	5234.0	1.6	1.6	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
