evt	tag	arm	runNo	subRunNo	n_cloud	n_vtx_points	n_seg_points	n_invalid_fit	truth_x	truth_y	truth_z	pick_kind	not_a_candidate	dis_to_main	corrective	label_source	sample	numu_score	prod_x	prod_y	prod_z	lockbox	label_saved_utc	label_mtime	npz
169620	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	458	18	440	-1	50.484829	157.175354	32.112392	candidate	0	0.0000	0	human	mcp1k	3.8006	50.484829	157.175354	32.112392	0	2026-08-16T15:44:25+00:00	1786895071	evt169620.npz
169626	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	352	66	286	-1	-14.247183	152.285355	407.062378	candidate	0	0.0000	0	human	mcp1k	-1.3386	-14.247183	152.285355	407.062378	0	2026-08-16T15:44:25+00:00	1786895071	evt169626.npz
169758	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	119	4	115	-1	2.766680	180.097519	462.696564	candidate	0	0.0000	0	human	mcp1k	-0.2500	2.766680	180.097519	462.696564	0	2026-08-16T15:44:25+00:00	1786895071	evt169758.npz
169774	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	43	22	21	-1	-70.487961	-189.571533	193.665802	candidate	0	12.1275	1	human	mcp1k	-1.0223	-78.255531	-198.655579	191.611374	0	2026-08-16T15:44:25+00:00	1786895071	evt169774.npz
169824	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	627	13	614	-1	57.382080	-142.627090	113.938042	candidate	0	0.0000	0	human	mcp1k	4.3010	57.382080	-142.627090	113.938042	0	2026-08-16T15:44:25+00:00	1786895071	evt169824.npz
169890	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	266	6	260	-1	-60.247963	-89.495735	352.199615	candidate	0	0.0000	0	human	mcp1k	2.6398	-60.247963	-89.495735	352.199615	0	2026-08-16T15:44:25+00:00	1786895071	evt169890.npz
170792	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	162	14	148	-1	-141.545776	177.280899	113.479736	candidate	0	0.0000	0	human	mcp1k	1.0830	-141.545776	177.280899	113.479736	0	2026-08-16T15:44:25+00:00	1786895071	evt170792.npz
170808	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	231	34	197	-1	177.291458	45.112007	386.750916	candidate	0	0.0000	0	human	mcp1k	1.9117	177.291458	45.112007	386.750916	0	2026-08-16T15:44:25+00:00	1786895071	evt170808.npz
170814	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	114	9	105	-1	15.489714	-59.714699	202.744690	candidate	0	0.0000	0	human	mcp1k	1.0363	15.489714	-59.714699	202.744690	0	2026-08-16T15:44:25+00:00	1786895071	evt170814.npz
170880	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	60	21	39	-1	-128.077377	-66.262390	474.807678	candidate	0	0.0000	0	human	mcp1k	0.5456	-128.077377	-66.262390	474.807678	0	2026-08-16T15:44:25+00:00	1786895071	evt170880.npz
170924	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	71	5	66	-1	70.247604	-182.634689	73.464371	candidate	0	0.0000	0	human	mcp1k	0.9573	70.247604	-182.634689	73.464371	0	2026-08-16T15:44:25+00:00	1786895071	evt170924.npz
171358	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	84	22	62	-1	166.607941	-11.451604	269.466675	candidate	0	0.0000	0	human	mcp1k	-0.4885	166.607941	-11.451604	269.466675	0	2026-08-16T15:44:25+00:00	1786895071	evt171358.npz
171600	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	622	26	596	-1	171.673233	-105.334534	16.592781	candidate	0	0.0000	0	human	mcp1k	3.6329	171.673233	-105.334534	16.592781	0	2026-08-16T15:44:25+00:00	1786895071	evt171600.npz
172090	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	523	7	516	-1	36.611786	196.957275	276.675812	candidate	0	0.0000	0	human	mcp1k	-2.2657	36.611786	196.957275	276.675812	0	2026-08-16T15:44:25+00:00	1786895071	evt172090.npz
172266	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	342	45	297	-1	-27.562456	131.676178	68.170616	candidate	0	0.0000	0	human	mcp1k	2.3730	-27.562456	131.676178	68.170616	0	2026-08-16T15:44:25+00:00	1786895071	evt172266.npz
172656	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	502	30	472	-1	80.373596	199.909744	78.167671	candidate	0	6.1419	1	human	mcp1k	-0.9740	78.010521	194.495804	79.849449	0	2026-08-16T15:44:25+00:00	1786895071	evt172656.npz
172788	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	543	11	532	-1	201.001343	99.815186	460.823212	candidate	0	99.0236	1	human	mcp1k	-1.7269	175.653793	13.917409	418.576935	0	2026-08-16T15:44:25+00:00	1786895071	evt172788.npz
172794	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	555	7	548	-1	21.373386	148.335297	178.604416	candidate	0	0.0000	0	human	mcp1k	1.7084	21.373386	148.335297	178.604416	0	2026-08-16T15:44:25+00:00	1786895071	evt172794.npz
172942	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	193	35	158	-1	-138.890152	140.115402	242.958221	candidate	0	29.6104	1	human	mcp1k	0.2321	-143.228317	138.303055	272.193024	0	2026-08-16T15:44:25+00:00	1786895071	evt172942.npz
173058	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	57	47	10	-1	-38.591465	-4.468061	66.394463	candidate	0	0.0000	0	human	mcp1k	-1.4059	-38.591465	-4.468061	66.394463	0	2026-08-16T15:44:25+00:00	1786895071	evt173058.npz
173146	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	310	27	283	-1	-128.106613	-75.131607	242.650391	candidate	0	0.0000	0	human	mcp1k	2.6197	-128.106613	-75.131607	242.650391	0	2026-08-16T15:44:25+00:00	1786895071	evt173146.npz
173234	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	429	17	412	-1	-76.108101	59.112446	337.408417	candidate	0	0.0000	0	human	mcp1k	2.5559	-76.108101	59.112446	337.408417	0	2026-08-16T15:44:25+00:00	1786895071	evt173234.npz
173498	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	377	11	366	-1	-174.929077	142.041550	339.494324	candidate	0	0.0000	0	human	mcp1k	1.8633	-174.929077	142.041550	339.494324	0	2026-08-16T15:44:25+00:00	1786895071	evt173498.npz
174114	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	117	23	94	-1	175.288239	-144.665283	326.137787	candidate	0	0.0000	0	human	mcp1k	2.6350	175.288239	-144.665283	326.137787	0	2026-08-16T15:44:25+00:00	1786895071	evt174114.npz
174224	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	618	26	592	-1	-101.011925	-2.367731	188.094803	candidate	0	0.0000	0	human	mcp1k	-0.3550	-101.011925	-2.367731	188.094803	0	2026-08-16T15:44:25+00:00	1786895071	evt174224.npz
174576	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	238	12	226	-1	-181.694305	-184.967422	11.426947	candidate	0	0.0000	0	human	mcp1k	1.4512	-181.694305	-184.967422	11.426947	0	2026-08-16T15:44:25+00:00	1786895071	evt174576.npz
174752	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	40	15	25	-1	-53.414337	-185.281952	416.108185	candidate	0	13.2296	1	human	mcp1k	-1.1846	-59.593494	-193.127151	407.431000	0	2026-08-16T15:44:25+00:00	1786895071	evt174752.npz
174928	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	244	20	224	-1	159.344116	112.512306	177.122742	candidate	0	0.0000	0	human	mcp1k	2.2452	159.344116	112.512306	177.122742	0	2026-08-16T15:44:25+00:00	1786895071	evt174928.npz
175808	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	266	21	245	-1	-168.676834	-79.364479	281.706848	candidate	0	9.3919	1	human	mcp1k	-0.7683	-163.645187	-80.560539	289.546417	0	2026-08-16T15:44:25+00:00	1786895071	evt175808.npz
175896	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18259	1	160	32	128	-1	-17.531460	-188.971420	445.303864	candidate	0	44.7515	1	human	mcp1k	-0.6269	-55.990910	-182.326157	467.199158	0	2026-08-16T15:44:25+00:00	1786895071	evt175896.npz
276836	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	476	25	451	-1	132.365570	-53.145622	296.489899	candidate	0	225.3326	1	human	mcp1k	0.8396	-91.215248	-29.928642	312.217804	0	2026-08-16T15:44:25+00:00	1786895071	evt276836.npz
277276	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	293	10	283	-1	-101.229118	-139.515015	331.924377	candidate	0	0.0000	0	human	mcp1k	1.0397	-101.229118	-139.515015	331.924377	0	2026-08-16T15:44:25+00:00	1786895071	evt277276.npz
277298	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	165	22	143	-1	-168.585312	-93.673073	83.443871	candidate	0	6.4282	1	human	mcp1k	-0.3728	-167.820450	-92.381218	77.193481	0	2026-08-16T15:44:25+00:00	1786895071	evt277298.npz
278266	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	37	12	25	-1	-34.413773	160.869659	376.371246	candidate	0	0.0000	0	human	mcp1k	-3.2517	-34.413773	160.869659	376.371246	0	2026-08-16T15:44:25+00:00	1786895071	evt278266.npz
278420	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	323	69	254	-1	20.228256	-19.733402	75.917030	candidate	0	0.0000	0	human	mcp1k	1.6757	20.228256	-19.733402	75.917030	0	2026-08-16T15:44:25+00:00	1786895071	evt278420.npz
278640	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	235	8	227	-1	8.568181	-73.847107	2.689142	candidate	0	0.0000	0	human	mcp1k	0.9821	8.568181	-73.847107	2.689142	0	2026-08-16T15:44:25+00:00	1786895071	evt278640.npz
278684	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	362	31	331	-1	151.177628	90.975670	53.660667	candidate	0	164.6820	1	human	mcp1k	-3.5109	23.266542	2.136079	0.121563	0	2026-08-16T15:44:25+00:00	1786895071	evt278684.npz
278785	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	363	23	340	-1	-87.080643	-80.401878	330.110291	candidate	0	0.0000	0	human	mcp1k	3.5140	-87.080643	-80.401878	330.110291	0	2026-08-16T15:44:25+00:00	1786895071	evt278785.npz
278794	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	347	61	286	-1	147.609863	-52.362221	72.111267	candidate	0	0.0000	0	human	mcp1k	1.9900	147.609863	-52.362221	72.111267	0	2026-08-16T15:44:25+00:00	1786895071	evt278794.npz
279256	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	610	19	591	-1	75.691978	-52.142548	223.811539	candidate	0	0.0000	0	human	mcp1k	4.3010	75.691978	-52.142548	223.811539	0	2026-08-16T15:44:25+00:00	1786895071	evt279256.npz
279445	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	242	17	225	-1	-108.153755	-94.755280	288.150574	candidate	0	0.0000	0	human	mcp1k	2.1959	-108.153755	-94.755280	288.150574	0	2026-08-16T15:44:25+00:00	1786895071	evt279445.npz
280017	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	57	29	28	-1	65.116287	-29.978579	263.265900	candidate	0	0.0000	0	human	mcp1k	-0.5695	65.116287	-29.978579	263.265900	0	2026-08-16T15:44:25+00:00	1786895071	evt280017.npz
280598	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	223	31	192	-1	-131.122940	164.234375	473.564362	candidate	0	0.0000	0	human	mcp1k	1.5293	-131.122940	164.234375	473.564362	0	2026-08-16T15:44:25+00:00	1786895071	evt280598.npz
280752	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	38	17	21	-1	-109.928986	-91.687492	95.529198	candidate	0	0.0000	0	human	mcp1k	0.0365	-109.928986	-91.687492	95.529198	0	2026-08-16T15:44:25+00:00	1786895071	evt280752.npz
280774	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	189	20	169	-1	-118.085190	16.661585	37.069424	candidate	0	37.8152	1	human	mcp1k	0.2607	-110.327431	6.238543	1.556548	0	2026-08-16T15:44:25+00:00	1786895071	evt280774.npz
280853	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	130	14	116	-1	-41.648014	-69.143990	471.150757	candidate	0	0.0000	0	human	mcp1k	0.3862	-41.648014	-69.143990	471.150757	0	2026-08-16T15:44:25+00:00	1786895071	evt280853.npz
280972	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	1609	139	1470	-1	47.011543	-171.966766	83.989120	candidate	0	0.0000	0	human	mcp1k	3.7105	47.011543	-171.966766	83.989120	0	2026-08-16T15:44:25+00:00	1786895071	evt280972.npz
280994	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	210	10	200	-1	-28.649036	-149.991852	32.814522	candidate	0	0.0000	0	human	mcp1k	1.6561	-28.649036	-149.991852	32.814522	0	2026-08-16T15:44:25+00:00	1786895071	evt280994.npz
281214	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	324	38	286	-1	31.839705	33.790077	297.250122	candidate	0	0.0000	0	human	mcp1k	2.1109	31.839705	33.790077	297.250122	0	2026-08-16T15:44:25+00:00	1786895071	evt281214.npz
281485	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	323	80	243	-1	-173.707886	160.977753	267.256653	candidate	0	3.9321	1	human	mcp1k	-0.6450	-172.217377	164.594864	266.860779	0	2026-08-16T15:44:25+00:00	1786895071	evt281485.npz
281505	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	199	17	182	-1	-137.436798	42.449276	475.256042	candidate	0	0.0000	0	human	mcp1k	2.8004	-137.436798	42.449276	475.256042	0	2026-08-16T15:44:25+00:00	1786895071	evt281505.npz
281507	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	230	13	217	-1	-81.752129	130.146729	417.929230	candidate	0	0.0000	0	human	mcp1k	1.6369	-81.752129	130.146729	417.929230	0	2026-08-16T15:44:25+00:00	1786895071	evt281507.npz
281527	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	304	7	297	-1	97.220650	192.746216	338.693268	candidate	0	0.0000	0	human	mcp1k	-1.5811	97.220650	192.746216	338.693268	0	2026-08-16T15:44:25+00:00	1786895071	evt281527.npz
281595	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	591	9	582	-1	-32.850708	-67.610291	197.621521	candidate	0	0.0000	0	human	mcp1k	2.5006	-32.850708	-67.610291	197.621521	0	2026-08-16T15:44:25+00:00	1786895071	evt281595.npz
281639	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	169	36	133	-1	-195.001236	-66.920372	284.165833	candidate	0	0.0000	0	human	mcp1k	-0.8291	-195.001236	-66.920372	284.165833	0	2026-08-16T15:44:25+00:00	1786895071	evt281639.npz
281837	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	566	49	517	-1	146.992294	-132.556763	183.812958	candidate	0	0.0000	0	human	mcp1k	0.5560	146.992294	-132.556763	183.812958	0	2026-08-16T15:44:25+00:00	1786895071	evt281837.npz
281953	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	151	6	145	-1	194.629471	199.669098	180.269608	candidate	0	0.0000	0	human	mcp1k	-1.4019	194.629471	199.669098	180.269608	0	2026-08-16T15:44:25+00:00	1786895071	evt281953.npz
282057	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	35	5	30	-1	-182.772873	-83.895653	489.674805	candidate	0	4.8492	1	human	mcp1k	0.5204	-186.144485	-81.071770	491.717590	0	2026-08-16T15:44:25+00:00	1786895071	evt282057.npz
282072	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	635	23	612	-1	90.559975	31.537668	251.191650	candidate	0	0.0000	0	human	mcp1k	4.3010	90.559975	31.537668	251.191650	0	2026-08-16T15:44:25+00:00	1786895071	evt282072.npz
282204	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	268	11	257	-1	-198.195084	-7.472524	210.658630	candidate	0	0.0000	0	human	mcp1k	1.9065	-198.195084	-7.472524	210.658630	0	2026-08-16T15:44:25+00:00	1786895071	evt282204.npz
282217	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	755	13	742	-1	30.448359	55.094398	24.953064	candidate	0	0.0000	0	human	mcp1k	2.9205	30.448359	55.094398	24.953064	0	2026-08-16T15:44:25+00:00	1786895071	evt282217.npz
282231	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	132	7	125	-1	-0.542614	51.090984	465.755768	candidate	0	0.0000	0	human	mcp1k	-0.9563	-0.542614	51.090984	465.755768	0	2026-08-16T15:44:25+00:00	1786895071	evt282231.npz
282385	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	294	15	279	-1	145.650360	-118.377365	335.943756	candidate	0	0.0000	0	human	mcp1k	2.5705	145.650360	-118.377365	335.943756	0	2026-08-16T15:44:25+00:00	1786895071	evt282385.npz
282459	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	201	15	186	-1	152.850204	185.098724	89.015152	candidate	0	0.0000	0	human	mcp1k	2.4591	152.850204	185.098724	89.015152	0	2026-08-16T15:44:25+00:00	1786895071	evt282459.npz
282666	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	401	11	390	-1	-106.005875	-64.299622	132.643829	candidate	0	0.0000	0	human	mcp1k	2.1758	-106.005875	-64.299622	132.643829	0	2026-08-16T15:44:25+00:00	1786895072	evt282666.npz
282737	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	361	11	350	-1	-34.920250	47.680962	141.486984	candidate	0	0.0000	0	human	mcp1k	1.2574	-34.920250	47.680962	141.486984	0	2026-08-16T15:44:25+00:00	1786895072	evt282737.npz
282899	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	346	69	277	-1	-103.974571	-42.199375	256.467682	candidate	0	128.5509	1	human	mcp1k	2.2392	-50.857578	-43.684940	373.522034	0	2026-08-16T15:44:25+00:00	1786895072	evt282899.npz
282979	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	217	67	150	-1	-28.329754	124.578339	483.646545	candidate	0	101.9928	1	human	mcp1k	-1.1190	-24.831585	171.870529	393.348511	0	2026-08-16T15:44:25+00:00	1786895072	evt282979.npz
283009	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	517	30	487	-1	-179.445038	30.558245	281.191803	candidate	0	0.0000	0	human	mcp1k	0.4513	-179.445038	30.558245	281.191803	0	2026-08-16T15:44:25+00:00	1786895072	evt283009.npz
283229	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	325	13	312	-1	87.072502	-20.119568	118.668587	candidate	0	0.0000	0	human	mcp1k	3.0329	87.072502	-20.119568	118.668587	0	2026-08-16T15:44:25+00:00	1786895072	evt283229.npz
283463	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	98	47	51	-1	-63.371029	42.591026	3.237003	candidate	0	7.7241	1	human	mcp1k	-1.9736	-61.156670	40.735035	10.400407	0	2026-08-16T15:44:25+00:00	1786895072	evt283463.npz
283595	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	100	42	58	-1	-92.265373	62.864437	9.658223	candidate	0	0.0000	0	human	mcp1k	-0.5048	-92.265373	62.864437	9.658223	0	2026-08-16T15:44:25+00:00	1786895072	evt283595.npz
283691	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	55	7	48	-1	100.909019	-150.705765	256.775879	candidate	0	0.0000	0	human	mcp1k	-1.9537	100.909019	-150.705765	256.775879	0	2026-08-16T15:44:25+00:00	1786895072	evt283691.npz
283713	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	1149	73	1076	-1	-83.982124	67.353241	35.619999	candidate	0	0.0000	0	human	mcp1k	4.3010	-83.982124	67.353241	35.619999	0	2026-08-16T15:44:25+00:00	1786895072	evt283713.npz
283771	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	269	19	250	-1	99.549477	169.761032	377.656769	candidate	0	0.0000	0	human	mcp1k	2.0653	99.549477	169.761032	377.656769	0	2026-08-16T15:44:25+00:00	1786895072	evt283771.npz
283905	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	192	3	189	-1	-201.410248	108.860435	160.254761	candidate	0	0.0000	0	human	mcp1k	-2.8881	-201.410248	108.860435	160.254761	0	2026-08-16T15:44:25+00:00	1786895072	evt283905.npz
283991	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	256	8	248	-1	107.459335	-101.197914	31.676365	candidate	0	0.0000	0	human	mcp1k	2.6409	107.459335	-101.197914	31.676365	0	2026-08-16T15:44:25+00:00	1786895072	evt283991.npz
284013	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	286	26	260	-1	-50.560413	-174.833832	254.054520	candidate	0	8.6802	1	human	mcp1k	2.6689	-45.261444	-169.456451	249.770752	0	2026-08-16T15:44:25+00:00	1786895072	evt284013.npz
284103	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	320	9	311	-1	161.820709	33.116676	268.228058	candidate	0	0.0000	0	human	mcp1k	2.1042	161.820709	33.116676	268.228058	0	2026-08-16T15:44:25+00:00	1786895072	evt284103.npz
284145	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	610	33	577	-1	197.621613	25.692842	276.269989	candidate	0	4.6713	1	human	mcp1k	3.3672	194.314209	23.841951	279.000671	0	2026-08-16T15:44:25+00:00	1786895072	evt284145.npz
284153	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	268	13	255	-1	100.608643	-28.446634	135.123871	candidate	0	0.0000	0	human	mcp1k	4.0759	100.608643	-28.446634	135.123871	0	2026-08-16T15:44:25+00:00	1786895072	evt284153.npz
284200	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	221	46	175	-1	197.398651	-126.233032	471.813354	candidate	0	0.0000	0	human	mcp1k	0.6970	197.398651	-126.233032	471.813354	0	2026-08-16T15:44:25+00:00	1786895072	evt284200.npz
284211	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	288	15	273	-1	-175.542969	42.811893	451.811096	candidate	0	0.0000	0	human	mcp1k	-0.4626	-175.542969	42.811893	451.811096	0	2026-08-16T15:44:25+00:00	1786895072	evt284211.npz
284235	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	154	37	117	-1	-23.335102	-90.005783	137.765671	candidate	0	0.0000	0	human	mcp1k	-1.3080	-23.335102	-90.005783	137.765671	0	2026-08-16T15:44:25+00:00	1786895072	evt284235.npz
284657	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	236	15	221	-1	-42.007565	85.187218	426.961029	candidate	0	0.0000	0	human	mcp1k	2.5252	-42.007565	85.187218	426.961029	0	2026-08-16T15:44:25+00:00	1786895072	evt284657.npz
284769	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	697	29	668	-1	123.118034	-7.316020	154.084625	candidate	0	0.0000	0	human	mcp1k	4.3010	123.118034	-7.316020	154.084625	0	2026-08-16T15:44:25+00:00	1786895072	evt284769.npz
284791	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	129	38	91	-1	-122.668953	173.658279	200.299255	candidate	0	8.0770	1	human	mcp1k	-0.8580	-122.405975	178.181152	206.986008	0	2026-08-16T15:44:25+00:00	1786895072	evt284791.npz
284794	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	517	16	501	-1	-47.153061	-20.548735	280.500214	candidate	0	0.0000	0	human	mcp1k	1.0002	-47.153061	-20.548735	280.500214	0	2026-08-16T15:44:25+00:00	1786895072	evt284794.npz
285069	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	80	22	58	-1	67.760506	151.248383	455.857086	candidate	0	0.0000	0	human	mcp1k	0.7906	67.760506	151.248383	455.857086	0	2026-08-16T15:44:25+00:00	1786895072	evt285069.npz
285311	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	221	27	194	-1	86.431580	-21.956072	267.386505	candidate	0	0.0000	0	human	mcp1k	2.4530	86.431580	-21.956072	267.386505	0	2026-08-16T15:44:25+00:00	1786895072	evt285311.npz
285366	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	122	10	112	-1	146.440277	-76.692940	485.581238	candidate	0	66.9215	1	human	mcp1k	-2.4296	201.395065	-47.563770	460.884033	0	2026-08-16T15:44:25+00:00	1786895072	evt285366.npz
285443	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	271	49	222	-1	-71.660698	47.548508	430.097534	candidate	0	0.0000	0	human	mcp1k	1.0792	-71.660698	47.548508	430.097534	0	2026-08-16T15:44:25+00:00	1786895072	evt285443.npz
285467	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	189	14	175	-1	81.580856	-87.479370	49.581196	candidate	0	99.3717	1	human	mcp1k	-0.5449	2.998639	-52.168526	0.056273	0	2026-08-16T15:44:25+00:00	1786895072	evt285467.npz
285531	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	432	8	424	-1	18.567602	0.621435	388.605499	candidate	0	0.0000	0	human	mcp1k	4.2509	18.567602	0.621435	388.605499	0	2026-08-16T15:44:25+00:00	1786895072	evt285531.npz
285564	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	73	5	68	-1	75.498894	-5.220778	416.385254	candidate	0	0.0000	0	human	mcp1k	0.7590	75.498894	-5.220778	416.385254	0	2026-08-16T15:44:25+00:00	1786895072	evt285564.npz
285665	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	216	42	174	-1	-33.337605	-88.760010	106.214493	candidate	0	89.1433	1	human	mcp1k	1.0155	-42.644192	-103.800331	18.843399	0	2026-08-16T15:44:25+00:00	1786895072	evt285665.npz
285753	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	65	24	41	-1	-27.733660	-161.025269	10.221627	candidate	0	0.0000	0	human	mcp1k	-0.6005	-27.733660	-161.025269	10.221627	0	2026-08-16T15:44:25+00:00	1786895072	evt285753.npz
285929	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	541	7	534	-1	-11.990748	66.301353	207.972992	candidate	0	0.0000	0	human	mcp1k	2.9396	-11.990748	66.301353	207.972992	0	2026-08-16T15:44:25+00:00	1786895072	evt285929.npz
