sample	event	cls	apa	plane	comp	ncell	Q	Qfrac	wmin	wmax	smin	smax	wext	sext	cw	cs	f_act	f_noblobslice	f_zsum	nplane_act	d_bundle	d_scope	Qbundle_plane	pca_rms	npartner_planes	qmax	f_topwire	f_topslice	nwire_q	floor	f_cov4	fq_cov4
mcp2k	77702	BUNDLE	1	2	25	703	9941696.0	0.48249635386710427	1336	1540	758	769	205	12	1438.7	760.1	1.0	0.0	0.0	3.0	24.0	0.0	20604707.0	1.51	1	52003.0	0.016	0.396	0	3785.0	0.0	0.0
mcp2k	77702	BUNDLE	1	2	29	516	7084449.0	0.34382672852373003	1415	1533	361	468	119	108	1477.8	413.8	1.0	0.0	0.0	3.0	1.0	0.0	20604707.0	1.91	1	66176.0	0.033	0.021	0	3785.0	0.0	0.0
mcp2k	77702	BUNDLE	1	0	35	641	3973840.0	0.34946928656886034	1231	1458	758	765	228	8	1350.4	760.1	1.0	0.0	0.0	3.0	13.0	0.0	11371070.8	0.94	1	26107.1	0.019	0.436	0	2345.2	0.0	0.0
mcp2k	77702	BUNDLE	0	2	22	178	1575269.0	0.11331215656993979	739	778	766	855	40	90	757.4	811.0	1.0	0.0	0.0	3.0	13.93	0.0	13902030.0	0.58	1	18011.0	0.036	0.022	0	3708.8	0.0	0.0
mcp2k	77702	BUNDLE	1	0	53	227	1335182.3	0.11741922317465475	1657	1736	425	453	80	29	1697.6	438.4	1.0	0.0	0.0	3.0	20.25	0.0	11371070.8	0.79	1	21149.6	0.037	0.065	0	2345.2	0.0	0.0
mcp2k	77702	BUNDLE	0	1	66	159	1138579.2	0.08127716353878668	1393	1433	752	810	41	59	1412.4	780.4	1.0	0.0	0.0	3.0	1.0	0.0	14008599.1	0.69	1	15090.4	0.039	0.024	0	2776.6	0.0	0.0
mcp2k	78242	BUNDLE	1	2	12	761	14415358.0	0.31163063777760625	838	972	306	528	135	223	903.0	412.2	1.0	0.0	0.0	3.0	1.0	0.0	46257833.0	1.59	1	76485.0	0.02	0.013	0	3700.5	0.0	0.0
mcp2k	78242	BUNDLE	1	1	20	1249	10049384.2	0.4081685883595484	953	1157	365	561	205	197	1058.1	453.0	0.999	0.0	0.0	3.0	17.46	0.0	24620670.2	54.52	1	30472.3	0.015	0.017	0	2922.1	0.0	0.0
mcp2k	78242	BUNDLE	1	0	36	693	6993371.5	0.3152917296925458	810	953	625	682	144	58	869.6	656.0	1.0	0.0	0.0	3.0	1.0	0.0	22180637.3	3.18	2	64335.9	0.028	0.054	0	2579.9	0.0	0.0
mcp2k	78242	BUNDLE	1	2	5	679	6874603.0	0.148614895124897	419	656	666	680	238	15	522.8	670.6	1.0	0.0	0.0	3.0	1.0	0.0	46257833.0	1.94	2	34972.0	0.017	0.226	0	3700.5	0.0	0.0
mcp2k	78242	BUNDLE	1	1	24	290	4090091.8	0.166124308021477	1072	1157	667	676	86	10	1113.0	670.4	1.0	0.0	0.0	3.0	1.0	0.0	24620670.2	1.72	2	31752.8	0.018	0.271	0	2922.1	0.0	0.0
mcp2k	78242	BUNDLE	1	1	23	326	2799698.0	0.1137133139454506	1072	1157	638	660	86	23	1124.4	649.0	1.0	0.0	0.0	3.0	1.0	0.0	24620670.2	1.7	1	29195.6	0.039	0.113	0	2922.1	0.0	0.0
mcp2k	78242	BUNDLE	1	0	35	440	2729786.5	0.12307069734195598	800	953	684	707	154	24	876.7	694.8	1.0	0.0	0.0	3.0	1.0	0.0	22180637.3	0.94	1	20306.3	0.017	0.059	0	2579.9	0.0	0.0
mcp2k	78242	BUNDLE	1	1	16	201	1312325.2	0.05330176592837022	774	846	699	715	73	17	810.8	706.9	1.0	0.0	0.0	3.0	1.0	0.0	24620670.2	0.86	1	16262.6	0.031	0.098	0	2922.1	0.0	0.0
mcp2k	79491	BUNDLE	0	2	36	626	9918744.0	0.5240756884370723	871	1091	750	759	221	10	991.8	754.6	1.0	0.0	0.0	3.0	1.0	0.0	18926167.0	0.97	2	73216.0	0.018	0.236	0	4855.0	0.0	0.0
mcp2k	79491	BUNDLE	0	1	43	361	3477287.7	0.22021247067005612	1010	1158	751	756	149	6	1074.6	753.1	1.0	0.0	0.0	3.0	1.0	0.0	15790603.0	0.78	2	26460.4	0.015	0.338	0	3089.6	0.0	0.0
mcp2k	79491	BUNDLE	0	0	40	360	2188322.6	0.17604636937697832	822	960	749	753	139	5	889.9	751.2	1.0	0.0	0.0	3.0	1.0	0.0	12430376.2	0.76	2	17026.7	0.021	0.366	0	2763.2	0.0	0.0
mcp2k	79491	BUNDLE	0	0	11	244	1488784.5	0.11976986665938559	608	700	743	749	93	7	654.6	747.2	1.0	0.0	0.0	3.0	18.0	0.0	12430376.2	0.82	2	14617.6	0.022	0.469	0	2763.2	0.0	0.0
mcp2k	79491	BUNDLE	0	2	9	76	1074193.0	0.05675702850978753	678	705	744	746	28	3	691.6	745.1	1.0	0.0	0.0	3.0	3.0	0.0	18926167.0	0.78	1	23961.0	0.047	0.501	0	4855.0	0.0	0.0
mcp2k	79491	BUNDLE	0	1	60	65	593478.9	0.037584308844950384	1226	1247	747	750	22	4	1236.1	748.4	1.0	0.0	0.0	3.0	1.0	0.0	15790603.0	0.86	1	18678.1	0.064	0.434	3	3089.6	0.0	0.0
mcp2k	79616	BUNDLE	1	2	5	1094	10308307.0	0.34279849791688277	407	575	144	266	169	123	480.1	198.2	1.0	0.0	0.0	3.0	1.0	0.0	30071039.0	3.42	1	41982.0	0.019	0.019	0	2893.0	0.0	0.0
mcp2k	79616	BUNDLE	1	2	17	659	5622989.0	0.1869901801530702	669	831	333	447	163	115	755.6	394.3	1.0	0.0	0.0	3.0	1.0	0.0	30071039.0	3.01	1	54609.0	0.03	0.027	0	2893.0	0.0	0.0
mcp2k	79616	BUNDLE	1	2	22	372	3455752.0	0.11491960753334796	719	831	333	394	113	62	770.5	359.9	1.0	0.0	0.0	3.0	1.0	0.0	30071039.0	1.0	1	32777.0	0.029	0.04	0	2893.0	0.0	0.0
mcp2k	79616	BUNDLE	1	1	22	77	917535.4	0.03176712042028671	757	772	340	354	16	15	763.4	346.3	1.0	0.0	0.0	3.0	9.06	0.0	28883178.2	1.98	1	34568.6	0.146	0.142	11	3360.3	0.0	0.0
mcp2k	81420	BUNDLE	1	2	31	230	3261092.0	0.3355722709256491	1264	1330	673	732	67	60	1292.2	706.3	1.0	0.0	0.0	3.0	1.0	0.0	9718002.0	0.85	1	63365.0	0.056	0.056	2	3789.0	0.0	0.0
mcp2k	81420	BUNDLE	1	1	50	298	2413703.8	0.31341866863927376	964	1051	629	716	88	88	1011.4	675.1	1.0	0.0	0.0	3.0	24.52	0.0	7701212.6	0.87	1	33766.0	0.042	0.034	0	3079.1	0.0	0.0
mcp2k	82322	BUNDLE	0	0	25	663	5136458.8	0.1971164077030448	1196	1301	544	811	106	268	1247.5	674.3	1.0	0.003	0.0	3.0	1.0	0.0	26057997.2	0.88	2	25179.0	0.018	0.012	0	2637.1	0.0	0.0
mcp2k	82322	BUNDLE	0	1	3	340	2901339.9	0.0977236647532194	609	670	659	811	62	153	638.7	731.2	1.0	0.009	0.0	3.0	1.0	0.0	29689225.3	1.38	2	22391.8	0.028	0.015	0	3337.2	0.0	0.0
mcp2k	82322	BUNDLE	0	2	10	267	2560867.0	0.07701577687421807	758	762	659	809	5	151	759.7	726.7	1.0	0.0	0.0	3.0	1.0	0.0	33251200.0	0.88	2	26996.0	0.413	0.016	3	2934.5	0.0	0.0
mcp2k	82322	BUNDLE	0	0	22	386	2370940.2	0.09098704638743305	994	1131	469	515	138	47	1060.4	491.6	1.0	0.0	0.0	3.0	4.0	0.0	26057997.2	0.81	1	15827.9	0.017	0.038	0	2637.1	0.0	0.0
mcp2k	82322	BUNDLE	0	2	17	263	1896378.0	0.05703186651910307	997	1091	460	496	95	37	1042.0	478.1	1.0	0.0	0.0	3.0	1.0	0.0	33251200.0	0.77	1	25561.0	0.029	0.039	0	2934.5	0.0	0.0
mcp2k	82322	BUNDLE	0	0	23	207	1850722.1	0.07102319053131222	1096	1131	327	409	36	83	1114.7	370.2	1.0	0.0	0.0	3.0	5.0	0.0	26057997.2	0.81	2	27610.5	0.052	0.03	2	2637.1	0.0	0.0
mcp2k	90135	BUNDLE	0	0	33	873	7034189.9	3.025555620073766	1190	1442	588	602	253	15	1298.8	597.3	1.0	0.0	0.0	3.0	1.0	0.0	2324925.0	2.03	1	27070.9	0.01	0.277	0	2814.2	0.0	0.0
mcp2k	90135	BUNDLE	0	0	24	610	5274203.6	2.2685478456294286	759	960	579	591	202	13	866.1	586.0	1.0	0.0	0.0	3.0	18.0	0.0	2324925.0	0.98	1	42304.2	0.02	0.137	0	2814.2	0.0	0.0
mcp2k	90135	BUNDLE	0	1	9	237	1601827.3	0.5779519108764128	827	920	589	593	94	5	873.6	590.5	1.0	0.0	0.0	3.0	1.0	0.0	2771558.1	0.74	1	20318.4	0.03	0.38	0	2776.3	0.0	0.0
mcp2k	90135	BUNDLE	0	1	18	62	476215.3	0.1718222324114367	983	1007	586	589	25	4	993.6	587.6	1.0	0.0	0.0	3.0	1.0	0.0	2771558.1	0.76	1	24237.4	0.116	0.468	4	2776.3	0.0	0.0
mcp2k	90751	BUNDLE	1	2	35	2478	29323687.0	13.61947051444193	481	808	103	746	328	644	586.2	401.9	1.0	0.0	0.0	3.0	1.0	0.0	2153071.0	47.51	2	54495.0	0.035	0.006	0	4129.8	0.0	0.0
mcp2k	90751	BUNDLE	1	1	72	1879	16688396.4	8.63127126120266	774	879	476	732	106	257	821.9	616.9	0.998	0.0	0.0	3.0	1.0	0.0	1933480.7	26.07	2	46724.9	0.023	0.015	0	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	0	1	14	1572	13686281.8	0.21264825312722874	443	732	108	665	290	558	599.2	406.7	1.0	0.0	0.0	3.0	1.0	0.0	64361129.7	1.98	2	39239.7	0.029	0.006	0	2805.6	0.0	0.0
mcp2k	90751	BUNDLE	0	2	19	940	11007085.0	0.35583092862944016	407	487	326	746	81	421	447.8	543.6	1.0	0.0	0.0	3.0	1.0	0.0	30933469.0	2.51	2	38930.0	0.037	0.008	0	3737.0	0.0	0.0
mcp2k	90751	BUNDLE	1	1	30	1211	9708529.2	5.021270292483395	551	755	469	648	205	180	659.1	551.7	0.998	0.0	0.0	3.0	21.95	0.0	1933480.7	17.93	2	25430.7	0.017	0.02	0	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	1	0	43	898	8491587.9	5.139579088475744	923	996	332	459	74	128	957.9	404.7	1.0	0.0	0.0	3.0	1.0	0.0	1652195.2	6.52	2	28214.0	0.046	0.019	0	2842.9	0.0	0.0
mcp2k	90751	BUNDLE	0	1	13	956	6509769.7	0.10114442879333113	390	732	609	696	343	88	563.0	654.3	1.0	0.0	0.0	3.0	18.97	0.0	64361129.7	1.2	1	27243.7	0.012	0.023	0	2805.6	0.0	0.0
mcp2k	90751	BUNDLE	0	2	36	362	6212397.0	0.20083091876956963	1395	1482	0	104	88	105	1439.2	50.7	1.0	0.0	0.0	3.0	1.0	0.0	30933469.0	0.88	2	54132.0	0.026	0.018	0	3737.0	0.0	0.0
mcp2k	90751	BUNDLE	1	0	42	690	5796244.8	3.508208231085528	800	928	466	711	129	246	852.9	608.3	1.0	0.0	0.0	3.0	1.0	0.0	1652195.2	0.81	2	34305.3	0.021	0.014	0	2842.9	0.0	0.0
mcp2k	90751	BUNDLE	0	0	38	509	4631813.0	0.08146515394542207	1628	1777	160	244	150	85	1701.6	199.9	1.0	0.0	0.0	3.0	1.0	0.0	56856370.8	1.13	1	33043.6	0.024	0.027	0	2870.4	0.0	0.0
mcp2k	90751	BUNDLE	0	1	48	672	4357672.7	0.06770659123467809	1040	1215	48	99	176	52	1116.6	76.6	1.0	0.0	0.0	3.0	1.0	0.0	64361129.7	11.78	2	23427.4	0.017	0.032	0	2805.6	0.0	0.0
mcp2k	90751	BUNDLE	1	0	23	501	3456376.5	2.0919904016184043	604	780	528	632	177	105	694.8	580.0	1.0	0.0	0.0	3.0	11.66	0.0	1652195.2	0.89	2	21075.7	0.025	0.018	0	2842.9	0.0	0.0
mcp2k	90751	BUNDLE	1	2	34	304	2706495.0	1.257039363773884	407	533	405	433	127	29	469.3	418.9	1.0	0.0	0.0	3.0	11.05	0.0	2153071.0	0.68	2	17883.0	0.014	0.047	0	4129.8	0.0	0.0
mcp2k	90751	BUNDLE	1	0	40	322	2191782.7	1.3265882263790625	800	919	453	517	120	65	860.5	483.6	1.0	0.0	0.0	3.0	1.0	0.0	1652195.2	0.85	2	21882.3	0.023	0.027	0	2842.9	0.0	0.0
mcp2k	90751	BUNDLE	0	2	34	234	2120193.0	0.06854042137983296	1093	1179	106	120	87	15	1128.0	113.7	1.0	0.0	0.0	3.0	1.0	0.0	30933469.0	0.99	1	25295.0	0.03	0.139	0	3737.0	0.0	0.0
mcp2k	90751	BUNDLE	1	1	55	154	1969234.9	1.018492142176542	757	772	385	433	16	49	764.4	409.7	0.981	0.0	0.0	3.0	18.25	0.0	1933480.7	1.88	2	39731.6	0.132	0.055	10	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	1	1	56	189	1886058.9	0.9754733522811994	757	772	426	487	16	62	764.7	453.7	0.984	0.0	0.0	3.0	5.39	0.0	1933480.7	2.0	2	24724.8	0.163	0.046	10	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	1	1	40	217	1614564.4	0.8350558658278823	675	755	492	506	81	15	712.9	499.4	1.0	0.0	0.0	3.0	6.0	0.0	1933480.7	0.84	2	29517.7	0.046	0.136	0	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	1	1	58	49	464553.9	0.24026818576466785	757	772	557	562	16	6	764.4	559.2	1.0	0.0	0.0	3.0	20.22	0.0	1933480.7	0.89	2	24102.5	0.108	0.37	13	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	1	0	44	48	386101.0	0.23368969961902808	936	945	411	427	10	17	940.1	419.7	1.0	0.0	0.0	3.0	15.81	0.0	1652195.2	0.94	2	19857.0	0.186	0.104	8	2842.9	0.0	0.0
mcp2k	90751	BUNDLE	1	0	35	47	312383.2	0.18907160606688606	783	797	517	528	15	12	789.8	522.8	1.0	0.0	0.0	3.0	16.12	0.0	1652195.2	0.79	2	12872.9	0.101	0.134	13	2842.9	0.0	0.0
mcp2k	90751	BUNDLE	1	1	80	26	285761.0	0.14779614815912048	849	854	740	745	6	6	850.8	742.3	1.0	0.0	0.0	3.0	1.0	0.0	1933480.7	1.45	1	24494.3	0.33	0.25	5	2977.8	0.0	0.0
mcp2k	90751	BUNDLE	1	2	38	24	210064.0	0.09756482717012119	555	562	449	457	8	9	558.1	452.7	1.0	0.0	0.0	3.0	1.0	0.0	2153071.0	0.65	2	16219.0	0.219	0.162	7	4129.8	0.0	0.0
mcp2k	91235	BUNDLE	0	2	6	658	6144717.0	0.21523745392454097	838	1054	408	521	217	114	945.8	462.6	1.0	0.0	0.0	3.0	19.03	0.0	28548549.0	0.94	1	34474.0	0.017	0.023	0	3311.5	0.0	0.0
mcp2k	91235	BUNDLE	0	0	3	280	3409201.2	0.10501915027782288	608	671	468	529	64	62	640.1	501.1	1.0	0.0	0.0	3.0	1.0	0.0	32462662.2	1.24	1	34744.7	0.058	0.025	1	2718.1	0.0	0.0
mcp2k	91235	BUNDLE	0	2	3	229	1774526.0	0.062158185342449455	561	644	625	668	84	44	602.4	646.1	1.0	0.0	0.0	3.0	13.04	0.0	28548549.0	0.74	1	18727.0	0.026	0.034	0	3311.5	0.0	0.0
mcp2k	91235	BUNDLE	0	0	11	146	1772174.5	0.054591163505992434	759	787	629	668	29	40	772.0	648.1	1.0	0.0	0.0	3.0	13.6	0.0	32462662.2	0.9	1	26046.8	0.045	0.036	0	2718.1	0.0	0.0
mcp2k	91367	BUNDLE	0	2	7	1322	14330316.0	0.2953495467247004	407	593	141	312	187	172	497.8	220.1	1.0	0.0	0.0	3.0	1.0	0.0	48519851.0	39.14	2	45839.0	0.015	0.015	0	3073.5	0.0	0.0
mcp2k	91367	BUNDLE	0	2	17	512	5570553.0	0.11480977136553862	1499	1656	242	301	158	60	1577.1	271.9	1.0	0.0	0.0	3.0	1.0	0.0	48519851.0	1.81	1	28338.0	0.012	0.031	0	3073.5	0.0	0.0
mcp2k	91367	BUNDLE	0	0	27	270	1948050.1	0.056778568537294204	1190	1277	167	210	88	44	1232.4	188.5	1.0	0.0	0.0	3.0	1.0	0.0	34309602.2	0.88	1	24438.8	0.035	0.043	0	2664.2	0.0	0.0
mcp2k	91609	BUNDLE	0	2	16	591	4067327.0	4.146724330761082	838	1091	149	193	254	45	960.1	169.9	1.0	0.0	0.0	3.0	7.07	0.0	980853.0	0.7	1	31617.0	0.019	0.042	0	3141.2	0.0	0.0
mcp2k	91609	BUNDLE	0	1	61	122	1433710.0	0.9278707065812025	1398	1433	164	177	36	14	1417.2	171.2	1.0	0.0	0.0	3.0	1.0	0.0	1545161.4	0.98	1	35155.3	0.059	0.137	2	3148.9	0.0	0.0
mcp2k	91609	BUNDLE	0	1	51	81	876590.3	0.5673130975184858	1347	1372	149	158	26	10	1360.4	153.6	1.0	0.0	0.0	3.0	12.37	0.0	1545161.4	0.88	1	31699.1	0.076	0.138	3	3148.9	0.0	0.0
mcp2k	91609	BUNDLE	0	1	57	14	154235.4	0.09981831024254166	1380	1385	159	162	6	4	1381.9	160.2	1.0	0.0	0.0	3.0	1.0	0.0	1545161.4	0.84	1	18687.8	0.242	0.526	6	3148.9	0.0	0.0
mcp2k	91697	BUNDLE	0	2	14	1127	12849821.0	1.22316749584617	1264	1592	123	443	329	321	1437.2	275.3	1.0	0.0	0.0	3.0	1.0	0.0	10505365.0	1.07	2	69594.0	0.014	0.012	0	3878.2	0.0	0.0
mcp2k	91697	BUNDLE	0	0	20	1348	12009838.4	1.2134284098774644	1190	1442	285	451	253	167	1298.8	354.8	1.0	0.0	0.0	3.0	1.0	0.0	9897442.9	31.3	1	43166.8	0.011	0.026	0	2933.9	0.0	0.0
mcp2k	91697	BUNDLE	0	1	32	192	1329061.2	0.1276140018010893	1441	1510	221	260	70	40	1475.6	240.4	1.0	0.0	0.0	3.0	1.0	0.0	10414697.3	0.77	1	22687.7	0.048	0.044	0	2835.8	0.0	0.0
mcp2k	91697	BUNDLE	0	1	36	146	1008397.2	0.0968244367505525	1566	1620	164	194	55	31	1592.9	179.2	1.0	0.0	0.0	3.0	1.0	0.0	10414697.3	0.83	1	24175.3	0.075	0.065	2	2835.8	0.0	0.0
mcp2k	91697	NOBLOB-INSLICE	0	0	8	40	574416.1	0.05803681878275852	1247	1255	173	186	9	14	1251.0	179.5	1.0	0.0	0.0	3.0	0.0	1.0	9897442.9	0.75	1	25626.9	0.171	0.078	7	2933.9	1.0	1.0
mcp2k	91697	NOBLOB-INSLICE	0	2	29	36	560797.0	0.053381962454422095	1620	1629	171	186	10	16	1624.6	179.2	1.0	0.0	0.0	3.0	0.0	1.0	10505365.0	0.62	1	29999.0	0.141	0.076	8	3878.2	1.0	1.0
mcp2k	91917	BUNDLE	1	0	35	1806	21012940.3	0.3759438313809425	800	1027	20	344	228	325	902.4	161.6	1.0	0.0	0.0	3.0	19.7	0.0	55893829.2	57.81	2	42532.0	0.01	0.008	0	3576.5	0.0	0.0
mcp2k	91917	BUNDLE	1	2	9	783	11927068.0	0.11359617721660742	937	1135	473	667	199	195	1040.2	573.9	1.0	0.0	0.0	3.0	1.0	0.0	104995329.0	2.08	2	55128.0	0.012	0.012	0	3716.2	0.0	0.0
mcp2k	91917	BUNDLE	1	2	4	489	7930075.0	0.07552788372137964	407	509	62	209	103	148	459.3	139.1	1.0	0.0	0.0	3.0	1.0	0.0	104995329.0	1.55	2	72671.0	0.033	0.016	0	3716.2	0.0	0.0
mcp2k	91917	BUNDLE	1	1	1	772	6269770.8	0.06856279873497471	240	441	51	295	202	245	335.8	168.3	1.0	0.0	0.0	3.0	20.52	0.0	91445666.1	1.12	2	31132.3	0.023	0.016	0	2799.6	0.0	0.0
mcp2k	91917	BUNDLE	1	0	2	525	5544307.1	0.09919354568035212	379	494	436	531	116	96	442.0	479.0	1.0	0.0	0.0	3.0	1.0	0.0	55893829.2	2.36	1	47481.4	0.035	0.027	0	3576.5	0.0	0.0
mcp2k	91917	BUNDLE	1	2	6	456	4182658.0	0.039836610255300026	484	605	50	209	122	160	539.0	123.8	1.0	0.0	0.0	3.0	1.0	0.0	104995329.0	1.35	2	23756.0	0.043	0.023	0	3716.2	0.0	0.0
mcp2k	91917	BUNDLE	1	1	21	312	2951720.9	0.03227841215320318	774	859	167	209	86	43	809.6	186.0	0.997	0.0	0.0	3.0	1.0	0.0	91445666.1	2.03	2	30732.9	0.037	0.04	0	2799.6	0.0	0.0
mcp2k	92134	BUNDLE	0	2	40	328	5877255.0	0.11336362597413119	1384	1415	652	797	32	146	1399.5	725.1	1.0	0.0	0.0	3.0	1.0	0.0	51844275.0	0.65	2	42335.0	0.042	0.011	0	4315.8	0.0	0.0
mcp2k	92134	BUNDLE	0	2	43	293	5769975.0	0.11129435217292555	1446	1477	146	196	32	51	1462.5	171.7	1.0	0.0	0.0	3.0	1.0	0.0	51844275.0	5.0	1	90717.0	0.111	0.038	5	4315.8	0.0	0.0
mcp2k	92134	BUNDLE	0	1	57	214	3042279.2	0.144358285831028	1441	1486	169	202	46	34	1459.9	183.5	1.0	0.0	0.0	3.0	1.0	0.0	21074503.5	2.57	1	50804.1	0.065	0.072	2	3364.2	0.0	0.0
mcp2k	92134	BUNDLE	0	1	59	400	3026056.4	0.14358850257136543	1492	1632	652	732	141	81	1561.2	690.7	1.0	0.0	0.0	3.0	1.0	0.0	21074503.5	0.74	2	25362.8	0.018	0.021	0	3364.2	0.0	0.0
mcp2k	92134	BUNDLE	0	0	24	222	1546609.5	0.03691742290625564	759	825	650	692	67	43	793.3	670.6	1.0	0.0	0.0	3.0	1.0	0.0	41893755.8	1.14	2	17745.2	0.049	0.073	0	2678.1	0.0	0.0
mcp2k	92134	BUNDLE	0	0	28	219	1504560.9	0.0359137267898048	839	900	652	704	62	53	869.9	676.9	1.0	0.0	0.0	3.0	1.0	0.0	41893755.8	0.81	2	16711.8	0.03	0.031	0	2678.1	0.0	0.0
mcp2k	92134	BUNDLE	0	0	29	232	1478852.5	0.035300069706330796	994	1071	652	691	78	40	1031.2	671.6	1.0	0.0	0.0	3.0	1.0	0.0	41893755.8	0.82	2	16752.8	0.03	0.041	0	2678.1	0.0	0.0
mcp2k	92225	BUNDLE	0	0	14	333	4243534.1	0.36310041435384	608	700	95	103	93	9	652.2	98.8	1.0	0.0	0.0	3.0	23.09	0.0	11686943.7	1.18	1	41979.6	0.026	0.221	0	2795.0	0.0	0.0
mcp2k	92225	BUNDLE	0	1	112	65	409014.5	0.0377724790645376	1181	1207	95	97	27	3	1193.7	95.8	1.0	0.0	0.0	3.0	21.21	0.0	10828373.2	0.73	1	18100.9	0.097	0.53	4	2810.4	0.0	0.0
mcp2k	92225	BUNDLE	0	1	110	48	338168.3	0.031229834228469335	1159	1177	93	96	19	4	1166.7	95.2	1.0	0.0	0.0	3.0	21.0	0.0	10828373.2	0.78	1	16573.5	0.114	0.483	9	2810.4	0.0	0.0
mcp2k	92684	BUNDLE	1	0	40	1005	7891386.5	31.52753640211361	1231	1458	417	539	228	123	1330.4	460.8	1.0	0.0	0.0	3.0	1.0	0.0	250301.4	17.14	1	35112.9	0.018	0.034	0	2639.8	0.0	0.0
mcp2k	92684	BUNDLE	1	1	7	255	1887097.1	10.596513718606566	610	712	418	433	103	16	656.2	425.1	1.0	0.0	0.0	3.0	1.0	0.0	178086.6	0.82	1	25388.0	0.04	0.089	0	3446.6	0.0	0.0
mcp2k	92904	BUNDLE	1	0	37	521	3815060.7	1.1259008982155743	1324	1458	667	776	135	110	1379.4	711.7	1.0	0.0	0.0	3.0	1.0	0.0	3388451.6	1.82	1	21497.3	0.024	0.024	0	2578.1	0.0	0.0
mcp2k	92904	BUNDLE	1	1	20	86	1452227.9	0.4628390592710727	1265	1287	660	674	23	15	1275.5	666.8	1.0	0.0	0.0	3.0	13.34	0.0	3137652.0	1.08	1	36312.6	0.063	0.1	10	3124.3	0.0	0.0
mcp2k	94092	BUNDLE	1	2	5	1209	19068658.0	0.3764555289543795	469	811	176	291	343	116	646.1	236.1	1.0	0.0	0.0	3.0	1.0	0.0	50653149.0	1.84	2	54967.0	0.008	0.014	0	3105.2	0.0	0.0
mcp2k	94092	BUNDLE	1	0	25	521	3820111.4	0.11946197695888335	1258	1445	275	298	188	24	1360.4	287.4	1.0	0.0	0.0	3.0	1.0	0.0	31977634.2	0.87	1	33754.5	0.025	0.068	0	2714.3	0.0	0.0
mcp2k	94092	BUNDLE	1	0	17	419	2798960.3	0.08752868590885313	800	954	274	306	155	33	876.2	290.1	1.0	0.0	0.0	3.0	1.0	0.0	31977634.2	0.79	1	26048.4	0.022	0.045	0	2714.3	0.0	0.0
mcp2k	94092	BUNDLE	1	0	16	404	2608363.1	0.08156835754910224	800	954	230	251	155	22	879.9	240.6	1.0	0.0	0.0	3.0	1.0	0.0	31977634.2	0.86	2	24829.9	0.02	0.075	0	2714.3	0.0	0.0
mcp2k	94092	BUNDLE	1	0	24	158	1141986.0	0.03571202274869978	1258	1313	212	225	56	14	1284.2	218.7	1.0	0.0	0.0	3.0	1.0	0.0	31977634.2	0.83	1	25213.5	0.051	0.116	1	2714.3	0.0	0.0
mcp2k	94224	BUNDLE	0	2	16	350	3118121.0	0.22929727451275117	1264	1385	675	707	122	33	1343.1	691.8	1.0	0.0	0.0	3.0	1.0	0.0	13598596.0	1.21	1	44341.0	0.039	0.083	0	2959.0	0.0	0.0
mcp2k	94293	BUNDLE	0	2	31	1097	17832713.0	0.3274934385937533	1498	1667	106	549	170	444	1571.6	350.8	1.0	0.0	0.0	3.0	1.0	0.0	54452123.0	4.82	2	48419.0	0.02	0.008	0	3250.0	0.0	0.0
mcp2k	94293	BUNDLE	0	2	19	367	6579455.0	0.12083009141810687	1043	1091	631	743	49	113	1065.1	678.4	1.0	0.0	0.0	3.0	1.0	0.0	54452123.0	1.84	1	59905.0	0.047	0.035	0	3250.0	0.0	0.0
mcp2k	94293	BUNDLE	0	0	7	578	4377152.6	0.11324547193340394	759	960	445	539	202	95	861.7	492.7	1.0	0.0	0.0	3.0	23.09	0.0	38651899.5	0.84	1	37316.1	0.019	0.028	0	2886.2	0.0	0.0
mcp2k	94392	BUNDLE	0	1	29	534	6400390.9	0.21541426850623704	827	946	474	494	120	21	897.8	486.2	0.996	0.0	0.0	3.0	15.0	0.0	29712010.0	3.11	2	62052.3	0.027	0.15	0	3030.7	0.0	0.0
mcp2k	94392	BUNDLE	0	2	20	322	5865740.0	0.2846164032004413	739	831	489	513	93	25	786.9	501.1	1.0	0.0	0.0	3.0	12.65	0.0	20609283.0	1.15	1	65074.0	0.032	0.057	0	4411.0	0.0	0.0
mcp2k	94392	BUNDLE	0	0	29	303	1984403.4	0.07250920006400997	1020	1131	489	498	112	10	1075.2	493.4	1.0	0.0	0.0	3.0	1.0	0.0	27367608.5	0.8	2	18964.5	0.021	0.14	0	2674.5	0.0	0.0
mcp2k	94392	BUNDLE	0	0	18	235	1520058.3	0.05554224074785344	759	844	472	480	86	9	802.4	476.0	1.0	0.0	0.0	3.0	1.0	0.0	27367608.5	0.83	2	16037.2	0.029	0.2	0	2674.5	0.0	0.0
mcp2k	94678	BUNDLE	1	1	29	1175	11201466.9	1.4212040000333939	953	1144	577	855	192	279	1035.8	670.2	1.0	0.0	0.0	3.0	1.0	0.0	7881674.2	8.04	1	40206.6	0.021	0.021	0	3447.5	0.0	0.0
