mode,sample,apa,event,flash_index,time_ns,total_pe,n_active_pmt,n_zero_excl_chmask,n_zero_incl_chmask,min_pe_active,min_nonzero_pe
mc,100,1,8,12,928732,2215.48,48,2,14,0,3.99617
mc,100,1,8,13,1.07602e+06,866.908,48,21,33,0,1.48428
mc,100,1,8,14,-333913,861.675,48,9,21,0,1.4846
mc,100,1,8,15,-275362,205.953,48,35,47,0,1.7095
mc,100,1,8,16,1.15965e+06,230.826,48,28,40,0,0.42055
mc,100,1,8,17,-1.167e+06,87.945,48,42,54,0,1.816
mc,100,1,8,18,-96316,117.856,48,32,44,0,1.28812
mc,100,1,8,19,-363588,322.559,48,31,43,0,0.7979
mc,100,1,8,20,-502630,116.308,48,32,44,0,1.9893
mc,100,1,9,0,772376,34219.9,48,1,13,0,33.4538
mc,100,1,9,1,-1.22086e+06,23764.7,48,1,13,0,50.1193
mc,100,1,9,2,245409,18448.6,48,1,13,0,37.7915
mc,100,1,9,3,283653,19137.2,48,1,13,0,102.874
mc,100,1,9,4,1.2332e+06,2142.02,48,12,24,0,1.6972
mc,100,1,9,5,-603483,2247.55,48,1,13,0,3.42428
mc,100,1,9,6,-803600,2205.69,48,2,14,0,8.18935
mc,100,1,9,7,-572363,1851.17,48,1,13,0,7.236
mc,100,1,9,8,-704012,1998.58,48,2,14,0,2.24737
mc,100,1,9,9,608492,1542.54,48,6,18,0,1.924
mc,100,1,9,10,763.413,1148.27,48,5,17,0,0.184825
mc,100,1,9,11,-916672,826.213,48,17,29,0,1.05175
mc,100,1,9,12,674202,419.729,48,27,39,0,1.737
mc,100,1,9,13,-651431,501.48,48,21,33,0,1.30023
mc,100,1,9,14,841618,338.084,48,27,39,0,1.73188
mc,100,1,9,15,-1.27126e+06,231.621,48,14,26,0,1.8688
mc,100,1,9,16,-1.2408e+06,266.005,48,28,40,0,1.76447
mc,100,1,9,17,-1.43923e+06,110.889,48,34,46,0,1.0383
mc,100,1,9,18,161256,131.123,48,29,41,0,2.0838
mc,100,1,9,19,-963516,88.2596,48,33,45,0,1.52127
mc,100,1,9,20,-1.29085e+06,75.9082,48,39,51,0,1.61915
mc,100,1,9,21,-871944,129.433,48,31,43,0,2.1635
mc,100,1,10,0,-187889,15640.5,48,1,13,0,2.3345
mc,100,1,10,1,562237,21420.1,48,1,13,0,28.125
mc,100,1,10,2,-1.26184e+06,26959.5,48,1,13,0,76.6967
mc,100,1,10,3,-1.32137e+06,20350.1,48,1,13,0,54.8417
mc,100,1,10,4,490954,17136.3,48,1,13,0,80.6617
mc,100,1,10,5,-441239,3484.88,48,10,22,0,1.5414
mc,100,1,10,6,1713.77,3422.4,48,1,13,0,10.0764
mc,100,1,10,7,1.10003e+06,4073.43,48,2,14,0,7.6772
mc,100,1,10,8,-1.02919e+06,3472.84,48,4,16,0,2.96
mc,100,1,10,9,-297388,1666.24,48,14,26,0,1.678
mc,100,1,10,10,1.05628e+06,1644.41,48,8,20,0,2.36695
mc,100,1,10,11,434505,394.475,48,35,47,0,1.25437
mc,100,1,10,12,-19674.7,471.245,48,27,39,0,1.2231
mc,100,1,10,13,1.26438e+06,254.164,48,34,46,0,1.595
mc,100,1,10,14,518850,162.111,48,35,47,0,0.831375
mc,100,1,10,15,95314,101.293,48,31,43,0,1.61563
mc,100,1,10,16,-761828,97.647,48,30,42,0,1.48175
mc,100,1,10,17,-959493,103.71,48,30,42,0,2.0411
mc,100,1,10,18,-571147,143.284,48,24,36,0,1.357
mc,100,1,12,0,1.14405e+06,26199.4,48,1,13,0,24.8798
mc,100,1,12,1,878890,31994.8,48,1,13,0,104.173
mc,100,1,12,2,-226507,25498.1,48,1,13,0,139.559
mc,100,1,12,3,-1.09976e+06,14977.8,48,1,13,0,3.52835
mc,100,1,12,4,1.32936e+06,21508,48,1,13,0,15.198
mc,100,1,12,5,382222,5179.53,48,2,14,0,1.65858
mc,100,1,12,6,-213893,7153.23,48,2,14,0,0.5002
mc,100,1,12,7,-1.15822e+06,10456.7,48,1,13,0,71.5318
mc,100,1,12,8,-776087,3341.12,48,8,20,0,1.53242
mc,100,1,12,9,818147,4850.65,48,1,13,0,2.37955
mc,100,1,12,10,1.08831e+06,2872.47,48,3,15,0,5.03325
mc,100,1,12,11,1.43272e+06,1190.51,48,21,33,0,2.0655
mc,100,1,12,12,-102192,972.617,48,13,25,0,1.8514
mc,100,1,12,13,568457,1079.88,48,12,24,0,4.52977
mc,100,1,12,14,-1.4926e+06,463.714,48,18,30,0,1.3398
mc,100,1,12,15,30368.3,259.708,48,31,43,0,1.55722
mc,100,1,12,16,665786,229.133,48,38,50,0,2.52475
mc,100,1,12,17,332826,154.131,48,32,44,0,1.56477
mc,100,1,12,18,1.04465e+06,180.498,48,28,40,0,1.37525
mc,100,1,12,19,-572264,300.966,48,32,44,0,2.08
mc,100,1,12,20,-1.27852e+06,86.7101,48,34,46,0,1.37985
mc,100,1,12,21,-619016,59.8105,48,37,49,0,1.54343
mc,100,1,12,22,1781.28,117.124,48,28,40,0,0.23175
mc,100,1,13,0,-826138,32820.8,48,1,13,0,29.5995
mc,100,1,13,1,341660,38565.6,48,1,13,0,33.4866
mc,100,1,13,2,-789343,37305.4,48,1,13,0,42.975
mc,100,1,13,3,1.24259e+06,23410.8,48,1,13,0,48.8423
mc,100,1,13,4,377376,29262.1,48,1,13,0,227.036
mc,100,1,13,5,-1.10174e+06,21321,48,1,13,0,39.7493
mc,100,1,13,6,1.2056e+06,15834.8,48,1,13,0,71.4458
mc,100,1,13,7,-445573,10477,48,1,13,0,9.2539
mc,100,1,13,8,620193,14248.4,48,1,13,0,114.027
mc,100,1,13,9,-634241,6138.74,48,4,16,0,2.32895
mc,100,1,13,10,-1.19387e+06,10953.2,48,1,13,0,39.4285
mc,100,1,13,11,829804,5210.68,48,4,16,0,2.81592
mc,100,1,13,12,798591,3981.59,48,1,13,0,21.0016
mc,100,1,13,13,854.841,4914.42,48,1,13,0,21.5664
mc,100,1,13,14,1.0241e+06,1577.43,48,15,27,0,1.44655
mc,100,1,13,15,-86937.3,2757.78,48,1,13,0,10.4209
mc,100,1,13,16,1.27323e+06,1433.67,48,2,14,0,1.5231
mc,100,1,13,17,1.3574e+06,908.188,48,10,22,0,1.47
mc,100,1,13,18,-981854,552.462,48,19,31,0,2.62198
mc,100,1,13,19,217283,513.749,48,15,27,0,1.34735
mc,100,1,13,20,418196,257.458,48,13,25,0,1.51472
mc,100,1,13,21,436409,156.99,48,35,47,0,1.7042
mc,100,1,13,22,-1.49585e+06,52.1303,48,36,48,0,1.2963
mc,100,1,13,23,-395851,42.0091,48,34,46,0,1.2654
mc,100,1,13,24,-706639,62.0403,48,31,43,0,0.74425
mc,100,1,14,0,-156001,48342.1,48,1,13,0,166.894
mc,100,1,14,1,-430391,23536,48,1,13,0,21.4442
mc,100,1,14,2,-1.36776e+06,39311,48,1,13,0,81.2542
mc,100,1,14,3,-911067,19128.3,48,1,13,0,111.6
mc,100,1,14,4,1116.27,12966.4,48,1,13,0,35.6598
mc,100,1,14,5,674431,8472.58,48,1,13,0,29.683
mc,100,1,14,6,-375161,5091.62,48,5,17,0,2.53315
mc,100,1,14,7,967913,5743.62,48,1,13,0,19.2366
mc,100,1,14,8,880506,4780.14,48,1,13,0,9.7588
mc,100,1,14,9,63538.6,3077.62,48,2,14,0,2.53983
mc,100,1,14,10,1.24123e+06,2018.92,48,6,18,0,3.1496
mc,100,1,14,11,-849255,1763.35,48,6,18,0,1.44893
mc,100,1,14,12,532178,1833.29,48,2,14,0,4.56027
mc,100,1,14,13,-1.30911e+06,684.546,48,29,41,0,1.77943
mc,100,1,14,14,-1.23861e+06,188.327,48,29,41,0,1.54232
mc,100,1,14,15,-1.00305e+06,288.727,48,34,46,0,1.65225
mc,100,1,14,16,-468418,77.5932,48,32,44,0,1.343
mc,100,1,14,17,287687,148.085,48,27,39,0,2.0841
mc,100,1,14,18,122163,59.5807,48,34,46,0,1.78595
mc,100,1,16,0,179674,16971.1,48,1,13,0,13.953
mc,100,1,16,1,859841,23835.3,48,1,13,0,80.2578
mc,100,1,16,2,-1.50601e+06,2553.39,48,13,25,0,1.70843
mc,100,1,16,3,-1.23941e+06,2122.73,48,3,15,0,3.0541
mc,100,1,16,4,696803,1894.4,48,6,18,0,2.7069
mc,100,1,16,5,-180144,1065.06,48,9,21,0,1.814
mc,100,1,16,6,765.692,1375.78,48,1,13,0,2.471
mc,100,1,16,7,-517243,726.979,48,8,20,0,1.2713
mc,100,1,16,8,-298735,465.86,48,26,38,0,0.875
mc,100,1,16,9,-29696.2,439.933,48,26,38,0,1.4932
mc,100,1,16,10,-324824,632.887,48,11,23,0,1.6688
mc,100,1,16,11,671799,261.165,48,29,41,0,1.87993
mc,100,1,16,12,-737220,580.839,48,22,34,0,1.4655
mc,100,1,16,13,-122220,183.422,48,27,39,0,1.9134
mc,100,1,16,14,490459,273.862,48,18,30,0,1.441
mc,100,1,16,15,369859,88.4134,48,34,46,0,2.2486
mc,100,1,16,16,270755,85.0756,48,37,49,0,0.9934
mc,100,1,17,0,374173,29274,48,1,13,0,136.347
mc,100,1,17,1,-916807,28383.9,48,1,13,0,53.1992
mc,100,1,17,2,277045,21677.6,48,1,13,0,53.7613
mc,100,1,17,3,979675,28515.9,48,1,13,0,95.4596
mc,100,1,17,4,-1.40762e+06,24406.4,48,1,13,0,42.9432
mc,100,1,17,5,471007,26941.6,48,1,13,0,103.348
mc,100,1,17,6,-380409,4811.19,48,11,23,0,1.49307
mc,100,1,17,7,1.22492e+06,8634.58,48,1,13,0,20.745
mc,100,1,17,8,-151174,7504.3,48,3,15,0,2.2166
mc,100,1,17,9,-197529,5868.62,48,1,13,0,22.3478
mc,100,1,17,10,-1.45415e+06,6689.05,48,1,13,0,31.7793
mc,100,1,17,11,1.19976e+06,3541.16,48,12,24,0,1.5302
mc,100,1,17,12,887021,5301.97,48,2,14,0,1.43685
mc,100,1,17,13,1.36393e+06,5125.21,48,1,13,0,14.534
mc,100,1,17,14,-525075,1412.53,48,2,14,0,5.661
mc,100,1,17,15,1.4089e+06,562.416,48,29,41,0,1.1766
mc,100,1,17,16,253087,506.225,48,17,29,0,1.42395
mc,100,1,17,17,388156,1010.31,48,1,13,0,2.8999
mc,100,1,17,18,-1.14545e+06,483.731,48,25,37,0,0.9322
mc,100,1,17,19,102816,272.799,48,24,36,0,1.4138
mc,100,1,17,20,-211921,76.7338,48,31,43,0,1.367
mc,100,1,17,21,653610,57.2326,48,37,49,0,1.1266
mc,100,1,18,0,788393,15992.8,48,2,14,0,4.39155
mc,100,1,18,1,303481,17910.9,48,1,13,0,62.0383
mc,100,1,18,2,-1.1266e+06,11569.9,48,2,14,0,5.89055
mc,100,1,18,3,-1.07122e+06,7489.43,48,6,18,0,4.18875
mc,100,1,18,4,1.28617e+06,5431.77,48,7,19,0,2.5795
mc,100,1,18,5,802225,7815.71,48,1,13,0,29.1875
mc,100,1,18,6,1452.76,8225.85,48,1,13,0,25.0776
mc,100,1,18,7,-1.32361e+06,6740.64,48,1,13,0,10.084
mc,100,1,18,8,-1.04517e+06,1693.91,48,2,14,0,2.00562
mc,100,1,18,9,271825,932.332,48,20,32,0,1.59947
mc,100,1,18,10,-1.30293e+06,691.662,48,19,31,0,1.0708
mc,100,1,18,11,-102599,608.157,48,21,33,0,1.97138
mc,100,1,18,12,495887,214.412,48,35,47,0,1.4348
mc,100,1,18,13,-1.25598e+06,167.539,48,25,37,0,1.2418
mc,100,1,18,14,13229.5,156.157,48,25,37,0,0.3631
mc,100,1,18,15,408908,86.665,48,35,47,0,0.6468
mc,100,1,18,16,-698437,57.3312,48,40,52,0,1.87362
mc,100,1,18,17,1.11855e+06,71.7184,48,33,45,0,1.5162
mc,100,1,18,18,-199259,137.09,48,27,39,0,1.182
mc,100,1,19,0,981827,32929.8,48,1,13,0,9.99683
mc,100,1,19,1,-902659,25228.3,48,1,13,0,24.3222
mc,100,1,19,2,1.20393e+06,23600.8,48,1,13,0,47.739
mc,100,1,19,3,-741224,12952.5,48,1,13,0,80.6398
mc,100,1,19,4,477995,4851.29,48,1,13,0,12.3012
mc,100,1,19,5,-105493,3926.71,48,1,13,0,16.5922
mc,100,1,19,6,-383113,2788.33,48,1,13,0,12.85
mc,100,1,19,7,1118.27,1668.79,48,1,13,0,1.12243
mc,100,1,19,8,342529,1320.34,48,14,26,0,1.37778
mc,100,1,19,9,-1.01269e+06,1242.83,48,2,14,0,4.4322
mc,100,1,19,10,541436,1451.62,48,4,16,0,2.7052
mc,100,1,19,11,-992058,669.363,48,12,24,0,1.5814
mc,100,1,19,12,-1.03285e+06,322.354,48,25,37,0,1.7896
mc,100,1,19,13,-1.47596e+06,354.387,48,22,34,0,1.725
mc,100,1,19,14,-130782,211.848,48,15,27,0,1.4126
mc,100,1,19,15,1.21867e+06,165.504,48,29,41,0,0.63205
mc,100,1,19,16,-961392,38.7103,48,38,50,0,1.4572
mc,100,1,20,0,1.46188e+06,24918.9,48,1,13,0,24.7179
mc,100,1,20,1,435940,13470.7,48,1,13,0,11.3744
mc,100,1,20,2,-67293.1,11093.2,48,1,13,0,23.7548
mc,100,1,20,3,-1.3343e+06,15836.3,48,1,13,0,11.3444
mc,100,1,20,4,-1.41296e+06,11859.2,48,1,13,0,20.2741
mc,100,1,20,5,-521881,13078.4,48,1,13,0,36.2425
mc,100,1,20,6,-1.24542e+06,4459.34,48,2,14,0,4.5399
mc,100,1,20,7,315.385,5130.34,48,1,13,0,22.175
mc,100,1,20,8,708758,401.045,48,10,22,0,0.636125
mc,100,1,20,9,503931,658.015,48,18,30,0,2.02708
mc,100,1,20,10,-438350,509.158,48,23,35,0,1.20262
mc,100,1,20,11,-899302,132.087,48,31,43,0,1.7797
mc,100,1,20,12,1.03775e+06,40.366,48,44,56,0,1.40275
mc,100,1,20,13,1.24117e+06,48.2101,48,36,48,0,1.8605
mc,100,1,20,14,-1.27826e+06,144.268,48,21,33,0,1.57665
mc,100,1,21,0,-932636,43684,48,1,13,0,43.7128
mc,100,1,21,1,-81079.2,19177.8,48,1,13,0,10.1936
mc,100,1,21,2,-1.36134e+06,24347.6,48,1,13,0,7.87075
mc,100,1,21,3,544.047,24122.4,48,1,13,0,74.2239
mc,100,1,21,4,1.02067e+06,25982.8,48,1,13,0,97.5466
mc,100,1,21,5,-833305,8211.01,48,3,15,0,3.05035
mc,100,1,21,6,-466107,18422.5,48,1,13,0,32.9965
mc,100,1,21,7,-646347,8890.7,48,1,13,0,34.731
mc,100,1,21,8,1.18401e+06,3577.59,48,4,16,0,2.0591
mc,100,1,21,9,1.24576e+06,6993.01,48,1,13,0,15.3637
mc,100,1,21,10,276532,1385.09,48,1,13,0,4.89615
mc,100,1,21,11,-586263,725.004,48,11,23,0,1.23445
mc,100,1,21,12,-417533,936.074,48,11,23,0,1.4469
mc,100,1,21,13,148462,151.692,48,37,49,0,1.67962
mc,100,1,21,14,-1.35257e+06,136.878,48,35,47,0,1.5898
mc,100,1,21,15,202421,188.531,48,23,35,0,1.6345
mc,100,1,21,16,1.39464e+06,70.8297,48,37,49,0,1.6366
mc,100,1,21,17,-374419,146.688,48,29,41,0,1.42395
mc,100,1,22,0,1.30307e+06,30098.8,48,1,13,0,21.1
mc,100,1,22,1,306715,15813.3,48,1,13,0,4.42485
mc,100,1,22,2,-554288,10675.9,48,1,13,0,33.9117
mc,100,1,22,3,-1.27386e+06,11671.9,48,1,13,0,37.9862
mc,100,1,22,4,-1.42794e+06,14413.3,48,1,13,0,22.0237
mc,100,1,22,5,-680786,10762,48,1,13,0,44.023
mc,100,1,22,6,-1.16208e+06,4328.16,48,1,13,0,5.7529
mc,100,1,22,7,268131,2893.09,48,7,19,0,2.8732
mc,100,1,22,8,-344044,1776.06,48,10,22,0,2.1743
mc,100,1,22,9,-19182.9,959.311,48,4,16,0,1.89635
mc,100,1,22,10,-972076,498.897,48,28,40,0,1.34062
mc,100,1,22,11,-573630,197.341,48,33,45,0,1.5354
mc,100,1,22,12,1364.02,245.765,48,11,23,0,0.403075
mc,100,1,22,13,-256096,117.883,48,29,41,0,1.5106
mc,100,1,22,14,964040,59.6722,48,32,44,0,1.2701
mc,100,1,22,15,-1.09397e+06,60.2741,48,36,48,0,1.33195
mc,100,1,24,0,-579038,28212,48,1,13,0,22.904
mc,100,1,24,1,-1.14418e+06,20564.7,48,1,13,0,54.4348
mc,100,1,24,2,-383774,11854,48,1,13,0,52.0805
mc,100,1,24,3,405500,12998,48,1,13,0,23.1931
mc,100,1,24,4,516.312,6920.01,48,1,13,0,25.2231
mc,100,1,24,5,895147,4703.31,48,1,13,0,9.28495
mc,100,1,24,6,1.46077e+06,1112.45,48,26,38,0,1.75063
mc,100,1,24,7,-1.26869e+06,5105.94,48,3,15,0,3.7276
mc,100,1,24,8,1.466e+06,2714.56,48,5,17,0,8.89947
mc,100,1,24,9,-589758,1322.08,48,4,16,0,4.51847
mc,100,1,24,10,-612102,484.895,48,18,30,0,2.19335
mc,100,1,24,11,-568457,328.063,48,3,15,0,0.548125
mc,100,1,24,12,-724090,319.153,48,28,40,0,0.6491
mc,100,1,24,13,-1.06245e+06,160.254,48,24,36,0,1.2695
mc,100,1,24,14,-344330,126.373,48,27,39,0,1.42125
mc,100,1,24,15,-1.45471e+06,101.463,48,24,36,0,1.468
mc,100,1,24,16,568749,30.1618,48,38,50,0,1.83605
mc,100,1,25,0,-452731,26202.6,48,1,13,0,116.786
mc,100,1,25,1,608859,8209.73,48,3,15,0,3.6706
mc,100,1,25,2,-688941,12831,48,1,13,0,8.28893
mc,100,1,25,3,-279706,5392.43,48,8,20,0,1.95735
mc,100,1,25,4,196159,8661.56,48,1,13,0,41.6971
mc,100,1,25,5,-179899,6911.25,48,1,13,0,50.481
mc,100,1,25,6,1.13099e+06,1632.7,48,7,19,0,1.6045
mc,100,1,25,7,-202292,1106.37,48,10,22,0,1.46948
mc,100,1,25,8,1.33139e+06,1460.3,48,18,30,0,1.409
mc,100,1,25,9,-918462,598.622,48,11,23,0,1.83893
mc,100,1,25,10,-57831.4,339.363,48,23,35,0,0.9736
mc,100,1,25,11,1.16149e+06,316.096,48,23,35,0,2.0656
mc,100,1,25,12,142731,104.264,48,33,45,0,0.549
mc,100,1,25,13,-197049,193.531,48,34,46,0,0.78705
mc,100,1,25,14,714483,130.081,48,37,49,0,1.93825
mc,100,1,26,0,258138,32593,48,1,13,0,56.2466
mc,100,1,26,1,-541526,51944,48,1,13,0,262.025
mc,100,1,26,2,780297,18284.1,48,1,13,0,8.10313
mc,100,1,26,3,185532,39971.9,48,1,13,0,115.145
mc,100,1,26,4,1364.16,14733.7,48,1,13,0,21.673
mc,100,1,26,5,585138,9462.88,48,1,13,0,6.0818
mc,100,1,26,6,160210,12497.7,48,1,13,0,25.6836
mc,100,1,26,7,292421,9961.73,48,1,13,0,41.7627
mc,100,1,26,8,-1.3837e+06,13791.9,48,1,13,0,36.747
mc,100,1,26,9,892813,9383,48,1,13,0,34.2625
mc,100,1,26,10,-566268,3101.19,48,1,13,0,8.48395
mc,100,1,26,11,-738461,1912.92,48,2,14,0,2.4656
mc,100,1,26,12,-1.46745e+06,1858.8,48,16,28,0,2.0555
mc,100,1,26,13,1.06101e+06,799.088,48,9,21,0,2.4058
mc,100,1,26,14,-434722,1051.78,48,9,21,0,0.61715
mc,100,1,26,15,936041,656.647,48,18,30,0,1.56607
mc,100,1,26,16,-1.20914e+06,488.529,48,14,26,0,1.1604
mc,100,1,26,17,-533221,1513.76,48,1,13,0,6.33375
mc,100,1,26,18,-133626,667.022,48,22,34,0,1.3528
mc,100,1,26,19,-272725,147.953,48,20,32,0,1.95675
mc,100,1,26,20,-302749,105.306,48,36,48,0,1.3247
mc,100,1,26,21,-342225,116.744,48,27,39,0,2.192
mc,100,1,26,22,502684,205.151,48,28,40,0,0.26725
mc,100,1,27,0,-1.0254e+06,35887.9,48,1,13,0,41.92
mc,100,1,27,1,-645278,14217.1,48,1,13,0,16.2242
mc,100,1,27,2,1106.65,13867.4,48,1,13,0,7.16437
mc,100,1,27,3,140580,6440.29,48,2,14,0,9.27658
mc,100,1,27,4,523389,6562.68,48,2,14,0,3.29403
mc,100,1,27,5,-1.35225e+06,6650.98,48,1,13,0,28.2257
mc,100,1,27,6,-170338,1206.61,48,1,13,0,1.74137
mc,100,1,27,7,1.36599e+06,2510.18,48,8,20,0,0.5225
mc,100,1,27,8,1.29715e+06,752.578,48,40,52,0,2.01978
mc,100,1,27,9,837456,907.229,48,7,19,0,2.6929
mc,100,1,27,10,1.38704e+06,1013.72,48,8,20,0,1.9242
mc,100,1,27,11,50924.8,994.702,48,26,38,0,1.5672
mc,100,1,27,12,-1.14348e+06,272.905,48,26,38,0,1.405
mc,100,1,27,13,-1.34317e+06,419.598,48,2,14,0,0.9315
mc,100,1,27,14,749442,236.329,48,26,38,0,1.59163
mc,100,1,27,15,1.02908e+06,239.043,48,20,32,0,1.25542
mc,100,1,27,16,867666,110.979,48,33,45,0,1.47013
mc,100,1,29,0,907302,34355.2,48,1,13,0,46.981
mc,100,1,29,1,-586920,25897.8,48,1,13,0,47.3046
mc,100,1,29,2,-1.43863e+06,14441.7,48,1,13,0,106.603
mc,100,1,29,3,210701,3363.35,48,9,21,0,2.1165
mc,100,1,29,4,1.21566e+06,4903.85,48,1,13,0,2.6706
mc,100,1,29,5,-319220,2420.83,48,14,26,0,1.3086
mc,100,1,29,6,-88301.4,1767.22,48,4,16,0,1.72663
mc,100,1,29,7,666126,631.487,48,18,30,0,1.69235
mc,100,1,29,8,-744932,962.289,48,2,14,0,2.4015
mc,100,1,29,9,-775552,481.239,48,27,39,0,2.433
mc,100,1,29,10,346621,286.943,48,17,29,0,2.18372
mc,100,1,29,11,-703377,298.629,48,26,38,0,1.55383
mc,100,1,29,12,939241,106.169,48,34,46,0,1.3875
mc,100,1,29,13,-292831,74.3368,48,34,46,0,1.43583
mc,100,1,29,14,480812,40.6091,48,39,51,0,1.7717
mc,100,1,29,15,148443,166.605,48,36,48,0,2.1404
mc,100,1,29,16,433127,52.9169,48,35,47,0,0.915
mc,100,1,29,17,-916978,41.4684,48,39,51,0,1.93807
mc,100,1,30,0,767206,23521,48,1,13,0,32.2395
mc,100,1,30,1,-428350,25874.3,48,1,13,0,14.0026
mc,100,1,30,2,-1.15883e+06,53365.6,48,1,13,0,202.216
mc,100,1,30,3,800154,28319,48,1,13,0,79.6275
mc,100,1,30,4,-304919,18259.8,48,1,13,0,121.69
mc,100,1,30,5,-965375,25529.3,48,1,13,0,149.043
mc,100,1,30,6,-611720,33543.1,48,1,13,0,45.0295
mc,100,1,30,7,714852,12145.1,48,1,13,0,91.7256
mc,100,1,30,8,475674,14192.3,48,1,13,0,92.0092
mc,100,1,30,9,1.01179e+06,6109.37,48,2,14,0,3.46963
mc,100,1,30,10,-397347,10052.2,48,3,15,0,1.24825
mc,100,1,30,11,-1.22731e+06,8743.92,48,1,13,0,34.7477
mc,100,1,30,12,926345,3590.86,48,3,15,0,3.07962
mc,100,1,30,13,1640.48,3380.11,48,1,13,0,3.01625
mc,100,1,30,14,-60793.9,4349.99,48,1,13,0,9.86573
mc,100,1,30,15,-1.38934e+06,2481.14,48,1,13,0,2.029
mc,100,1,30,16,1.22667e+06,3668.75,48,4,16,0,1.39278
mc,100,1,30,17,-1.34666e+06,3019.01,48,1,13,0,10.8706
mc,100,1,30,18,1.25573e+06,2091.75,48,8,20,0,3.24885
mc,100,1,30,19,724631,1148.75,48,1,13,0,2.7655
mc,100,1,30,20,-1.25733e+06,1282.16,48,16,28,0,1.75712
mc,100,1,30,21,423481,1144.41,48,14,26,0,2.28953
mc,100,1,30,22,-340919,570.125,48,11,23,0,1.2604
mc,100,1,30,23,-625183,566.847,48,12,24,0,1.61932
mc,100,1,30,24,1.12044e+06,317.6,48,28,40,0,1.35438
mc,100,1,30,25,1.30242e+06,387.042,48,35,47,0,1.5254
mc,100,1,30,26,-23612.4,507.592,48,20,32,0,1.745
mc,100,1,30,27,-744263,439.383,48,21,33,0,1.2612
mc,100,1,30,28,964741,515.501,48,15,27,0,2.45825
mc,100,1,30,29,-507760,177.706,48,30,42,0,1.7895
mc,100,1,30,30,1.02887e+06,153.376,48,28,40,0,1.57267
mc,100,1,30,31,-727277,311.521,48,12,24,0,2.243
mc,100,1,30,32,975036,165.376,48,25,37,0,0.5628
mc,100,1,30,33,1.38811e+06,177.821,48,37,49,0,1.36037
mc,100,1,30,34,1.3153e+06,224.025,48,21,33,0,1.896
mc,100,1,30,35,1.49328e+06,143.987,48,31,43,0,1.464
mc,100,1,30,36,-359083,107.891,48,26,38,0,1.49125
mc,100,1,30,37,1.33712e+06,106.784,48,29,41,0,1.68062
mc,100,1,33,0,-445676,33099.7,48,1,13,0,16.4743
mc,100,1,33,1,-726776,33071.9,48,1,13,0,94.6233
mc,100,1,33,2,-269619,15687.3,48,1,13,0,3.93427
mc,100,1,33,3,872223,14737,48,1,13,0,9.07702
mc,100,1,33,4,-1.36149e+06,7847.85,48,2,14,0,4.2014
mc,100,1,33,5,3836.13,3625.29,48,1,13,0,6.075
mc,100,1,33,6,996672,3019.65,48,1,13,0,14.2568
mc,100,1,33,7,-1.11268e+06,3769.9,48,5,17,0,2.224
mc,100,1,33,8,-991648,1211.61,48,13,25,0,1.698
mc,100,1,33,9,256783,1238.04,48,2,14,0,2.26495
mc,100,1,33,10,1.45626e+06,955.667,48,21,33,0,1.8168
mc,100,1,33,11,-768596,569.052,48,24,36,0,1.03993
mc,100,1,33,12,1.13158e+06,325.225,48,30,42,0,1.20097
mc,100,1,33,13,362074,475.637,48,20,32,0,2.709
mc,100,1,33,14,248186,425.953,48,15,27,0,0.19825
mc,100,1,33,15,-523850,450.31,48,17,29,0,1.70665
mc,100,1,33,16,-1.1323e+06,274.797,48,32,44,0,1.70635
mc,100,1,33,17,279699,199.222,48,36,48,0,1.7028
mc,100,1,33,18,670384,205.029,48,29,41,0,1.4145
mc,100,1,33,19,-721293,128.097,48,39,51,0,1.43675
mc,100,1,33,20,-258094,137.201,48,20,32,0,0.4145
mc,100,1,33,21,-1.23438e+06,148.475,48,21,33,0,1.293
mc,100,1,33,22,-551689,57.7321,48,34,46,0,2.3712
mc,100,1,35,0,884065,36530.5,48,1,13,0,87.9823
mc,100,1,35,1,1.07627e+06,31001.5,48,1,13,0,46.9512
mc,100,1,35,2,-136363,26633.9,48,1,13,0,19.0067
mc,100,1,35,3,1.40239e+06,23062.6,48,1,13,0,17.687
mc,100,1,35,4,531156,15322.5,48,2,14,0,12.2193
mc,100,1,35,5,620373,23454.5,48,1,13,0,31.5622
mc,100,1,35,6,-1.23459e+06,8522.54,48,1,13,0,35.8708
mc,100,1,35,7,828374,6596.11,48,2,14,0,2.183
mc,100,1,35,8,-537724,3898.76,48,4,16,0,3.352
mc,100,1,35,9,245301,4587.48,48,1,13,0,20.4155
mc,100,1,35,10,-1.0713e+06,4400.93,48,1,13,0,5.90975
mc,100,1,35,11,421206,2079.47,48,20,32,0,1.1868
mc,100,1,35,12,478410,2691.23,48,3,15,0,1.4875
mc,100,1,35,13,1.05715e+06,2192.01,48,10,22,0,1.67975
mc,100,1,35,14,-828741,1068.62,48,19,31,0,1.4598
mc,100,1,35,15,1.45157e+06,2636.37,48,4,16,0,2.6384
mc,100,1,35,16,1.01666e+06,2812.28,48,1,13,0,2.85753
mc,100,1,35,17,1.30437e+06,951.454,48,21,33,0,1.5938
mc,100,1,35,18,-1.08363e+06,986.521,48,12,24,0,2.11135
mc,100,1,35,19,-37399.4,449.131,48,9,21,0,2.6321
mc,100,1,35,20,506217,359.246,48,24,36,0,1.6125
mc,100,1,35,21,-119219,611.774,48,23,35,0,1.72982
