sample	event	nflash	nclus	n_noflash	n_correct	n_wrong	n_oob	note
mcp2k	391459	10	15	0	10	5	0	
mcp2k	391513	16	18	1	10	7	0	
mcp2k	391525	12	12	0	5	6	1	
mcp2k	391580	16	19	0	13	6	0	
mcp2k	391635	17	20	0	10	10	0	
mcp2k	391646	9	11	0	4	6	1	
mcp2k	391701	9	14	0	11	3	0	
mcp2k	391723	8	15	1	9	5	0	
mcp2k	391756	21	18	0	6	12	0	
mcp2k	391777	14	16	0	11	5	0	
mcp2k	391778	10	16	1	6	9	0	
mcp2k	391843	9	9	0	2	7	0	
mcp2k	391877	16	23	0	12	11	0	
mcp2k	391899	7	8	0	5	2	1	
mcp2k	392009	10	10	0	5	5	0	
mcp2k	392107	10	17	0	4	13	0	
mcp2k	392163	14	12	0	8	4	0	
mcp2k	392174	17	18	0	6	12	0	
mcp2k	392218	12	18	0	7	10	1	
mcp2k	392262	17	21	0	15	6	0	
mcp2k	392327	13	18	0	10	8	0	
mcp2k	392371	19	23	0	12	11	0	
mcp2k	392373	15	17	0	9	8	0	
mcp2k	392393	20	27	0	12	15	0	
mcp2k	392407	11	16	0	7	9	0	
mcp2k	392417	16	19	0	15	4	0	
mcp2k	392483	14	12	0	4	8	0	
mcp2k	392527	16	18	0	7	11	0	
mcp2k	392539	19	16	0	7	9	0	
mcp2k	392603	13	12	0	4	7	1	
mcp2k	392637	10	20	0	10	10	0	
mcp2k	392649	6	10	0	4	6	0	
mcp2k	392669	8	13	1	6	6	0	
mcp2k	392679	15	15	0	7	8	0	
mcp2k	392680	9	8	0	4	4	0	
mcp2k	392693	14	13	0	6	7	0	
mcp2k	392723	13	18	0	10	8	0	
mcp2k	392746	12	17	0	9	8	0	
mcp2k	392759	12	12	0	9	3	0	
mcp2k	392891	19	21	0	7	13	1	
mcp2k	392900	11	15	1	7	7	0	
mcp2k	392901	18	21	0	14	7	0	
mcp2k	392921	8	12	0	9	3	0	
mcp2k	392988	10	15	0	8	6	1	
mcp2k	393089	18	21	0	15	6	0	
mcp2k	393098	14	16	0	10	6	0	
mcp2k	393119	12	11	0	8	3	0	
mcp2k	393133	16	20	0	12	8	0	
mcp2k	393175	14	15	0	4	10	1	
mcp2k	393265	10	15	0	8	7	0	
mcp2k	393329	9	13	1	6	6	0	
mcp2k	393375	15	22	0	10	11	1	
mcp2k	393485	16	19	0	11	8	0	
mcp2k	393505	19	18	0	7	10	1	
mcp2k	393515	16	16	0	8	8	0	
mcp2k	393538	8	8	0	6	2	0	
mcp2k	393581	6	7	0	3	4	0	
mcp2k	393703	13	16	0	8	8	0	
mcp2k	393727	18	23	0	16	7	0	
mcp2k	393758	14	19	0	10	8	1	
mcp2k	393791	8	10	0	4	6	0	
mcp2k	393823	14	19	1	12	6	0	
mcp2k	393835	12	14	0	7	7	0	
mcp2k	393845	7	14	0	5	9	0	
mcp2k	393935	17	22	0	8	13	1	
mcp2k	393967	8	19	0	6	12	1	
mcp2k	394131	19	30	0	17	13	0	
mcp2k	394154	18	15	0	8	7	0	
mcp2k	394167	9	13	0	6	7	0	
mcp2k	394175	13	16	0	7	9	0	
mcp2k	394255	13	17	0	9	7	1	
mcp2k	394329	22	19	1	10	8	0	
mcp2k	394363	15	19	0	13	6	0	
mcp2k	394375	13	14	0	7	7	0	
mcp2k	394396	20	11	0	8	3	0	
mcp2k	394407	16	15	0	6	8	1	
mcp2k	394417	15	15	0	10	5	0	
mcp2k	394463	12	18	0	6	12	0	
mcp2k	394475	12	18	0	7	11	0	
mcp2k	394483	7	7	0	3	4	0	
mcp2k	394605	17	17	0	11	6	0	
mcp2k	394629	16	17	0	8	9	0	
mcp2k	394651	18	24	0	10	14	0	
mcp2k	394660	13	10	0	5	4	1	
mcp2k	394717	10	11	0	9	2	0	
mcp2k	394814	16	19	0	9	10	0	
mcp2k	394836	11	17	0	3	10	4	
mcp2k	394880	16	20	0	13	7	0	
mcp2k	394925	16	27	0	12	15	0	
mcp2k	394957	14	14	0	7	6	1	
mcp2k	394979	12	17	0	11	6	0	
mcp2k	395003	13	17	0	11	5	1	
mcp2k	395012	10	14	0	7	4	3	
mcp2k	395033	13	16	0	7	9	0	
mcp2k	395079	20	19	0	7	11	1	
mcp2k	395089	19	22	0	15	7	0	
mcp2k	395123	17	18	0	10	8	0	
mcp2k	395187	12	13	0	4	9	0	
mcp2k	395209	10	13	0	4	8	1	
mcp2k	395223	10	16	0	9	7	0	
mcp2k	395265	15	20	0	9	11	0	
mcp2k	395277	18	19	0	13	6	0	
mcp2k	395289	18	24	0	13	11	0	
mcp2k	395298	13	16	0	7	8	1	
mcp2k	395341	10	13	0	3	9	1	
mcp2k	395443	11	13	0	6	7	0	
mcp2k	395465	18	17	0	9	8	0	
mcp2k	395485	12	9	0	6	3	0	
mcp2k	395562	18	17	0	7	10	0	
mcp2k	395573	13	13	0	5	8	0	
mcp2k	395597	27	26	2	7	17	0	
mcp2k	395671	11	12	0	6	6	0	
mcp2k	395695	12	14	0	5	8	1	
mcp2k	395707	12	8	0	6	2	0	
mcp2k	395717	23	22	0	13	9	0	
mcp2k	395837	15	25	0	14	11	0	
mcp2k	395870	18	19	1	6	11	1	
mcp2k	395959	14	20	0	11	9	0	
mcp2k	396037	13	18	1	10	7	0	
mcp2k	396057	12	14	0	9	5	0	
mcp2k	396090	19	19	0	11	8	0	
mcp2k	396091	14	13	0	4	9	0	
mcp2k	396157	13	18	0	7	11	0	
mcp2k	396222	11	13	0	8	5	0	
mcp2k	396255	14	14	0	8	6	0	
mcp2k	396301	9	12	0	5	7	0	
mcp2k	396323	9	11	0	6	5	0	
mcp2k	396333	11	12	0	7	5	0	
mcp2k	396355	28	26	1	10	15	0	
mcp2k	396397	18	18	0	9	9	0	
mcp2k	396411	15	16	0	10	6	0	
mcp2k	396420	10	11	0	3	6	2	
mcp2k	396521	14	14	0	9	5	0	
mcp2k	396551	19	22	0	15	7	0	
mcp2k	396596	12	14	0	8	6	0	
mcp2k	396607	16	21	0	13	8	0	
mcp2k	396661	19	24	0	11	13	0	
mcp2k	396663	16	21	0	11	10	0	
mcp2k	396705	14	17	0	9	8	0	
mcp2k	396761	15	17	0	8	8	1	
mcp2k	396805	13	14	0	2	12	0	
mcp2k	396816	16	19	0	13	6	0	
mcp2k	396829	18	23	0	11	11	1	
mcp2k	396861	14	21	0	15	5	1	
mcp2k	396882	7	14	1	9	4	0	
mcp2k	396904	7	10	0	4	6	0	
mcp2k	396927	13	19	0	13	6	0	
mcp2k	396949	26	28	0	19	8	1	
mcp2k	396971	10	12	0	5	7	0	
mcp2k	396981	15	14	0	8	5	1	
mcp2k	397005	14	20	0	16	4	0	
mcp2k	397025	19	21	0	8	13	0	
mcp2k	397081	10	14	0	5	9	0	
mcp2k	397103	13	17	0	4	13	0	
mcp2k	397167	17	21	0	7	14	0	
mcp2k	397179	19	30	0	13	17	0	
mcp2k	397190	13	14	0	7	7	0	
mcp2k	397311	13	14	0	5	8	1	
mcp2k	397379	21	21	0	12	9	0	
mcp2k	397401	20	20	0	6	14	0	
mcp2k	397423	14	18	0	5	13	0	
mcp2k	397476	20	19	0	11	8	0	
mcp2k	397487	12	17	1	8	8	0	
mcp2k	397498	19	24	0	13	11	0	
mcp2k	397542	17	21	0	10	11	0	
mcp2k	397599	15	23	0	9	14	0	
mcp2k	397621	17	20	0	10	8	2	
mcp2k	397630	15	15	0	8	7	0	
mcp2k	397653	15	15	0	7	8	0	
mcp2k	397685	13	16	0	9	7	0	
mcp2k	397707	5	11	0	5	6	0	
mcp2k	397806	10	17	0	9	7	1	
mcp2k	397861	15	14	0	6	8	0	
mcp2k	397873	18	22	0	8	14	0	
mcp2k	397885	10	18	0	7	10	1	
mcp2k	397905	13	15	0	7	8	0	
mcp2k	397927	12	14	0	4	10	0	
mcp2k	397951	13	18	0	12	6	0	
mcp2k	398092	9	9	0	1	8	0	
mcp2k	398115	13	12	0	8	4	0	
mcp2k	398125	14	14	0	11	3	0	
mcp2k	398181	14	12	0	5	5	2	
mcp2k	398191	18	22	0	12	10	0	
mcp2k	398225	11	15	0	8	7	0	
mcp2k	398247	13	18	0	10	8	0	
mcp2k	398268	16	15	0	7	8	0	
mcp2k	398301	16	17	0	10	7	0	
mcp2k	398313	12	15	0	10	5	0	
mcp2k	398369	10	12	0	6	6	0	
mcp2k	398567	17	19	0	9	10	0	
mcp2k	398743	19	16	0	3	13	0	
mcp2k	398775	20	27	0	14	13	0	
mcp2k	398787	23	19	0	13	6	0	
mcp2k	398819	18	28	0	16	12	0	
mcp2k	398995	15	21	0	14	7	0	
mcp2k	399061	9	12	0	5	6	1	
mcp2k	399073	14	18	0	12	6	0	
mcp2k	399139	19	25	0	19	6	0	
mcp2k	399161	15	17	0	5	12	0	
mcp2k	399215	12	16	1	7	8	0	
mcp2k	399249	11	11	0	4	7	0	
mcp2k	399303	16	18	0	10	7	1	
mcp2k	399315	9	12	0	9	3	0	
mcp2k	399325	16	19	0	6	13	0	
mcp2k	399457	16	20	0	9	11	0	
mcp2k	399525	22	21	0	13	8	0	
mcp2k	399743	14	29	1	9	18	1	
mcp2k	399787	8	16	3	6	6	1	
mcp2k	399853	12	14	0	6	7	1	
mcp2k	399899	12	14	0	10	4	0	
mcp2k	399941	18	21	0	16	5	0	
mcp2k	399963	20	21	0	15	6	0	
mcp2k	400029	14	16	0	8	8	0	
mcp2k	400073	12	19	0	12	7	0	
mcp2k	400117	17	21	0	11	10	0	
mcp2k	400185	15	14	0	3	11	0	
mcp2k	400239	13	16	0	8	8	0	
mcp2k	400251	15	18	0	8	10	0	
mcp2k	400273	13	12	0	8	4	0	
mcp2k	400349	25	21	0	13	8	0	
mcp2k	400427	8	9	0	7	2	0	
mcp2k	400779	19	26	0	12	14	0	
mcp2k	401109	20	19	0	14	5	0	
mcp2k	401197	9	14	0	5	8	1	
mcp2k	401241	7	13	0	6	7	0	
mcp2k	401351	18	25	0	17	7	1	
mcp2k	401395	19	23	0	13	10	0	
mcp2k	401527	12	19	0	8	10	1	
mcp2k	401571	12	11	0	5	6	0	
mcp2k	401637	15	9	0	4	5	0	
mcp2k	401703	12	16	1	6	9	0	
mcp2k	401769	12	16	0	8	7	1	
mcp2k	402077	14	17	0	9	8	0	
mcp2k	402209	15	17	0	5	12	0	
mcp2k	402297	13	14	0	9	5	0	
mcp2k	402319	12	11	0	5	5	1	
mcp2k	402627	21	18	0	11	7	0	
mcp2k	402649	10	16	0	9	7	0	
mcp2k	402913	14	13	0	7	6	0	
mcp2k	403023	12	13	0	8	5	0	
mcp2k	403309	13	12	0	3	9	0	
mcp2k	403375	17	24	0	11	10	3	
mcp2k	403397	15	9	0	4	5	0	
mcp2k	403419	8	16	0	7	9	0	
mcp2k	403441	13	17	0	13	3	1	
mcp2k	403859	9	18	0	10	6	2	
mcp2k	404189	11	15	0	8	7	0	
mcp2k	404299	14	22	0	15	7	0	
mcp2k	404629	18	24	1	15	8	0	
mcp2k	404893	18	25	0	10	15	0	
mcp2k	405025	12	13	0	9	4	0	
mcp2k	405201	18	24	0	11	12	1	
mcp2k	405223	7	8	0	5	3	0	
mcp2k	405443	17	20	0	5	15	0	
mcp2k	405487	12	16	0	8	8	0	
mcp2k	405707	17	18	0	11	7	0	
mcp2k	405839	15	18	0	8	10	0	
mcp2k	405927	19	25	0	13	12	0	
mcp2k	405971	14	22	0	10	12	0	
mcp2k	406125	12	12	0	7	5	0	
mcp2k	406147	19	22	0	17	5	0	
mcp2k	406257	20	13	0	9	4	0	
mcp2k	406323	22	25	0	17	8	0	
mcp2k	406367	16	14	0	9	5	0	
mcp2k	406631	15	21	0	13	8	0	
mcp2k	407314	11	10	0	6	4	0	
mcp2k	407534	11	16	0	3	12	1	
mcp2k	407798	17	25	0	12	13	0	
mcp2k	407886	11	11	1	3	6	1	
mcp2k	408304	6	14	3	2	8	1	
mcp2k	408326	18	25	0	14	10	1	
mcp2k	408348	18	15	0	10	5	0	
mcp2k	408414	16	26	0	5	19	2	
mcp2k	408678	12	16	0	4	10	2	
mcp2k	409052	17	21	0	8	13	0	
mcp2k	409118	17	20	0	10	7	3	
mcp2k	409140	17	15	0	11	4	0	
mcp2k	409184	14	21	0	12	9	0	
mcp2k	409250	13	12	0	6	6	0	
mcp2k	409272	16	11	0	7	4	0	
mcp2k	409514	7	12	2	3	7	0	
mcp2k	409624	14	22	0	12	10	0	
mcp2k	409686	19	25	0	16	9	0	
mcp2k	409708	13	17	1	12	4	0	
mcp2k	409862	11	18	0	10	8	0	
mcp2k	409888	18	18	0	11	7	0	
mcp2k	409906	10	13	1	9	3	0	
mcp2k	410020	20	23	0	16	7	0	
mcp2k	410042	17	14	0	3	10	1	
mcp2k	410064	14	16	0	7	8	1	
mcp2k	410082	8	10	0	9	1	0	
mcp2k	410126	19	20	0	17	3	0	
mcp2k	410148	9	11	0	6	5	0	
mcp2k	410328	15	16	0	11	5	0	
mcp2k	410456	15	15	0	7	8	0	
mcp2k	410566	11	10	0	5	5	0	
mcp2k	410658	15	13	0	7	6	0	
mcp2k	410680	10	11	0	6	5	0	
mcp2k	410698	22	24	0	11	13	0	
mcp2k	410764	25	31	0	14	17	0	
mcp2k	410768	13	16	0	6	10	0	
mcp2k	411006	16	15	0	8	7	0	
mcp2k	411010	8	9	0	6	2	1	
mcp2k	411032	20	22	0	8	14	0	
mcp2k	411142	16	20	0	16	4	0	
mcp2k	411402	6	11	2	5	4	0	
mcp2k	411450	19	17	0	8	8	1	
mcp2k	411556	13	21	0	10	11	0	
mcp2k	411802	13	15	0	6	9	0	
mcp2k	411864	13	17	0	7	10	0	
mcp2k	411886	13	18	0	10	8	0	
mcp2k	411996	18	19	0	12	7	0	
mcp2k	412062	10	9	0	3	6	0	
mcp2k	412088	17	18	0	11	7	0	
mcp2k	412194	16	20	0	7	13	0	
mcp2k	412238	22	21	0	14	7	0	
mcp2k	412242	14	19	0	8	11	0	
mcp2k	412308	13	15	0	10	5	0	
mcp2k	412326	11	11	0	3	8	0	
mcp2k	412396	26	23	0	8	15	0	
mcp2k	412436	10	13	0	9	4	0	
mcp2k	412480	18	13	0	7	6	0	
mcp2k	412612	7	12	0	6	6	0	
mcp2k	412638	22	27	0	18	9	0	
mcp2k	412858	19	14	0	4	10	0	
mcp2k	413030	15	20	1	8	11	0	
mcp2k	413228	14	17	0	10	7	0	
mcp2k	413496	16	16	1	7	8	0	
mcp2k	413540	25	22	0	10	12	0	
mcp2k	413580	11	16	0	2	13	1	
mcp2k	413602	11	18	0	6	12	0	
mcp2k	413628	15	15	0	8	7	0	
mcp2k	413690	16	21	0	12	9	0	
mcp2k	413910	10	12	0	8	4	0	
mcp2k	413976	23	18	0	12	6	0	
mcp2k	414002	17	17	0	10	7	0	
mcp2k	414024	12	17	1	9	7	0	
mcp2k	414200	12	9	0	5	3	1	
mcp2k	414240	16	20	0	9	11	0	
mcp2k	414288	12	19	0	6	13	0	
mcp2k	414306	11	14	0	7	7	0	
mcp2k	414372	11	12	0	3	8	1	
mcp2k	414416	11	15	0	7	8	0	
mcp2k	414442	19	17	0	10	7	0	
mcp2k	414460	15	21	0	10	11	0	
mcp2k	414552	21	19	0	8	11	0	
mcp2k	414592	15	16	0	7	9	0	
mcp2k	414636	12	15	0	10	5	0	
mcp2k	414684	10	7	0	3	4	0	
mcp2k	414834	22	22	0	8	14	0	
mcp2k	415054	12	16	0	8	8	0	
mcp2k	415186	14	23	0	13	10	0	
mcp2k	415212	12	16	0	5	11	0	
mcp2k	415256	12	15	0	8	7	0	
mcp2k	415278	14	17	0	6	11	0	
mcp2k	415564	18	21	0	11	10	0	
mcp2k	415890	11	16	1	11	2	2	
mcp2k	415912	15	14	0	7	7	0	
mcp2k	415956	16	23	1	8	13	1	
mcp2k	416418	13	17	0	14	3	0	
mcp2k	417100	21	29	0	18	11	0	
mcp2k	417298	15	20	0	12	8	0	
mcp2k	417496	15	19	0	10	8	1	
mcp2k	417584	16	16	0	9	7	0	
mcp2k	417782	14	17	0	7	10	0	
mcp2k	473358	17	24	0	12	12	0	
mcp2k	473446	15	14	0	9	4	1	
mcp2k	473644	18	17	0	12	5	0	
mcp2k	473776	14	17	0	9	8	0	
mcp2k	473886	24	17	0	12	5	0	
mcp2k	473952	25	22	0	14	8	0	
mcp2k	474260	18	18	0	14	4	0	
mcp2k	474370	9	8	0	4	4	0	
mcp2k	474568	19	15	0	6	9	0	
mcp2k	474612	10	12	0	7	5	0	
mcp2k	474678	15	17	0	7	10	0	
mcp2k	474700	17	18	0	13	5	0	
mcp2k	474722	12	17	0	8	9	0	
mcp2k	474832	6	9	0	5	4	0	
mcp2k	475096	24	23	0	9	14	0	
mcp2k	475140	13	18	0	12	6	0	
mcp2k	475250	9	15	0	11	4	0	
mcp2k	475712	15	18	0	11	7	0	
mcp2k	475756	9	10	2	4	4	0	
mcp2k	475778	13	17	1	9	6	1	
mcp2k	475932	18	22	0	13	9	0	
mcp2k	476262	8	12	0	8	4	0	
mcp2k	476284	13	14	0	9	5	0	
mcp2k	476416	13	14	0	8	6	0	
mcp2k	476460	12	20	0	11	9	0	
mcp2k	476724	15	15	0	13	2	0	
mcp2k	476900	13	13	1	6	6	0	
mcp2k	476966	14	15	0	8	7	0	
mcp2k	477098	11	16	0	9	7	0	
mcp2k	477142	17	20	0	6	14	0	
mcp2k	477868	10	14	0	9	5	0	
mcp2k	478088	23	22	0	15	7	0	
mcp2k	478220	15	19	0	13	6	0	
mcp2k	478374	13	14	0	6	8	0	
mcp2k	478594	10	16	0	7	9	0	
mcp2k	478638	7	9	0	3	5	1	
mcp2k	478880	14	15	0	6	9	0	
mcp2k	478902	18	18	0	13	5	0	
mcp2k	479166	16	20	0	9	11	0	
mcp2k	479188	11	12	0	9	3	0	
mcp2k	479650	11	12	0	3	9	0	
mcp2k	480002	22	23	0	9	14	0	
mcp2k	480068	15	18	0	7	9	2	
mcp2k	480112	16	9	0	7	2	0	
mcp2k	480222	19	26	0	13	13	0	
mcp2k	480728	12	12	0	9	3	0	
mcp2k	480772	11	15	0	11	4	0	
mcp2k	480970	9	11	0	8	3	0	
mcp2k	481014	13	19	0	11	8	0	
mcp2k	481036	18	18	0	13	5	0	
mcp2k	493417	14	16	1	7	8	0	
mcp2k	493439	20	21	0	12	9	0	
mcp2k	493615	12	12	0	9	3	0	
mcp2k	493659	15	23	0	9	14	0	
mcp2k	493681	18	21	0	10	11	0	
mcp2k	493835	17	25	0	8	14	3	
mcp2k	494297	8	11	0	7	4	0	
mcp2k	494605	14	17	0	6	11	0	
mcp2k	494649	17	17	0	12	5	0	
mcp2k	494803	17	19	0	10	8	1	
mcp2k	494847	7	7	0	1	5	1	
mcp2k	495199	19	18	0	12	6	0	
mcp2k	495551	17	16	0	11	5	0	
mcp2k	495859	14	21	0	12	9	0	
mcp2k	495881	15	15	0	9	6	0	
mcp2k	497311	7	15	0	6	6	3	
mcp2k	497355	6	9	0	3	5	1	
mcp2k	497399	22	28	0	16	10	2	
mcp2k	497553	12	16	0	9	7	0	
mcp2k	497575	9	14	0	8	6	0	
mcp2k	497883	9	11	0	3	8	0	
mcp2k	498543	12	14	0	11	3	0	
mcp2k	498609	7	6	0	0	6	0	
mcp2k	498675	15	23	0	9	14	0	
mcp2k	498851	9	13	0	7	6	0	
mcp2k	499115	18	25	0	6	17	2	
mcp2k	499423	10	11	0	8	3	0	
mcp2k	499511	20	18	1	10	7	0	
mcp2k	499577	10	14	0	6	8	0	
mcp2k	500039	17	19	0	14	4	1	
mcp2k	500083	23	22	0	8	14	0	
mcp2k	500149	16	20	0	12	8	0	
mcp2k	500391	17	23	0	10	13	0	
mcp2k	500567	21	15	0	9	6	0	
mcp2k	500589	11	11	0	3	8	0	
mcp2k	500655	13	13	0	5	8	0	
mcp2k	500677	9	18	0	6	10	2	
mcp2k	501007	17	21	0	10	11	0	
mcp2k	501315	10	12	0	9	2	1	
mcp2k	501711	11	14	0	7	7	0	
mcp2k	502019	11	11	0	5	6	0	
mcp2k	502085	16	15	0	7	8	0	
mcp2k	502261	19	19	0	17	2	0	
mcp2k	502283	18	15	0	12	3	0	
mcp2k	502525	22	21	0	14	7	0	
mcp2k	502701	6	7	0	4	3	0	
mcp2k	502833	10	9	0	3	6	0	
mcp2k	502877	10	17	0	11	6	0	
mcp2k	502921	13	18	0	9	8	1	
mcp2k	502965	10	16	0	7	9	0	
ncpi0	18625	13	18	0	8	10	0	
ncpi0	21073	12	12	0	7	5	0	
ncpi0	37112	12	13	0	5	7	1	
ncpi0	56982	12	22	0	8	11	3	
ncpi0	71372	16	21	0	15	6	0	
ncpi0	84229	12	12	0	5	7	0	
ncpi0	105946	11	14	0	10	4	0	
ncpi0	114446	19	24	0	13	11	0	
ncpi0	142421	15	17	0	10	7	0	
ncpi0	180801	19	19	1	9	9	0	
ncpi0	259542	16	21	0	11	10	0	
ncpi0	285567	10	12	0	6	6	0	
ncpi0	314838	15	15	0	8	7	0	
ncpi0	359980	17	21	0	10	11	0	
ncpi0	399860	19	18	0	11	7	0	
ncpi0	463565	15	18	0	9	9	0	
ncpi0	506114	13	20	0	9	11	0	
ncpi0	506746	18	18	0	7	11	0	
ncpi0	521075	13	18	0	12	5	1	
nuecc48	388	15	23	0	12	11	0	
nuecc48	10550	10	15	0	10	5	0	
nuecc48	30504	6	11	1	4	6	0	
nuecc48	38856	12	15	0	8	7	0	
nuecc48	42280	13	13	0	5	7	1	
nuecc48	46363	14	19	0	10	9	0	
nuecc48	52672	13	12	0	8	4	0	
nuecc48	54095	13	20	0	10	10	0	
nuecc48	69314	16	19	0	12	7	0	
nuecc48	74544	11	15	0	9	5	1	
nuecc48	81597	13	20	0	10	10	0	
nuecc48	90055	16	11	0	8	3	0	
nuecc48	111412	19	22	0	11	11	0	
nuecc48	116962	14	18	0	10	7	1	
nuecc48	122660	11	12	0	9	2	1	
nuecc48	131357	16	25	1	12	11	1	
nuecc48	137238	20	26	0	13	13	0	
nuecc48	138009	19	17	0	6	9	2	
nuecc48	163543	15	14	0	8	6	0	
nuecc48	168596	13	18	0	10	8	0	
nuecc48	172230	17	19	0	7	11	1	
nuecc48	174637	10	9	1	4	3	1	
nuecc48	196649	10	15	0	10	5	0	
nuecc48	214469	15	18	0	7	11	0	
nuecc48	219295	19	18	0	13	5	0	
nuecc48	234638	11	12	0	7	5	0	
nuecc48	235435	19	11	0	6	5	0	
nuecc48	239794	17	13	0	9	4	0	
nuecc48	246579	15	19	0	11	8	0	
nuecc48	256587	15	13	0	7	6	0	
nuecc48	267597	10	10	0	7	3	0	
nuecc48	268067	12	15	0	6	7	2	
nuecc48	268784	21	15	0	8	7	0	
nuecc48	269774	12	14	0	7	7	0	
nuecc48	271851	17	24	0	11	12	1	
nuecc48	342199	15	23	0	11	12	0	
nuecc48	350186	19	24	0	15	9	0	
nuecc48	360535	20	24	0	17	7	0	
nuecc48	389538	10	14	0	8	6	0	
nuecc48	400474	12	20	0	12	8	0	
nuecc48	422851	11	16	0	7	9	0	
nuecc48	423981	17	18	0	10	7	1	
nuecc48	433451	18	16	0	10	6	0	
nuecc48	437699	12	11	0	4	7	0	
nuecc48	444187	18	21	0	10	11	0	
nuecc48	447477	16	17	0	8	9	0	
nuecc48	469665	11	17	0	6	10	1	
nuecc48	489330	13	17	0	6	11	0	
