det	event	block	status	plane	rr_bin	N	abs	sum_y	sum_yhat	uncov_y
pdvd	039252_10_d42fit	730	0	U	2-5	13	124307	258799	147568	0
pdvd	039252_10_d42fit	730	0	U	5-10	18	209332	379380	220024	0
pdvd	039252_10_d42fit	730	0	U	10-20	66	84741	866764	799971	135
pdvd	039252_10_d42fit	730	0	U	20-40	120	192890	1112466	968046	6301
pdvd	039252_10_d42fit	730	0	U	40+	1287	2943867	9867293	7918726	508011
pdvd	039252_10_d42fit	730	0	V	0-2	11	111122	254895	238207	0
pdvd	039252_10_d42fit	730	0	V	2-5	19	110327	339601	286386	0
pdvd	039252_10_d42fit	730	0	V	5-10	24	331810	688165	453865	11
pdvd	039252_10_d42fit	730	0	V	10-20	65	230109	1311183	1345426	476
pdvd	039252_10_d42fit	730	0	V	20-40	115	315243	1841113	1710426	2624
pdvd	039252_10_d42fit	730	0	V	40+	1672	3728551	11071009	8410172	569136
pdvd	039252_10_d42fit	730	0	W	0-2	16	36206	182486	163906	0
pdvd	039252_10_d42fit	730	0	W	2-5	16	69601	212866	148311	0
pdvd	039252_10_d42fit	730	0	W	5-10	28	217001	476618	303635	0
pdvd	039252_10_d42fit	730	0	W	10-20	72	105250	775907	792867	0
pdvd	039252_10_d42fit	730	0	W	20-40	139	187752	1154517	1182595	205
pdvd	039252_10_d42fit	730	0	W	40+	2325	3607592	14855332	12987590	564692
pdvd	039252_10_d42fit	820	3	U	0-2	16	33363	110738	87459	9267
pdvd	039252_10_d42fit	820	3	U	2-5	21	78791	188317	113416	3191
pdvd	039252_10_d42fit	820	3	U	5-10	29	52190	275300	237810	359
pdvd	039252_10_d42fit	820	3	U	10-20	62	143215	518088	421077	3364
pdvd	039252_10_d42fit	820	3	U	20-40	123	250648	1037957	891985	18137
pdvd	039252_10_d42fit	820	3	U	40+	2187	10612314	30158249	22247647	1285511
pdvd	039252_10_d42fit	820	3	V	0-2	9	52473	28616	78631	1229
pdvd	039252_10_d42fit	820	3	V	2-5	15	79867	116596	106759	13810
pdvd	039252_10_d42fit	820	3	V	5-10	10	18446	123376	104930	2382
pdvd	039252_10_d42fit	820	3	V	10-20	43	282033	530743	270294	89481
pdvd	039252_10_d42fit	820	3	V	20-40	100	551566	1084245	634833	70114
pdvd	039252_10_d42fit	820	3	V	40+	1560	7264410	15170836	9981300	1120370
pdvd	039252_10_d42fit	820	3	W	0-2	20	35182	120859	86939	2675
pdvd	039252_10_d42fit	820	3	W	2-5	17	41714	124757	109377	894
pdvd	039252_10_d42fit	820	3	W	5-10	38	26017	243963	250760	917
pdvd	039252_10_d42fit	820	3	W	10-20	77	76731	491020	480843	3201
pdvd	039252_10_d42fit	820	3	W	20-40	149	258268	1072663	945127	3410
pdvd	039252_10_d42fit	820	3	W	40+	2261	5364861	17651580	14850497	200666
pdvd	039252_10_d42fit	830	4	U	2-5	5	172973	224890	51917	79762
pdvd	039252_10_d42fit	830	4	U	5-10	8	196003	323691	127688	69396
pdvd	039252_10_d42fit	830	4	W	2-5	7	33069	31877	40214	3785
pdvd	039252_10_d42fit	830	4	W	5-10	6	21061	44602	32317	2654
pdvd	039252_10_d42fit	860	3	U	0-2	11	35707	135356	129449	2134
pdvd	039252_10_d42fit	860	3	U	2-5	27	79919	407051	350656	4827
pdvd	039252_10_d42fit	860	3	U	5-10	37	170253	724421	569146	5339
pdvd	039252_10_d42fit	860	3	U	10-20	85	263382	1190887	956909	10609
pdvd	039252_10_d42fit	860	3	U	20-40	164	483180	2446179	2028173	28735
pdvd	039252_10_d42fit	860	3	U	40+	1674	5945281	17347554	11867303	867723
pdvd	039252_10_d42fit	860	3	V	0-2	12	28318	65515	74935	0
pdvd	039252_10_d42fit	860	3	V	2-5	17	31545	131877	117428	293
pdvd	039252_10_d42fit	860	3	V	5-10	29	64642	276635	213641	1769
pdvd	039252_10_d42fit	860	3	V	10-20	57	83470	380727	306655	3783
pdvd	039252_10_d42fit	860	3	V	20-40	119	180219	757626	622513	2208
pdvd	039252_10_d42fit	860	3	V	40+	1269	7811686	18650912	13256002	1521566
pdvd	039252_10_d42fit	860	3	W	0-2	7	16712	74286	58816	0
pdvd	039252_10_d42fit	860	3	W	2-5	13	16091	154943	161068	0
pdvd	039252_10_d42fit	860	3	W	5-10	30	42230	267904	279668	0
pdvd	039252_10_d42fit	860	3	W	10-20	68	86934	461969	474781	0
pdvd	039252_10_d42fit	860	3	W	20-40	152	186068	1000689	1021311	50
pdvd	039252_10_d42fit	860	3	W	40+	1475	2562489	10685118	10373685	421197
pdvd	039252_10_d42fit	920	3	U	0-2	11	279258	91520	338204	16287
pdvd	039252_10_d42fit	920	3	U	2-5	11	443553	349770	571409	101459
pdvd	039252_10_d42fit	920	3	U	5-10	16	370298	530460	488472	72787
pdvd	039252_10_d42fit	920	3	U	10-20	36	937066	1554618	1488202	351115
pdvd	039252_10_d42fit	920	3	U	20-40	88	1642056	4035273	3313247	620641
pdvd	039252_10_d42fit	920	3	U	40+	118	2080998	4374150	2723786	1026059
pdvd	039252_10_d42fit	920	3	V	0-2	14	113553	212862	211641	6348
pdvd	039252_10_d42fit	920	3	V	2-5	23	209900	530484	402602	29195
pdvd	039252_10_d42fit	920	3	V	5-10	36	155838	463746	385980	7826
pdvd	039252_10_d42fit	920	3	V	10-20	63	374093	800389	600438	53271
pdvd	039252_10_d42fit	920	3	V	20-40	147	822101	1875881	1273100	79937
pdvd	039252_10_d42fit	920	3	V	40+	164	891914	1924602	1286552	72579
pdvd	039252_10_d42fit	920	3	W	0-2	16	50390	152712	107730	15967
pdvd	039252_10_d42fit	920	3	W	2-5	20	87875	232408	153605	566
pdvd	039252_10_d42fit	920	3	W	5-10	38	62848	290649	266969	0
pdvd	039252_10_d42fit	920	3	W	10-20	63	168551	616733	526680	493
pdvd	039252_10_d42fit	920	3	W	20-40	129	714029	1745692	1311985	10443
pdvd	039252_10_d42fit	920	3	W	40+	181	724019	2070342	1593497	87156
pdvd	039252_10_d42fit	960	3	U	0-2	2	4457	1437	5894	0
pdvd	039252_10_d42fit	960	3	U	2-5	5	24424	32880	15862	0
pdvd	039252_10_d42fit	960	3	U	5-10	28	364554	734299	625947	0
pdvd	039252_10_d42fit	960	3	U	10-20	32	302175	781127	546342	11507
pdvd	039252_10_d42fit	960	3	U	20-40	107	691136	2575199	2019897	2181
pdvd	039252_10_d42fit	960	3	U	40+	1105	4314951	16282324	13779819	133593
pdvd	039252_10_d42fit	960	3	V	0-2	11	35023	38238	45389	0
pdvd	039252_10_d42fit	960	3	V	2-5	11	209427	295405	137232	0
pdvd	039252_10_d42fit	960	3	V	5-10	40	584472	950440	469136	19565
pdvd	039252_10_d42fit	960	3	V	10-20	78	705906	1372565	711877	115754
pdvd	039252_10_d42fit	960	3	V	20-40	134	634881	1738964	1298625	11189
pdvd	039252_10_d42fit	960	3	V	40+	1038	4775857	11652966	8760901	124858
pdvd	039252_10_d42fit	960	3	W	0-2	4	2662	12348	10248	0
pdvd	039252_10_d42fit	960	3	W	5-10	28	61356	317180	270200	0
pdvd	039252_10_d42fit	960	3	W	10-20	79	101804	696788	690154	0
pdvd	039252_10_d42fit	960	3	W	20-40	165	211697	1336996	1284325	0
pdvd	039252_10_d42fit	960	3	W	40+	1580	1960079	11253006	10569835	0
pdvd	039252_10_d42fit	980	7	U	0-2	9	28979	24842	49777	0
pdvd	039252_10_d42fit	980	7	U	2-5	17	225418	325838	116682	45598
pdvd	039252_10_d42fit	980	7	U	5-10	30	180363	277210	129779	42669
pdvd	039252_10_d42fit	980	7	U	10-20	56	510730	761532	380302	188425
pdvd	039252_10_d42fit	980	7	U	20-40	131	1149865	2572545	1609834	179752
pdvd	039252_10_d42fit	980	7	U	40+	1201	2956056	10032103	8331587	436638
pdvd	039252_10_d42fit	980	7	V	0-2	10	22049	77026	75577	82
pdvd	039252_10_d42fit	980	7	V	2-5	16	160186	168799	156159	182
pdvd	039252_10_d42fit	980	7	V	5-10	32	425676	531599	136867	20549
pdvd	039252_10_d42fit	980	7	V	10-20	61	687973	1112162	588587	61547
pdvd	039252_10_d42fit	980	7	V	20-40	157	1639363	3408870	2095757	334533
pdvd	039252_10_d42fit	980	7	V	40+	1337	3874133	13464798	10324497	161148
pdvd	039252_10_d42fit	980	7	W	0-2	18	42006	116980	75120	99
pdvd	039252_10_d42fit	980	7	W	2-5	23	115807	225811	161202	0
pdvd	039252_10_d42fit	980	7	W	5-10	28	131432	252058	152258	22759
pdvd	039252_10_d42fit	980	7	W	10-20	78	250553	728410	579633	2846
pdvd	039252_10_d42fit	980	7	W	20-40	162	1192694	2828663	2060399	67335
pdvd	039252_10_d42fit	980	7	W	40+	1633	2276177	12057950	11262775	4173
pdvd	039252_10_d42fit	990	3	U	0-2	14	28923	97540	95807	9108
pdvd	039252_10_d42fit	990	3	U	2-5	23	16320	151050	145578	837
pdvd	039252_10_d42fit	990	3	U	5-10	35	49873	290855	269328	837
pdvd	039252_10_d42fit	990	3	U	10-20	66	93639	541155	488712	1720
pdvd	039252_10_d42fit	990	3	U	20-40	133	169680	998647	931149	3345
pdvd	039252_10_d42fit	990	3	U	40+	3295	10160938	38928011	32501963	577011
pdvd	039252_10_d42fit	990	3	V	0-2	10	22575	109648	94113	828
pdvd	039252_10_d42fit	990	3	V	2-5	15	36781	109062	76281	1065
pdvd	039252_10_d42fit	990	3	V	5-10	20	51538	178247	127239	1298
pdvd	039252_10_d42fit	990	3	V	10-20	58	124064	523619	447131	4579
pdvd	039252_10_d42fit	990	3	V	20-40	114	225454	869114	703814	16102
pdvd	039252_10_d42fit	990	3	V	40+	3015	10017905	39013489	32906734	459608
pdvd	039252_10_d42fit	990	3	W	0-2	16	78567	152763	75410	1033
pdvd	039252_10_d42fit	990	3	W	2-5	25	22008	175525	173727	1179
pdvd	039252_10_d42fit	990	3	W	5-10	31	32640	262471	249519	1922
pdvd	039252_10_d42fit	990	3	W	10-20	65	81798	534914	534234	1992
pdvd	039252_10_d42fit	990	3	W	20-40	134	151464	1017461	971711	3629
pdvd	039252_10_d42fit	990	3	W	40+	3878	6411108	31401433	29174367	122361
pdvd	039252_10_d42fit	1020	3	U	0-2	16	47662	95375	106993	0
pdvd	039252_10_d42fit	1020	3	U	2-5	18	22680	158055	140957	253
pdvd	039252_10_d42fit	1020	3	U	5-10	27	43726	266304	247022	155
pdvd	039252_10_d42fit	1020	3	U	10-20	53	132835	762513	665590	1777
pdvd	039252_10_d42fit	1020	3	U	20-40	102	312599	1810311	1636154	295
pdvd	039252_10_d42fit	1020	3	U	40+	1933	6854216	28477233	24914763	172126
pdvd	039252_10_d42fit	1020	3	V	0-2	18	28886	118655	107157	66
pdvd	039252_10_d42fit	1020	3	V	2-5	19	16879	109456	123291	215
pdvd	039252_10_d42fit	1020	3	V	5-10	26	30109	201346	221705	246
pdvd	039252_10_d42fit	1020	3	V	10-20	65	107652	628001	626997	1513
pdvd	039252_10_d42fit	1020	3	V	20-40	136	175911	941258	904447	5063
pdvd	039252_10_d42fit	1020	3	V	40+	1962	6586462	26395967	23452275	192629
pdvd	039252_10_d42fit	1020	3	W	0-2	19	116516	221080	109816	0
pdvd	039252_10_d42fit	1020	3	W	2-5	16	19343	150977	139120	0
pdvd	039252_10_d42fit	1020	3	W	5-10	32	42730	281469	249057	0
pdvd	039252_10_d42fit	1020	3	W	10-20	61	158649	740348	666965	0
pdvd	039252_10_d42fit	1020	3	W	20-40	123	195231	1111373	997854	0
pdvd	039252_10_d42fit	1020	3	W	40+	2025	3842692	19884377	18129147	163
pdvd	039252_10_d42fit	1030	0	U	0-2	16	71372	395257	374041	0
pdvd	039252_10_d42fit	1030	0	U	2-5	17	59475	511760	494599	43
pdvd	039252_10_d42fit	1030	0	U	5-10	29	113983	648126	599321	1129
pdvd	039252_10_d42fit	1030	0	U	10-20	57	257503	1308712	1110899	220
pdvd	039252_10_d42fit	1030	0	U	20-40	116	241975	1835139	1714926	397
pdvd	039252_10_d42fit	1030	0	U	40+	549	1270250	5363834	4959232	7099
pdvd	039252_10_d42fit	1030	0	V	0-2	14	73139	420052	351719	0
pdvd	039252_10_d42fit	1030	0	V	2-5	22	88493	461457	372964	15
pdvd	039252_10_d42fit	1030	0	V	5-10	23	121060	456744	379848	12
pdvd	039252_10_d42fit	1030	0	V	10-20	72	266564	783496	696320	14665
pdvd	039252_10_d42fit	1030	0	V	20-40	136	236902	1461272	1288226	1273
pdvd	039252_10_d42fit	1030	0	V	40+	556	1445936	6017003	5030843	6411
pdvd	039252_10_d42fit	1030	0	W	0-2	21	46304	391729	402295	0
pdvd	039252_10_d42fit	1030	0	W	2-5	23	32240	315746	325234	0
pdvd	039252_10_d42fit	1030	0	W	5-10	40	81071	408083	398478	0
pdvd	039252_10_d42fit	1030	0	W	10-20	80	82501	674649	697614	0
pdvd	039252_10_d42fit	1030	0	W	20-40	163	120565	1271756	1280815	0
pdvd	039252_10_d42fit	1030	0	W	40+	724	598868	4166398	4092730	0
pdvd	039252_11_d42fit	260	7	U	2-5	16	18187	155381	150316	0
pdvd	039252_11_d42fit	260	7	U	5-10	26	22647	269631	257322	130
pdvd	039252_11_d42fit	260	7	U	10-20	57	62430	537130	506636	362
pdvd	039252_11_d42fit	260	7	U	20-40	120	290511	1271825	1075668	2181
pdvd	039252_11_d42fit	260	7	U	40+	719	1692744	7412294	6169074	66773
pdvd	039252_11_d42fit	260	7	V	0-2	11	92252	86992	151698	0
pdvd	039252_11_d42fit	260	7	V	2-5	19	66978	392352	345130	8017
pdvd	039252_11_d42fit	260	7	V	5-10	32	194887	879277	686536	12588
pdvd	039252_11_d42fit	260	7	V	10-20	69	334837	1361637	1050250	29311
pdvd	039252_11_d42fit	260	7	V	20-40	128	476996	1702632	1264012	36214
pdvd	039252_11_d42fit	260	7	V	40+	873	3679389	10828038	7914713	649584
pdvd	039252_11_d42fit	260	7	W	0-2	14	33016	112807	79791	0
pdvd	039252_11_d42fit	260	7	W	2-5	27	15333	176109	171042	0
pdvd	039252_11_d42fit	260	7	W	5-10	40	32930	327589	345849	440
pdvd	039252_11_d42fit	260	7	W	10-20	74	48036	587676	611368	0
pdvd	039252_11_d42fit	260	7	W	20-40	145	195665	1182236	1224097	0
pdvd	039252_11_d42fit	260	7	W	40+	1059	1818758	8743642	8424878	62986
pdvd	039252_11_d42fit	270	0	U	0-2	5	27283	65165	41054	0
pdvd	039252_11_d42fit	270	0	U	2-5	2	35	35	0	35
pdvd	039252_11_d42fit	270	0	U	5-10	17	90452	119911	42183	44675
pdvd	039252_11_d42fit	270	0	U	20-40	5	5940	83657	85559	0
pdvd	039252_11_d42fit	270	0	U	40+	857	3091131	7686544	4781997	625874
pdvd	039252_11_d42fit	270	0	V	0-2	5	25966	55505	54669	0
pdvd	039252_11_d42fit	270	0	V	2-5	8	37087	33051	49418	0
pdvd	039252_11_d42fit	270	0	V	5-10	34	191061	271905	163206	130009
pdvd	039252_11_d42fit	270	0	V	10-20	50	165767	533408	400277	45581
pdvd	039252_11_d42fit	270	0	V	20-40	117	300497	994958	962021	63772
pdvd	039252_11_d42fit	270	0	V	40+	959	3787885	7107574	8037895	230767
pdvd	039252_11_d42fit	270	0	W	0-2	12	85257	174147	88890	0
pdvd	039252_11_d42fit	270	0	W	2-5	10	28494	62276	37220	956
pdvd	039252_11_d42fit	270	0	W	5-10	26	219030	388046	186606	24101
pdvd	039252_11_d42fit	270	0	W	10-20	62	93320	439008	384096	4894
pdvd	039252_11_d42fit	270	0	W	20-40	138	219912	1099425	958639	7019
pdvd	039252_11_d42fit	270	0	W	40+	1193	1920342	9598984	8645866	55236
pdvd	039252_11_d42fit	280	7	U	0-2	8	31426	112478	108490	0
pdvd	039252_11_d42fit	280	7	U	2-5	16	69052	288293	264315	734
pdvd	039252_11_d42fit	280	7	U	5-10	21	67166	408146	399648	81
pdvd	039252_11_d42fit	280	7	U	10-20	39	305887	700208	527145	8
pdvd	039252_11_d42fit	280	7	U	20-40	67	213410	987902	835536	1761
pdvd	039252_11_d42fit	280	7	U	40+	3	9702	13030	9336	0
pdvd	039252_11_d42fit	280	7	V	0-2	13	22534	134583	130615	0
pdvd	039252_11_d42fit	280	7	V	2-5	21	50283	291126	266105	0
pdvd	039252_11_d42fit	280	7	V	5-10	31	51300	388853	376137	0
pdvd	039252_11_d42fit	280	7	V	10-20	35	122120	378712	313678	0
pdvd	039252_11_d42fit	280	7	W	0-2	13	21428	146893	139463	0
pdvd	039252_11_d42fit	280	7	W	2-5	20	40708	290125	279985	0
pdvd	039252_11_d42fit	280	7	W	5-10	28	41759	370272	360551	0
pdvd	039252_11_d42fit	280	7	W	10-20	60	299173	771030	515745	0
pdvd	039252_11_d42fit	280	7	W	20-40	130	176009	1029941	959738	0
pdvd	039252_11_d42fit	280	7	W	40+	11	5998	20847	16417	0
pdvd	039252_11_d42fit	310	3	U	0-2	19	67796	135918	128298	781
pdvd	039252_11_d42fit	310	3	U	2-5	9	84265	238643	158070	0
pdvd	039252_11_d42fit	310	3	U	5-10	24	90862	272808	189810	499
pdvd	039252_11_d42fit	310	3	U	10-20	55	839966	1633753	866445	55877
pdvd	039252_11_d42fit	310	3	U	20-40	115	1374101	2848093	1715012	7197
pdvd	039252_11_d42fit	310	3	U	40+	663	3040386	10816106	8948190	68036
pdvd	039252_11_d42fit	310	3	V	0-2	15	1879472	1617697	551237	1345112
pdvd	039252_11_d42fit	310	3	V	5-10	17	623421	617380	491929	213260
pdvd	039252_11_d42fit	310	3	V	10-20	34	808766	1459894	1103138	115081
pdvd	039252_11_d42fit	310	3	V	20-40	81	2462826	3216345	1758707	762666
pdvd	039252_11_d42fit	310	3	V	40+	413	7147140	17352564	12606864	772998
pdvd	039252_11_d42fit	310	3	W	0-2	17	58075	130667	83516	0
pdvd	039252_11_d42fit	310	3	W	2-5	15	67122	195905	160865	0
pdvd	039252_11_d42fit	310	3	W	5-10	36	203196	497171	345231	827
pdvd	039252_11_d42fit	310	3	W	10-20	63	72367	569689	548960	0
pdvd	039252_11_d42fit	310	3	W	20-40	143	145225	1093524	1096489	0
pdvd	039252_11_d42fit	310	3	W	40+	748	1436148	7159061	6568559	496
pdvd	039252_11_d42fit	320	3	U	0-2	12	36457	129881	155330	1766
pdvd	039252_11_d42fit	320	3	U	2-5	14	37838	200176	183882	5531
pdvd	039252_11_d42fit	320	3	U	5-10	25	146420	375565	273797	47161
pdvd	039252_11_d42fit	320	3	U	10-20	54	236912	737945	531117	21157
pdvd	039252_11_d42fit	320	3	U	20-40	106	585758	1595844	1029492	52209
pdvd	039252_11_d42fit	320	3	U	40+	886	5715658	15077180	10926674	957496
pdvd	039252_11_d42fit	320	3	V	0-2	18	56394	151805	127797	5708
pdvd	039252_11_d42fit	320	3	V	2-5	18	46208	233457	209559	0
pdvd	039252_11_d42fit	320	3	V	5-10	37	177963	469124	342807	1252
pdvd	039252_11_d42fit	320	3	V	10-20	69	171713	839969	727872	2683
pdvd	039252_11_d42fit	320	3	V	20-40	144	477968	1746052	1350986	2174
pdvd	039252_11_d42fit	320	3	V	40+	1101	4488881	20958746	18354433	105036
pdvd	039252_11_d42fit	320	3	W	0-2	21	50561	175175	129880	0
pdvd	039252_11_d42fit	320	3	W	2-5	23	24657	197271	214056	0
pdvd	039252_11_d42fit	320	3	W	5-10	36	75382	329106	344136	0
pdvd	039252_11_d42fit	320	3	W	10-20	72	191960	775369	745381	75
pdvd	039252_11_d42fit	320	3	W	20-40	136	357461	1361628	1392777	790
pdvd	039252_11_d42fit	320	3	W	40+	1263	2178909	11872438	11721039	86281
pdvd	039252_11_d42fit	350	3	U	0-2	17	26607	67791	84142	701
pdvd	039252_11_d42fit	350	3	U	2-5	17	26676	160448	151438	20
pdvd	039252_11_d42fit	350	3	U	5-10	27	56238	277258	246908	264
pdvd	039252_11_d42fit	350	3	U	10-20	55	99403	515450	496147	2079
pdvd	039252_11_d42fit	350	3	U	20-40	119	246463	1095766	1001021	2274
pdvd	039252_11_d42fit	350	3	U	40+	1107	6047511	16193271	12753138	71284
pdvd	039252_11_d42fit	350	3	V	0-2	12	44907	112050	97819	425
pdvd	039252_11_d42fit	350	3	V	2-5	11	51528	183268	164358	0
pdvd	039252_11_d42fit	350	3	V	5-10	16	65014	282776	261268	368
pdvd	039252_11_d42fit	350	3	V	10-20	35	136419	597929	539324	45
pdvd	039252_11_d42fit	350	3	V	20-40	69	261088	1283214	1102408	58
pdvd	039252_11_d42fit	350	3	V	40+	636	8460514	17056700	12663130	150952
pdvd	039252_11_d42fit	350	3	W	0-2	21	72660	166731	105277	0
pdvd	039252_11_d42fit	350	3	W	2-5	18	28230	167369	158083	0
pdvd	039252_11_d42fit	350	3	W	5-10	28	67173	295160	273393	0
pdvd	039252_11_d42fit	350	3	W	10-20	64	93096	565654	536338	0
pdvd	039252_11_d42fit	350	3	W	20-40	130	264595	1267902	1118695	0
pdvd	039252_11_d42fit	350	3	W	40+	1135	3182997	12041196	9940893	13018
pdvd	039252_11_d42fit	410	3	U	0-2	9	19661	91723	92290	0
pdvd	039252_11_d42fit	410	3	U	2-5	14	25546	147152	123022	0
pdvd	039252_11_d42fit	410	3	U	5-10	27	44971	199372	167211	1022
pdvd	039252_11_d42fit	410	3	U	10-20	57	104258	532816	446086	14
pdvd	039252_11_d42fit	410	3	U	20-40	101	187453	959402	822685	282
pdvd	039252_11_d42fit	410	3	U	40+	828	3089720	9207573	6349639	203837
pdvd	039252_11_d42fit	410	3	V	0-2	9	21257	88277	102506	0
pdvd	039252_11_d42fit	410	3	V	2-5	19	42132	192524	166760	3987
pdvd	039252_11_d42fit	410	3	V	5-10	31	182587	346037	208628	7341
pdvd	039252_11_d42fit	410	3	V	10-20	73	235985	816622	601901	16533
pdvd	039252_11_d42fit	410	3	V	20-40	141	451404	1509121	1121105	32399
pdvd	039252_11_d42fit	410	3	V	40+	1019	4511143	13109499	9501792	438303
pdvd	039252_11_d42fit	410	3	W	0-2	14	23423	117864	102299	0
pdvd	039252_11_d42fit	410	3	W	2-5	25	33813	161559	172188	247
pdvd	039252_11_d42fit	410	3	W	5-10	39	63150	212080	207796	643
pdvd	039252_11_d42fit	410	3	W	10-20	73	114212	561371	611049	2169
pdvd	039252_11_d42fit	410	3	W	20-40	149	209608	1108298	1130100	28116
pdvd	039252_11_d42fit	410	3	W	40+	929	2487349	8478396	9161883	368435
pdvd	039252_11_d42fit	650	7	U	0-2	21	42841	87587	103654	0
pdvd	039252_11_d42fit	650	7	U	2-5	16	21928	145264	141784	0
pdvd	039252_11_d42fit	650	7	U	5-10	33	35384	283442	289170	0
pdvd	039252_11_d42fit	650	7	U	10-20	64	163262	701500	634980	0
pdvd	039252_11_d42fit	650	7	U	20-40	130	389440	1284232	1157048	0
pdvd	039252_11_d42fit	650	7	U	40+	87	227432	930150	836714	44202
pdvd	039252_11_d42fit	650	7	V	0-2	15	63632	152569	124523	1867
pdvd	039252_11_d42fit	650	7	V	2-5	6	31539	99020	80111	0
pdvd	039252_11_d42fit	650	7	V	5-10	26	64087	387617	353206	1113
pdvd	039252_11_d42fit	650	7	V	10-20	36	169406	705631	604775	0
pdvd	039252_11_d42fit	650	7	V	20-40	78	407941	1186257	1017484	5843
pdvd	039252_11_d42fit	650	7	V	40+	70	305128	964054	860956	2661
pdvd	039252_11_d42fit	650	7	W	0-2	23	137624	240805	105421	0
pdvd	039252_11_d42fit	650	7	W	2-5	16	42421	180376	141887	0
pdvd	039252_11_d42fit	650	7	W	5-10	30	43696	315088	285434	0
pdvd	039252_11_d42fit	650	7	W	10-20	61	168071	758656	639873	0
pdvd	039252_11_d42fit	650	7	W	20-40	114	284951	1376320	1154861	0
pdvd	039252_11_d42fit	650	7	W	40+	85	148728	937832	842872	0
pdvd	039252_11_d42fit	720	3	U	0-2	10	125701	218669	99202	0
pdvd	039252_11_d42fit	720	3	U	2-5	10	167939	716487	549036	0
pdvd	039252_11_d42fit	720	3	U	5-10	31	141898	605489	482019	484
pdvd	039252_11_d42fit	720	3	U	10-20	51	457061	1278381	873106	1484
pdvd	039252_11_d42fit	720	3	U	20-40	122	382192	2295867	2108923	7110
pdvd	039252_11_d42fit	720	3	U	40+	2193	8517489	29620961	23650168	1639339
pdvd	039252_11_d42fit	720	3	V	0-2	16	182826	323465	178653	0
pdvd	039252_11_d42fit	720	3	V	2-5	14	141099	581577	470012	0
pdvd	039252_11_d42fit	720	3	V	5-10	30	66463	332152	282281	3576
pdvd	039252_11_d42fit	720	3	V	10-20	62	488615	967504	715221	17460
pdvd	039252_11_d42fit	720	3	V	20-40	134	322366	2104029	1891177	2962
pdvd	039252_11_d42fit	720	3	V	40+	2111	5222895	20870498	17722069	509326
pdvd	039252_11_d42fit	720	3	W	0-2	18	121697	130796	42311	0
pdvd	039252_11_d42fit	720	3	W	2-5	23	90583	330421	281940	0
pdvd	039252_11_d42fit	720	3	W	5-10	43	31411	231739	249904	0
pdvd	039252_11_d42fit	720	3	W	10-20	60	116870	482608	422128	0
pdvd	039252_11_d42fit	720	3	W	20-40	157	84586	1041973	1057051	0
pdvd	039252_11_d42fit	720	3	W	40+	2580	4168445	20656332	18743239	120780
pdvd	039252_11_d42fit	800	2	U	0-2	16	58854	117444	71016	10088
pdvd	039252_11_d42fit	800	2	U	2-5	17	100369	152428	56525	18138
pdvd	039252_11_d42fit	800	2	U	5-10	29	197452	228341	64637	145293
pdvd	039252_11_d42fit	800	2	U	10-20	9	14931	21533	8674	1077
pdvd	039252_11_d42fit	800	2	U	20-40	76	528203	1006254	722303	93358
pdvd	039252_11_d42fit	800	2	U	40+	66	792821	1077188	328577	594805
pdvd	039252_11_d42fit	800	2	W	0-2	12	69035	110576	62345	6980
pdvd	039252_11_d42fit	800	2	W	2-5	2	2780	737	3513	2
pdvd	039252_11_d42fit	800	2	W	5-10	8	81339	130504	62725	0
pdvd	039252_11_d42fit	800	2	W	10-20	2	4596	11396	12060	0
pdvd	039252_11_d42fit	800	2	W	20-40	112	902232	1479242	787858	309351
pdvd	039252_11_d42fit	800	2	W	40+	67	1020554	1327317	392481	727977
pdvd	039252_11_d42fit	850	7	U	0-2	8	19587	35476	52941	0
pdvd	039252_11_d42fit	850	7	U	2-5	14	34693	144893	140132	11684
pdvd	039252_11_d42fit	850	7	U	5-10	30	90959	309700	231751	7269
pdvd	039252_11_d42fit	850	7	U	10-20	54	108825	507777	429668	13150
pdvd	039252_11_d42fit	850	7	U	20-40	86	293353	882608	693943	64224
pdvd	039252_11_d42fit	850	7	U	40+	141	578846	1561522	1077388	121814
pdvd	039252_11_d42fit	850	7	V	0-2	9	21070	76524	61436	0
pdvd	039252_11_d42fit	850	7	V	2-5	27	39340	170193	143229	2171
pdvd	039252_11_d42fit	850	7	V	5-10	36	37855	225442	215369	2816
pdvd	039252_11_d42fit	850	7	V	10-20	67	66849	460498	421689	3204
pdvd	039252_11_d42fit	850	7	V	20-40	128	338884	1018318	767530	41859
pdvd	039252_11_d42fit	850	7	V	40+	198	564672	1564921	1141551	88628
pdvd	039252_11_d42fit	850	7	W	0-2	15	82322	133387	66103	0
pdvd	039252_11_d42fit	850	7	W	2-5	22	18231	149294	143539	0
pdvd	039252_11_d42fit	850	7	W	5-10	37	34944	251698	248106	255
pdvd	039252_11_d42fit	850	7	W	10-20	62	58595	442636	444377	0
pdvd	039252_11_d42fit	850	7	W	20-40	132	340983	1064508	854365	3012
pdvd	039252_11_d42fit	850	7	W	40+	184	440321	1466805	1309730	18761
pdvd	039252_11_d42fit	880	3	U	0-2	15	76738	114001	135959	7440
pdvd	039252_11_d42fit	880	3	U	2-5	11	18406	97801	94909	0
pdvd	039252_11_d42fit	880	3	U	5-10	23	61382	350544	349630	441
pdvd	039252_11_d42fit	880	3	U	10-20	38	323895	482217	385008	21626
