root	plane	slice	t_ns	adv	thresh	q-3	q-2	q-1	q+0	q+1	q+2	q+3
work/039252_16_d42fit/tracking-stm.root	0	1280	1.85461e+06	0.0552958	244.174	0	0	9620	10259	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1281	1.85461e+06	0.0552958	244.174	0	0	9625	14267	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1282	1.85703e+06	0.0803834	244.174	0	0	9120	13471	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1283	1.85967e+06	0.0404554	244.174	0	0	7579	12653	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1285	1.86395e+06	0.0132503	244.174	0	0	6244	20371	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1287	1.86777e+06	0.115371	244.174	0	0	3820	16996	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1288	1.86961e+06	0.154588	244.174	0	0	2610	17835	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1290	1.87341e+06	0.040725	244.174	0	0	1643	17724	393	0	0
work/039252_16_d42fit/tracking-stm.root	0	1291	1.87605e+06	0.0336447	244.174	0	0	1515	17653	6	0	0
work/039252_16_d42fit/tracking-stm.root	0	1293	1.87984e+06	0.0596019	244.174	0	0	680	18105	1232	0	0
work/039252_16_d42fit/tracking-stm.root	0	1295	1.88315e+06	0.226288	244.174	0	0	0	17673	2338	493	0
work/039252_16_d42fit/tracking-stm.root	0	1296	1.88595e+06	0.0942221	260.55	0	0	16662	3190	1926	0	0
work/039252_16_d42fit/tracking-stm.root	0	1297	1.88853e+06	0.153676	244.174	0	0	0	17128	3622	1362	0
work/039252_16_d42fit/tracking-stm.root	0	1298	1.88853e+06	0.153676	244.174	0	0	0	16952	7027	31	0
work/039252_16_d42fit/tracking-stm.root	0	1299	1.89108e+06	0.108679	244.174	0	0	0	15392	7909	0	0
work/039252_16_d42fit/tracking-stm.root	0	1300	1.89363e+06	0.0493942	260.55	0	0	13183	9329	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1302	1.89766e+06	0.0334045	260.55	0	0	10883	11294	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1304	1.90225e+06	0.0818426	260.55	0	49	7218	13398	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1306	1.90658e+06	0.0571696	260.55	0	0	7084	13993	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1307	1.90658e+06	0.0571696	260.55	0	0	6422	14840	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1308	1.90995e+06	0.0049045	260.55	0	8	5369	18396	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1309	1.91271e+06	0.0499176	260.55	0	31	4439	26584	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1310	1.91271e+06	0.0499176	260.55	0	0	3261	31211	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1311	1.91547e+06	0.0709734	260.55	0	142	1229	28331	0	190	0
work/039252_16_d42fit/tracking-stm.root	0	1312	1.91823e+06	0.0189726	260.55	0	0	884	34537	2045	26	0
work/039252_16_d42fit/tracking-stm.root	0	1314	1.92219e+06	0.0014144	260.55	0	0	0	23430	1310	0	0
work/039252_16_d42fit/tracking-stm.root	0	1316	1.92555e+06	0.0771813	260.55	0	0	0	15916	2880	0	0
work/039252_16_d42fit/tracking-stm.root	0	1317	1.92855e+06	0.0949997	260.55	0	0	0	14986	4253	0	0
work/039252_16_d42fit/tracking-stm.root	0	1318	1.92855e+06	0.0949997	260.55	0	0	0	13474	5912	0	0
work/039252_16_d42fit/tracking-stm.root	0	1319	1.93188e+06	0.0740332	260.55	0	0	0	12791	9937	0	0
work/039252_16_d42fit/tracking-stm.root	0	1320	1.93442e+06	0.0964104	253.197	0	0	13063	13128	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1321	1.93442e+06	0.0964104	253.197	0	0	12060	15078	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1322	1.93697e+06	0.118682	253.197	0	0	9968	15219	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1323	1.93939e+06	0.0917418	253.197	0	0	7926	12259	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1325	1.94301e+06	0.0581266	253.197	0	0	3788	11358	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1326	1.94663e+06	0.0224205	253.197	0	487	3002	15505	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1327	1.94663e+06	0.0224205	253.197	0	83	2340	20936	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1328	1.95008e+06	0.0227185	253.197	0	0	938	21137	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1330	1.95388e+06	0.0344694	253.197	0	0	801	19505	0	101	0
work/039252_16_d42fit/tracking-stm.root	0	1332	1.95694e+06	0.0305284	253.197	0	0	0	16410	967	0	0
work/039252_16_d42fit/tracking-stm.root	0	1333	1.95971e+06	0.0654585	253.197	0	0	0	15094	1955	0	0
work/039252_16_d42fit/tracking-stm.root	0	1334	1.96256e+06	0.218295	253.197	0	0	647	13101	4452	0	0
work/039252_16_d42fit/tracking-stm.root	0	1335	1.96256e+06	0.218295	253.197	0	0	1355	12056	6924	0	0
work/039252_16_d42fit/tracking-stm.root	0	1336	1.96579e+06	0.111142	276.661	0	151	16030	11522	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1338	1.97073e+06	0.048967	276.661	0	709	11848	18306	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1339	1.97073e+06	0.048967	276.661	0	527	4768	10760	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1340	1.97411e+06	0.0770826	276.661	0	194	1388	7453	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1342	1.9775e+06	0.100333	276.661	0	1881	0	12870	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1343	1.98017e+06	0.00134294	276.661	0	585	0	22368	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1345	1.98306e+06	0.0818057	276.661	0	2192	6196	50222	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1346	1.98673e+06	0.000719885	276.661	0	5805	24424	58938	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1347	1.98673e+06	0.000719885	276.661	0	6587	24871	38738	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1349	1.99173e+06	0.0848676	276.661	0	819	112	18631	920	0	0
work/039252_16_d42fit/tracking-stm.root	0	1350	1.99425e+06	0.137691	276.661	0	10	0	18871	1997	0	0
work/039252_16_d42fit/tracking-stm.root	0	1352	1.99702e+06	0.1009	276.661	0	0	0	15154	6530	0	0
work/039252_16_d42fit/tracking-stm.root	0	1353	1.99979e+06	0.0783391	263.714	0	0	10802	9360	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1354	2.00242e+06	0.054524	263.714	0	0	9841	11125	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1355	2.00242e+06	0.054524	263.714	0	0	9231	12097	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1356	2.00504e+06	0.112541	263.714	0	358	7630	14268	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1357	2.00844e+06	0.0657741	263.714	0	270	6693	20112	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1358	2.00844e+06	0.0657741	263.714	0	0	6517	24496	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1359	2.01273e+06	0.0246714	263.714	0	0	4983	23161	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1360	2.01273e+06	0.0246714	263.714	0	32	3432	21300	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1362	2.01729e+06	0.0679433	263.714	0	0	1864	17695	0	23	0
work/039252_16_d42fit/tracking-stm.root	0	1363	2.01982e+06	0.0925441	263.714	0	0	1045	21397	523	0	0
work/039252_16_d42fit/tracking-stm.root	0	1364	2.02234e+06	0.0906993	263.714	0	0	1544	20857	3099	0	0
work/039252_16_d42fit/tracking-stm.root	0	1365	2.02234e+06	0.0906993	263.714	0	0	926	15794	3456	0	0
work/039252_16_d42fit/tracking-stm.root	0	1367	2.02703e+06	0.0697141	239.884	0	1579	11444	6687	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1368	2.03037e+06	0.0873083	239.884	0	1245	9064	8638	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1369	2.03037e+06	0.0873083	239.884	0	493	7523	10063	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1370	2.03455e+06	0.0561398	239.884	0	1258	6570	12487	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1371	2.03455e+06	0.0561398	239.884	0	95	5127	14863	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1373	2.03889e+06	0.0369954	239.884	0	1808	2308	24612	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1374	2.04184e+06	0.084884	239.884	0	1450	6348	33310	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1376	2.04577e+06	0.0626567	239.884	0	0	10406	29452	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1378	2.04984e+06	0.051283	239.884	0	191	436	14289	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1380	2.05327e+06	0.0462529	239.884	0	0	6	14247	5346	0	0
work/039252_16_d42fit/tracking-stm.root	0	1381	2.0567e+06	0.142409	239.884	0	0	0	14087	8989	0	0
work/039252_16_d42fit/tracking-stm.root	0	1382	2.0567e+06	0.142409	239.884	0	0	179	12074	10521	0	0
work/039252_16_d42fit/tracking-stm.root	0	1384	2.0608e+06	0.0640595	214.921	0	1941	5978	11861	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1385	2.06351e+06	0.0197368	214.921	0	1529	5092	14441	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1386	2.06597e+06	0.0172226	214.921	0	2671	4280	17950	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1388	2.07019e+06	0.00558485	214.921	0	1395	3589	12250	1007	839	0
work/039252_16_d42fit/tracking-stm.root	0	1390	2.0735e+06	0.203598	214.921	0	3502	1421	12183	2742	1991	0
work/039252_16_d42fit/tracking-stm.root	0	1392	2.07692e+06	0.10864	232.305	4493	2376	8288	7977	3039	0	0
work/039252_16_d42fit/tracking-stm.root	0	1394	2.08195e+06	0.0374037	232.305	6117	2097	6244	14769	3751	0	0
work/039252_16_d42fit/tracking-stm.root	0	1396	2.08555e+06	0.0292679	232.305	3614	1305	1736	17858	3651	0	0
work/039252_16_d42fit/tracking-stm.root	0	1397	2.08855e+06	0.0310548	232.305	1404	979	283	19988	2400	0	0
work/039252_16_d42fit/tracking-stm.root	0	1398	2.08855e+06	0.0310548	232.305	703	80	0	17582	1740	0	0
work/039252_16_d42fit/tracking-stm.root	0	1399	2.09168e+06	0.0644588	232.305	108	0	0	13728	2738	0	0
work/039252_16_d42fit/tracking-stm.root	0	1401	2.09521e+06	0.0728135	232.305	0	0	0	4299	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1402	2.09814e+06	0.247653	232.305	0	0	155	1201	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1091	651960	0.227248	188.05	0	203	5900	5715	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1134	738135	0.106461	234.707	0	0	3052	33815	874	0	0
work/039252_16_d42fit/tracking-stm.root	0	1136	741752	0.106461	234.707	0	0	397	3902	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	1138	745369	0.0265994	233.082	0	0	0	4885	6591	0	0
work/039252_16_d42fit/tracking-stm.root	0	1141	751448	0.0327097	233.082	0	0	0	4998	7591	385	0
work/039252_16_d42fit/tracking-stm.root	0	1143	755251	0.0922141	233.082	0	0	0	10266	6370	690	0
work/039252_16_d42fit/tracking-stm.root	0	1145	759669	0.0606337	233.082	0	0	0	14547	1471	195	0
work/039252_16_d42fit/tracking-stm.root	0	1147	763312	0.0263564	233.082	0	0	0	18498	343	0	0
work/039252_16_d42fit/tracking-stm.root	0	1149	767772	0.0076978	233.082	0	0	0	12117	338	0	0
work/039252_16_d42fit/tracking-stm.root	0	1151	772093	0.0413952	233.082	0	0	0	12705	43	0	0
work/039252_16_d42fit/tracking-stm.root	0	1152	772093	0.0413952	233.082	0	0	0	13640	660	0	0
work/039252_16_d42fit/tracking-stm.root	0	1154	777478	0.0352854	233.082	0	0	0	12013	2861	0	0
work/039252_16_d42fit/tracking-stm.root	0	1155	780108	0.0213585	233.082	0	0	0	11915	986	0	0
work/039252_16_d42fit/tracking-stm.root	0	1156	780108	0.0213585	233.082	0	0	0	12873	1075	0	0
work/039252_16_d42fit/tracking-stm.root	0	1157	783056	0.157876	233.082	0	0	0	13769	428	0	0
work/039252_16_d42fit/tracking-stm.root	0	1158	786004	0.241197	233.082	0	0	0	15987	156	0	160
work/039252_16_d42fit/tracking-stm.root	0	1159	786004	0.241197	233.082	0	0	0	14517	5325	0	84
work/039252_16_d42fit/tracking-stm.root	0	2159	2.0451e+06	0.182585	223.905	0	0	0	11518	18318	0	0
work/039252_16_d42fit/tracking-stm.root	0	2187	2.09881e+06	0.247518	236.843	0	0	3409	18405	0	0	0
work/039252_16_d42fit/tracking-stm.root	0	2236	2.19718e+06	0.131703	227.675	0	0	2051	25703	614	2203	0
work/039252_16_d42fit/tracking-stm.root	1	763	819131	0.212063	248.876	0	0	4595	26469	2733	13	0
work/039252_16_d42fit/tracking-stm.root	1	768	829832	0.206068	263.346	15465	5817	21562	0	515	0	0
work/039252_16_d42fit/tracking-stm.root	1	776	844902	0.188327	256.413	4980	0	22511	60651	6137	0	0
work/039252_16_d42fit/tracking-stm.root	1	779	852030	0.0155684	247.125	0	51098	17752	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	790	873604	0.161601	253.229	0	0	0	20005	3573	20	0
work/039252_16_d42fit/tracking-stm.root	1	817	927916	0.127586	0	168	26211	20995	0	121	74	0
work/039252_16_d42fit/tracking-stm.root	1	818	930559	0.234078	249.12	0	0	31513	22443	0	1075	0
work/039252_16_d42fit/tracking-stm.root	1	819	930559	0.234078	249.12	0	0	26916	30055	0	7460	0
work/039252_16_d42fit/tracking-stm.root	1	833	959369	0.0310635	247.623	0	10445	0	427	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	834	962039	0.148638	247.623	0	3936	0	2955	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	873	1.03954e+06	0.218647	243.814	0	0	12641	11100	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	875	1.04341e+06	0.217637	243.355	2909	18423	2500	747	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	879	1.05154e+06	0.22273	237.2	4135	27830	7980	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	881	1.05502e+06	0.101998	243.355	0	205	2100	16766	1894	64	0
work/039252_16_d42fit/tracking-stm.root	1	900	1.09258e+06	0.119525	239.647	0	1106	416	15385	434	0	0
work/039252_16_d42fit/tracking-stm.root	1	901	1.09623e+06	0.185695	239.647	0	2486	1030	13459	4519	0	0
work/039252_16_d42fit/tracking-stm.root	1	917	1.12819e+06	0.139919	258.78	0	0	294	14962	4349	0	0
work/039252_16_d42fit/tracking-stm.root	1	918	1.13058e+06	0.00203276	258.78	0	0	484	7795	10442	6	0
work/039252_16_d42fit/tracking-stm.root	1	919	1.13058e+06	0.00203276	258.78	0	0	1258	1637	17578	494	73
work/039252_16_d42fit/tracking-stm.root	1	922	1.1372e+06	0.181016	258.955	0	0	0	3873	14416	673	0
work/039252_16_d42fit/tracking-stm.root	1	933	1.15939e+06	0.170764	237.414	0	13561	2534	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	936	1.16504e+06	0.218485	239.116	122	9860	2386	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	937	1.16859e+06	0.232009	237.414	0	0	6245	10543	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	938	1.16859e+06	0.232009	237.414	0	342	2296	20114	0	1013	0
work/039252_16_d42fit/tracking-stm.root	1	942	1.17705e+06	0.228438	235.459	1262	17013	2639	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	982	1.25708e+06	0.119041	236.988	1427	24079	4859	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	983	1.26049e+06	0.172675	247.392	0	502	12579	11091	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	984	1.26049e+06	0.172675	247.392	0	92	4324	17310	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	991	1.27542e+06	0.16572	238.039	0	654	678	16403	1068	0	0
work/039252_16_d42fit/tracking-stm.root	1	992	1.27798e+06	0.00830234	238.039	0	195	0	13485	5502	0	0
work/039252_16_d42fit/tracking-stm.root	1	993	1.28055e+06	0.00830234	238.039	0	0	0	7175	12463	0	0
work/039252_16_d42fit/tracking-stm.root	1	994	1.28055e+06	0.00830234	238.039	0	0	0	2321	19757	111	433
work/039252_16_d42fit/tracking-stm.root	1	1006	1.30492e+06	0.187869	222.2	42	9912	13027	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1008	1.30874e+06	0.158819	225.536	0	631	0	22342	4059	43	0
work/039252_16_d42fit/tracking-stm.root	1	1011	1.31613e+06	0.187097	228.406	595	14337	1957	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1012	1.31789e+06	0.19342	223.32	0	305	11396	7815	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1018	1.32954e+06	0.212569	233.55	0	439	18374	0	9885	16054	0
work/039252_16_d42fit/tracking-stm.root	1	1022	1.33846e+06	0.177874	229.232	0	0	5999	16136	35	0	0
work/039252_16_d42fit/tracking-stm.root	1	1023	1.33846e+06	0.177874	229.232	0	0	1914	23877	549	0	0
work/039252_16_d42fit/tracking-stm.root	1	1030	1.35451e+06	0.111287	231.49	5191	15737	26	38	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1031	1.35451e+06	0.111287	231.49	1398	16475	1641	19	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1050	1.39356e+06	0.209297	241.224	0	0	4128	14108	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1051	1.39665e+06	0.194664	202.806	568	16471	6326	296	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1052	1.39665e+06	0.194664	202.806	0	14234	22703	433	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1063	1.4199e+06	0.193918	205.285	0	247	7836	13662	0	214	0
work/039252_16_d42fit/tracking-stm.root	1	1068	1.43e+06	0.0488446	186.166	0	33	62	16091	2611	0	0
work/039252_16_d42fit/tracking-stm.root	1	1078	1.44891e+06	0.199161	207.878	0	14351	3253	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1080	1.4534e+06	0.248348	217.164	0	0	5703	18657	129	86	0
work/039252_16_d42fit/tracking-stm.root	1	1088	1.47024e+06	0.189635	205.56	544	14514	4839	570	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1090	1.47471e+06	0.22359	202.885	0	293	3218	14355	71	0	0
work/039252_16_d42fit/tracking-stm.root	1	1091	1.47471e+06	0.22359	202.885	0	783	78	16512	2384	0	0
work/039252_16_d42fit/tracking-stm.root	1	1097	1.48823e+06	0.126942	204.422	0	0	13802	23527	53	0	0
work/039252_16_d42fit/tracking-stm.root	1	1099	1.49233e+06	0.0344037	204.422	331	390	7892	17019	9092	0	0
work/039252_16_d42fit/tracking-stm.root	1	1112	1.51803e+06	0.179157	192.931	0	0	8053	10134	3	0	0
work/039252_16_d42fit/tracking-stm.root	1	1114	1.52183e+06	0.164873	0	0	14238	5375	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1122	1.53782e+06	0.180653	0	0	0	0	0	2653	362	0
work/039252_16_d42fit/tracking-stm.root	1	1125	1.5438e+06	0.0616945	198.363	0	0	0	12599	558	0	0
work/039252_16_d42fit/tracking-stm.root	1	1139	1.57134e+06	0.207789	0	1237	14789	0	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1141	1.57506e+06	0.166674	0	0	0	8351	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1143	1.57982e+06	0.152035	192.237	1544	0	0	0	22	0	0
work/039252_16_d42fit/tracking-stm.root	1	1148	1.58927e+06	0.236261	192.237	0	0	0	21620	108	0	0
work/039252_16_d42fit/tracking-stm.root	1	1150	1.59411e+06	0.225158	192.895	0	0	10427	9750	555	20	0
work/039252_16_d42fit/tracking-stm.root	1	1157	1.60685e+06	0.216021	222.294	0	0	9519	17159	33	100	0
work/039252_16_d42fit/tracking-stm.root	1	1159	1.61141e+06	0.182878	224.828	200	16119	4312	0	6	0	20969
work/039252_16_d42fit/tracking-stm.root	1	1160	1.61442e+06	0.172009	208.68	0	0	10315	11441	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1164	1.62225e+06	0.0379177	219.398	4067	15482	0	13768	2988	0	0
work/039252_16_d42fit/tracking-stm.root	1	1166	1.62588e+06	0.160702	219.398	462	12689	8274	5385	0	178	0
work/039252_16_d42fit/tracking-stm.root	1	1170	1.63425e+06	0.0382788	218.121	0	21595	4752	403	579	0	0
work/039252_16_d42fit/tracking-stm.root	1	1177	1.64649e+06	0.152851	226.897	0	5825	15795	106	22	0	0
work/039252_16_d42fit/tracking-stm.root	1	1181	1.6561e+06	0.242	225.487	1590	17580	1675	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1198	1.68941e+06	0.164509	223.705	37	19116	5999	852	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1220	1.73431e+06	0.221204	225.054	0	10908	10926	182	1207	623	1181
work/039252_16_d42fit/tracking-stm.root	1	1241	1.77569e+06	0.233043	237.502	0	0	9264	11780	68	226	0
work/039252_16_d42fit/tracking-stm.root	1	1250	1.7928e+06	0.248814	227.806	257	22252	4422	80	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1251	1.79629e+06	0.231167	246.667	0	0	15586	9635	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1257	1.80727e+06	0.186496	227.806	0	101	1274	17860	2160	770	0
work/039252_16_d42fit/tracking-stm.root	1	1274	1.8419e+06	0.14095	230.017	4307	16658	729	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1275	1.84341e+06	0.108223	246.426	0	237	0	23651	2447	0	0
work/039252_16_d42fit/tracking-stm.root	1	1277	1.8474e+06	0.201274	230.017	87	9569	14466	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1279	1.85183e+06	0.226428	235.325	0	182	0	16081	3128	0	0
work/039252_16_d42fit/tracking-stm.root	1	1288	1.86961e+06	0.227574	228.8	0	0	7020	13644	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1304	1.90225e+06	0.137641	217.098	143	17472	230	904	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1306	1.90658e+06	0.243323	220.486	0	0	7475	12909	277	45	0
work/039252_16_d42fit/tracking-stm.root	1	1307	1.90658e+06	0.243323	220.486	0	0	2689	15992	851	201	0
work/039252_16_d42fit/tracking-stm.root	1	1325	1.94301e+06	0.244076	206.733	70	11037	1035	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1334	1.96256e+06	0.215018	211.235	0	0	5162	15334	590.456	0	0
work/039252_16_d42fit/tracking-stm.root	1	1335	1.96256e+06	0.215018	211.235	0	0	985	19148	5505.03	0	0
work/039252_16_d42fit/tracking-stm.root	1	1357	2.00844e+06	0.202976	218.547	0	6	7143	18804	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1358	2.00844e+06	0.202976	218.547	0	0	1774	26344	59	0	0
work/039252_16_d42fit/tracking-stm.root	1	1364	2.02234e+06	0.224493	213.833	0	0	6095	20629	798	550	0
work/039252_16_d42fit/tracking-stm.root	1	1365	2.02234e+06	0.224493	213.833	0	88	561	17653	4336	817	0
work/039252_16_d42fit/tracking-stm.root	1	1368	2.03037e+06	0.218166	205.945	781	17966	2388	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1369	2.03037e+06	0.218166	205.945	0	13422	8033	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1370	2.03455e+06	0.16734	201.217	0	0	6276	13893	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1371	2.03455e+06	0.16734	201.217	0	0	818	17489	155	0	0
work/039252_16_d42fit/tracking-stm.root	1	1394	2.08195e+06	0.196786	212.468	259	18476	707	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1091	651960	0.0984274	235.325	0	0	0	4133	900	0	0
work/039252_16_d42fit/tracking-stm.root	1	1110	688813	0.113131	241.492	0	47574	22951	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1111	690506	0.215927	241.492	7217	63946	3536	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1113	695065	0.206651	227.806	0	9989	64035	16278	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1128	724429	0.179364	232.215	0	54902	39808	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1129	727218	0.0509537	232.215	0	69478	18870	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1131	730191	0.0735892	232.253	1059	5243	84816	0	1146	0	0
work/039252_16_d42fit/tracking-stm.root	1	1133	734518	0.174497	232.253	0	35409	58421	0	2770	0	0
work/039252_16_d42fit/tracking-stm.root	1	1134	738135	0.00838603	232.253	587	14102	19458	0	1176	0	0
work/039252_16_d42fit/tracking-stm.root	1	1135	738135	0.00838603	232.253	1331	421	1390	1829	1148	0	0
work/039252_16_d42fit/tracking-stm.root	1	1136	741752	0.00838603	232.253	542	607	354	2945	855	0	0
work/039252_16_d42fit/tracking-stm.root	1	1138	745369	0.043693	229.992	0	801	6415	2795	4613	124	0
work/039252_16_d42fit/tracking-stm.root	1	1141	751448	0.00603362	229.992	0	697	6442	7515	1777	0	0
work/039252_16_d42fit/tracking-stm.root	1	1143	755251	0.0129943	229.992	0	633	6888	9006	1324	0	0
work/039252_16_d42fit/tracking-stm.root	1	1145	759669	0.102491	229.992	0	224	2062	13079	943	0	0
work/039252_16_d42fit/tracking-stm.root	1	1154	777478	0.167411	229.992	0	752	3452	9586	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1155	780108	0.0423281	232.253	46	5800	6407	0	0	0	0
work/039252_16_d42fit/tracking-stm.root	1	1156	780108	0.0423281	232.253	0	8846	4812	183	0	0	0
