# doc pdvd/42 d42_proj2d_resid.py det=pdvd files=120
det	event	block	cluster	pass	status	npts	length_cm	kink_num	exit_L	left_L	plane	Ncells	Nlive	Ndead	Nfoot	Q_all	Q_foot	f_off	U_all	U_foot	B_foot	chi2N_foot	uncov_foot	pull_rms	pull_tail3	Nfoot_pred	absx_med	fit_chi2_med	f_off_near	f_off_far
pdvd	039349_71_d42fit	271	27	1	0	71	41.5	71	42.1	0.0	V	456	372	80	47	1167797	341677	0.7074	0.8310	0.4241	-0.3477	3.880	0.0231	1.215	0.1795	39	215.7	0.000	0.0024	0.7050
pdvd	039349_71_d42fit	271	27	1	0	71	41.5	71	42.1	0.0	W	1199	1199	0	91	5291010	483687	0.9086	0.9516	0.4691	-0.3386	36.610	0.0038	4.375	0.5556	81	215.7	0.000	0.0003	0.9083
pdvd	039349_71_d42fit	271	27	1	0	71	41.5	71	42.1	0.0	ALL	3357	2791	557	191	12992449	1121273	0.9137	0.9492	0.4871	-0.3452	21.830	0.0424	2.935	0.4136	162	215.7	0.000	0.0092	0.9045
pdvd	039349_71_d42fit	280	28	0	0	413	264.1	413	264.7	0.0	U	3586	3103	477	1510	41271832	24624415	0.4034	0.4190	0.3778	-0.3424	10.772	0.0717	2.565	0.4074	994	222.8	1.684	0.2500	0.1533
pdvd	039349_71_d42fit	280	28	0	0	413	264.1	413	264.7	0.0	V	2418	2333	80	1884	28805140	27625931	0.0409	0.3130	0.2838	-0.2531	5.580	0.0263	1.319	0.1517	1569	222.8	1.684	0.0072	0.0338
pdvd	039349_71_d42fit	280	28	0	0	413	264.1	413	264.7	0.0	W	3495	3495	0	1864	21475228	15659023	0.2708	0.4697	0.2730	-0.0466	23.033	0.0534	3.136	0.3800	1479	222.8	1.684	0.0236	0.2472
pdvd	039349_71_d42fit	280	28	0	0	413	264.1	413	264.7	0.0	ALL	9499	8931	557	5258	91552200	67909369	0.2582	0.3975	0.3154	-0.2379	13.258	0.0490	2.266	0.2981	4042	222.8	1.684	0.1205	0.1377
pdvd	039349_71_d42fit	370	37	0	3	313	198.8	313	199.4	0.0	U	2492	2008	477	644	11063186	3628998	0.6720	0.9520	0.8540	+0.0438	14.315	0.0774	3.256	0.4086	558	135.8	2.682	0.0770	0.5949
pdvd	039349_71_d42fit	370	37	0	3	313	198.8	313	199.4	0.0	V	1985	1897	80	995	12581215	7802408	0.3798	0.6314	0.5774	-0.4566	6.181	0.0856	1.504	0.2148	768	135.8	2.682	0.2431	0.1367
pdvd	039349_71_d42fit	370	37	0	3	313	198.8	313	199.4	0.0	W	3117	3117	0	1342	15927079	9243692	0.4196	0.6373	0.3754	-0.3200	26.177	0.0045	3.584	0.4630	1257	135.8	2.682	0.0290	0.3906
pdvd	039349_71_d42fit	370	37	0	3	313	198.8	313	199.4	0.0	ALL	7594	7022	557	2981	39571480	20675098	0.4775	0.7234	0.5356	-0.3077	16.940	0.0479	2.552	0.3775	2583	135.8	2.682	0.1105	0.3670
pdvd	039349_71_d42fit	430	43	0	0	149	99.9	149	95.8	0.0	U	2886	2404	477	610	16587286	6191779	0.6267	0.7320	0.2853	-0.2376	6.723	0.0430	1.940	0.2489	454	289.1	2.045	0.0075	0.6192
pdvd	039349_71_d42fit	430	43	0	0	149	99.9	149	95.8	0.0	V	1766	1681	80	530	11221898	4887723	0.5644	0.5994	0.3318	-0.2614	4.098	0.0555	1.549	0.1834	349	289.1	2.045	0.1445	0.4199
pdvd	039349_71_d42fit	430	43	0	0	149	99.9	149	95.8	0.0	W	2638	2638	0	590	14447194	5669341	0.6076	0.6996	0.2370	-0.0207	24.328	0.0421	3.609	0.5344	363	289.1	2.045	0.0048	0.6028
pdvd	039349_71_d42fit	430	43	0	0	149	99.9	149	95.8	0.0	ALL	7290	6723	557	1730	42256378	16748843	0.6036	0.6857	0.2825	-0.1711	11.923	0.0463	2.477	0.3182	1166	289.1	2.045	0.0430	0.5607
pdvd	039349_71_d42fit	460	46	0	3	66	41.9	66	42.5	0.0	U	2534	2051	477	245	11948498	1457991	0.8780	0.9596	0.6694	+0.1447	7.251	0.0478	2.482	0.3500	180	179.4	1.838	0.0011	0.8768
pdvd	039349_71_d42fit	460	46	0	3	66	41.9	66	42.5	0.0	V	1393	1308	80	146	6875862	973992	0.8583	0.8383	0.4992	-0.1956	3.461	0.0871	1.159	0.0917	109	179.4	1.838	0.1492	0.7091
pdvd	039349_71_d42fit	460	46	0	3	66	41.9	66	42.5	0.0	W	2393	2393	0	315	11427673	2339775	0.7953	0.8626	0.3294	-0.2745	21.339	0.0178	2.886	0.3951	286	179.4	1.838	0.0125	0.7827
pdvd	039349_71_d42fit	460	46	0	3	66	41.9	66	42.5	0.0	ALL	6320	5752	557	706	30252033	4771758	0.8423	0.8954	0.4680	-0.1303	12.753	0.0411	2.589	0.3235	575	179.4	1.838	0.0391	0.8032
pdvd	039349_71_d42fit	510	51	0	0	140	85.1	138	84.2	1.5	U	2962	2480	477	213	18790016	5364795	0.7145	0.9122	0.6939	-0.5318	47.094	0.0931	4.947	0.6120	183	290.0	3.922	0.1094	0.6051
pdvd	039349_71_d42fit	510	51	0	0	140	85.1	138	84.2	1.5	V	1978	1893	80	290	17077018	7159086	0.5808	0.8721	0.7044	-0.5319	37.940	0.2190	5.023	0.5268	224	290.0	3.922	0.2376	0.3432
pdvd	039349_71_d42fit	510	51	0	0	140	85.1	138	84.2	1.5	W	2914	2914	0	334	16608841	4190633	0.7477	0.8939	0.5844	-0.4409	77.247	0.0464	6.938	0.6187	299	290.0	3.922	0.1438	0.6039
pdvd	039349_71_d42fit	510	51	0	0	140	85.1	138	84.2	1.5	ALL	7854	7287	557	837	52475875	16714514	0.6815	0.8934	0.6710	-0.5090	55.955	0.1353	5.581	0.5878	706	290.0	3.922	0.1620	0.5195
pdvd	039349_71_d42fit	540	54	0	7	324	211.2	324	211.5	0.0	U	3848	3365	477	994	33933576	20397484	0.3989	0.6582	0.4316	-0.1991	23.500	0.0597	3.667	0.4579	843	282.0	2.429	0.0723	0.3266
pdvd	039349_71_d42fit	540	54	0	7	324	211.2	324	211.5	0.0	V	3760	3657	95	1380	32399220	21503294	0.3363	0.5279	0.3257	-0.1742	7.474	0.0124	2.012	0.2229	1162	282.0	2.429	0.1154	0.2209
pdvd	039349_71_d42fit	540	54	0	7	324	211.2	324	211.5	0.0	W	3983	3983	0	1358	28438895	17346336	0.3900	0.5885	0.3267	-0.2247	35.582	0.0176	4.006	0.5372	1277	282.0	2.429	0.0389	0.3512
pdvd	039349_71_d42fit	540	54	0	7	324	211.2	324	211.5	0.0	ALL	11591	11005	572	3732	94771691	59247114	0.3748	0.5927	0.3624	-0.1976	21.970	0.0302	3.189	0.4055	3282	282.0	2.429	0.0770	0.2978
pdvd	039349_71_d42fit	590	59	0	3	355	227.0	355	227.6	0.0	U	3694	3209	477	1066	17993203	6819517	0.6210	0.8355	0.5662	+0.0599	16.440	0.0820	2.819	0.3097	762	223.3	2.184	0.0048	0.6162
pdvd	039349_71_d42fit	590	59	0	3	355	227.0	355	227.6	0.0	V	4143	3794	342	1029	24831858	8306834	0.6655	0.7122	0.4647	-0.4185	5.596	0.0582	1.623	0.2178	799	223.3	2.184	0.1839	0.4815
pdvd	039349_71_d42fit	590	59	0	3	355	227.0	355	227.6	0.0	W	4693	4685	8	1691	23482513	11457381	0.5121	0.6532	0.2893	-0.2131	21.350	0.0145	2.813	0.3497	1527	223.3	2.184	0.0073	0.5048
pdvd	039349_71_d42fit	590	59	0	3	355	227.0	355	227.6	0.0	ALL	12530	11688	827	3786	66307574	26583732	0.5991	0.7247	0.4151	-0.2072	15.686	0.0455	2.385	0.3057	3088	223.3	2.184	0.0728	0.5263
pdvd	039349_71_d42fit	610	61	0	3	417	284.4	417	277.7	0.0	U	4358	3854	497	1504	25808807	13020880	0.4955	0.6874	0.4088	-0.1007	5.101	0.0545	1.506	0.1483	1234	98.8	1.448	0.0643	0.4312
pdvd	039349_71_d42fit	610	61	0	3	417	284.4	417	277.7	0.0	V	5189	4769	410	1571	31125384	12197233	0.6081	0.6622	0.3694	-0.2750	3.494	0.0332	1.153	0.0902	1320	98.8	1.448	0.1450	0.4631
pdvd	039349_71_d42fit	610	61	0	3	417	284.4	417	277.7	0.0	W	5791	5783	8	2146	30228527	15319692	0.4932	0.6265	0.2643	-0.1585	16.492	0.0067	2.417	0.2960	2078	98.8	1.448	0.0379	0.4553
pdvd	039349_71_d42fit	610	61	0	3	417	284.4	417	277.7	0.0	ALL	15338	14406	915	5221	87162718	40537805	0.5349	0.6573	0.3423	-0.1750	9.299	0.0301	1.736	0.1980	4632	98.8	1.448	0.0840	0.4509
pdvd	039349_71_d42fit	630	63	0	5	998	659.3	998	647.0	0.0	U	8347	7743	588	3375	59413341	43707637	0.2643	0.4931	0.3154	-0.1741	10.416	0.0033	2.387	0.2808	3287	67.2	2.239	0.0573	0.2070
pdvd	039349_71_d42fit	630	63	0	5	998	659.3	998	647.0	0.0	V	9653	9089	545	3742	66390888	44006629	0.3372	0.5437	0.3297	-0.1442	6.597	0.0062	1.853	0.2001	3464	67.2	2.239	0.0757	0.2615
pdvd	039349_71_d42fit	630	63	0	5	998	659.3	998	647.0	0.0	W	6016	5445	571	1826	42158982	26784956	0.3647	0.5546	0.3003	-0.0512	55.300	0.0016	5.234	0.5560	1802	67.2	2.239	0.0196	0.3451
pdvd	039349_71_d42fit	630	63	0	5	998	659.3	998	647.0	0.0	ALL	24016	22277	1704	8943	167963211	114499222	0.3183	0.5285	0.3174	-0.1339	17.982	0.0040	2.502	0.3061	8553	67.2	2.239	0.0551	0.2632
pdvd	039349_72_d42fit	110	11	0	0	516	334.2	516	332.8	0.0	U	2508	2275	230	1707	21941380	17558966	0.1997	0.2924	0.2694	-0.1685	7.592	0.0191	1.702	0.2065	1550	205.8	1.670	0.1871	0.0126
pdvd	039349_72_d42fit	110	11	0	0	516	334.2	516	332.8	0.0	V	2460	2202	257	1931	24829827	23505720	0.0533	0.3750	0.3398	-0.2345	5.759	0.0440	1.638	0.1918	1491	205.8	1.670	0.0322	0.0211
pdvd	039349_72_d42fit	110	11	0	0	516	334.2	516	332.8	0.0	W	3217	3217	0	2351	23461843	21972345	0.0635	0.2718	0.2226	-0.0906	19.262	0.0066	2.451	0.2949	2170	205.8	1.670	0.0446	0.0189
pdvd	039349_72_d42fit	110	11	0	0	516	334.2	516	332.8	0.0	ALL	8185	7694	487	5989	70233050	63037031	0.1025	0.3147	0.2793	-0.1660	11.582	0.0240	1.996	0.2391	5211	205.8	1.670	0.0847	0.0177
pdvd	039349_72_d42fit	120	12	0	3	236	155.3	236	155.9	0.0	U	1637	572	1064	128	9340457	2567339	0.7251	0.7537	0.7317	-0.6513	18.477	0.1111	4.700	0.5270	74	234.3	2.154	0.6807	0.0444
pdvd	039349_72_d42fit	120	12	0	3	236	155.3	236	155.9	0.0	V	1378	1082	295	878	8613185	7914283	0.0811	0.4438	0.3973	-0.2369	5.088	0.0503	1.572	0.1615	681	234.3	2.154	0.0267	0.0545
pdvd	039349_72_d42fit	120	12	0	3	236	155.3	236	155.9	0.0	W	1687	1687	0	1115	10330654	8414241	0.1855	0.4256	0.2972	-0.1792	25.226	0.0341	2.570	0.3344	960	234.3	2.154	0.0937	0.0918
pdvd	039349_72_d42fit	120	12	0	3	236	155.3	236	155.9	0.0	ALL	4702	3341	1359	2121	28284296	18895863	0.3319	0.5395	0.3981	-0.2675	16.483	0.0514	2.103	0.2741	1715	234.3	2.154	0.2671	0.0648
pdvd	039349_72_d42fit	130	13	0	0	122	76.0	122	76.6	0.0	U	1889	721	1168	402	5988453	4669229	0.2203	0.4944	0.3801	-0.3248	16.344	0.0315	2.936	0.3922	334	315.2	3.670	0.0709	0.1494
pdvd	039349_72_d42fit	130	13	0	0	122	76.0	122	76.6	0.0	V	1198	902	295	482	6573269	5392986	0.1796	0.4744	0.3596	-0.2402	9.824	0.0142	2.182	0.2948	441	315.2	3.670	0.0381	0.1414
pdvd	039349_72_d42fit	130	13	0	0	122	76.0	122	76.6	0.0	W	947	947	0	430	7138491	5169825	0.2758	0.6687	0.5429	-0.0479	92.255	0.1381	8.993	0.8991	218	315.2	3.670	0.0259	0.2499
pdvd	039349_72_d42fit	130	13	0	0	122	76.0	122	76.6	0.0	ALL	4034	2570	1463	1314	19700213	15232040	0.2268	0.5509	0.4281	-0.2009	38.794	0.0615	3.591	0.4602	993	315.2	3.670	0.0436	0.1832
pdvd	039349_72_d42fit	160	16	0	3	511	330.6	511	331.1	0.0	U	4521	3284	1234	1921	44455697	28365802	0.3619	0.4636	0.4313	-0.3771	9.366	0.1485	1.978	0.2758	1251	190.3	1.864	0.3232	0.0387
pdvd	039349_72_d42fit	160	16	0	3	511	330.6	511	331.1	0.0	V	3350	3001	343	2230	43750949	39605661	0.0947	0.4662	0.4119	-0.3449	7.399	0.0644	1.643	0.2077	1690	190.3	1.864	0.0488	0.0460
pdvd	039349_72_d42fit	160	16	0	3	511	330.6	511	331.1	0.0	W	3366	3366	0	2271	24456668	19598746	0.1986	0.4139	0.2702	-0.0862	25.749	0.0380	3.523	0.4348	1824	190.3	1.864	0.0569	0.1418
pdvd	039349_72_d42fit	160	16	0	3	511	330.6	511	331.1	0.0	ALL	11237	9651	1577	6422	112663314	87570209	0.2227	0.4538	0.3865	-0.2974	14.477	0.0857	2.496	0.3125	4765	190.3	1.864	0.1588	0.0639
pdvd	039349_72_d42fit	170	17	0	7	624	394.0	624	394.1	0.0	U	5535	4297	1234	2253	58691320	40447053	0.3109	0.4301	0.4003	-0.3385	13.402	0.0547	2.499	0.3620	1677	170.7	2.224	0.2445	0.0664
pdvd	039349_72_d42fit	170	17	0	7	624	394.0	624	394.1	0.0	V	4542	4183	343	2649	41762688	36310149	0.1306	0.4584	0.3771	-0.2634	7.516	0.0355	1.618	0.2224	2176	170.7	2.224	0.0496	0.0809
pdvd	039349_72_d42fit	170	17	0	7	624	394.0	624	394.1	0.0	W	4226	4226	0	2663	34802518	28149668	0.1912	0.5029	0.3858	-0.2038	30.172	0.0386	3.830	0.4467	2194	170.7	2.224	0.0940	0.0971
pdvd	039349_72_d42fit	170	17	0	7	624	394.0	624	394.1	0.0	ALL	14303	12706	1577	7565	135256526	104906870	0.2244	0.4576	0.3884	-0.2763	17.244	0.0437	2.440	0.3425	6047	170.7	2.224	0.1456	0.0788
pdvd	039349_72_d42fit	180	18	0	7	119	75.9	119	76.5	0.0	U	3073	1835	1234	332	9478496	4141858	0.5630	0.7776	0.5736	-0.2451	14.070	0.1822	2.118	0.3211	218	240.1	2.253	0.1043	0.4588
pdvd	039349_72_d42fit	180	18	0	7	119	75.9	119	76.5	0.0	V	2222	1869	343	462	10399744	6273495	0.3968	0.6218	0.3736	-0.2678	11.294	0.0295	1.386	0.2347	426	240.1	2.253	0.0509	0.3458
pdvd	039349_72_d42fit	180	18	0	7	119	75.9	119	76.5	0.0	W	1731	1731	0	621	9311272	5632608	0.3951	0.5448	0.2490	-0.1358	21.359	0.0026	2.740	0.3377	604	240.1	2.253	0.0665	0.3285
pdvd	039349_72_d42fit	180	18	0	7	119	75.9	119	76.5	0.0	ALL	7026	5435	1577	1415	29189512	16047961	0.4502	0.6478	0.3815	-0.2156	16.362	0.0595	2.226	0.2997	1248	240.1	2.253	0.0732	0.3770
pdvd	039349_72_d42fit	190	19	0	0	675	431.6	675	431.3	0.0	U	6515	5140	1367	2561	42755485	34407748	0.1952	0.3722	0.2572	-0.1604	6.044	0.0171	1.752	0.1860	2124	214.6	1.710	0.0776	0.1177
pdvd	039349_72_d42fit	190	19	0	0	675	431.6	675	431.3	0.0	V	3835	3481	343	1871	45433323	40669309	0.1049	0.3649	0.2905	-0.1752	10.864	0.0192	1.838	0.2500	1744	214.6	1.710	0.0265	0.0783
pdvd	039349_72_d42fit	190	19	0	0	675	431.6	675	431.3	0.0	W	4858	4817	41	2714	33090505	27867937	0.1578	0.3377	0.2139	-0.0653	13.750	0.0110	2.143	0.2274	2616	214.6	1.710	0.0377	0.1202
pdvd	039349_72_d42fit	190	19	0	0	675	431.6	675	431.3	0.0	ALL	15208	13438	1751	7146	121279313	102944994	0.1512	0.3600	0.2586	-0.1405	10.232	0.0163	1.966	0.2199	6484	214.6	1.710	0.0476	0.1036
pdvd	039349_72_d42fit	390	39	0	3	42	27.6	42	28.2	0.0	U	3866	2494	1367	184	6868895	1338000	0.8052	0.8430	0.1971	-0.0991	2.347	0.0005	1.117	0.0884	181	13.5	0.871	0.0058	0.7994
pdvd	039349_72_d42fit	390	39	0	3	42	27.6	42	28.2	0.0	V	1956	1602	343	132	5275118	1040350	0.8028	0.8038	0.1857	-0.0885	0.474	0.0091	0.584	0.0000	124	13.5	0.871	0.0511	0.7517
pdvd	039349_72_d42fit	390	39	0	3	42	27.6	42	28.2	0.0	W	1668	1627	41	231	5763529	1202524	0.7914	0.8187	0.1340	+0.0024	4.008	0.0000	1.674	0.1342	231	13.5	0.871	0.0068	0.7846
pdvd	039349_72_d42fit	390	39	0	3	42	27.6	42	28.2	0.0	ALL	7490	5723	1751	547	17907542	3580874	0.8000	0.8237	0.1726	-0.0619	2.596	0.0028	1.081	0.0877	536	13.5	0.871	0.0195	0.7806
pdvd	039349_72_d42fit	391	39	1	0	44	27.1	44	27.7	0.0	U	3866	2494	1367	183	6868895	1339777	0.8050	0.8407	0.1846	-0.0980	1.865	0.0001	1.126	0.0387	181	14.0	0.864	0.0056	0.7994
pdvd	039349_72_d42fit	391	39	1	0	44	27.1	44	27.7	0.0	V	1956	1602	343	123	5275118	942632	0.8213	0.7994	0.1832	-0.0851	0.408	0.0049	0.512	0.0000	119	14.0	0.864	0.0696	0.7517
pdvd	039349_72_d42fit	391	39	1	0	44	27.1	44	27.7	0.0	W	1668	1627	41	230	5763529	1201698	0.7915	0.8169	0.1242	+0.0070	3.355	0.0000	1.509	0.1087	230	14.0	0.864	0.0069	0.7846
pdvd	039349_72_d42fit	391	39	1	0	44	27.1	44	27.7	0.0	ALL	7490	5723	1751	536	17907542	3484107	0.8054	0.8209	0.1634	-0.0583	2.170	0.0014	1.137	0.0604	530	14.0	0.864	0.0249	0.7806
pdvd	039349_72_d42fit	430	43	0	0	538	346.8	538	345.5	0.0	U	5519	4147	1367	752	26736171	18188577	0.3197	0.6714	0.5200	-0.2029	70.735	0.0130	5.151	0.5812	714	312.4	3.103	0.0518	0.2679
pdvd	039349_72_d42fit	430	43	0	0	538	346.8	538	345.5	0.0	V	5183	4717	449	1424	27511183	20127313	0.2684	0.4767	0.2953	-0.1287	9.422	0.0009	2.356	0.2732	1413	312.4	3.103	0.0714	0.1970
pdvd	039349_72_d42fit	430	43	0	0	538	346.8	538	345.5	0.0	W	3496	3455	41	1406	25317515	19170530	0.2428	0.3948	0.2064	-0.0574	28.502	0.0042	3.106	0.3967	1399	312.4	3.103	0.0301	0.2127
pdvd	039349_72_d42fit	430	43	0	0	538	346.8	538	345.5	0.0	ALL	14198	12319	1857	3582	79564869	57486420	0.2775	0.5161	0.3368	-0.1284	29.783	0.0058	3.011	0.3846	3526	312.4	3.103	0.0517	0.2258
pdvd	039349_72_d42fit	450	45	0	7	329	209.4	329	209.7	0.0	U	5765	4392	1367	1389	25804174	15962392	0.3814	0.6318	0.4049	-0.2999	9.342	0.0749	2.163	0.2840	1074	173.1	1.997	0.1136	0.2678
pdvd	039349_72_d42fit	450	45	0	7	329	209.4	329	209.7	0.0	V	4596	4133	449	1125	29894763	16916409	0.4341	0.6511	0.5722	-0.4906	6.003	0.1082	1.523	0.1989	875	173.1	1.997	0.2512	0.1829
pdvd	039349_72_d42fit	450	45	0	7	329	209.4	329	209.7	0.0	W	2549	2508	41	814	12989658	6578962	0.4935	0.6343	0.2788	-0.1148	29.984	0.0368	4.008	0.4629	607	173.1	1.997	0.0617	0.4318
pdvd	039349_72_d42fit	450	45	0	7	329	209.4	329	209.7	0.0	ALL	12910	11033	1857	3328	68688595	39457763	0.4256	0.6407	0.4556	-0.3508	13.262	0.0828	2.210	0.2973	2556	173.1	1.997	0.1637	0.2618
pdvd	039349_72_d42fit	451	45	1	3	329	208.2	329	208.8	0.0	U	5765	4392	1367	1407	25804174	16184457	0.3728	0.6284	0.4075	-0.3042	9.450	0.0749	2.034	0.2778	1087	174.9	2.005	0.1054	0.2674
pdvd	039349_72_d42fit	451	45	1	3	329	208.2	329	208.8	0.0	V	4596	4133	449	1125	29894763	17194359	0.4248	0.6537	0.5905	-0.5179	6.216	0.1179	1.643	0.2103	851	174.9	2.005	0.2419	0.1829
pdvd	039349_72_d42fit	451	45	1	3	329	208.2	329	208.8	0.0	W	2549	2508	41	827	12989658	6736765	0.4814	0.6410	0.3081	-0.1432	35.162	0.0315	4.667	0.5103	631	174.9	2.005	0.0492	0.4322
pdvd	039349_72_d42fit	451	45	1	3	329	208.2	329	208.8	0.0	ALL	12910	11033	1857	3359	68688595	40115581	0.4160	0.6418	0.4693	-0.3687	14.697	0.0860	2.217	0.3126	2569	174.9	2.005	0.1542	0.2618
pdvd	039349_72_d42fit	480	48	0	3	196	123.5	189	119.5	4.5	U	4841	3468	1367	529	12376894	4465415	0.6392	0.8396	0.5555	+0.2478	10.373	0.0630	2.192	0.2680	403	210.8	1.483	0.0005	0.6387
pdvd	039349_72_d42fit	480	48	0	3	196	123.5	189	119.5	4.5	V	4024	3560	449	734	13953502	6071934	0.5648	0.6081	0.2509	-0.1872	2.951	0.0089	1.064	0.0823	644	210.8	1.483	0.0940	0.4709
pdvd	039349_72_d42fit	480	48	0	3	196	123.5	189	119.5	4.5	W	2676	2635	41	884	12625618	6664375	0.4722	0.5746	0.1945	-0.0977	10.084	0.0014	2.174	0.2095	864	210.8	1.483	0.0230	0.4492
pdvd	039349_72_d42fit	480	48	0	3	196	123.5	189	119.5	4.5	ALL	11541	9663	1857	2147	38956014	17201724	0.5584	0.6708	0.3081	-0.0396	7.717	0.0200	1.745	0.1790	1911	210.8	1.483	0.0413	0.5172
pdvd	039349_72_d42fit	490	49	0	0	185	118.5	185	119.1	0.0	U	5098	3725	1367	671	17169316	9099422	0.4700	0.5893	0.2256	-0.1243	5.729	0.0119	2.058	0.1937	568	236.6	1.556	0.0073	0.4627
pdvd	039349_72_d42fit	490	49	0	0	185	118.5	185	119.1	0.0	V	4265	3801	449	835	13815774	6418968	0.5354	0.5861	0.1941	-0.0868	1.721	0.0100	1.106	0.0481	686	236.6	1.556	0.0536	0.4817
pdvd	039349_72_d42fit	490	49	0	0	185	118.5	185	119.1	0.0	W	2533	2492	41	779	12762416	6962727	0.4544	0.5426	0.1620	-0.0403	10.471	0.0051	2.812	0.3315	721	236.6	1.556	0.0078	0.4467
pdvd	039349_72_d42fit	490	49	0	0	185	118.5	185	119.1	0.0	ALL	11896	10018	1857	2285	43747506	22481117	0.4861	0.5747	0.1969	-0.0876	5.881	0.0093	1.864	0.1934	1975	236.6	1.556	0.0221	0.4640
pdvd	039349_72_d42fit	500	50	0	2	159	99.1	90	56.1	43.7	U	4947	3574	1367	163	11900094	2479845	0.7916	0.9083	0.5646	-0.4006	21.359	0.0048	2.942	0.3919	148	106.1	1.574	0.0579	0.7337
pdvd	039349_72_d42fit	500	50	0	2	159	99.1	90	56.1	43.7	V	4007	3544	449	186	14288132	4580149	0.6794	0.8443	0.5251	-0.3695	22.185	0.0223	2.834	0.3771	175	106.1	1.574	0.1107	0.5687
pdvd	039349_72_d42fit	500	50	0	2	159	99.1	90	56.1	43.7	W	2003	1962	41	156	9800990	2849561	0.7093	0.8880	0.6198	-0.4260	87.672	0.0141	6.427	0.5772	149	106.1	1.574	0.0599	0.6493
pdvd	039349_72_d42fit	500	50	0	2	159	99.1	90	56.1	43.7	ALL	10957	9080	1857	505	35989216	9909555	0.7247	0.8774	0.5622	-0.3936	42.148	0.0156	3.606	0.4449	472	106.1	1.574	0.0794	0.6452
pdvd	039349_72_d42fit	510	51	0	0	488	321.5	488	316.1	0.0	U	7254	5878	1367	2287	30311476	20551755	0.3220	0.5510	0.3379	-0.2911	5.917	0.0605	1.383	0.1599	1714	188.2	1.377	0.0304	0.2915
pdvd	039349_72_d42fit	510	51	0	0	488	321.5	488	316.1	0.0	V	6171	5565	590	1615	26968288	13046520	0.5162	0.5562	0.4145	-0.3285	3.402	0.0966	1.050	0.0797	1116	188.2	1.377	0.2177	0.2986
pdvd	039349_72_d42fit	510	51	0	0	488	321.5	488	316.1	0.0	W	4694	4653	41	2431	24589080	16930378	0.3115	0.4820	0.2481	-0.0947	18.480	0.0331	2.782	0.3310	2003	188.2	1.377	0.0391	0.2724
pdvd	039349_72_d42fit	510	51	0	0	488	321.5	488	316.1	0.0	ALL	18119	16096	1998	6333	81868844	50528653	0.3828	0.5320	0.3276	-0.2349	10.098	0.0607	1.767	0.2123	4833	188.2	1.377	0.0947	0.2881
pdvd	039349_72_d42fit	540	54	0	3	130	82.4	130	83.0	0.0	U	4912	3537	1367	56	11866272	3053301	0.7427	0.9680	0.8749	-0.1352	1216.725	0.0813	8.220	0.7959	49	308.9	5.678	0.0047	0.7380
pdvd	039349_72_d42fit	540	54	0	3	130	82.4	130	83.0	0.0	V	4611	4006	590	284	12348471	3687976	0.7013	0.8216	0.4130	-0.1225	31.298	0.0193	3.099	0.4029	278	308.9	5.678	0.0367	0.6646
pdvd	039349_72_d42fit	540	54	0	3	130	82.4	130	83.0	0.0	W	2354	2313	41	397	11036378	4486357	0.5935	0.7068	0.2861	-0.1819	33.543	0.0071	4.435	0.4704	389	308.9	5.678	0.0124	0.5811
pdvd	039349_72_d42fit	540	54	0	3	130	82.4	130	83.0	0.0	ALL	11877	9856	1998	737	35251121	11227634	0.6815	0.8349	0.4879	-0.1497	122.580	0.0313	3.823	0.4665	716	308.9	5.678	0.0183	0.6632
pdvd	039349_72_d42fit	560	56	0	3	731	467.3	731	466.5	0.0	U	9088	7662	1411	2764	43488913	32419755	0.2545	0.4784	0.3005	-0.1914	7.687	0.0068	1.926	0.2121	2692	215.6	2.064	0.0398	0.2148
pdvd	039349_72_d42fit	560	56	0	3	731	467.3	731	466.5	0.0	V	8172	7448	701	2695	44275814	32739082	0.2606	0.5113	0.3582	-0.1647	8.273	0.0237	2.039	0.2280	2224	215.6	2.064	0.0419	0.2187
pdvd	039349_72_d42fit	560	56	0	3	731	467.3	731	466.5	0.0	W	4566	4525	41	2179	33309671	25566601	0.2325	0.4216	0.2466	-0.0410	21.584	0.0158	3.534	0.4141	1886	215.6	2.064	0.0203	0.2121
pdvd	039349_72_d42fit	560	56	0	3	731	467.3	731	466.5	0.0	ALL	21826	19635	2153	7638	121074398	90725438	0.2507	0.4748	0.3061	-0.1394	11.858	0.0154	2.314	0.2733	6802	215.6	2.064	0.0352	0.2155
pdvd	039349_72_d42fit	600	60	0	3	674	440.6	674	432.3	0.0	U	8336	6911	1411	2471	55004458	38242214	0.3047	0.4237	0.3042	-0.1508	5.539	0.0196	1.806	0.1732	2205	88.4	1.494	0.1330	0.1717
pdvd	039349_72_d42fit	600	60	0	3	674	440.6	674	432.3	0.0	V	7437	6717	701	2233	39466349	27317995	0.3078	0.7340	0.6528	+0.1182	13.761	0.0552	2.057	0.2430	1852	88.4	1.494	0.0474	0.2604
pdvd	039349_72_d42fit	600	60	0	3	674	440.6	674	432.3	0.0	W	6486	6411	75	3428	32940273	25253759	0.2333	0.3943	0.2106	-0.1005	9.851	0.0007	2.006	0.2120	3397	88.4	1.494	0.0211	0.2122
pdvd	039349_72_d42fit	600	60	0	3	674	440.6	674	432.3	0.0	ALL	22259	20039	2187	8132	127411080	90813968	0.2872	0.5122	0.3830	-0.0559	9.614	0.0250	2.000	0.2082	7454	88.4	1.494	0.0776	0.2096
