run	subrun	event	row	nu_index	gid	cluster_id	sel_cluster_id	cid_relation	n_act	sel_demoted	sel_fc	sel_length_cm	bundle_has_vetoed	n_vetoed	nu_x	nu_y	nu_z	vertex_default	reco_Enu	numu_score	nue_score	neutrino_type	nt_cosmic	nt_numucc	nt_nc	nt_nue	cosmict_flag	n_truth	t_idx	t_flav	t_mode	t_ccnc	t_Etot	t_Edep	t_T	t_dist_cm	mc_reco_Enu
712	44	32	0	0	1000011	10	10	same	1	0	1	29.0	0	0	150.86	169.19	411.99	0	206.3	-1.0741	-15.0000	6	1	1	0	0	1	3	2	numu	QE	CC	275.1	153.1	1.34	5.42	206.3
712	44	44	0	0	1000002	17	17	same	2	0	1	40.8	0	0	53.54	24.14	224.64	0	406.9	-0.3201	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	845.7	464.0	0.635	0.68	406.9
712	44	50	0	0	13	33	8	not_in_act	1	0	1	3.0	0	0	-90.71	2.14	466.02	0	122.1	-2.1767	-15.0000	10	1	0	1	0	1	2	2	numu	RES	NC	1161.3	13.1	0.74	67.04	122.1
712	45	2	0	0	5	5	5	same	1	0	1	6.4	0	0	-18.30	-151.21	147.89	0	109.7	-0.4121	-15.0000	8	0	0	1	0	0	2	2	numu	DIS	NC	1683.6	140.2	1.221	1.63	109.7
712	45	12	0	0	14	34	28	in_act_not_selected	4	0	0	111.5	0	0	23.20	-175.74	2.93	0	348.2	-1.1254	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	824.6	241.4	0.579	411.40	348.2
712	45	17	0	0	7	5	5	same	1	0	1	1.9	0	0	-173.79	31.57	70.34	0	110.0	-1.9827	-15.0000	10	1	0	1	0	1	2	2	numu	QE	CC	609.5	0.0	1.212	372.96	110.0
712	45	42	0	0	16	2	2	same	1	0	0	1.7	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
712	45	46	0	0	0	14	14	same	5	0	1	244.3	0	0	-61.73	21.38	73.18	0	879.5	3.6037	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	1023.2	740.7	0.063	1.26	879.5
712	45	50	0	0	7	34	34	same	6	1	0	82.5	1	1	-47.60	-150.62	449.96	0	797.3	0.8011	-15.0000	8	0	0	1	0	0	2	1	numu	DIS	NC	5051.6	712.6	1.57	24.40	797.3
712	46	9	0	0	3	14	14	same	2	0	0	300.2	1	1	-105.09	145.88	231.82	0	1414.2	4.4022	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	2485.6	1363.2	0.521	0.73	1414.2
712	46	13	0	0	1000001	9	9	same	1	0	0	34.4	0	0	180.95	-199.79	465.82	0	395.2	-0.8546	-15.0000	10	1	0	1	0	1	3	2	numu	RES	NC	840.7	286.6	1.362	10.77	395.2
712	46	17	0	0	0	3	3	same	1	0	0	302.3	0	0	-113.57	-91.86	125.61	0	220.6	-0.5883	-7.2451	4	0	1	0	0	0	1	1	numu	DIS	CC	3196.2	1623.6	0.896	0.46	220.6
712	48	3	0	0	1000005	17	17	same	1	0	1	29.7	0	0	138.42	101.05	98.90	0	506.8	-0.4763	1.3501	4	0	1	0	0	0	2	2	numu	RES	CC	682.1	345.6	0.479	12.83	506.8
712	48	4	0	0	0	80	16	not_in_act	15	0	0	488.4	0	0	-117.11	-11.70	32.65	0	1453.3	-0.4996	-15.0000	8	0	0	1	0	0	2	2	numu	RES	CC	3052.1	2209.2	1.29	2.71	1453.3
712	48	6	0	0	1000006	14	14	same	2	0	0	127.3	0	0	131.97	17.52	381.70	0	507.1	4.5517	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	941.0	348.2	1.266	0.51	507.1
712	48	25	0	0	4	16	16	same	18	0	1	22.1	1	1	-46.04	69.78	325.11	0	469.2	-0.2544	-15.0000	8	0	0	1	0	0	2	2	numu	RES	CC	1403.4	692.3	0.426	130.46	469.2
712	48	44	0	0	1000005	15	15	same	1	0	0	61.5	0	0	37.36	-146.31	452.69	0	276.0	1.3129	-15.0000	6	1	1	0	0	1	2	2	numu	QE	CC	479.5	155.7	1.345	1.68	276.0
712	49	6	0	0	5	11	11	same	3	0	0	151.4	0	0	-93.92	-121.23	355.60	0	819.1	3.5588	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	2173.9	812.6	0.962	0.45	819.1
712	49	9	0	0	7	19	19	same	4	0	1	4.1	0	0	-110.78	-55.45	467.84	0	126.7	-0.9966	-15.0000	8	0	0	1	0	0	2	1	numu	QE	NC	2082.2	148.7	0.928	1.93	126.7
712	49	23	0	0	6	15	15	same	2	0	1	170.3	0	0	-83.43	-124.26	211.46	0	629.2	4.1446	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	646.2	529.2	0.39	0.75	629.2
712	49	31	0	0	1000002	13	13	same	6	0	0	160.8	0	0	43.43	-160.69	350.58	0	659.5	3.6223	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	2365.6	676.3	0.146	2.43	659.5
712	49	32	0	0	1000004	23	23	same	3	0	1	18.8	0	0	58.83	70.19	168.60	0	320.3	-0.3236	-15.0000	8	0	0	1	0	0	3	2	numu	RES	CC	802.3	559.4	1.488	0.81	320.3
712	49	42	0	0	1000014	14	14	same	1	0	1	38.2	0	0	113.54	142.02	234.27	0	492.0	0.4104	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	373.1	235.0	0.389	1.08	492.0
712	50	8	0	0	1000011	22	22	same	2	0	1	14.6	0	0	35.81	-179.98	461.83	0	57.7	-2.5424	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	920.5	54.1	1.135	103.27	57.7
712	50	11	0	0	3	87	10	not_in_act	2	0	1	133.5	0	0	-49.02	147.33	116.00	0	815.0	0.9574	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	820.5	694.4	1.181	1.32	815.0
712	50	36	0	0	8	6	6	same	1	0	1	58.1	0	0	-67.24	-180.92	105.39	0	625.6	1.4560	-5.0506	8	0	0	1	0	0	3	3	numu	RES	CC	841.6	635.3	1.447	1.60	625.6
712	50	39	0	0	3	3	3	same	1	0	1	207.7	0	0	-27.99	-20.71	190.33	0	758.6	4.3271	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	776.6	594.8	0.786	0.38	758.6
712	50	41	0	0	1000004	23	23	same	9	0	1	64.7	0	0	82.80	-29.74	98.70	0	626.2	-0.9092	2.2754	8	0	0	1	0	0	1	1	numu	DIS	NC	2566.7	729.2	0.178	9.53	626.2
712	50	49	0	0	5	21	8	not_in_act	1	0	0	2.0	0	0	-198.85	110.89	244.89	0	107.4	-2.1282	-15.0000	8	0	0	1	0	0	3	2	numu	RES	CC	659.9	7.9	0.675	14.71	107.4
712	51	1	0	0	1000007	13	13	same	1	0	0	39.2	0	0	182.59	-61.23	476.39	0	361.9	2.8497	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	944.9	338.4	1.115	0.87	361.9
712	51	6	0	0	7	16	16	same	11	0	1	250.5	0	0	54.67	-86.09	196.44	0	1052.9	4.8309	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1122.0	927.6	0.164	1.21	1052.9
712	51	8	0	0	8	3	3	same	1	0	1	4.6	0	0	-62.09	166.87	326.95	0	70.7	0.8237	-15.0000	8	0	0	1	0	0	3	1	numu	QE	NC	1236.0	67.5	1.206	2.82	70.7
712	51	12	0	0	8	7	7	same	1	0	0	6.8	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	1	-1				-1	-1	-1	-1	0.0
712	51	13	0	0	6	7	7	same	2	0	0	55.5	0	0	-201.44	-180.66	18.76	0	266.6	-1.6386	-15.0000	6	1	1	0	0	1	1	1	numu	MEC	CC	772.5	171.4	0.326	67.37	266.6
712	51	17	0	0	1000009	5	5	same	1	0	1	79.5	0	0	27.32	21.12	5.64	0	321.0	1.3903	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1230.5	224.3	1.486	438.40	321.0
712	51	25	0	0	1000008	19	19	same	2	0	0	138.9	0	0	-14.03	-154.67	184.34	0	458.9	2.3471	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	CC	913.7	375.0	0.276	3.56	458.9
712	51	28	0	0	3	11	11	same	4	0	0	78.7	1	1	-174.57	-185.78	89.06	0	646.9	3.5463	-15.0000	4	0	1	0	0	0	2	2	numu	MEC	CC	1133.6	495.3	0.404	0.28	646.9
712	51	44	0	0	1000004	8	8	same	1	0	0	20.6	0	0	171.40	89.92	2.15	0	502.8	-2.4408	-11.8672	10	1	0	1	0	1	4	2	numu	RES	CC	928.9	390.7	1.271	27.92	502.8
712	51	49	0	0	0	7	7	same	2	0	0	107.3	0	0	-153.48	29.83	340.48	0	659.7	4.1101	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	1362.0	534.4	0.506	2.01	659.7
712	51	50	0	0	1000009	10	10	same	1	0	1	26.4	0	0	103.04	-171.28	168.74	0	213.8	0.5764	-15.0000	10	1	0	1	0	1	1	1	numu	MEC	CC	555.2	307.3	1.544	1.39	213.8
712	52	7	0	0	11	12	12	same	1	0	0	31.7	0	0	-79.71	132.06	8.63	0	353.1	0.1913	-15.0000	4	0	1	0	0	0	1	1	numu	RES	NC	1688.5	332.5	1.104	14.20	353.1
712	52	8	0	0	7	11	11	same	2	0	0	49.5	0	0	-111.10	-56.58	454.99	0	314.1	3.4270	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1664.9	192.4	1.269	0.58	314.1
712	52	27	0	0	8	27	27	same	1	0	1	192.1	0	0	-76.89	-40.79	152.44	0	799.8	3.1762	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	829.5	704.3	0.86	0.78	799.8
712	52	29	0	0	1000006	10	10	same	1	0	0	35.6	0	0	52.74	-156.82	484.29	0	344.8	0.9610	-7.6423	8	0	0	1	0	0	4	2	numu	MEC	CC	3119.1	334.9	1.195	3.67	344.8
712	52	36	0	0	1000003	6	6	same	1	0	1	212.5	0	0	108.38	-83.88	104.97	0	442.8	1.8897	-10.5347	4	0	1	0	0	0	1	1	numu	RES	CC	1087.2	935.3	1.448	0.82	442.8
712	52	47	0	0	1000001	10	10	same	5	0	1	126.5	0	0	63.53	30.49	226.15	0	570.3	2.9916	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	CC	801.7	592.2	0.634	2.78	570.3
712	52	50	0	0	1	15	15	same	3	0	1	14.3	1	2	-137.48	5.02	387.89	0	190.0	-1.9576	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1050.2	369.2	1.362	0.38	190.0
712	53	8	0	0	1000004	8	8	same	2	0	0	500.4	0	0	1.01	133.75	66.16	0	1291.6	3.4429	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	1856.0	1454.7	0.137	6.95	1291.6
712	53	12	0	0	6	14	14	same	5	0	1	5.4	0	0	-16.62	-159.62	269.27	0	104.2	-0.8276	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	866.7	187.1	1.256	235.82	104.2
712	53	24	0	0	1000008	11	11	same	1	0	0	0.5	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
712	53	30	0	0	1000007	13	13	same	1	0	0	34.0	0	0	126.41	-59.64	482.25	0	223.6	0.5605	-15.0000	6	1	1	0	0	1	2	2	numu	QE	CC	466.7	164.2	1.139	0.84	223.6
712	53	37	0	0	8	4	4	same	1	0	1	121.7	0	0	-75.37	136.67	411.74	0	624.0	3.2714	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	714.3	597.1	0.472	17.01	624.0
712	54	29	0	0	1	3	3	same	1	0	0	244.5	0	0	-67.79	-100.07	308.69	0	1173.2	4.7320	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	1501.5	1035.5	0.127	0.68	1173.2
712	54	39	0	0	4	5	5	same	1	0	1	140.3	0	0	-96.34	63.45	222.99	0	626.5	4.6353	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	617.7	536.8	0.901	0.49	626.5
712	54	41	0	0	1000004	13	13	same	9	0	0	23.1	0	0	95.41	-141.40	-36.07	0	446.8	-2.2806	-15.1095	8	0	0	1	0	0	1	1	numu	RES	NC	929.4	425.6	1.176	8.04	446.8
712	55	6	0	0	4	5	5	same	2	0	0	116.9	0	0	-26.26	175.56	385.52	0	990.4	1.4310	-2.5554	8	0	0	1	0	0	2	2	numu	MEC	CC	3586.5	940.5	0.245	2.39	990.4
712	55	14	0	0	1000004	12	12	same	2	0	1	26.0	0	0	17.57	32.84	5.09	0	195.9	-1.1708	-15.0000	4	0	1	0	0	0	3	1	numu	MEC	CC	1196.8	140.5	0.541	430.99	195.9
712	55	22	0	0	4	22	22	same	19	0	1	30.4	0	0	-30.82	-6.62	29.92	0	891.5	0.0808	-15.0000	6	1	1	0	0	1	2	1	numu	DIS	CC	1448.2	936.9	1.33	41.95	891.5
712	55	32	0	0	1000004	10	10	same	1	0	0	310.0	0	0	57.95	4.49	3.80	0	912.5	-0.7513	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	1312.2	738.3	0.845	347.38	912.5
712	55	47	0	0	1000012	30	30	same	2	0	1	72.9	0	0	79.29	182.02	434.50	0	697.8	2.0744	-15.0000	4	0	1	0	0	0	3	3	numu	MEC	CC	628.2	508.7	1.326	2.59	697.8
712	55	50	0	0	1000001	118	19	in_act_not_selected	39	0	0	375.0	1	1	-4.86	-12.83	61.81	0	875.1	-0.0826	-15.0000	8	0	0	1	0	0	2	1	numu	DIS	CC	4277.4	1855.9	0.722	85.50	875.1
712	57	2	0	0	4	4	4	same	1	0	1	64.1	0	0	-82.13	-19.71	274.08	0	552.4	-0.1619	-15.0000	8	0	0	1	0	0	1	1	numu	DIS	NC	764.8	482.2	1.49	0.59	552.4
712	57	3	0	0	8	6	6	same	1	0	1	36.0	0	0	-88.61	153.37	43.01	0	410.1	-1.2107	-15.0000	8	0	0	1	0	0	1	1	nue	DIS	NC	2021.0	466.4	1.09	376.66	410.1
712	57	7	0	0	8	12	12	same	1	0	1	84.9	0	0	21.67	50.43	275.98	0	359.6	-0.3465	-15.0000	4	0	1	0	0	0	4	3	numu	QE	CC	383.2	273.7	0.431	0.57	359.6
712	57	16	0	0	1000000	11	11	same	1	0	1	62.5	0	0	154.67	-45.74	267.19	0	914.9	-1.4498	-5.5121	8	0	0	1	0	0	2	2	numu	COH	NC	1346.9	1063.5	1.091	19.06	914.9
712	57	16	1	1	10	16	16	same	4	0	0	18.4	1	1	-197.64	196.26	487.47	0	359.6	0.9145	-15.0000	8	0	0	1	0	0	2	1	numu	MEC	CC	1182.4	383.3	1.231	1.00	914.9
712	57	22	0	0	13	65	10	not_in_act	1	0	0	51.2	0	0	-187.69	-190.93	37.93	0	311.7	0.0883	-15.0000	8	0	0	1	0	0	2	1	numu	RES	CC	960.1	438.2	0.532	20.23	311.7
712	57	23	0	0	7	13	13	same	11	0	0	88.0	0	0	-95.73	-161.42	166.28	0	338.0	1.7087	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	695.4	294.5	1.447	14.44	338.0
712	57	33	0	0	1000004	10	10	same	2	0	0	291.2	0	0	0.56	135.63	49.71	0	801.8	3.5109	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	875.7	681.0	1.369	1.49	801.8
712	57	34	0	0	1000008	25	25	same	1	0	1	81.2	0	0	-26.22	-32.02	318.27	0	576.7	1.8748	-15.0000	8	0	0	1	0	0	2	1	numu	MEC	CC	1012.5	790.4	1.379	0.67	576.7
712	57	42	0	0	1000005	6	6	same	1	0	1	49.5	0	0	74.20	142.16	319.87	0	364.1	2.3169	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	574.0	448.4	0.904	2.28	364.1
712	58	5	0	0	1000000	11	11	same	2	0	0	475.9	0	0	185.41	49.14	55.89	0	1389.5	3.7260	-10.4112	4	0	1	0	0	0	3	3	numu	RES	CC	1900.3	1430.1	0.23	0.38	1389.5
712	58	15	0	0	1000006	41	10	not_in_act	1	0	0	1.6	0	0	47.25	15.10	74.28	0	109.7	-1.6135	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	983.1	270.5	0.65	41.27	109.7
712	58	27	0	0	1000009	16	16	same	4	0	0	74.3	0	0	14.37	-139.63	429.69	0	306.2	-0.3540	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	975.7	212.1	0.815	1.44	306.2
712	58	43	0	0	1000007	34	17	not_in_act	2	0	0	79.3	0	0	62.64	-159.37	11.19	0	759.8	-0.1938	-15.0000	8	0	0	1	0	0	3	1	numu	DIS	CC	1010.2	812.7	1.195	2.49	759.8
712	59	2	0	0	8	9	9	same	2	0	0	62.9	1	1	-166.19	-194.94	0.26	0	285.0	-2.0681	-15.0000	6	1	1	0	0	1	3	3	numu	MEC	CC	964.3	144.9	1.404	25.42	285.0
712	59	9	0	0	1	20	20	same	3	0	0	157.3	0	0	-181.81	-46.71	160.84	0	1141.1	0.7527	-15.0000	8	0	0	1	0	0	2	2	numu	QE	CC	981.8	762.2	1.372	105.24	1141.1
712	59	15	0	0	6	9	9	same	1	0	0	22.0	0	0	-188.72	-164.10	476.52	0	375.1	-1.3413	-8.5921	4	0	1	0	0	0	1	1	numu	RES	NC	913.3	260.4	0.419	21.69	375.1
712	59	33	0	0	15	4	4	same	1	0	0	24.5	0	0	-128.32	12.56	494.96	0	391.6	0.3326	-15.0000	8	0	0	1	0	0	4	2	numu	MEC	NC	619.0	170.1	0.624	2.03	391.6
712	59	44	0	0	1000006	84	18	not_in_act	1	0	1	16.2	0	0	171.34	86.95	222.37	0	118.4	-1.7336	-15.0000	8	0	0	1	0	0	3	2	nue	QE	CC	360.1	110.5	0.808	66.70	118.4
712	59	47	0	0	1000002	18	18	same	9	0	1	77.3	1	1	170.77	132.03	76.20	0	453.0	0.6676	-15.0000	4	0	1	0	0	0	3	1	numu	RES	CC	965.5	579.4	1.008	51.24	453.0
712	60	5	0	0	4	10	10	same	2	0	0	6.6	0	0	-198.46	107.02	198.13	0	271.4	-0.1257	-15.0000	10	1	0	1	0	1	2	1	numu	QE	CC	514.4	25.9	0.849	511.39	271.4
712	60	11	0	0	13	7	7	same	1	0	1	3.4	0	0	-63.31	-170.51	91.00	0	7.9	-2.2883	-15.0000	8	0	0	1	0	0	2	2	numu	RES	CC	569.6	53.1	1.182	137.96	7.9
712	60	34	0	0	1000007	24	24	same	3	0	1	84.3	0	0	88.34	47.66	244.41	0	498.3	1.6975	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	501.0	373.6	1.109	8.35	498.3
712	60	38	0	0	11	20	20	same	2	0	0	312.0	0	0	62.08	148.89	250.19	0	1564.6	4.0936	-15.0000	4	0	1	0	0	0	2	2	numu	DIS	CC	3111.9	1607.4	0.974	1.72	1564.6
712	60	50	0	0	3	3	3	same	1	0	0	19.4	0	0	-199.28	89.35	47.68	0	277.1	-0.1998	-15.0000	8	0	0	1	0	0	5	3	numu	MEC	CC	584.6	273.1	0.724	0.71	277.1
712	61	5	0	0	6	19	19	same	25	1	0	26.1	1	1	-5.01	179.90	3.42	0	634.2	-1.4524	-15.0000	10	1	0	1	0	1	6	2	numu	DIS	CC	1898.1	955.0	0.588	39.98	634.2
712	61	21	0	0	6	19	19	same	13	0	0	283.6	1	1	-1.08	-107.36	188.93	0	839.5	3.5094	-15.0000	4	0	1	0	0	0	3	1	numu	RES	CC	1444.3	1149.0	0.179	6.47	839.5
712	61	21	1	1	1000004	22	22	same	13	0	0	166.9	0	0	26.14	87.22	333.75	0	548.9	2.9965	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	1935.3	491.4	0.28	0.69	839.5
712	61	22	0	0	1000009	17	17	same	4	0	1	38.4	0	0	-1.20	-90.89	40.34	0	432.5	-0.9500	-15.0000	8	0	0	1	0	0	3	2	numu	RES	NC	1136.0	494.9	0.478	29.87	432.5
712	61	32	0	0	0	5	5	same	2	0	0	62.6	0	0	-197.39	-118.48	441.86	0	688.0	1.8490	-1.0707	4	0	1	0	0	0	2	1	numu	RES	CC	1105.6	473.6	0.434	0.37	688.0
712	61	39	0	0	1000007	10	10	same	1	0	0	30.5	0	0	45.01	-187.92	326.45	0	325.9	3.6261	-15.0000	4	0	1	0	0	0	2	2	numu	QE	CC	524.5	189.6	1.132	3.53	325.9
712	61	49	0	0	1000002	25	25	same	3	0	0	117.0	1	1	137.47	-28.87	407.49	0	1699.8	3.5461	-15.0000	4	0	1	0	0	0	1	1	numu	DIS	CC	2682.1	1233.2	1.496	0.38	1699.8
712	62	6	0	0	1	5	5	same	1	0	0	238.5	0	0	-124.28	146.89	11.86	0	1381.9	4.3987	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	3627.7	1137.3	0.8	1.26	1381.9
712	62	10	0	0	1000001	17	17	same	3	0	0	257.7	1	1	23.40	-71.81	283.65	0	817.6	4.1058	-15.0000	4	0	1	0	0	0	2	1	numu	QE	CC	1122.4	651.9	0.201	0.58	817.6
712	62	15	0	0	3	2	2	same	2	0	0	131.1	0	0	-128.42	78.46	208.39	0	626.8	3.6255	-15.0000	6	1	1	0	0	1	3	2	numu	QE	CC	650.7	466.8	0.428	0.51	626.8
712	62	22	0	0	1000006	17	17	same	1	0	1	39.0	0	0	84.65	155.82	131.33	0	345.8	-1.8404	-15.0000	8	0	0	1	0	0	2	2	numu	QE	NC	652.6	261.4	0.27	33.59	345.8
712	62	41	0	0	5	3	3	same	1	0	1	32.1	0	0	-71.15	-31.24	178.05	0	142.6	-0.4920	-1.3518	8	0	0	1	0	0	2	1	numu	DIS	CC	1031.3	792.5	0.806	54.68	142.6
712	62	43	0	0	1000006	10	10	same	2	0	0	97.6	0	0	139.83	-158.14	365.74	0	501.6	4.3955	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	573.7	343.0	0.716	0.51	501.6
712	63	43	0	0	0	12	12	same	13	0	0	193.7	1	1	-90.84	55.34	94.71	0	856.8	4.0512	-15.0000	4	0	1	0	0	0	2	2	numu	RES	CC	1294.3	884.8	0.31	6.36	856.8
712	65	4	0	0	1000001	11	11	same	2	0	1	96.7	0	0	61.33	-160.51	224.32	0	857.2	0.8854	-15.0000	4	0	1	0	0	0	2	1	numu	MEC	NC	3290.3	964.2	0.71	1.89	857.2
712	65	7	0	0	1000000	9	9	same	1	0	0	377.9	0	0	194.40	41.44	125.19	0	1340.7	3.9522	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	3122.7	1206.4	0.119	0.09	1340.7
712	65	14	0	0	1000004	20	20	same	3	0	0	99.2	0	0	97.94	127.21	134.45	0	876.4	0.7017	-15.0000	6	1	1	0	0	1	2	1	numu	DIS	CC	1630.5	725.8	0.65	1.76	876.4
712	65	18	0	0	1000012	9	9	same	1	0	0	11.9	0	0	70.71	-193.51	426.45	0	32.2	-1.2006	-15.0000	8	0	0	1	0	0	2	2	numu	DIS	CC	2619.3	75.5	0.868	153.41	32.2
712	65	42	0	0	1000008	10	10	same	2	0	0	2.9	0	0	0.00	0.00	0.00	1	0.0	-1.9417	-15.0000	0	0	0	0	0	0	2	-1				-1	-1	-1	-1	0.0
712	66	2	0	0	6	10	10	same	2	0	1	120.5	0	0	-103.85	-129.83	61.35	0	723.3	2.7492	-15.0000	4	0	1	0	0	0	2	1	numu	RES	CC	811.3	610.7	0.991	0.71	723.3
712	66	7	0	0	10	7	7	same	1	0	1	62.3	0	0	-28.68	-49.62	305.32	0	693.5	-0.0505	-15.0000	8	0	0	1	0	0	4	1	numu	RES	CC	816.3	543.8	1.566	1.11	693.5
712	66	8	0	0	1000004	23	23	same	5	0	1	250.0	0	0	-78.23	124.12	142.26	0	1071.2	4.4573	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	1270.6	1111.0	0.064	0.77	1071.2
712	66	21	0	0	1000004	18	14	in_act_not_selected	10	0	1	22.3	0	0	188.97	-27.12	493.28	0	244.7	-0.5890	-15.0000	8	0	0	1	0	0	1	1	numu	RES	CC	1489.5	386.4	0.702	106.63	244.7
712	66	25	0	0	5	20	20	same	11	0	1	87.0	0	0	-120.48	140.20	475.78	0	400.2	1.9335	-15.0000	6	1	1	0	0	1	1	1	numu	MEC	CC	603.6	526.4	0.266	2.63	400.2
712	66	27	0	0	1000010	10	10	same	1	0	1	18.0	0	0	103.76	-119.17	301.05	0	433.5	0.1111	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	684.3	421.5	1.433	0.75	433.5
712	66	30	0	0	5	7	7	same	1	0	1	16.4	0	0	-187.53	-96.35	353.67	0	341.3	0.1125	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	1753.1	213.7	0.886	47.25	341.3
712	66	33	0	0	1000003	12	12	same	2	0	1	21.5	0	0	150.61	90.90	239.25	0	491.8	0.2673	-15.0000	8	0	0	1	0	0	4	3	numu	RES	NC	1962.3	379.9	0.086	18.78	491.8
712	66	39	0	0	4	4	4	same	1	0	1	120.4	0	0	-122.86	-147.38	213.71	0	501.4	2.6260	-15.0000	4	0	1	0	0	0	3	3	numu	QE	CC	809.5	525.9	1.487	1.06	501.4
712	66	41	0	0	1	17	17	same	6	0	1	157.1	0	0	-5.60	-9.60	277.20	0	487.5	2.1822	-15.0000	6	1	1	0	0	1	1	1	numu	RES	CC	972.1	630.6	1.435	15.18	487.5
712	66	50	0	0	1000001	8	8	same	1	0	0	217.6	0	0	145.05	-80.42	442.31	0	787.0	2.5341	-15.0000	6	1	1	0	0	1	1	1	numu	QE	CC	1098.7	598.9	0.392	155.62	787.0
712	67	10	0	0	12	1	1	same	1	0	1	318.5	0	0	-24.06	-179.67	162.83	0	969.7	1.5230	-15.0000	6	1	1	0	0	1	2	1	numu	RES	CC	2597.7	1.1	0.924	762.65	969.7
712	67	21	0	0	1000010	21	21	same	2	0	1	142.0	0	0	85.14	-54.86	72.08	0	532.5	4.8158	-15.0000	4	0	1	0	0	0	3	2	numu	QE	CC	530.7	421.6	0.838	1.29	532.5
712	67	36	0	0	2	3	3	same	2	0	0	9.4	0	0	-195.43	178.42	234.63	0	118.7	-1.6978	-15.0000	8	0	0	1	0	0	1	1	numu	RES	NC	778.7	128.7	1.281	0.54	118.7
712	67	39	0	0	9	6	6	same	1	0	1	77.3	0	0	-68.93	28.62	299.85	0	802.9	1.5437	-15.0000	4	0	1	0	0	0	1	1	numu	RES	CC	711.6	498.7	0.335	8.11	802.9
712	68	5	0	0	3	7	7	same	1	0	1	149.1	0	0	-69.18	78.47	255.29	0	881.1	2.6111	-15.0000	4	0	1	0	0	0	1	1	numu	MEC	CC	951.7	763.8	1.129	0.59	881.1
712	68	39	0	0	1000007	9	9	same	1	0	1	4.3	0	0	108.34	-47.68	458.55	0	50.7	-2.4234	-15.0000	8	0	0	1	0	0	1	1	numu	QE	NC	1273.1	243.6	1.287	528.56	50.7
712	68	43	0	0	19	1	1	same	1	0	1	2.6	0	0	-86.53	-97.68	165.20	0	108.7	-2.5785	-15.0000	10	1	0	1	0	1	3	2	numu	QE	CC	417.4	20.7	1.498	420.79	108.7
712	69	2	0	0	1000001	11	11	same	2	0	0	5.9	0	0	200.37	-35.03	452.67	0	245.3	-1.8542	-15.0000	10	1	0	1	0	1	3	1	numu	QE	CC	852.0	156.1	1.554	0.70	245.3
712	69	3	0	0	2	15	15	same	2	0	1	213.7	0	0	-21.82	-156.41	162.74	0	999.0	5.2222	-15.0000	4	0	1	0	0	0	1	1	numu	QE	CC	778.2	675.6	1.354	1.89	999.0
